timestep,action,reward,price,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,0.13688847,-0.0179337678433369,4200.0,36699287.0,1196.0,-340750.9481065919,0.0,-0.0017924053946879132
2,0.008727059,-0.045690600450032266,4145.0,36633469.0,66.0,-3976.4957839340655,-3769.7725444120742,-0.00447841835562993
3,0.1784231,0.01506189461222783,4015.0,36468614.0,1395.0,-1832.6279002457115,-1827.6761847507469,0.0018214292432391316
4,0.020749055,0.024469794870389288,4040.0,36534964.0,132.0,-1611.895904552612,-1865.774436565583,0.00267182417368743
5,0.34861106,0.005820939411699551,4075.0,36631329.0,2161.0,-1529.1356937136056,-1951.1926530678188,0.0006756511618784019
6,-0.17610124,-0.16205604554687647,4080.0,36650245.0,871.0,-1647.5314538322039,-1963.3966350656735,-0.016137818451145414
7,-0.27082422,0.10256964612055847,3935.0,36051658.0,1104.0,-652.6080788778719,-586.5099992543943,0.011140264339576282
8,-0.07054022,-0.029938567621917156,4070.0,36451888.0,209.0,-542.4006935367128,-581.6538574931966,-0.002655829514235312
9,0.066024594,-0.035298074472950206,4035.0,36354842.0,412.0,-573.8692283022806,-641.2555703881093,-0.003059564940483031
10,-0.025348619,0.010870701245041695,4000.0,36243087.0,80.0,-612.8813196288364,-711.9592718455324,0.0017095673997085292
11,0.15438363,-0.016441661289587448,4020.0,36304525.0,915.0,-623.3393436146745,-699.1514722904759,-0.0011053718510295892
12,0.021010108,-0.034324249764791245,4010.0,36264336.0,105.0,-637.1794710576514,-718.6233541365433,-0.0028388772925554188
13,0.07020881,0.04822324223025997,3985.0,36161189.0,347.0,-666.593969302419,-774.1470688865926,0.005556399154906106
14,0.46811146,-0.22237037478752592,4030.0,36360895.0,2133.0,-663.6129610040615,-778.0022269289699,-0.021775041565946052
15,0.09213916,-0.015408610354223433,3910.0,35569008.0,230.0,-487.5401759015472,-508.16794224480975,0.0
16,0.12049215,0.054463379825579195,3910.0,35568857.0,273.0,-501.30106334185405,-517.5887113015924,0.006987404740051107
17,0.010096744,0.07742900575561155,3945.0,35817382.0,19.0,-499.39684390929483,-521.0236215615425,0.008945377414798212
18,0.30462813,-0.08233742712289963,3990.0,36137448.0,590.0,-506.147409685477,-539.6354481742597,-0.0074673230937613525
19,0.3362008,-0.3870033980314861,3955.0,35867342.0,456.0,-507.75911419976893,-562.062728119301,-0.03756592835900692
20,0.3287638,-0.0542543251471491,3790.0,34519786.0,309.0,-361.7746427743608,-351.9640708908528,-0.0024551137136249917
21,0.050707854,-0.018505510307440323,3780.0,34435019.0,32.0,-374.5340997726639,-366.60169900781887,0.0012352541463676845
22,0.5942955,0.033992899116397995,3785.0,34477363.0,357.0,-386.9600187390049,-371.6662323077641,0.006427405715454514
23,0.10091505,-0.05287685515303005,3810.0,34698951.0,24.0,-398.75783595913254,-381.0682267042484,-0.002561460719662678
