timestep,action,reward,price,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,-0.18317607,-1.0,274500.0,34400000.0,0.0,0.0,0.0,0.0
2,0.88639206,-6.209302325581396e-05,276000.0,34395728.0,109.0,-43680.26609463686,0.0,0.0
3,-0.4673987,-0.06904984126257517,276000.0,34373069.0,50.0,-9267.934586092593,-9434.49777946377,-0.00686584023090868
4,-0.5569141,-0.09502432552749251,272000.0,34122778.0,32.0,-878.1220152021358,-767.3682369237355,-0.00909949359926088
5,-0.6722096,-0.007323179897276063,260500.0,33804580.0,18.0,-651.1544177112809,-626.5351409297369,0.00013311805678402157
6,0.25212038,-0.03744445615793389,261000.0,33807969.0,30.0,-674.4664710043511,-626.0138744764001,-0.0028839354413747837
7,-0.12133862,0.03667682440206531,258500.0,33708772.0,4.0,-713.161548362461,-684.5445671413897,0.004672374300671647
8,0.27721465,-0.04320569545974382,263000.0,33865339.0,25.0,-612.3714456586991,-671.2241967737557,-0.0035434459994627544
9,-0.46216422,0.06368502754396518,261000.0,33733769.0,27.0,-631.065966841143,-729.0781373242419,0.007336861766024425
10,0.8365232,-0.0061288662790697675,268500.0,33978334.0,77.0,-529.5069417014926,-719.1293650877224,0.0
11,0.26351786,0.17839910322569916,268500.0,33978182.0,4.0,-556.5193160494853,-712.4744545932497,0.018453017880709452
12,0.072877,0.18416903322637773,274000.0,34605182.0,0.0,-358.9704822101842,-705.0297739083205,0.01811867367147498
13,-0.2600601,-0.024299941175157685,279500.0,35218874.0,29.0,-302.1172348745389,-695.6334853663093,-0.0036202179547250714
14,0.99343765,-0.3105799436322795,278000.0,35089795.0,40.0,-307.0685860582929,-741.5211465997639,-0.032060603374855855
15,-0.26035103,0.0071652558841714085,269000.0,33950661.0,32.0,-214.3393704410329,-246.95244731057036,0.0013696346000450477
16,0.63466775,-0.10558278950618696,269500.0,33996396.0,20.0,-221.32172862870866,-247.64837109228247,-0.009971645229688464
17,0.020910382,0.10671394237281527,266500.0,33657396.0,0.0,-224.48751510505707,-261.1652614091368,0.011750760516351294
18,-0.20344958,-0.08537923561723208,270000.0,34043143.0,22.0,-216.29012062221463,-253.81621000584124,-0.008019236061723209
