timestep,action,reward,price,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,0.041110694,-0.0034336549389519756,93300.0,51299709.0,22.0,-1287261.7938144328,0.0,-0.0003430818681642034
2,-0.097169586,0.00021267243068106632,92500.0,51281806.0,2.0,-21645.114398727565,-20577.872938999408,3.900018653789221e-05
3,-0.17911486,-0.0018197289477215996,92600.0,51283351.0,3.0,-22862.941273778273,-20676.731669429897,-0.00016574579925559077
4,-0.058658347,-0.0025659428157791524,92100.0,51274851.0,0.0,-24457.784312862066,-24920.714508988796,-0.0002320825856714825
5,-0.07692595,0.0015101493334103125,91400.0,51262802.0,1.0,-25424.128290823643,-28640.624272237375,0.00018727029396481293
6,-0.0047473665,0.005036011838989309,92000.0,51272402.0,0.0,-20884.28156891498,-28325.511802347115,0.0005304998193765137
7,-0.12727639,0.01664053092433918,93700.0,51299295.0,2.0,-14306.802224519515,-29205.830833306663,0.001664740226936842
8,0.089530475,-0.025141937177048025,99800.0,51384072.0,44.0,-6309.815811319409,-29039.758896649488,-0.0025961352381726386
9,0.030390626,0.0486876113264503,97500.0,51250479.0,14.0,-3592.4815679696476,-3684.5158710375003,0.004917027214516375
10,-0.03744248,-0.023853912213785945,101000.0,51502148.0,2.0,-2072.879218669234,-3681.522671462777,-0.0025824165625091986
11,0.11143807,0.08406472109082724,99100.0,51368459.0,49.0,-1972.9258248125852,-3187.029503218454,0.008339747937542764
12,-0.11787456,-0.01545274477641701,102700.0,51794499.0,14.0,-1309.0045475192342,-3223.5996273384126,-0.002027242313899011
13,-0.15922065,0.045096062764513015,101700.0,51686828.0,16.0,-1302.6990774557844,-3252.626741579521,0.004132580935320697
14,-0.030860754,0.012553992241813701,104100.0,51900087.0,2.0,-1270.4515289869037,-3227.531375535969,0.0006705191072223059
15,0.1715532,-0.024052899798213373,104500.0,51933849.0,70.0,-1315.0548728877454,-3234.966173445737,-0.0030230765295289398
16,-0.0879329,-0.006499016854508333,103500.0,51774640.0,13.0,-1278.1405018873722,-2944.9631406595827,-0.0011125137712208139
17,-0.102208145,0.04426232250016291,103100.0,51714671.0,14.0,-1311.9018124816114,-3141.041449700366,0.0040220694819851025
18,-0.102586485,0.026328175397228166,104700.0,51920437.0,13.0,-1298.1640054714146,-3151.390090379447,0.0020281031147715493
19,-0.01672533,-0.01076560074481837,105600.0,52025565.0,1.0,-1304.2531806068262,-3104.7358147250484,-0.0017837384370549363
20,0.0053347964,0.06751560507061734,104800.0,51932736.0,2.0,-1308.9848823150949,-3245.5078407976403,0.006134858752675769
21,-0.052531723,0.1100078442682678,107500.0,52250278.0,6.0,-1231.63975784235,-3247.143939943468,0.010074587545735163
22,-0.12915102,0.008796522021042212,112200.0,52774099.0,14.0,-1054.0370247848166,-3251.472648315904,-0.0005570914626131277
23,0.11551322,0.09694619031921703,111900.0,52744016.0,43.0,-1085.2199767552906,-3371.2440281779095,0.008287196029972386
24,-0.15890576,0.04067208839276031,115000.0,53176962.0,22.0,-1000.0252071528602,-3300.5813806674573,0.0022378111784573176
25,-0.14558701,-0.06861977619975664,116000.0,53292724.0,17.0,-1022.9282826293843,-3313.2861640952583,-0.008804203740833363
26,-0.036889933,-0.011394761578414292,111400.0,52822976.0,3.0,-915.1906080618363,-1562.0099287312007,-0.0026238582241182324
27,0.04401037,-0.027983075657163722,110000.0,52684127.0,16.0,-935.7602332741751,-1652.6192965245439,-0.00414735922263645
28,-0.045865495,-0.024290733986086242,108100.0,52464741.0,5.0,-938.8362353693859,-1683.8290863583734,-0.0035642985448074544
29,-0.06800209,0.08635911169313192,106400.0,52276519.0,7.0,-962.7412888460282,-1767.9347735882716,0.007684138264829761
30,0.035965227,0.00902684093329571,110300.0,52678016.0,13.0,-905.5633634586687,-1716.0430856905487,-0.00044041142323962996
31,0.17343676,0.24983526918708512,110100.0,52653847.0,62.0,-918.198887256881,-1735.0380008986397,0.023663987932353737
32,-0.015110578,0.29635900502399243,117100.0,53899463.0,2.0,-644.3984841397781,-1677.6868869264051,0.027102310833783262
33,-0.14586103,0.07771333314325246,125400.0,55355116.0,25.0,-515.3987055659658,-1677.5122939748026,0.003818978538496785
34,-0.018236864,0.0844837788752607,126800.0,55566100.0,2.0,-518.3393595777338,-1663.9688576411804,0.004290385684797025
35,-0.14572482,-0.0020177049884544246,128400.0,55800074.0,21.0,-523.1471530297172,-1657.660241996181,-0.004587807535882479
36,-0.0071032383,0.08515029263321758,126400.0,55544074.0,0.0,-512.6332923857906,-1614.2574981141793,0.004378504896850022
37,-0.104762025,-0.03050517658691334,128300.0,55784537.0,13.0,-522.7406079597712,-1626.4201708976848,-0.00742141142087457
38,-0.06478102,0.03965989278752437,124700.0,55369105.0,7.0,-521.6623233865521,-1474.513155229978,0.0
39,-0.062872715,0.048859041101434915,124700.0,55367877.0,6.0,-528.3352593420856,-1473.9077503007027,0.000921111712482673
40,0.13834414,-0.024390860257918076,125200.0,55418042.0,47.0,-541.2086444161586,-1491.7162062703783,-0.006452772185635862
41,-0.16766909,0.7926581526327711,122800.0,55055604.0,24.0,-534.7423900619917,-1423.2815630325279,0.0756053825147391
42,-0.14268269,0.16832708480081052,156100.0,59213748.0,17.0,-268.9554961333517,-1382.7621547375381,0.009119503801718479
43,-0.13316622,0.06505368676326037,161100.0,59750045.0,14.0,-277.76007063064566,-1414.741546864189,-0.001730542629716848
44,0.034151655,0.05890037701069881,160000.0,59646441.0,9.0,-283.12601459803614,-1459.407178784463,-0.00224489504746813
45,0.035875626,-0.010291917387111021,158700.0,59512339.0,9.0,-283.1433528951869,-1480.038728746083,-0.00903342078354541
46,0.08269538,0.4837898436820721,153900.0,58974259.0,22.0,-289.39733109391005,-1349.4099140201013,0.04089919976781735
47,-0.048276518,-0.04141926862166943,171900.0,61384566.0,6.0,-269.86585038220846,-1357.1934222713446,-0.013970938558073376
48,0.036896408,-0.16397452393402884,165200.0,60526779.0,8.0,-270.31896577220135,-1070.8041183802911,-0.02539041438170698
49,-0.19604644,0.0525078528347976,153900.0,58983409.0,26.0,-259.3146907992826,-665.5124250987953,-0.0022379174455650743
50,0.008348126,0.07360005847953216,152700.0,58851366.0,2.0,-256.4586599907785,-663.8210309160986,0.0
51,-0.039622016,0.02771122187908255,152700.0,58850364.0,4.0,-261.31184270021845,-675.6555747158852,-0.0045879070518578275
52,0.008441303,0.16484648722782863,150200.0,58580322.0,2.0,-264.37427190183956,-691.1734112837064,0.009388818313426136
53,-0.0019217134,-0.027857741414668208,155200.0,59130322.0,0.0,-268.2523615850651,-696.3473731144265,-0.010417666928991187
54,-0.055509657,0.21071427637109932,149600.0,58512849.0,6.0,-274.1084541528657,-705.6438272055511,0.014041360385647945
55,-0.006749777,0.1764639275028954,157500.0,59334449.0,0.0,-272.05492872354796,-698.4873126255252,0.009815545771732034
56,-0.08351758,0.12562322651308974,163100.0,59914707.0,8.0,-281.03473974090383,-716.8774560672002,0.004165922066513652
57,-0.01408164,0.12271149043850235,165700.0,60164036.0,1.0,-278.4882184846757,-704.2908819225207,0.0036317377378073507
58,-0.108666725,0.03922539855993782,168000.0,60379778.0,10.0,-284.98506616029965,-714.6060608328072,-0.0049271463038502725
59,0.17204204,0.036885532373906724,164500.0,60081157.0,48.0,-287.99363101395403,-730.2046287445003,-0.004870079316215565
60,-0.02363306,0.20231638544242964,162300.0,59787758.0,3.0,-285.0259569960076,-730.3742194055309,0.011958969928258558
61,-0.12530628,-0.151544126622315,167800.0,60498350.0,16.0,-281.95001525829684,-719.5093553233024,-0.024119666073537542
62,0.08668201,0.06382281011213307,155000.0,59038644.0,23.0,-281.55366186182516,-617.6699495433029,-0.0011602570004825992
63,0.34605557,0.21340750573426243,154500.0,58968302.0,84.0,-279.00896914500777,-613.6453951913085,0.013866772015921368
64,-0.0786607,0.4409708452649193,158200.0,59781587.0,17.0,-276.2861848026608,-606.4162867860684,0.03583043053039057
65,0.041725017,0.12728132889251773,168700.0,61923444.0,6.0,-263.4360216187882,-600.5227519692434,0.002373898971123118
66,0.066475876,0.5161201003334077,169400.0,62070204.0,10.0,-263.0994132859612,-595.2705995461137,0.041114735179539605
67,0.20786463,-0.2961493184761148,181000.0,64621485.0,28.0,-244.7119504715121,-579.9839362344287,-0.04259883535638341
68,0.061441287,0.0329390408212082,169900.0,61868517.0,7.0,-238.5705874231519,-417.1792368238965,-0.0070067947482885355
69,0.001385117,0.07387747852382229,168200.0,61435017.0,0.0,-242.11014527790115,-427.6298145244361,-0.002490436358144086
70,-0.113514975,-0.03985660592154215,167600.0,61274312.0,28.0,-244.29440705026994,-434.0005063241036,-0.013707212249074294
71,-0.04936398,-0.15405173689974627,163900.0,60431452.0,11.0,-250.13323195401682,-445.80703253505624,-0.024305224372235836
72,-0.008125535,0.012693550040873205,157100.0,58962395.0,1.0,-243.72347468558445,-421.5381109430118,-0.006198866243476033
73,-0.10038181,0.14059983821597033,155400.0,58591537.0,21.0,-249.69125584811093,-435.3936511648595,0.006953222613020034
74,-0.031040834,-0.07155951018766678,157500.0,58997386.0,6.0,-250.93549209267323,-434.94772038919865,-0.014658276554829056
75,0.059820365,0.052899193131272705,152900.0,58132348.0,11.0,-250.69146460454493,-435.9201170108924,-0.00136928926387078
76,-0.04742393,0.06252129547565162,152500.0,58050496.0,9.0,-250.2543486529362,-435.8616076358155,-0.00032730125165511076
77,0.0056828,-0.16807461309297952,152400.0,58031475.0,1.0,-252.60107579570806,-439.7513022393423,-0.023368353122163447
78,-0.05888248,-0.020684974815085716,145300.0,56672752.0,11.0,-255.1378391091599,-435.26334940538567,-0.007305097871372119
79,-0.18626663,-0.006623620860324843,143000.0,56251004.0,33.0,-254.76995357701603,-437.7997038139451,-0.005487902047046129
80,-0.008516893,-0.1478839692400222,140900.0,55942073.0,1.0,-257.1728518571601,-444.58315905889185,-0.01931283454583458
81,0.34181273,0.16375339008905837,133500.0,54859967.0,90.0,-261.7597723543726,-449.84847557661607,0.012905585597599795
82,0.12543425,0.03696915141691973,136500.0,55567560.0,21.0,-259.4644408329822,-444.87566260439564,-0.0004625000629863899
83,0.03545767,0.03662555801656088,136400.0,55541764.0,5.0,-261.7729726640459,-448.30835120980987,-0.0004717171028273427
84,-0.0031041503,0.22042446387053774,136300.0,55515564.0,0.0,-266.1591883912639,-455.36534851904304,0.017933709544948512
85,0.1320357,-0.03839889947031628,140100.0,56510806.0,18.0,-262.8448758404273,-450.3895376261442,-0.008918648231632017
86,0.12550518,-0.027868988278556585,138300.0,56006512.0,15.0,-285.8741667041015,-493.0868536231503,-0.007374142492573007
87,0.02088898,0.14335144492679752,136900.0,55593474.0,2.0,-285.5715170934009,-495.6257792429925,0.01015047197805987
