timestep,action,reward,price,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,-0.2478693,-1.0,61800.0,38300000.0,0.0,0.0,0.0,0.0
2,0.3762362,-0.0061104803899876825,61600.0,38297962.0,233.0,-62790.80945791791,0.0,-0.0006083874645862356
3,-0.40136978,0.01418129889830732,61500.0,38265271.0,93.0,-4393.147263849905,-3980.3521241868134,0.0014634680099351706
4,0.20402321,0.09303695095356314,61900.0,38320419.0,97.0,-2046.9767251470753,-3794.341867079811,0.009277038437392868
5,0.023901418,-0.03310159857764121,63400.0,38675847.0,8.0,-427.81201549400896,-3723.6756005841953,-0.003800821737659682
6,-0.21866909,0.03780412887337419,62800.0,38523383.0,53.0,-395.0666047895731,-888.1363210911308,0.0034887901719327192
7,-0.022317525,-0.019650841230245304,63500.0,38657366.0,4.0,-408.7261979856517,-885.4535740774523,-0.002431619371066306
8,-1.1825701,-1.0,63000.0,38563366.0,0.0,-417.3716971809216,-871.4109740708637,-0.0019452954968530447
9,-0.65958893,0.011812663905187662,63100.0,38569319.0,124.0,-413.76127928242687,-978.9927256601234,0.0008296750067067557
10,0.54378253,0.17084779134519798,63600.0,38598664.0,294.0,-416.2233143108295,-939.2874570038178,0.01669487835122998
11,-0.048268355,0.0383572410437399,65400.0,39241240.0,17.0,-266.25141553539453,-966.4637560921137,0.002606951258420988
12,0.5876535,0.0010991792769791831,65700.0,39342132.0,151.0,-287.2460029032194,-1001.8445764245972,-0.0012505677119887656
13,-0.32565218,-0.054886942471865305,65600.0,39275698.0,160.0,-297.2424918626622,-1140.5965628775207,-0.006762451427343188
14,-0.3247795,0.04373811876243684,64800.0,38998714.0,107.0,-279.6167382977522,-654.1963512834794,0.00346165260731418
15,-0.06956894,0.010862976501305483,65400.0,39132104.0,15.0,-289.7896353272633,-659.1770139547199,0.0
16,-0.3435733,0.02134368883360223,65400.0,39124373.0,72.0,-311.426786382343,-691.5219751966425,0.0010581639225247137
17,-0.96571773,0.008816455087709268,65700.0,39151426.0,133.0,-315.8896533990408,-682.1079637853832,-0.00022987668444056163
18,0.12876974,0.047036992119141474,63900.0,39141719.0,78.0,-312.93632855639936,-672.8443860090396,0.0036048493424624506
19,-0.98267734,0.012767569061037778,65600.0,39274095.0,81.0,-320.4026007490281,-674.4119913254954,5.092415242158985e-06
20,-0.92249924,0.013125251262511723,65700.0,39274188.0,1.0,-341.5689193067829,-703.1645159196873,4.0739225467882365e-05
21,0.3546059,0.0179837415116439,67300.0,39273820.0,206.0,-349.12945247476034,-714.9569041021059,0.000527068668135669
22,-0.12040336,0.026920987134205248,67400.0,39291865.0,24.0,-355.70299488932176,-712.9471397389639,0.0013972357891385405
23,1.0264943,-1.0,67700.0,39346765.0,0.0,-363.00230068439674,-712.7523189358561,-0.0009314905260923603
24,-1.1590142,-1.0,67200.0,39255265.0,0.0,-373.84502398408404,-719.6696310654712,-0.013506612628339226
25,0.082772695,0.011614802618356384,64500.0,38760854.0,34.0,-315.90006701972413,-390.62551008033614,0.0005598431861176227
26,-0.15952359,0.025128818615403538,64600.0,38778949.0,34.0,-327.44912372958197,-397.34624859553435,0.0018876220704176381
27,-0.27144623,-0.030803858317719684,65000.0,38846920.0,49.0,-331.36109714336226,-395.203941280724,-0.0037943806098398535
28,0.3666818,0.021010087397162695,63900.0,38697960.0,172.0,-340.5681637062874,-423.8769239214416,0.0015814787136066088
29,0.22774193,-0.022884742869630284,64100.0,38758551.0,67.0,-356.019639564102,-435.9951426882724,-0.0028871048352659004
30,-0.11602571,-1.1484195803590083,63800.0,38642147.0,43.0,-353.0598681944399,-448.18150639064964,-0.1152886251377285
31,1.5561706,-1.0,50300.0,34187147.0,0.0,-389.35567651623313,-510.4626000333466,-0.13066044182275896
32,-0.47097135,0.006138734989210692,48500.0,33580804.0,155.0,-79.06380362810255,-54.8535785110465,0.006774703786127336
33,-0.74791074,-0.08008034299155042,49800.0,33797674.0,130.0,-79.11572599607565,-54.2298737244951,-0.0021303241163874178
34,-1.3603576,-1.0,48200.0,33725674.0,0.0,-80.80989302126123,-54.739401688033624,-0.002330042002298738
35,-0.53766227,-0.06917232877611215,48050.0,33717032.0,24.0,-82.55284501022192,-56.90801317403547,-0.0009342459324415031
36,-0.18891266,-0.04982409886546343,46550.0,33685304.0,3.0,-83.49017690020652,-58.44146909301167,0.0010419974241586182
37,-0.6920152,-0.05552778351101628,48500.0,33719449.0,12.0,-83.0934695866493,-57.418808421835685,0.00042705324158766653
38,-0.7551263,-0.059021791464217384,50900.0,33733516.0,4.0,-91.09275935540983,-62.152925783511826,5.928821650254305e-05
39,-0.28908578,-0.05834358523468373,51900.0,33735516.0,0.0,-97.89259485980917,-65.96720740869874,0.00012449787339846824
40,0.26242614,-0.07911227949983271,54000.0,33738467.0,163.0,-105.0077185008292,-69.90896023768599,-0.0019562240335341853
41,0.67794174,0.1667024991478701,53600.0,33670085.0,313.0,-105.48894149336198,-71.35583495319513,0.02271452537170607
42,-0.59121704,-0.039399828430402746,55200.0,34409326.0,282.0,-106.04837394940624,-72.07136569409494,0.0011392260342443208
43,0.20896785,-0.05853372336124012,55400.0,34447834.0,88.0,-107.29393021528708,-72.10416239924145,-0.0008244349993093905
44,-0.57390827,-0.10404252252109505,55300.0,34404725.0,162.0,-110.84320356942499,-75.60465904655048,-0.005319036847409767
45,-0.027500372,-0.05324463446475196,53800.0,34221461.0,3.0,-111.67269152389193,-77.37783061520668,0.0
46,0.10171253,-0.0932251961393556,53800.0,34221064.0,52.0,-113.0706362559424,-79.31065138953235,-0.003997537890697963
