psbl_qty,qty,evlu_rate,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower,bstp_nmix_prpr,bstp_nmix_hgpr,bstp_nmix_lwpr,bstp_nmix_prdy_ctrt,acml_vol.1,acml_tr_pbmn,bstp_nmix_prpr.1,bstp_nmix_hgpr.1,bstp_nmix_lwpr.1,bstp_nmix_prdy_ctrt.1,acml_vol.2,acml_tr_pbmn.1,ovrs_nmix_prpr,ovrs_nmix_hgpr,ovrs_nmix_lwpr,ovrs_nmix_prpr.1,ovrs_nmix_hgpr.1,ovrs_nmix_lwpr.1
4.371169e-05,0.00015090356,-1.3510108e-11,0.0077354955,0.007981067,0.0077354955,0.023461267,-0.00027012842,0.00783618,0.007194011,0.0077013206,8.355237e-06,0.008050097,0.007194011,0.0063379244,0.00030518617,0.00030518617,0.00030165978,5.156997e-08,0.035791524,0.6610918,0.00010932834,0.00010932834,0.00010748533,1.3138065e-07,0.09234561,0.74302274,0.0009017673,0.0009112205,0.0008945266,0.00033310763,0.0003366021,0.00033085697
0.00010871653,6.169232e-05,8.4274016e-10,0.006870281,0.0069781346,0.0067192856,0.010294097,7.549759e-05,0.0069177365,0.0063520437,0.0067658424,7.974637e-06,0.007139198,0.0063520437,0.00556489,0.00026801322,0.00026886634,0.00026788487,-2.157074e-09,0.04304161,0.63909155,9.5509844e-05,9.660672e-05,9.550769e-05,-5.8241e-08,0.09330877,0.76190376,0.000794267,0.00079604017,0.0007907014,0.00029303203,0.0002938172,0.00029228893
8.4538966e-05,7.533472e-05,1.5000307e-10,0.0062628863,0.006432965,0.006252882,0.0066461633,-0.00011005072,0.0063889446,0.0059142257,0.006272891,7.308758e-06,0.0066610356,0.0059142257,0.005167416,0.0002497171,0.0002509867,0.0002486486,4.402029e-08,0.04823603,0.71821094,8.720219e-05,8.9171095e-05,8.694007e-05,-1.570724e-07,0.10119924,0.68645316,0.0007348677,0.000741908,0.0007328728,0.00027131804,0.0002740403,0.00027110396
0.00014917835,6.3113916e-06,-1.4356133e-09,0.005785442,0.005890632,0.005689815,0.01268714,-0.000200817,0.00602451,0.005668777,0.0059902435,6.340495e-06,0.0063796565,0.005668777,0.0049578976,0.00023110786,0.00023432475,0.00023071197,-3.0409433e-07,0.043792736,0.7584642,7.933993e-05,8.223265e-05,7.933897e-05,-4.5996654e-07,0.08589144,0.644183,0.00068532914,0.0006983832,0.0006851092,0.0002528085,0.00025778016,0.00025260772
0.00017979986,7.511221e-06,-1.6691156e-09,0.007241287,0.0073117046,0.0069713523,0.009359451,0.0001408354,0.0073117046,0.0069801547,0.0073471093,7.946443e-06,0.0078571895,0.0069801547,0.0061031193,0.00028602264,0.00028602264,0.00028160508,9.858478e-08,0.036019124,0.6958014,0.00010019148,0.00010019148,9.658492e-05,3.391786e-07,0.08686951,0.7116658,0.00082067953,0.0008443446,0.00082067953,0.00030376553,0.00031191166,0.00030348735
0.00011647913,7.079875e-05,-1.6895119e-09,0.007173339,0.0072901687,0.007161656,0.0065926956,-3.5048888e-05,0.0072411,0.00697356,0.007305356,8.121845e-06,0.007842128,0.00697356,0.006104992,0.00028647325,0.00028699782,0.00028563908,7.126607e-08,0.038802505,0.7366755,0.00010033796,0.000100829806,0.00010007158,7.009778e-08,0.08554055,0.6693149,0.00084357295,0.00084419217,0.0008204173,0.0003105974,0.0003109257,0.0003039685
0.000112172995,5.2896256e-05,-1.5601946e-09,0.0063084443,0.006380482,0.0062466976,0.0042385953,-1.02911e-05,0.0063290265,0.0061653983,0.006428164,6.7800192e-06,0.006921914,0.0061653983,0.0054088826,0.00024897157,0.00025015298,0.00024796097,-1.3790074e-07,0.051590007,0.7986978,8.7574175e-05,8.8128865e-05,8.681572e-05,-9.467812e-08,0.09157484,0.59216577,0.00072128366,0.0007466749,0.00071663933,0.00026886736,0.0002752643,0.00026716932
0.00014291545,3.6315498e-05,-1.7153253e-09,0.006849662,0.006883184,0.006715574,0.005053665,0.0,0.0068429573,0.0067250715,0.0069725756,7.173432e-06,0.0075210584,0.0067250715,0.0059290854,0.00027224,0.00027258636,0.00026970793,7.933539e-08,0.03724953,0.81087226,9.676572e-05,9.676572e-05,9.549411e-05,1.977798e-07,0.09084942,0.5765415,0.00077650696,0.0007862127,0.0007711255,0.0002910827,0.0002941723,0.0002897485
8.789133e-05,0.00010658644,-1.8299331e-09,0.007453767,0.007575164,0.0074052084,0.005047803,1.2139686e-05,0.007456195,0.007345724,0.0075640357,6.7235183e-06,0.008160365,0.007345724,0.006531083,0.00029691853,0.00029842262,0.00029690273,4.7344773e-08,0.047991697,0.78112125,0.00010574759,0.00010598431,0.00010526443,7.162414e-08,0.092751205,0.6151565,0.0008574807,0.00086440146,0.00084198185,0.00032059333,0.00032280275,0.0003168118
7.218643e-05,0.000109505025,-4.0299484e-09,0.0065725297,0.006795327,0.0065391096,0.010398076,-0.00026735713,0.0067819594,0.0067658066,0.0069288197,4.7519766e-06,0.0074530668,0.0067658066,0.0060785464,0.0002722765,0.00027487878,0.00027191223,-7.797916e-09,0.04348107,0.7621558,9.667188e-05,9.768004e-05,9.645243e-05,-4.2331546e-08,0.094026715,0.638644,0.0007868599,0.00079321075,0.0007726376,0.00029418978,0.00029621721,0.00029071968
