psbl_qty,qty,evlu_rate,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower,bstp_nmix_prpr,bstp_nmix_hgpr,bstp_nmix_lwpr,bstp_nmix_prdy_ctrt,acml_vol.1,acml_tr_pbmn,bstp_nmix_prpr.1,bstp_nmix_hgpr.1,bstp_nmix_lwpr.1,bstp_nmix_prdy_ctrt.1,acml_vol.2,acml_tr_pbmn.1,ovrs_nmix_prpr,ovrs_nmix_hgpr,ovrs_nmix_lwpr,ovrs_nmix_prpr.1,ovrs_nmix_hgpr.1,ovrs_nmix_lwpr.1
8.299678e-05,4.5837365e-05,-2.8086398e-12,0.0011765294,0.001201562,0.0011709667,0.05100742,-1.1125574e-05,0.001177642,0.0011549736,0.0011921052,3.2609441e-06,0.0011961111,0.0011549736,0.0011138363,0.00016246286,0.00016424352,0.00016217638,-6.285949e-08,0.043726012,0.7396913,5.4532004e-05,5.5795314e-05,5.4505857e-05,-1.6132083e-07,0.081285946,0.6646208,0.00083999033,0.0008670327,0.00083971274,0.00026148328,0.00026688585,0.00026141983
9.22165e-05,6.599673e-05,2.8526725e-10,0.0014727113,0.0014761522,0.0014486249,0.035029262,1.7204571e-05,0.0014651413,0.001430044,0.0014723098,4.129097e-06,0.0014838104,0.001430044,0.0013762775,0.00020335046,0.00020363537,0.00020185091,8.120557e-08,0.03758662,0.72826403,6.84852e-05,6.8613204e-05,6.7867215e-05,1.0460379e-07,0.10121194,0.67581445,0.0010378396,0.0010459312,0.0010264157,0.00032317408,0.00032516706,0.00032146808
6.067715e-05,0.00010026143,4.9580723e-10,0.001515171,0.0015538413,0.00150814,0.0828222,1.0546434e-05,0.0015011091,0.0014626146,0.0015015192,5.3766134e-06,0.0015217114,0.0014626146,0.0014035179,0.00020577639,0.00020749196,0.00020466409,-6.679408e-08,0.033565782,0.73106664,6.893009e-05,6.9781534e-05,6.865095e-05,-1.0476124e-07,0.08932675,0.67048657,0.0010501366,0.0010666677,0.0010460396,0.0003288399,0.0003310139,0.0003278352
4.6348272e-05,0.00011129095,4.8482623e-10,0.0014841089,0.0015047693,0.0014806655,0.04434669,0.0,0.0014737786,0.0014348681,0.001468097,5.266389e-06,0.0014969298,0.0014348681,0.0013728065,0.00020160327,0.00020271826,0.00020039396,1.3773632e-09,0.038991224,0.7332077,6.679661e-05,6.784409e-05,6.631384e-05,-7.368894e-08,0.08818444,0.6716549,0.0010290853,0.0010298449,0.0010006703,0.0003216343,0.0003218223,0.00031557045
4.0219857e-05,0.00011372047,8.0725004e-10,0.0014619278,0.0014652964,0.0014383483,0.04071321,1.0105492e-05,0.0014464328,0.0014065161,0.0014338009,5.2398846e-06,0.0014723346,0.0014065161,0.0013406974,0.00020025582,0.00020026256,0.00019876222,1.0374971e-07,0.034998756,0.7340194,6.678585e-05,6.681145e-05,6.593429e-05,1.4888758e-07,0.07802113,0.6724759,0.0010208872,0.0010212414,0.000999611,0.00031751927,0.0003175907,0.00031248
3.4474102e-05,0.00011257645,2.455134e-09,0.0014575209,0.0014802439,0.001418567,0.11508721,4.8692233e-05,0.0014107763,0.0013614348,0.0013801544,5.31188e-06,0.0014382363,0.0013614348,0.0012846334,0.0001923077,0.0001936094,0.00019206748,-2.2723041e-08,0.03927003,0.74395096,6.383552e-05,6.456915e-05,6.3709565e-05,-5.3236842e-08,0.080189355,0.6521491,0.0009860755,0.000994557,0.0009814595,0.00030684873,0.0003083082,0.00030557363
2.5836438e-05,0.00013189815,2.6327884e-09,0.0015634178,0.0015773459,0.0015390438,0.06261903,0.0,0.0015279014,0.0014666183,0.0014790953,5.616129e-06,0.0015596495,0.0014666183,0.001373587,0.00020348249,0.0002050877,0.00020298177,-9.4710394e-08,0.037094995,0.7520937,6.764759e-05,6.808632e-05,6.7355104e-05,-8.426439e-08,0.095220715,0.64804846,0.0010311462,0.0010626861,0.0010294351,0.0003244548,0.00033038118,0.00032384615
2.5416888e-05,0.00014694614,2.8767768e-09,0.0017084106,0.0017502648,0.001685581,0.08793498,0.0,0.0016832981,0.0016089119,0.0016146827,6.23758e-06,0.0017199812,0.0016089119,0.0014978426,0.00021993219,0.00022218241,0.00021885768,-8.294733e-08,0.045146253,0.7911586,7.289473e-05,7.3953255e-05,7.266034e-05,-1.0577687e-07,0.08460232,0.5975874,0.0011333915,0.0011336906,0.0011178431,0.00035483576,0.00035500925,0.0003511754
2.5544641e-05,0.00014898492,-4.2421805e-10,0.0016328685,0.0017131736,0.0016252205,0.101769775,-8.412906e-05,0.0016886997,0.0016213964,0.0016199306,4.721047e-06,0.0017281414,0.0016213964,0.0015146515,0.00021905983,0.00022200818,0.000218526,-6.8068054e-08,0.04237359,0.76794267,7.219344e-05,7.4123054e-05,7.205348e-05,-1.1166221e-07,0.081856504,0.62560546,0.0011390883,0.0011393889,0.0011234618,0.00035661928,0.00035679364,0.00035294052
2.6046375e-05,0.00015756053,-2.1969597e-09,0.001666968,0.0017110464,0.0016469323,0.07271026,-4.4078482e-05,0.001755125,0.0017014294,0.0016933483,3.7535183e-06,0.0018082449,0.0017014294,0.0015946139,0.00022778797,0.00023015299,0.00022697852,-6.170987e-08,0.037172504,0.77330214,7.4845266e-05,7.571962e-05,7.446459e-05,-8.4951246e-08,0.09813889,0.62102604,0.001162622,0.0011813466,0.0011607019,0.0003668219,0.0003712402,0.00036614793
2.104985e-05,0.00017744502,-2.908884e-10,0.001861433,0.001861433,0.0017918467,0.06368484,5.218971e-05,0.001886658,0.0018518649,0.0018356282,4.956e-06,0.001960353,0.0018518649,0.0017433767,0.00024900405,0.0002490058,0.00024624585,6.2627656e-08,0.03441642,0.77171344,8.339046e-05,8.339046e-05,8.123937e-05,2.3137439e-07,0.09079348,0.62525076,0.0012473566,0.001275072,0.0012466079,0.00039427236,0.00040112576,0.00039404974
1.6958991e-05,0.00015255719,-4.5443898e-09,0.0014746949,0.0015410562,0.0014673214,0.15276328,-0.000103228645,0.0015631766,0.0015685224,0.0015526694,2.8089428e-06,0.0016649564,0.0015685224,0.0014720883,0.00020898566,0.00020999287,0.0002077189,-7.29974e-08,0.039282408,0.7902969,6.952081e-05,7.0665905e-05,6.912485e-05,-1.2166232e-07,0.083239965,0.5861713,0.0010436431,0.0010796264,0.0010426668,0.00033053296,0.0003393354,0.0003301805
1.4600086e-05,0.00017252435,-7.3967246e-09,0.0015654536,0.0016222317,0.0015573425,0.08517,-5.677811e-05,0.0016684653,0.0017203768,0.0017036812,2.6808066e-06,0.0018452095,0.0017203768,0.0015955439,0.00022646354,0.00022939249,0.00022554536,-1.2085626e-07,0.038446322,0.75470203,7.424955e-05,7.584988e-05,7.3894276e-05,-2.3603472e-07,0.08426788,0.64386505,0.001116819,0.0011494907,0.0011164394,0.00035672387,0.00036455764,0.000356513
