timestep,action,reward,rate_reward,rate_exp_reward,total_rate_reward,total_rate_exp_reward,net_income_rate_reward,net_income_rate_exp_reward,unrealized_gain_loss,unrealized_gain_loss_exp,reward_log,price,current_amt,total_rate,daily_rate,next_day_rate,order_qty,is_order,sharp_ratio,sortino_ratio,reward
1,0.56562054,-0.004999999999999999,0.0,0,-0.008012213740458015,-0.01,-0.45245665818490244,-0.01,0.0,0,buy,113000.0,65494752.0,-0.008012213740458015,-0.008012213740458015,0.0,327.0,True,-350.467987804878,0.0,-0.004999999999999999
2,-0.38984513,0.012344986071559698,0.09689938229493261,0.04586246517889925,-0.19665801526717558,-0.01,-0.19665801526717558,-0.01,-1.0,-0.01,sell,113000.0,65471189.0,-0.043986259541984735,-0.035976928349923366,-0.1527389398717045,127.0,True,-94.27962217153036,-103.98720529404916,0.012344986071559698
3,-0.19689184,-0.00048121031959698704,-0.08348503169323596,-0.01,0.13646564885496185,0.00018621139367991368,-1.1079787955894826,-0.01,2.253999948501587,0.04953615692615043,sell,112500.0,65363985.0,-0.20765648854961832,-0.16374225310006207,0.34483821633580025,39.0,True,-24.312009298840252,-23.641919335133966,-0.00048121031959698704
4,-0.53569835,0.009690168946713072,0.07865443922426758,0.03045908599336067,0.04320916030534351,1.8670141053722666e-05,-0.6679019508057676,-0.01,-0.44999998807907104,-0.01,sell,113900.0,65573302.0,0.11191145038167939,0.32023292337515835,-0.06862549029481542,86.0,True,-8.2569962202698,-19.503063237380008,0.009690168946713072
5,0.82525223,0.2133056924357527,0.3800341960132754,0.5142833990084663,0.48187175572519086,0.002319310124006435,-0.7625726887192537,-0.01,2.93999981880188,0.08280574288963893,buy,113300.0,65521626.0,0.03301679389312977,-0.07880646303277514,0.448706813228353,415.0,True,-9.154401142849466,-23.482093668451974,0.2133056924357527
6,-0.5877772,0.39682020694640613,1.3557374847965205,0.9998979574462866,-0.5563908396946565,-0.01,0.9547202714164545,0.009073493119276188,-6.261999607086182,-0.01,sell,113900.0,65761764.0,0.3996396946564886,0.36650189358853824,-0.952225065008901,288.0,True,-5.4275053689885135,-17.37152835642128,0.39682020694640613
7,-0.7601357,0.15023640753771536,0.30532132316626953,0.37255894704328907,-0.6961404580152671,-0.01,1.9705262086513997,0.038085524802664916,-0.6369999647140503,-0.01,sell,110800.0,65107728.0,-0.5988885496183206,-0.9945536132516154,-0.09783784806620804,153.0,True,-5.216314985151585,-5.454221920039979,0.15023640753771536
8,-0.9201069,-0.006894672351467572,-0.10377471340401004,-0.01,-0.6993312977099236,-0.01,0.6340020356234098,0.004011518089950483,0.05999999865889549,3.599935039855229e-05,sell,109500.0,65035938.0,-0.7084916030534352,-0.11026340836221468,0.009225668429661152,45.0,True,-5.792786454399394,-6.180183059345076,-0.006894672351467572
9,-1.0164841,-0.05,0,0,0,0,0,0,0,0,not_order,111000.0,65041938.0,-0.6993312977099236,0.009225668429661152,-0.005534890427157936,0,False,-6.051306560498951,-6.142007318110888,-0.05
10,0.11792397,-0.002333881767610794,-0.08487450584401268,-0.01,-0.7956335877862595,-0.01,2.048810856658185,0.04110745488259471,-0.5839999914169312,-0.01,buy,110100.0,65037260.0,-0.7064732824427481,-0.007192282616179118,-0.08979468077222195,69.0,True,-6.370873848678515,-6.4754190526660915,-0.002333881767610794
11,0.56087464,0.005836075335784571,-1.52801474283463,-0.01,-2.697209160305343,-0.01,3.169457506361323,0.09557383557189714,-12.40999984741211,-0.01,buy,109300.0,64974328.0,-0.8025526717557251,-0.09676299401297041,-1.9099851252020645,292.0,True,-6.954847990383815,-7.194208046922019,0.005836075335784571
12,-0.2141246,0.0063574625940714955,-0.01222891034937805,-0.01,-2.674097709923664,-0.01,3.1036800678541137,0.09183418338497773,0.28700000047683716,0.0008233508632483622,sell,105900.0,63719766.0,-2.717914503816794,-1.9308579844027014,0.04504096892006791,78.0,True,-7.125751075097136,-6.705264622722028,0.0063574625940714955
13,-0.073863804,0.007562901363121401,-0.026334435205876583,-0.01,-2.3547923664122137,-0.01,2.7118743002544528,0.07090345519470331,2.128000020980835,0.044273830839159034,sell,106000.0,63744811.0,-2.67967786259542,0.039304915212651594,0.3338310941105465,21.0,True,-7.286681193653009,-6.650119185799884,0.007562901363121401
14,0.6319088,0.4765443619542064,0.8824024853367953,0.979619377981805,-0.4016152671755725,-0.01,2.2650513994910946,0.0500107197735431,12.824999809265137,0.8069500279545292,buy,106800.0,63954442.0,-2.359630534351145,0.32885970906714274,2.0053337342854154,209.0,True,-6.8210814064421434,-6.181325182986515,0.4765443619542064
15,0.08964315,-0.0006121929697125916,-0.006132201807145687,-0.01,-0.6980351145038168,-0.01,2.324187107718405,0.052585380201916054,-1.9399999380111694,-0.01,buy,109500.0,65236787.0,-0.40185190839694657,2.005091374262948,-0.2973782261839474,10.0,True,-2.549123276586275,-3.1019966079380366,-0.0006121929697125916
16,-0.053805023,0.004863239734306403,-0.01996158371347795,-0.01,-0.3547618320610687,-0.01,2.223015945716709,0.0482167978406286,2.294999837875366,0.051307200582121126,sell,109100.0,65038131.0,-0.7051435114503817,-0.3045153036123622,0.352869918725063,26.0,True,-3.0371261989174103,-3.7920667725252475,0.004863239734306403
17,0.29783136,0.10945185805144217,0.12871615728440955,0.07950089051089415,1.2441358778625955,0.01535956082819867,1.9552469889737067,0.03750836895762377,10.479000091552734,0.6664940021357141,buy,109600.0,65267009.0,-0.3557114503816794,0.3519135566795424,1.605558483613061,40.0,True,-2.589826091335698,-3.1669977469551487,0.10945185805144217
18,0.4250674,0.0016301953151094048,-0.058817865166504335,-0.01,0.4218183206106871,0.0017777249278499996,2.021818320610687,0.04005327726907937,-5.37999963760376,-0.01,buy,111700.0,66314291.0,1.2431923664122138,1.6046116040034868,-0.8112881731631572,39.0,True,-0.33287113007423375,-0.44587029413943646,0.0016301953151094048
19,-0.6341566,0.3995505877949232,0.8808403483462224,0.9793367516018231,-0.1841114503816794,-0.01,2.926999660729432,0.082105914361293,-3.3489999771118164,-0.01,sell,110700.0,65714307.0,0.32718625954198477,-0.9047582217232784,-0.509630269706717,341.0,True,-1.4179463007227076,-1.9433251076340776,0.3995505877949232
20,-0.48302555,0.008607441059853452,0.0,0,-0.21006870229007632,-0.01,2.9010424088210347,0.08071627373235635,0.0,0,sell,109000.0,65362405.0,-0.21006870229007632,-0.5355028700218964,0.0,95.0,True,-2.131106787789796,-3.0063521131229036,0.008607441059853452
21,-0.23772064,0.032910895934259735,0.07342102616874172,0.026593238580063017,-0.454793893129771,-0.01,4.434094995759119,0.17849067001489682,-1.559999942779541,-0.01,sell,109000.0,65358110.0,-0.2166259541984733,-0.0065710556397060365,-0.23868499257398965,24.0,True,-2.245636540360306,-3.152238312267958,0.032910895934259735
22,-0.012258213,0.014762441698212022,0.0,0,-0.31189312977099237,-0.01,3.5103290924512294,0.11593448170543563,0.9359999895095825,0.008722694423966781,sell,107000.0,65202110.0,-0.454793893129771,-0.23868499257398965,0.14355363653108774,0.0,True,-2.6802392862673567,-3.8145001488511374,0.014762441698212022
23,0.20207201,0.015511041680523526,-0.17857995036645105,-0.01,-0.6233862595419848,-0.01,4.176613740458015,0.16007361120349017,-2.0239999294281006,-0.01,buy,108200.0,65294082.0,-0.31437862595419847,0.1410567848187735,-0.3099821512154808,106.0,True,-2.552175341393193,-3.559013395946606,0.015511041680523526
24,-0.14613684,0.02117906745485961,-0.10780185450794988,-0.01,0.020932824427480918,4.381821784860129e-06,2.420932824427481,0.0569247088695346,4.265999794006348,0.1663882748680472,sell,107100.0,65087111.0,-0.6303648854961832,-0.31698278566807936,0.6554293061186875,26.0,True,-3.04448191890532,-4.318049065046352,0.02117906745485961
25,-0.6126414,0.003831694750167128,-0.014650920461837698,-0.01,0.0039755725190839695,1.58051756016242e-07,2.3150866836301947,0.052185303373725955,0.06199999898672104,3.843925993629593e-05,sell,109800.0,65496404.0,-0.005490076335877863,0.6288387880666573,0.009466168554841576,96.0,True,-2.1845087032224555,-3.0847685845938404,0.003831694750167128
26,-0.35902178,0.0017821703373978404,-0.013433100236865975,-0.01,0.02234351145038168,4.992312577667413e-06,1.977899067005937,0.03836550870440114,0.1599999964237213,0.0002559672233548582,sell,109900.0,65498635.0,-0.0020839694656488547,0.0034062938783631543,0.024427989987882953,22.0,True,-2.245269066354884,-3.111300870431574,0.0017821703373978404
27,-0.22450382,0.005743637172429905,0.0,0,0.020132824427480916,4.05329797958931e-06,1.9756883799830365,0.038281456787580326,0.0,0,sell,110300.0,65513187.0,0.020132824427480916,0.022217256893979548,0.0,8.0,True,-2.149866353506901,-2.9254586567251626,0.005743637172429905
28,-0.5368978,0.0085062823573081,0.015568739060069982,0.0012111940912306052,0.0016931297709923663,2.8666883755690264e-08,2.4905820186598815,0.060145297916043616,-0.08999999612569809,-0.01,sell,110300.0,65510109.0,0.01543358778625954,-0.004698290742595075,-0.013738337696858359,17.0,True,-2.1670402606666457,-2.94305819749801,0.0085062823573081
29,-0.037123278,0.0077883063881559285,0.0,0,-0.009757251908396946,-0.01,2.9235760814249363,0.08192204258770619,-0.07499999552965164,-0.01,sell,109700.0,65501109.0,0.0016931297709923663,-0.013738337696858359,-0.011450187812850619,0.0,True,-2.2170413038834718,-3.0103881276962663,0.0077883063881559285
30,0.16344193,0.006815765236113638,-0.07252804929217872,-0.01,-0.09597557251908398,-0.01,3.2818022052586935,0.10210510157409092,-0.550000011920929,-0.01,buy,109200.0,65492136.0,-0.012006106870229008,-0.01369900469929448,-0.08397954832317578,95.0,True,-2.2728339654049967,-3.0874916985302736,0.006815765236113638
31,-0.30683425,0.018278213234765875,0.03529364250495555,0.006208850934614096,-0.18725648854961832,-0.01,3.812743511450382,0.13529781907280158,-0.5389999747276306,-0.01,sell,108700.0,65431247.0,-0.10496641221374046,-0.09297146759727,-0.08237654403866092,33.0,True,-2.41110311259885,-3.2943585902664223,0.018278213234765875
32,0.037147045,0.024680088634334782,-0.04650033243073795,-0.01,-0.4222045801526717,-0.01,5.00001764206955,0.2212005908955652,-1.5360000133514404,-0.01,buy,108000.0,65377056.0,-0.1877007633587786,-0.08282128567716278,-0.23494480999572695,19.0,True,-2.5579849672272776,-3.5123992199986596,0.024680088634334782
33,0.8973154,0.4951552279238498,1.2069307205436872,0.9993131597468595,1.0179557251908398,0.010308834522564259,4.929066836301951,0.21569476086148243,9.502999305725098,0.594676578129861,buy,106400.0,65216461.0,-0.4328839694656489,-0.24564428229989435,1.4571474523893593,463.0,True,-2.886120653106925,-4.007853356820711,0.4951552279238498
34,-0.6535176,0.44400187466591895,1.1026982455014644,0.9977111759375628,0.3266763358778626,0.001066605056255887,6.0155652247667515,0.3036272834746949,-3.879999876022339,-0.01,sell,108100.0,66101973.0,0.919042748091603,1.3578044352943348,-0.586971889628771,365.0,True,-0.8053202190566177,-1.1732245773064398,0.44400187466591895
35,-0.15595838,0.04559049642784336,0.004563254624468056,0.00010411104390772863,0.2936610687022901,0.0008619965000937757,6.071438846480068,0.3083143549016497,-0.1639999896287918,-0.01,sell,106100.0,65708748.0,0.31869923664122135,-0.5948763435548285,-0.0249586249916069,30.0,True,-1.7937045094903425,-2.6433281466815832,0.04559049642784336
36,0.44830394,0.11299383670927965,0.18542531133358695,0.157947344452801,0.6251801526717558,0.003900873979678754,5.8696245971162,0.2914431117264532,2.2019999027252197,0.047331262763036897,buy,106000.0,65689293.0,0.2889969465648855,-0.029607929829982456,0.3352144465917756,203.0,True,-1.9033761656961163,-2.805887970937044,0.11299383670927965
37,0.0657382,0.04100319260888262,-0.012138923801863488,-0.01,0.3324442748091603,0.001104581458828413,6.021333163698049,0.30411059398861784,-1.9149999618530273,-0.01,buy,106600.0,65909251.0,0.6248106870229008,0.3348460456105076,-0.29055101839952635,16.0,True,-1.3972242648023572,-2.039021224262343,0.04100319260888262
38,0.009034112,0.050572880142829166,-0.01065254824512607,-0.01,-1.724853435114504,-0.01,7.075146564885495,0.39381920095219447,-13.47499942779541,-0.01,buy,106100.0,65717721.0,0.3323984732824427,-0.2905965355303461,-2.050436289475102,2.0,True,-1.8901787895340973,-2.78945409726377,0.050572880142829166
39,-0.48551637,0.09732321343601727,0.1444014695968247,0.09900801952637783,-1.9245969465648853,-0.01,7.319847497879558,0.41480003750310757,-0.9949999451637268,-0.01,sell,102600.0,64338889.0,-1.7726885496183207,-2.0981129275618065,-0.15464985725818176,186.0,True,-4.743649786101829,-6.121581776317655,0.09732321343601727
40,0.18341368,0.05869783548845216,0.0,0,-1.9263221374045802,-0.01,7.3181223070398635,0.4146522365896811,0.0,0,buy,102100.0,64238259.0,-1.9263221374045802,-0.1564061822702596,0.0,78.0,True,-4.988996650147818,-6.469006833310263,0.05869783548845216
41,0.16324462,0.06101345174172172,0.03549554153043333,0.006279866040737159,-1.7236137404580152,-0.01,7.165275148430874,0.401549628879767,1.3359999656677246,0.01769060993461813,buy,102100.0,64237433.0,-1.9275832061068703,-0.001285838085991714,0.2079784227990555,57.0,True,-4.976486824901655,-6.445659772268364,0.06101345174172172
42,-0.4223544,0.3846402946082072,0.547330137824579,0.7763899067262747,-2.4964839694656487,-0.01,8.614627141645462,0.523895546117982,-4.824999809265137,-0.01,sell,102500.0,64347303.0,-1.7598427480916028,0.17103734515667837,-0.749837176548021,141.0,True,-4.796872760792432,-6.147128302922835,0.3846402946082072
43,0.29133976,0.5456847218781575,1.414025537501538,0.9999544791958996,0.9419419847328244,0.008833302133810506,5.830830873621713,0.28821963178666643,22.53999900817871,0.9937832968496396,buy,100000.0,63862972.0,-2.499279389312977,-0.7526826726521856,3.5294317339318315,129.0,True,-5.959621703694158,-7.703505822274979,0.5456847218781575
44,0.2616838,0.04678303590802097,0.011647093390506319,0.0006780439464775245,1.0010732824427482,0.009971429489306738,5.801073282442748,0.28575162449653513,0.39899998903274536,0.0015907433369233281,buy,107000.0,66115803.0,0.9401572519083969,3.527601252256159,0.06034865824740872,77.0,True,-0.7830585228654692,-1.2654363139240699,0.04678303590802097
45,0.17144455,0.04024629889509146,-0.11746194910686825,-0.01,-0.39764732824427484,-0.01,6.2690193384223925,0.3249753259672764,-9.156000137329102,-0.01,buy,107100.0,66155141.0,1.0002152671755726,0.05949863453976351,-1.3840194218617115,37.0,True,-0.716658228343595,-1.1454951901258463,0.04024629889509146
46,0.044367537,0.06454266567405896,0.012263743361437651,0.0007517143272897098,0.28003358778625953,0.0007838807077512611,6.057811365564037,0.3071701145085387,4.440000057220459,0.1789210451914932,buy,105000.0,65239422.0,-0.39782900763358775,-1.3841993020618004,0.680570100697704,8.0,True,-2.314811844368485,-3.6100706134443623,0.06454266567405896
47,0.3630655,0.040170925540608096,-0.17266635654766094,-0.01,-1.1146961832061069,-0.01,6.263081594571671,0.3244728369373874,-9.125999450683594,-0.01,buy,106000.0,65682474.0,0.27858625954198474,0.6791169915637818,-1.3894117325726798,63.0,True,-1.5574982134414705,-2.4190315188973006,0.040170925540608096
48,-0.0652704,0.046403854068250164,0.025442912752642488,0.0032314765508443255,-1.4851465648854962,-0.01,6.337075657336726,0.33074175631941627,-2.369999885559082,-0.01,sell,104200.0,64764229.0,-1.123314503816794,-1.39800611042757,-0.36594274904438373,33.0,True,-3.1116200308110376,-4.74548239958765,0.046403854068250164
49,0.23983084,0.1189753926917144,0.09764453447517774,0.04655379649959446,-0.08715419847328244,-0.01,6.13506802374894,0.3136657990981019,9.161999702453613,0.5680400422716134,buy,103700.0,64526714.0,-1.4859328244274808,-0.366737941093995,1.4198770450328526,35.0,True,-3.5864781419703973,-5.5117468292000265,0.1189753926917144
50,0.010715216,0.08855605344280641,0.0021395024430641563,2.288709160591651e-05,1.0029007633587785,0.010007685892540197,5.980678541136556,0.30070679286356916,7.139999866485596,0.39938189614239605,buy,105500.0,65442900.0,-0.08717557251908396,1.4198553485925225,1.091027445299643,1.0,True,-1.9415440372030495,-3.0330697395059643,0.08855605344280641
51,-0.0124196485,0.04514790048207973,0.021737334797494956,0.0023597699754190904,-0.845424427480916,-0.01,6.265686683630195,0.32469328327941394,-12.095999717712402,-0.01,sell,106900.0,66155847.0,1.0012931297709924,1.0894184090252725,-1.8284098153863861,6.0,True,-0.7502013231924219,-1.177322556665576,0.04514790048207973
52,-0.18413764,0.07775810579737641,-0.24055234108464507,-0.01,0.199787786259542,0.0003990719449846747,5.799787786259542,0.2856451016748863,7.003999710083008,0.3877166536539882,sell,104500.0,64930461.0,-0.8695251908396947,-1.8522716518163542,1.0786924799440436,92.0,True,-2.8193208247504864,-4.236542828447473,0.07775810579737641
53,0.922828,0.037794690994544626,-0.028801404780281578,-0.01,0.10368091603053435,0.00010749154585909526,5.792569804919424,0.2850471263566263,-0.6010000109672546,-0.01,buy,106200.0,65628011.0,0.19543664122137405,1.0743031687392455,-0.09157675066519996,189.0,True,-1.6206417991830941,-2.4437669693121107,0.037794690994544626
54,0.18287511,0.03413829644185226,-0.0009152080034757759,-0.01,-0.17254809160305343,-0.01,5.783007463952503,0.28425530961234846,-1.8089998960494995,-0.01,buy,106100.0,65567881.0,0.1036351145038168,-0.09162246285355197,-0.275897279645197,2.0,True,-1.7820121986480555,-2.688354185083766,0.03413829644185226
55,0.46579975,0.12677655382430955,0.017437099074336437,0.0015191071075650875,1.5938793893129772,0.025084535750187764,5.860546055979643,0.2906881474756219,11.571000099182129,0.7378610134737451,buy,105800.0,65386891.0,-0.1726854961832061,-0.27603454197337873,1.7696207638928727,6.0,True,-2.0620844315982882,-3.127719866591104,0.12677655382430955
56,0.018603757,0.04603409191138926,0.0,0,1.0360167938931297,0.010675911556949358,5.83601679389313,0.2886501524430466,-3.6539998054504395,-0.01,buy,107700.0,66543991.0,1.5938793893129772,1.7696207638928727,-0.5491104373346047,0.0,True,-0.09184122781749927,-0.1426236104831442,0.04603409191138926
57,-0.8478324,0.03264442146344029,-0.8574669341520963,-0.01,1.05366106870229,0.011040616523222302,4.875883290924512,0.21159422492014823,1.0230000019073486,0.010410719422902504,sell,107100.0,66087848.0,0.89747786259542,-0.6854758681366135,0.15479396454246777,516.0,True,-0.8624722834071806,-1.3512260353058017,0.03264442146344029
58,0.254802,0.03174286920070184,-0.05937748131163152,-0.01,0.9479938931297709,0.00894666251059606,5.03688278201866,0.22407691547995479,-0.671999990940094,-0.01,buy,108200.0,66188136.0,1.0505893129770993,0.1517495319260509,-0.10152876944593212,131.0,True,-0.7167367304668103,-1.113539936314156,0.03174286920070184
59,-0.013637366,0.07148253467718783,0.026753324174302318,0.003572305850663593,-1.0435022900763358,-0.01,8.289831043256997,0.49702408224614936,-13.038999557495117,-0.01,sell,107900.0,66120406.0,0.9471847328244274,-0.10232951718114557,-1.9720084598391605,3.0,True,-0.8310128581408398,-1.29198040074992,0.07148253467718783
60,-0.10758564,0.09390348267652047,-0.1666931750385654,-0.01,0.3713801526717557,0.0013782814744150995,5.526935708227311,0.2632231271905541,9.305999755859375,0.5793761508189207,sell,102000.0,64812654.0,-1.0493832061068702,-1.9778341953919643,1.4358307252778137,23.0,True,-2.906808481742368,-4.337592388456846,0.09390348267652047
61,0.20457335,0.04298856525397611,-0.271528443565468,-0.01,-0.5379129770992366,-0.01,6.4843092451229865,0.34325710169317414,-5.942999839782715,-0.01,buy,106700.0,65741967.0,0.36941526717557255,1.4338450019343445,-0.9039887717384544,85.0,True,-1.5323145729321026,-2.3113316129166965,0.04298856525397611
62,0.24976462,0.04590980145779189,-0.09026404191967075,-0.01,-0.9320305343511451,-0.01,6.712413910093299,0.36273200971861264,-2.569000005722046,-0.01,buy,104600.0,65146420.0,-0.5398167938931298,-0.9058855814277659,-0.39434246732207234,84.0,True,-2.620825872554999,-3.981230864165538,0.04590980145779189
63,-0.12544172,0.06479190450289171,0.07082989243674392,0.02477236975256447,-1.4340870229007634,-0.01,7.099246310432569,0.3958863773457728,-3.2099997997283936,-0.01,sell,103900.0,64881673.0,-0.9440106870229007,-0.40638764186888554,-0.49474679852968645,46.0,True,-3.1990526482058033,-4.889876302638549,0.06479190450289171
64,-0.40487763,0.0511355816096261,-0.4393655470014033,-0.01,-0.8224763358778626,-0.01,5.755301441899916,0.28196355119596306,4.223999977111816,0.1634104893023164,sell,102900.0,64538878.0,-1.4673618320610686,-0.5283387190092956,0.6544892212101983,129.0,True,-3.757342147155566,-5.784835938730907,0.0511355816096261
65,0.62372243,0.036580939406276256,-0.4895737757970299,-0.01,-1.665764885496183,-0.01,5.978679558948261,0.30053959604184177,-5.483999729156494,-0.01,buy,105100.0,64957324.0,-0.8285129770992365,0.6483626814832449,-0.8442466010453262,265.0,True,-3.129267829059844,-4.799621961492062,0.036580939406276256
66,-0.056115847,0.0421330050721917,0.015508036643973988,0.0012017732941496106,-1.9360916030534352,-0.01,6.063908396946565,0.30768197169687905,-1.7279999256134033,-0.01,sell,103900.0,64404660.0,-1.6722748091603055,-0.8508109108681879,-0.2683035668537028,25.0,True,-4.043795362251806,-6.245224207609669,0.0421330050721917
67,-0.5379973,0.12896287518718144,0.21660013871032843,0.20909553851252993,-2.179490076335878,-0.01,6.353843256997456,0.33216439854779645,-1.1999999284744263,-0.01,sell,103500.0,64192434.0,-1.996283969465649,-0.32951963413827506,-0.1869379185715251,232.0,True,-4.471315728866881,-6.93575823561673,0.12896287518718144
68,-0.10906224,0.04625572927515377,0.0,0,-2.1849053435114505,-0.01,6.348427989821882,0.33170486183435843,0.0,0,sell,102900.0,64068887.0,-2.1849053435114505,-0.19246349188130177,0.0,21.0,True,-4.69565802224231,-7.294540238740554,0.04625572927515377
69,0.1720353,0.045945200375304196,0.011862921542174248,0.0007033970378153009,-2.1476687022900762,-0.01,6.296775742154368,0.3273255846618658,0.2549999952316284,0.0006500386089820509,buy,102900.0,64067777.0,-2.1866,-0.0017325101964078132,0.03980159948424619,76.0,True,-4.735791135147061,-7.329727542195094,0.045945200375304196
70,-0.19769543,0.04014274692491726,-0.015593819684029508,-0.01,-2.0979832061068704,-0.01,6.168683460559795,0.3164985875783983,0.4099999964237213,0.0016795878815751841,sell,103000.0,64084821.0,-2.1605786259541984,0.026603076925862435,0.06397770854349426,50.0,True,-4.757185418168459,-7.310986840460684,0.04014274692491726
