timestep,action,reward,rate_reward,rate_exp_reward,total_rate_reward,total_rate_exp_reward,net_income_rate_reward,net_income_rate_exp_reward,unrealized_gain_loss,unrealized_gain_loss_exp,reward_log,price,current_amt,total_rate,daily_rate,next_day_rate,order_qty,is_order,sharp_ratio,sortino_ratio,reward
1,-0.1917682,-0.05,0,0,0,0,0,0,0,0,not_order,162000.0,17000000.0,0.0,0.0,0.0,0,False,0.0,0.0,-0.05
2,-0.66908944,-0.05,0,0,0,0,0,0,0,0,not_order,159500.0,17000000.0,0.0,0.0,0.0,0,False,0.0,0.0,-0.05
3,-0.34179848,-0.05,0,0,0,0,0,0,0,0,not_order,157000.0,17000000.0,0.0,0.0,0.0,0,False,0.0,0.0,-0.05
4,0.005440466,0.04025633261146492,0.0,0,0.0,0,5.590062111801243,0.2683755507430995,-0.0,0,buy,154000.0,17000000.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.04025633261146492
5,-0.27259365,-0.05,0,0,0,0,0,0,0,0,not_order,152000.0,17000000.0,0.0,0.0,0.0,0,False,0.0,0.0,-0.05
6,-0.38574272,-0.05,0,0,0,0,0,0,0,0,not_order,145000.0,17000000.0,0.0,0.0,0.0,0,False,0.0,0.0,-0.05
7,-0.28648946,-0.05,0,0,0,0,0,0,0,0,not_order,147500.0,17000000.0,0.0,0.0,0.0,0,False,0.0,0.0,-0.05
8,-0.16357021,-0.05,0,0,0,0,0,0,0,0,not_order,149500.0,17000000.0,0.0,0.0,0.0,0,False,0.0,0.0,-0.05
9,-0.67576796,-0.05,0,0,0,0,0,0,0,0,not_order,147500.0,17000000.0,0.0,0.0,0.0,0,False,0.0,0.0,-0.05
10,-0.09664617,-0.05,0,0,0,0,0,0,0,0,not_order,148000.0,17000000.0,0.0,0.0,0.0,0,False,0.0,0.0,-0.05
11,-0.5032156,-0.05,0,0,0,0,0,0,0,0,not_order,148000.0,17000000.0,0.0,0.0,0.0,0,False,0.0,0.0,-0.05
12,-0.10724431,-0.05,0,0,0,0,0,0,0,0,not_order,148500.0,17000000.0,0.0,0.0,0.0,0,False,0.0,0.0,-0.05
13,0.111480035,0.07768499107574862,-0.07058927337166723,-0.01,-0.07205882352941176,-0.01,9.244711362805992,0.5745666071716575,-0.11999999731779099,-0.01,buy,147000.0,16999750.0,-0.0014705882352941176,-0.0014705882352941176,-0.07058927337166723,12.0,True,-4951.941779749714,0.0,0.07768499107574862
14,0.14149752,0.08827960079421555,-0.1648298786692934,-0.01,-0.3796470588235294,-0.01,10.179359152356595,0.6451973386281038,-0.5199999809265137,-0.01,buy,146000.0,16987460.0,-0.07376470588235294,-0.07229518081148252,-0.3061081527197121,14.0,True,-109.97465798685572,-55.93437629031407,0.08827960079421555
15,-0.3390358,0.05951126201058897,-0.25974460985563197,-0.01,0.19158235294117648,0.00036697062938584324,7.3344394957983186,0.41605006477038753,0.9899999499320984,0.009753125747458014,sell,144000.0,16933569.0,-0.3907705882352941,-0.31723989342726927,0.5846375327020547,8.0,True,-29.396498808898453,-16.858698251288498,0.05951126201058897
16,-0.4519793,0.06604572715396824,0.02348103615273712,0.0027529988233829794,0.1506235294117647,0.0002268487420568066,7.604039678480087,0.43910087043263446,-0.04999999701976776,-0.01,sell,149500.0,17030606.0,0.18003529411764707,0.573045174351609,-0.02935890830895859,8.0,True,-10.572547333027265,-12.462090832548345,0.06604572715396824
17,0.49759027,0.06886405865783535,-1.0485003085816316,-0.01,-1.111605882352941,-0.01,8.515723310193643,0.5157603910522357,-2.134999990463257,-0.01,buy,149000.0,17024527.0,0.1442764705882353,-0.03569456072203185,-1.2540730206483857,51.0,True,-11.1610153338757,-13.96782466291735,0.06886405865783535
18,0.38598824,0.21985984446214243,0.2974534213875065,0.35750271601067607,0.07714117647058823,5.950584052993868e-05,8.151675337961272,0.48546829782143497,2.0249998569488525,0.04017686340471294,buy,145500.0,16810614.0,-1.114035294117647,-1.2564989323932465,1.2045960962520463,20.0,True,-9.409557417596671,-6.370298089012244,0.21985984446214243
19,-0.3309915,0.1657194773014743,0.22905478309195876,0.2307432332676408,-0.44531764705882354,-0.01,8.5608935330654,0.5194812266294533,-0.824999988079071,-0.01,sell,148000.0,17006796.0,0.039976470588235294,1.1670126980489826,-0.48510019171159574,26.0,True,-4.561253711611513,-3.960832353713561,0.1657194773014743
20,0.15367681,0.07681771924640193,-0.13295541446558656,-0.01,-1.3875941176470588,-0.01,9.171412093533066,0.568784794976013,-1.5999999046325684,-0.01,buy,146500.0,16924109.0,-0.44641764705882353,-0.4861997521461421,-0.945396889136084,9.0,True,-5.702735780112613,-5.424656849338643,0.07681771924640193
21,0.3175456,0.25777071553337155,0.33407956113072235,0.4276735684349049,0.2575411764705883,0.0006630546578217933,8.642634344172453,0.5261911383472428,2.799999952316284,0.07540548277085557,buy,144000.0,16763782.0,-1.3895176470588235,-0.9473290440282558,1.6702674849863832,16.0,True,-7.411502022774362,-7.347997704466544,0.25777071553337155
22,-0.0015453845,0.07718393419053753,0.0,0,-0.44834117647058824,-0.01,8.868429009864816,0.5445595612702502,-1.1999999284744263,-0.01,sell,147500.0,17043782.0,0.2575411764705883,1.6702674849863832,-0.7040690851361511,0.0,True,-2.955231790970627,-3.6799683086673656,0.07718393419053753
23,-0.5048084,0.4895617128201322,0.9448791809421722,0.9884836018465055,-1.4459235294117647,-0.01,10.35531870661308,0.6577884805435334,-1.5999999046325684,-0.01,sell,146000.0,16914193.0,-0.5047470588235294,-0.7603300722809057,-0.9459511311003723,40.0,True,-4.241618541002478,-5.573925793803666,0.4895617128201322
24,0.19269526,0.22595073943155847,0.2924830890234845,0.34801373734408836,-0.3358176470588235,-0.01,9.291511545487761,0.5782412740891795,1.8899999856948853,0.03509053380546201,buy,142000.0,16753911.0,-1.4475823529411764,-0.9476183699689368,1.1280948072363521,14.0,True,-5.652278202719286,-7.648994096085491,0.22595073943155847
25,-0.1112068,0.07533140546878783,-0.03538909423014602,-0.01,-0.06188823529411765,-0.01,8.944322944830105,0.5506751379742534,0.47999998927116394,0.0023013477264983706,sell,145500.0,16941479.0,-0.3442411764705882,1.1195475492259688,0.2833282737593335,6.0,True,-3.5834425299226123,-5.1058755474190045,0.07533140546878783
26,-0.64049304,0.3413502919594776,0.4413371291341293,0.6223896019048863,-0.3690411764705882,-0.01,10.189965034709536,0.6459630079834872,-0.44999998807907104,-0.01,sell,146500.0,16982263.0,-0.10433529411764705,0.24073458993751373,-0.2649823524697504,30.0,True,-3.226845039998081,-4.525576218897489,0.3413502919594776
27,-0.35764983,0.059936996835719736,-0.1593851303019005,-0.01,-0.05973529411764706,-0.01,7.704239861161855,0.44763881077767387,0.5399999618530273,0.002911752190686734,sell,144000.0,16935845.0,-0.3773823529411765,-0.2733322408209083,0.3188503437531461,6.0,True,-3.7029764578931696,-5.299061513683008,0.059936996835719736
28,-0.082323655,0.06012511717528335,0.0,0,-0.024441176470588237,-0.01,7.428974972597735,0.42414344826829,0.05999999865889549,3.599935039855229e-05,sell,148500.0,16989845.0,-0.05973529411764706,0.3188503437531461,0.03531521329358802,0.0,True,-3.275676792479163,-4.629909389211756,0.06012511717528335
29,0.41406643,0.3402790155294979,0.49427164748660335,0.7052189222741196,0.6056294117647059,0.003661151425952913,6.816809535988309,0.37166946571658377,1.0799999237060547,0.011596237632789386,buy,149000.0,16994957.0,-0.02966470588235294,0.030088561726136998,0.6354826317006863,42.0,True,-3.365601538414705,-4.677258750066155,0.3402790155294979
30,0.19877554,0.055342513238967175,-0.09648237845084734,-0.01,0.03071764705882353,9.435693891890473e-06,7.173574789915966,0.4022614049740334,-0.9749999642372131,-0.01,buy,151000.0,17102722.0,0.6042470588235294,0.634099868566893,-0.5700846917818111,11.0,True,-2.2718165623533695,-3.1640497634929536,0.055342513238967175
31,0.044650503,0.059238254764391825,0.005881033129086277,0.00017291780132033807,0.2275294117647059,0.000517562350555334,7.059827548410668,0.39250519189488464,0.3349999785423279,0.0011216203693662496,buy,149500.0,17005180.0,0.030470588235294114,-0.5703302667259632,0.196998796837199,2.0,True,-3.2376610416362497,-4.7238557335045055,0.059238254764391825
32,-0.08448729,0.05275562210859126,-0.04397805762026408,-0.01,0.7673470588235294,0.005870913523495114,6.667968176835951,0.35893087981496397,0.9299999475479126,0.008611704031233791,sell,150000.0,17037449.0,0.22028823529411765,0.1897598261235694,0.5458563661731284,5.0,True,-2.9734343531028795,-4.278693322806994,0.05275562210859126
33,-0.3892183,0.04172209451165871,-0.4900842531443057,-0.01,1.5145823529411766,0.022678484895634954,5.241290427475338,0.24020852127852532,1.3299999237060547,0.017533466064076797,sell,151500.0,17124479.0,0.7322294117647059,0.5108159091187888,0.7766659645528486,24.0,True,-2.0508304749011996,-2.9395011632528147,0.04172209451165871
34,-0.30033827,0.05471036498438616,0.0637151008255348,0.020093451331577694,1.3392941176470587,0.017777175330584094,5.6871202046035805,0.276339820573671,-0.26999998092651367,-0.01,sell,155000.0,17254680.0,1.4981176470588236,0.7603209417349281,-0.15647928561990138,11.0,True,-0.7128449203202457,-1.0303505778702242,0.05471036498438616
35,0.09400176,0.047906281245216537,0.04063403754077047,0.00822164094623623,1.5383941176470588,0.02338870776042279,5.26510219218122,0.24210695959470474,0.3400000035762787,0.0011553321136835715,buy,154000.0,17227527.0,1.3383941176470588,-0.1573660015717475,0.19735856458097553,7.0,True,-1.0525996925164924,-1.5199978959188942,0.047906281245216537
