timestep,action,reward,price,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,-0.35942703,-1.0,119000.0,13700000.0,0.0,0.0,0.0,0.0
2,-0.10244009,-1.0,118500.0,13700000.0,0.0,0.0,0.0,0.0
3,-0.16249476,-1.0,117000.0,13700000.0,0.0,0.0,0.0,0.0
4,-0.04760497,-1.0,107700.0,13700000.0,0.0,0.0,0.0,0.0
5,0.065425366,-1.3197080291970805e-05,114100.0,13699887.0,7.0,-789875.2932960367,0.0,-8.248175182481753e-06
6,-0.07818282,-0.004340285708531117,108800.0,13662787.0,0.0,-2538.9134187977534,-1781.4010564192156,-0.002708051533563744
7,-0.17404328,0.003999107250236089,116700.0,13717896.0,1.0,-1408.2145065470036,-1783.6067320631328,0.004033510878856561
8,0.09090432,0.0026987506304141833,118900.0,13730945.0,9.0,-1484.3783617364966,-1793.2722643380455,0.0009512391696219303
9,-0.21521468,0.0033643574301839446,119700.0,13742357.0,3.0,-1544.7308380102506,-1781.5432673712269,0.0008311154112116828
10,0.23559192,0.006794677378511981,122600.0,13776757.0,23.0,-1490.8636732255388,-1781.1647591339338,0.00250320960225382
11,-0.048778653,-0.003543538596361232,120500.0,13703060.0,1.0,-1052.8782059422288,-1080.3597639513291,-0.005349372134530644
12,-0.12590209,-0.005845803345229694,119000.0,13651279.0,4.0,-979.099528048691,-1195.2360896053285,-0.003778791014561711
13,0.07767305,-0.010230470368872787,117000.0,13591180.0,6.0,-897.0424435742847,-1234.9746637603228,-0.004402444635407422
14,-0.116096124,0.020180390221930425,123500.0,13824369.0,4.0,-452.51884518508115,-1245.8682892971467,0.017157377063654517
15,-0.36995825,0.00753879434812952,123400.0,13818941.0,11.0,-463.7952071444329,-1144.2882294796148,-0.0003926399823384344
16,-0.50672084,0.009042748337278046,124000.0,13829505.0,10.0,-476.6170129135877,-1140.8754548876666,0.0007644580000739564
17,0.012295969,0.0017249026274610262,118700.0,13771189.0,1.0,-485.2474461147333,-1208.2605241310112,-0.004216781439393529
18,-0.17566307,-0.0033368354657816747,113000.0,13702418.0,2.0,-477.51979840605895,-1196.2476888759388,-0.0049938316873002035
19,-0.29190415,-0.004554015684350955,109000.0,13662061.0,2.0,-481.61336615684246,-1257.725866675196,-0.002945246598082178
20,-0.15968601,-0.016354887140133573,94200.0,13543507.0,1.0,-446.70990022140614,-929.5446145363211,-0.00867760728048279
21,-0.26358005,-0.005452071254831844,100100.0,13584643.0,1.0,-458.0132500345523,-942.216677035002,0.0030373226078001807
22,-0.24044764,-0.0058394401175430755,102600.0,13599476.0,1.0,-472.8201069341525,-953.1651572308812,0.0010918947225922683
23,-0.081197105,-0.003908948375054716,107200.0,13622476.0,0.0,-481.5133345823669,-953.7232701829306,0.001691241633133512
24,-0.17769563,-0.004800119776941501,107700.0,13624976.0,0.0,-498.51027604108305,-967.586672571965,0.00018352023523476936
25,-0.08759928,-0.004811514273662322,107900.0,13625976.0,0.0,-510.5489539398029,-971.7802284547688,7.339462469511872e-05
26,-0.1327706,-0.00620914833197575,105600.0,13614476.0,0.0,-522.0752292871907,-959.6161499710205,-0.0008439762406744295
27,-0.1325973,-0.005442701026635661,105900.0,13615976.0,0.0,-523.0589669139501,-944.1951350534596,0.00011017684411798148
28,-0.021028787,-0.003704718598520179,109000.0,13631476.0,0.0,-534.4447503477999,-949.5427450651945,0.0011383686340222692
29,-0.15307891,-0.0068424800387950555,105000.0,13611476.0,0.0,-533.8245400479431,-948.1342870889621,-0.0014671925476008613
30,-0.08369478,-0.010324589257026102,97300.0,13572976.0,0.0,-535.8824931488625,-979.0316244479853,-0.00282849560179954
31,-0.031250983,-0.011159038278405796,92500.0,13548976.0,0.0,-544.5487647275319,-1002.5881444679299,-0.0017682194383899302
32,-0.3901849,-0.004542304899307627,101700.0,13594810.0,1.0,-551.7793347701,-1012.7368690153679,0.003382838673564703
33,0.024751151,-0.00583735830224004,104000.0,13603966.0,3.0,-552.5838893165109,-999.8940561481286,0.0006734923106685566
34,0.006858982,0.00927201588060938,123000.0,13736966.0,0.0,-517.9131964815425,-1000.9208114975856,0.009776560747064495
35,-0.6581029,0.004292153596203472,125400.0,13752943.0,4.0,-532.2832274396536,-1015.1816912195987,0.0011630661384762835
36,0.09529993,0.004508210919869414,128400.0,13761779.0,9.0,-535.0750683711277,-1006.8291345494112,0.0006424806675923837
37,-0.026339177,0.0021002841364042733,127000.0,13744979.0,0.0,-547.1170450594778,-1027.1523232675988,-0.0012207724015913931
38,-0.2591372,-0.0008949549254737996,124300.0,13711968.0,3.0,-551.5723539450767,-1057.8091194101016,-0.0024016770051085564
39,-0.12753157,0.0021281880949461968,125600.0,13723463.0,1.0,-539.4321255448684,-1022.0044839771665,0.0008383187592036388
40,-0.26716053,-0.0009330455815112032,123000.0,13702260.0,2.0,-536.2988838408224,-1022.692311602151,-0.0015450181925655353
41,-0.79167384,-0.0013456148075567608,121000.0,13689466.0,4.0,-540.1639437076237,-1023.1688952459621,-0.0009337145843094497
42,-0.0025408566,-0.0014397114850782581,117800.0,13683066.0,0.0,-543.5397330229293,-1013.0705710348512,-0.00046751275761961787
43,0.1812034,-0.0018768954314643239,114700.0,13676524.0,21.0,-556.0353455274845,-1023.7434114576919,-0.0004781092190887627
44,-0.29425144,-0.011347299466629105,111100.0,13592631.0,6.0,-542.4936431318555,-975.3699387360347,-0.006134087872035321
45,-0.075057104,-0.009465130534359358,109900.0,13572052.0,1.0,-529.5094021010268,-958.221355081004,-0.0015139820980941807
46,0.19310012,-0.003564319834062348,112500.0,13613333.0,20.0,-542.4041204785584,-978.1170596889923,0.003041618172403112
47,-0.2040581,-0.04925666985644437,102200.0,13241359.0,7.0,-386.53495838355093,-388.0962723589166,-0.027324241609310518
48,-0.39591867,-0.017978681565490047,105800.0,13343849.0,11.0,-372.8464844219467,-379.3856110149916,0.007740142080582514
49,-0.08168066,-0.03107276576418247,102200.0,13278882.0,1.0,-376.6462723575462,-389.5955243620216,-0.004868685189708007
50,-0.34701872,-0.023739910964811164,104200.0,13312028.0,5.0,-385.5238312571085,-396.0703603270101,0.002496143877172792
51,-0.3545857,-0.028688864099264653,102000.0,13284959.0,4.0,-390.11004211764714,-404.49259235557975,-0.0020334242085428304
52,0.05499515,-0.027559771264321596,101700.0,13282473.0,6.0,-404.6257294516661,-420.14130869568936,-0.00018712891774825952
53,-0.19611783,-0.029622511972184348,100400.0,13263944.0,2.0,-403.9057726234176,-422.0948161718384,-0.001394996248063143
54,0.30291784,-0.02927519857402038,100000.0,13258633.0,36.0,-407.6973767163498,-427.0922239121114,-0.00040040880751607516
55,-0.43346086,-0.009491349754321565,103500.0,13423235.0,20.0,-377.07560319651833,-412.03561654200007,0.01241470368777837
56,-0.12092933,-0.01824162381892239,103500.0,13422726.0,3.0,-381.1551304615113,-416.9608893404634,-3.7919324216554354e-05
57,-0.35258028,-0.016019532618638255,104300.0,13441357.0,8.0,-386.113205430989,-419.0894812842354,0.0013880190953760062
58,-0.3272763,-0.01709195839437449,104300.0,13440501.0,5.0,-393.7076541288575,-427.99068715473754,-6.36840461867057e-05
59,-0.1689446,-0.02061984325485886,101800.0,13410168.0,2.0,-398.88446807231486,-437.3292305623929,-0.002256835515283247
60,-0.2780029,-0.02120079447216884,100000.0,13391840.0,2.0,-404.7797415659735,-446.3839724567,-0.0013667241156113778
61,-0.22142969,-0.020074691190879238,100200.0,13393276.0,1.0,-404.803920207023,-442.823543554102,0.00010722947705468404
62,-0.32468504,-0.022004176817743974,98000.0,13377555.0,2.0,-406.6619777631229,-447.1598113389818,-0.0011737979565268422
63,-0.16013922,-0.023719945742038166,93700.0,13356055.0,0.0,-403.62244592404676,-446.56124823386585,-0.0016071696210555667
