timestep,action,reward,price,current_amt,order_qty,sharp_ratio,sortino_ratio,daily_rate
1,0.052464187,-1.12090395480226e-05,62400.0,17699876.0,14.0,-1102255.2258064516,0.0,-7.0056497175141246e-06
2,0.06894688,0.0003588937746958304,62700.0,17703916.0,18.0,-35647.27911835528,0.0,0.00022825018661147683
3,0.25754505,-0.003612128316025426,61400.0,17661750.0,65.0,-3611.532093382884,-3246.82419235201,-0.0023817329454116254
4,0.13486049,0.0015459371938256882,61800.0,17700331.0,25.0,-2623.36926839562,-3201.1939276792086,0.00218443812193016
5,0.07344124,-0.004403833889224339,61400.0,17651427.0,12.0,-2245.732040909244,-3089.354087216355,-0.002762886185574722
6,0.40675542,-0.012220928715478616,60600.0,17543685.0,63.0,-1504.730037827839,-1740.1795712662922,-0.00610386910927938
7,0.21210094,-0.0008121720261329442,61000.0,17622321.0,19.0,-1249.9375414861045,-1738.5954348275268,0.004482296621262864
8,-0.046977416,0.003784157339403508,61400.0,17707713.0,10.0,-1092.3140399518752,-1666.4339333565943,0.0048456727124650606
9,-0.06660641,-0.007172563812348565,61000.0,17624012.0,13.0,-1049.2869623748677,-1736.3864892874587,-0.004726810288827247
10,0.23183753,-0.01961204598714719,60100.0,17450125.0,22.0,-847.8181052436778,-1155.483689072094,-0.009866482160815596
11,0.07023355,-0.0029310281097738727,60600.0,17557582.0,5.0,-804.3844428692377,-1174.9312488062692,0.006157950157950158
12,0.17892653,0.024681735494342973,62200.0,17909485.0,11.0,-518.1015929625448,-1166.6702786326905,0.020042794047608607
13,0.07572108,0.018958431227401457,62600.0,18001850.0,4.0,-529.5565849510958,-1163.7279246241553,0.005157323060936705
14,0.2630923,-0.031054087754069343,60400.0,17484730.0,14.0,-359.3628581186314,-398.42826715988286,-0.028725936500970734
15,0.34429237,-0.013218991683842832,60300.0,17459719.0,13.0,-367.73340345186347,-409.52965785029556,-0.0014304481682016251
16,0.26742202,-0.038431785798240775,59200.0,17171461.0,7.0,-349.9263952603166,-404.833685870188,-0.016509887702087302
17,-0.0043115914,-0.0342768099054993,58900.0,17090665.0,1.0,-361.6017849356269,-426.4451886162565,-0.004705249017541373
18,0.27724233,-0.02360656452035192,59200.0,17171015.0,6.0,-367.4448270040599,-426.74013445468984,0.004701396932184909
