psbl_qty,qty,evlu_rate,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_lower
0.07585802,0.02734903,-1.8508e-10,0.020097282,0.020294074,0.019629903,0.995059,-7.379663e-05,0.020761453,0.020865997,0.020387549,0.00021047168,0.021614205,0.020117791
0.13334435,0.124066934,4.7426678e-08,0.05141032,0.051472336,0.04985995,0.972331,0.0007441783,0.051770005,0.052563798,0.051412385,0.00053060846,0.05451481,0.05061278
0.02691224,0.019173946,4.357782e-09,0.009154729,0.009686722,0.009154729,0.9991067,-3.3249617e-05,0.009168028,0.009375839,0.009187792,0.00010191454,0.009734322,0.009017353
0.06641011,0.098551005,6.398192e-08,0.033525106,0.033925164,0.033125043,0.9883745,0.0004800731,0.03304503,0.033789143,0.033175718,0.00034704077,0.03504087,0.03253742
0.08654574,0.09279221,6.8415055e-08,0.03645222,0.036800213,0.036060728,0.98654145,0.0,0.036086828,0.036713213,0.036087554,0.0003713335,0.038075227,0.0353512
0.09762057,0.13866378,-5.9042772e-08,0.046251453,0.04727046,0.045289062,0.9765114,-0.0011888379,0.046964757,0.047695044,0.04694966,0.00047458598,0.049585722,0.04580436
0.06412419,0.10499375,-5.9578902e-08,0.03293192,0.033457857,0.03224415,0.98787665,-0.00012137071,0.033441674,0.034024253,0.03354147,0.00036307477,0.035465114,0.032583397
0.021108042,0.0791999,-1.7384333e-07,0.018249368,0.019426746,0.01822582,0.9951486,-0.00091835525,0.019224238,0.01970814,0.019506415,0.00016993092,0.020768825,0.018647457
0.021676434,0.14115596,-3.636878e-07,0.029115323,0.030029941,0.028238814,0.98595,-0.00041919967,0.030548224,0.031750564,0.031532075,0.0001873518,0.03384958,0.029651552
0.016440207,0.18637285,-5.952102e-07,0.035513118,0.03683894,0.03546577,0.97651607,-0.00066291157,0.037123047,0.03918991,0.03912046,0.000188385,0.042240754,0.036139064
0.0025422678,0.05351605,-1.2862678e-07,0.009985609,0.010444266,0.009526952,0.9981284,0.00015725369,0.010129758,0.010780395,0.01080573,5.1001192e-05,0.011676621,0.009884168
0.011098724,0.23664148,-5.1337065e-07,0.044371728,0.045182697,0.044082094,0.9627622,0.00023170614,0.044221118,0.047427353,0.047691885,0.00026034398,0.05159128,0.043263424
0.01866679,0.23308773,-6.0623324e-07,0.04472497,0.04525461,0.04401879,0.9633524,-0.0003530919,0.04474851,0.04797636,0.048373587,0.00028706656,0.05245163,0.043501098
0.01222547,0.20234706,-5.397762e-07,0.038010277,0.039514642,0.037809696,0.9727923,-0.00010029097,0.03807045,0.040703088,0.041157745,0.00028250978,0.044699166,0.036707014
0.007494747,0.23818168,-9.675565e-07,0.04194308,0.04429235,0.04182848,0.96292603,-0.0014897815,0.043295342,0.046157442,0.046917614,0.00027781475,0.050983727,0.041331157
0.00640612,0.20367348,-9.4579553e-07,0.035361,0.036389504,0.035116117,0.9731915,-0.00048976456,0.036614798,0.039110146,0.04000315,0.00016826266,0.043395907,0.03482439
0.0036711488,0.21686514,-9.804616e-07,0.037174236,0.038356822,0.037019987,0.96981055,5.141665e-05,0.037996903,0.040668,0.041896,0.00018522768,0.045090724,0.03624527
0.0023524452,0.15201688,-8.894989e-07,0.025179077,0.02633012,0.025179077,0.9853868,-0.0008273125,0.026150271,0.028155604,0.029228114,7.1103714e-05,0.03131548,0.024995727
0.00022824209,0.025007803,-1.2226164e-07,0.00421189,0.0045295465,0.0039059988,0.9996086,9.412045e-05,0.0042271847,0.004566901,0.0047661224,2.0651429e-05,0.005082893,0.0040509086
0.0014805094,0.20476215,-1.1182742e-06,0.03393635,0.03470545,0.033647943,0.9735215,-0.0004806849,0.03429206,0.03704398,0.03882091,0.00017923843,0.04138957,0.03269839
0.0009338008,0.3444437,-1.752738e-06,0.05731605,0.05747705,0.05635005,0.92336804,0.00048300042,0.05726775,0.061614756,0.06486964,0.00034883362,0.06895792,0.054271597
0.055363778,0.31338993,-2.0042535e-06,0.060693834,0.061725456,0.06043593,0.93069607,-0.0005158116,0.06086577,0.06527166,0.069098696,0.00045615993,0.07299275,0.057550576
0.016530965,0.33762392,-2.0791895e-06,0.057438098,0.0585918,0.05669643,0.92540437,-0.0007416684,0.058295134,0.06203644,0.06607991,0.00044329604,0.06930694,0.054765943
0.007859766,0.19324732,-1.2139517e-06,0.03246832,0.032749023,0.03228118,0.9763513,-0.00014035296,0.032889377,0.03488239,0.037431356,0.00027232664,0.038744904,0.031019872
0.008704093,0.29589665,-1.7537989e-06,0.049545288,0.05011233,0.048978243,0.94395465,0.00035440119,0.049729574,0.052355688,0.056600235,0.00035719175,0.05753999,0.047171388
0.010864783,0.38338736,-2.158766e-06,0.064601414,0.064693175,0.06377554,0.9040711,0.00045881685,0.06423436,0.06726255,0.07317976,0.00047315488,0.0732338,0.0612913
0.004757144,0.23902662,-1.1694428e-06,0.040645767,0.04087284,0.04007809,0.96391773,0.000681214,0.039851017,0.04133266,0.045219358,0.00038127645,0.04438123,0.038284082
0.00070478296,0.117473,-4.5894203e-07,0.020152386,0.020703,0.019684367,0.9914203,0.00044048933,0.019519184,0.019985827,0.021904709,0.0002269413,0.021342553,0.0186291
0.0013713966,0.23988199,-8.5299513e-07,0.041479126,0.042153586,0.041141897,0.96366465,0.00033722867,0.04034379,0.040728793,0.04468561,0.00058839377,0.04334175,0.03811584
0.000711448,0.21133958,-5.898852e-07,0.03710399,0.037548646,0.03646171,0.9718676,0.00064227945,0.03597753,0.03580461,0.039252333,0.0006034334,0.038106978,0.03350224
0.00085290585,0.32025868,-8.745996e-07,0.056261864,0.057533737,0.055663332,0.93405163,7.481631e-05,0.05519947,0.054181967,0.059409134,0.00091378693,0.05756234,0.050801598
0.0008304639,0.45613763,-1.3243987e-06,0.07974583,0.080704056,0.07963936,0.86108464,-0.0003194092,0.07925607,0.07701488,0.08448196,0.0015346989,0.08154718,0.072482586
4.239636e-05,0.03495091,-1.0753262e-07,0.006082247,0.006473598,0.006000716,0.9992398,-2.445944e-05,0.006092031,0.005891871,0.0064647654,0.00010649007,0.006222462,0.0055612805
0.00016694418,0.19887689,-7.739984e-07,0.03394532,0.034594543,0.03385257,0.9752137,-0.00064922735,0.034594543,0.03345144,0.036748588,0.0005819405,0.035189614,0.031713266
0.00023615171,0.33763397,-1.3335315e-06,0.0575423,0.05817204,0.057463583,0.9268325,-7.871724e-05,0.05840819,0.056778744,0.062340118,0.00094136083,0.059724957,0.05383253
8.968461e-06,0.019237349,-4.342383e-08,0.0034080152,0.0037667537,0.0032824567,0.9997691,0.00013004268,0.0033344738,0.0032429956,0.0035461294,6.502134e-05,0.0034271134,0.0030588775
1.3881287e-05,0.02977536,-4.1153125e-08,0.005378999,0.0056219213,0.005274889,0.9994457,0.00010410965,0.005197154,0.005037519,0.0054747793,0.00011237232,0.0053627263,0.0047123116
4.6500936e-05,0.12469226,-1.7959806e-07,0.022494828,0.022640143,0.021971693,0.99024904,-2.9063085e-05,0.021925192,0.021201521,0.02288282,0.00047813464,0.022646572,0.019756468
0.000516473,0.14157982,-3.5379313e-07,0.025029078,0.025558794,0.024929756,0.98741037,-0.00059593044,0.02513502,0.02421795,0.026017329,0.00046881792,0.025893126,0.022542775
0.0033447493,0.087972015,-2.1697397e-07,0.01612799,0.016723746,0.016021606,0.9950757,4.2554064e-05,0.01626842,0.015619469,0.016690059,0.00029851357,0.016692549,0.014546389
0.0051128585,0.21269086,-6.518599e-07,0.037889935,0.03890439,0.03783921,0.97112864,-0.0005579508,0.038650777,0.037324376,0.03972441,0.0006254541,0.039843675,0.034805074
0.002970721,0.19456843,-7.147539e-07,0.033845987,0.03494966,0.03370803,0.976052,-0.00050585036,0.034682937,0.03390807,0.035933767,0.0004742347,0.036103748,0.031712387
0.0014855347,0.111678496,-4.6790194e-07,0.019148648,0.019649094,0.019148648,0.9922002,-0.0002370534,0.019617487,0.019460768,0.020523557,0.00024127572,0.020628791,0.018292744
0.0009845557,0.16687436,-7.133868e-07,0.02832551,0.02938039,0.02832551,0.98255527,-7.813934e-05,0.028856857,0.028927183,0.030351922,0.00030604575,0.030486528,0.027367838
0.00035667198,0.16991854,-7.631287e-07,0.028573388,0.02893006,0.028454497,0.9819814,-0.00015852088,0.028977618,0.029385809,0.030702192,0.00029642115,0.030825973,0.027945645
0.032007456,0.20803727,-1.2319243e-06,0.039674044,0.040512227,0.039618164,0.9706953,-0.0006146683,0.040445175,0.041450996,0.043162752,0.0003924322,0.04341666,0.039485328
0.028423512,0.24562567,-1.2839228e-06,0.045945384,0.045945384,0.04492295,0.9598559,0.000575116,0.046034843,0.047411926,0.04922674,0.00051308,0.049633093,0.045190763
0.008322949,0.0646705,-3.420267e-07,0.012237627,0.01286738,0.012186566,0.997239,0.0,0.012234223,0.012617181,0.013072759,0.00015221446,0.013228977,0.012005385
0.008110502,0.069778465,-5.147009e-07,0.012290279,0.013084365,0.012127853,0.9968481,-0.0006858012,0.012813654,0.013327102,0.013813781,0.00012407587,0.014131092,0.012523114
0.012116708,0.15031774,-1.2144848e-06,0.024924083,0.02574988,0.024811475,0.9856799,-0.00063811656,0.026222838,0.027555376,0.028608268,0.0001318842,0.029606504,0.025504246
0.01642446,0.31710774,-2.4228777e-06,0.051509574,0.052280676,0.050892692,0.9356236,0.00030844056,0.05322142,0.05628269,0.058520168,0.00016885431,0.060989037,0.051576342
0.01244677,0.30517364,-2.1676617e-06,0.04966952,0.049742997,0.049081717,0.94084066,0.000587805,0.050080985,0.05336167,0.05555614,0.00023471379,0.058112055,0.048611283
0.0068791336,0.28243262,-2.0066461e-06,0.045102492,0.045503996,0.044433314,0.9499896,-0.00013383529,0.045008805,0.048358034,0.05042356,0.00024048527,0.052894693,0.04382138
