timestep,action,reward
1,0.11923336982727051,-1.7003367003367004e-05
2,0.3038979470729828,-0.002768754208754209
3,-0.18750649690628052,-0.013162727272727272
4,-0.08076220005750656,-0.0059822053872053875
5,-0.0635034590959549,-0.0034628787878787878
6,0.2964314818382263,0.003652861952861953
7,0.4063247740268707,-0.0048783333333333335
8,-0.5858262181282043,0.007813855218855218
9,-0.1855885535478592,-0.00234016835016835
10,0.28131166100502014,-0.004416397306397307
11,0.6770812273025513,-0.00446946127946128
12,-0.11543738842010498,0.033666397306397304
13,0.10310716927051544,0.03366223905723906
14,0.014740318059921265,0.03501353535353535
15,0.09117096662521362,0.04180324915824916
16,-0.07920943200588226,-0.005806043771043771
17,-0.40720200538635254,-0.017850959595959597
18,0.37264713644981384,-0.007227895622895623
19,0.3996722996234894,-0.024369343434343434
20,-0.125491201877594,-0.025930690235690234
21,-0.5096756815910339,-0.015451835016835017
22,-0.22423002123832703,-0.025788569023569023
23,0.3388191759586334,-0.024894242424242423
24,0.23213747143745422,-0.017516161616161617
25,0.5316411852836609,-0.026580993265993266
26,0.06083399057388306,-0.034057255892255896
27,0.4000048339366913,-0.04012705387205387
28,0.004556667059659958,-0.03029888888888889
29,0.17571547627449036,0.009052255892255893
30,-0.7283709645271301,0.041299730639730636
31,0.5019383430480957,0.038979781144781143
32,-0.025562021881341934,0.08333323232323232
33,-0.43844518065452576,0.07841734006734007
34,0.602213978767395,0.08581181818181818
35,0.3379876911640167,0.08057959595959596
36,0.3730880916118622,0.0878593771043771
37,0.2087843269109726,0.1270815824915825
38,-0.14329828321933746,0.08348392255892256
39,0.12191121280193329,0.08072897306397306
40,-0.046886470168828964,0.06928127946127946
41,-0.8427132368087769,0.07355346801346802
42,0.4401463568210602,0.07646420875420876
43,-0.1443202942609787,0.08596003367003367
44,-0.06485021114349365,0.0933829292929293
45,-0.14553973078727722,0.0848920202020202
46,-0.8081270456314087,0.0718897643097643
47,0.636991024017334,0.07270143097643098
48,0.36550766229629517,0.09889627946127946
49,0.14038993418216705,0.13525526936026935
50,0.3908572494983673,0.10733190235690236
51,-0.5784705877304077,0.1487296127946128
52,-0.7458850741386414,0.1551909595959596
53,0.7223483324050903,0.15799294612794612
54,0.14684562385082245,0.11754237373737374
55,-0.1909971535205841,0.07472553872053872
56,0.47554972767829895,0.08199281144781145
57,0.8058911561965942,0.06323112794612795
58,-0.013311300426721573,0.07285454545454545
59,-0.9187746644020081,0.057066498316498314
60,1.0151097774505615,-1
61,0.24226464331150055,0.056776969696969694
62,0.9413734674453735,0.052147946127946126
63,0.12445290386676788,0.057010690235690234
64,0.29154568910598755,0.045589882154882154
65,0.05652223527431488,0.047239427609427606
66,-0.13717590272426605,0.055272558922558924
67,-0.0693940594792366,0.03806164983164983
68,-0.070686474442482,0.03531402356902357
69,-0.40844982862472534,0.06682877104377104
70,0.34511449933052063,0.05149114478114478
71,-0.21407151222229004,0.02565281144781145
72,-0.08807213604450226,0.024742676767676768
73,-0.09092456102371216,0.01779644781144781
74,-0.06486514210700989,0.03647835016835017
75,0.3288452923297882,0.027374175084175084
76,0.4334287643432617,0.026342626262626262
77,-0.13014978170394897,0.03409127946127946
78,0.14271928369998932,0.03752363636363636
79,0.48347994685173035,0.04733488215488216
80,0.05253610759973526,0.045869074074074076
81,-0.2885081470012665,0.07203491582491582
82,-0.22416521608829498,0.06024097643097643
83,0.5336408615112305,0.058568939393939395
84,0.08529795706272125,0.04945632996632997
85,-0.5813660621643066,0.04867946127946128
86,0.6824142336845398,0.04693397306397307
87,0.8543815612792969,0.042825875420875424
88,-0.303966760635376,0.05911382154882155
89,0.04561123624444008,0.04859638047138047
90,-0.11006630957126617,0.054440286195286194
91,0.47359129786491394,0.05228809764309764
92,0.2958880066871643,0.02598607744107744
93,0.4350855350494385,0.025976700336700336
94,0.29728439450263977,0.01794279461279461
95,0.3816670775413513,0.03773752525252525
96,-0.33695292472839355,0.027057794612794613
97,-0.013549715280532837,0.035997592592592595
98,0.18788419663906097,0.04701441077441077
99,-0.1887645572423935,0.0419046632996633
100,0.3236411511898041,0.030995185185185185
101,0.3140225112438202,0.026038838383838383
102,-0.8504886031150818,0.01511439393939394
103,-0.004045896232128143,0.015112811447811448
104,-0.1082020103931427,0.013641195286195286
105,-0.07754984498023987,0.011425252525252526
106,0.33661481738090515,0.012223114478114479
107,-0.172659233212471,0.007100572390572391
108,0.45460841059684753,0.020647744107744108
109,-0.20396548509597778,0.024912676767676768
110,-0.13986879587173462,0.023007323232323233
111,0.19076737761497498,0.0145656734006734
112,0.2792532742023468,0.019345185185185184
113,-0.777757465839386,0.016103771043771045
114,0.04214569553732872,0.013472255892255893
115,-0.16180139780044556,0.011781313131313132
116,0.17728225886821747,0.01340614478114478
117,0.0383153073489666,0.01448976430976431
118,-0.062273189425468445,0.010307508417508417
119,0.34309685230255127,0.019162340067340067
120,0.14418156445026398,0.014296010101010101
121,-0.2762303054332733,0.021622323232323232
122,-0.15549492835998535,0.021505488215488214
123,-0.6176213622093201,0.02177759259259259
124,0.11757835745811462,0.018732626262626263
125,-0.05945749953389168,0.018273232323232323
126,-0.1974060833454132,0.017790740740740742
127,0.07292046397924423,0.018435252525252525
128,0.17281420528888702,0.015810252525252526
129,-0.2498295158147812,0.014983468013468013
130,0.2109452486038208,0.020498501683501685
131,-0.6723012924194336,0.01923479797979798
132,0.5844940543174744,0.01991979797979798
133,-0.32228314876556396,0.009289882154882155
134,-0.43645721673965454,0.008202121212121213
135,-0.28074702620506287,0.008959983164983166
136,0.781755268573761,0.008241363636363637
