timestep,action,reward
1,0.2625247538089752,-3.733463035019455e-05
2,-0.14790794253349304,-0.003806011673151751
3,-0.6008445024490356,0.008146556420233464
4,0.04997934401035309,0.009385077821011674
5,0.2378137856721878,0.01192352140077821
6,0.21963925659656525,0.010750953307392995
7,0.0727357342839241,-0.006822645914396887
8,0.05196835845708847,-0.004176420233463035
9,0.15775206685066223,-0.02919056420233463
10,-0.6086506247520447,-0.03452394941634241
11,0.32998889684677124,-0.03393988326848249
12,0.14316122233867645,-0.053883793774319066
13,0.34577709436416626,-0.04507964980544747
14,0.010471371933817863,-0.041957684824902725
15,0.4817678928375244,-0.06711250972762646
16,0.40715786814689636,-0.08443787937743191
17,-0.03461800143122673,-0.07882227626459144
18,0.13493147492408752,-0.014071517509727627
19,-0.4322311282157898,-0.04246824902723735
20,-0.08367227017879486,-0.034
21,0.17338863015174866,-0.04140171206225681
22,0.03949333727359772,-0.028606498054474707
23,-0.06223580241203308,-0.032728793774319066
24,-0.34860968589782715,-0.03920025291828794
25,0.49186962842941284,-0.03862931906614786
26,0.1869467794895172,-0.03215342412451362
27,-0.11505556106567383,-0.06705879377431907
28,0.3700363039970398,-0.0562827626459144
29,0.09227999299764633,-0.08093929961089494
30,0.22695322334766388,-0.07742420233463035
31,0.48897889256477356,-0.06174573929961089
32,-0.24823902547359467,-0.06291645914396887
33,-0.3330744504928589,-0.06998815175097277
34,0.03259017691016197,-0.06673756809338521
35,-0.34400972723960876,-0.08724389105058365
36,-1.0265964269638062,-1
37,0.024592313915491104,-0.08586480544747081
38,-0.248434379696846,-0.09007178988326849
39,0.34347203373908997,-0.10252587548638133
40,0.4267829358577728,-0.10161163424124514
41,0.5175032615661621,-0.12525937743190663
42,0.4200879633426666,-0.11949239299610895
43,0.03495997190475464,-0.1353566926070039
44,0.057092972099781036,-0.1627990272373541
45,-0.32284268736839294,-0.15697535019455253
46,0.0490313358604908,-0.18894258754863813
47,0.09312044829130173,-0.19019178988326849
48,-0.08164616674184799,-0.1711976653696498
49,0.0735481008887291,-0.15974186770428014
50,-0.5807069540023804,-0.15900642023346304
51,-0.02905065193772316,-0.16899758754863814
52,-0.30114659667015076,-0.1757270233463035
53,0.2565855383872986,-0.18000089494163424
54,0.09301920235157013,-0.19203108949416342
55,0.4495897591114044,-0.18043597276264592
