timestep,action,reward
1,-0.27593889832496643,-1
2,0.1193321943283081,-1.696774193548387e-05
3,0.06141823157668114,0.004981806451612903
4,-0.395555317401886,0.0017250967741935484
5,0.21300038695335388,0.003865731182795699
6,-0.25372999906539917,-0.0044996021505376346
7,0.24591189622879028,-0.006204225806451613
8,0.011662999168038368,-0.007261645161290323
9,0.015056099742650986,-0.000814505376344086
10,0.0445331409573555,-0.01069394623655914
11,0.5320599675178528,-0.006077139784946237
12,0.022549210116267204,-0.036779
13,-0.29930371046066284,-0.015861774193548388
14,0.05544644594192505,-0.006377827956989247
15,0.15175269544124603,-0.014922849462365592
16,0.25937625765800476,-0.006939408602150538
17,0.48139724135398865,-0.008810569892473119
18,0.1096654087305069,-0.03521279569892473
19,-0.26718205213546753,-0.05127036559139785
20,0.4868626296520233,-0.04472231182795699
21,-0.4344303011894226,-0.07466351612903226
22,-0.4547044634819031,-0.07260586021505376
23,-0.12913550436496735,-0.058417322580645165
24,-0.23401634395122528,-0.061315946236559137
25,-0.32917216420173645,-0.06011048387096774
26,-0.08297108858823776,-0.06012548387096774
27,0.12871035933494568,-0.05908063440860215
28,-0.3697243630886078,-0.05811198924731183
29,-0.09139188379049301,-0.05157490322580645
30,0.11038727313280106,-0.05315501075268817
31,0.07788515836000443,-0.04611793548387097
32,-0.2403419464826584,-0.05439310752688172
33,-0.12081184983253479,-0.05805024731182796
34,-0.003773799631744623,-0.05805162365591398
35,-0.08492416888475418,-0.05085174193548387
36,0.29774126410484314,-0.05005895698924731
37,-0.17284736037254333,-0.0276372688172043
38,0.09896796196699142,-0.02926641935483871
39,0.1565476804971695,-0.0349982688172043
40,0.158760666847229,-0.04428632258064516
41,0.247458353638649,-0.026883064516129034
42,0.28212252259254456,-0.0253267311827957
43,-0.21584369242191315,-0.037939978494623654
44,0.11216741055250168,-0.044859967741935486
45,-0.07394774258136749,-0.0449358064516129
46,0.16908994317054749,-0.03120835483870968
47,0.22739841043949127,-0.040360440860215056
48,0.36804577708244324,-0.03529421505376344
49,0.04022889584302902,-0.0029310860215053763
50,0.16907961666584015,0.006654096774193549
51,0.0910617858171463,0.038231
52,0.046710483729839325,0.04222591397849462
53,0.23070114850997925,0.05427730107526882
54,-0.36265695095062256,0.07635837634408602
55,-0.40492674708366394,0.06018551612903226
56,0.23231717944145203,0.06250621505376344
57,0.48792967200279236,0.0647102688172043
58,0.14415889978408813,0.039728870967741935
59,-0.09674122184515,-0.0006552795698924731
60,0.025726376101374626,-0.016468247311827958
61,-0.10682149976491928,-0.02778641935483871
62,0.09803745895624161,-0.03922383870967742
63,0.06464866548776627,-0.04074411827956989
64,0.16584593057632446,-0.014063333333333334
65,-0.32875218987464905,-0.026284537634408602
66,-0.42316731810569763,-0.032288344086021506
67,-0.2637466788291931,-0.03306052688172043
68,-0.06492676585912704,-0.0398255376344086
69,0.025688817724585533,-0.03352838709677419
70,0.16595450043678284,-0.036038236559139784
