timestep,action,reward
1,0.7203872799873352,-0.00010251428571428571
2,-0.9491647481918335,0.010564171428571429
3,-0.5750064849853516,0.011051457142857143
4,0.14343658089637756,0.011133571428571428
5,-0.3068362772464752,-0.002835657142857143
6,0.4621369242668152,-0.0022376285714285713
7,0.6884265542030334,9.537142857142857e-05
8,0.02313493937253952,0.002323342857142857
9,-0.5131548643112183,-0.005674971428571428
10,-0.11148698627948761,-0.0103666
11,-0.46111220121383667,-0.0041658
12,-0.8625137805938721,-0.004445
13,-0.0892721489071846,-0.005137657142857143
14,-0.5009015798568726,-0.005201371428571429
15,-0.25061631202697754,-0.005305342857142857
16,0.45371440052986145,-0.005200485714285714
17,0.48333656787872314,0.0051622
18,-0.29469335079193115,0.015044285714285715
19,0.5695096254348755,0.0075124
20,-0.4748530983924866,-0.023091457142857142
21,-1.1767199039459229,-1
22,0.9928720593452454,-0.022907342857142857
23,-0.710311233997345,-0.01821774285714286
24,0.06005620211362839,-0.024909428571428572
25,-0.2787304222583771,-0.03126602857142857
26,0.01450357586145401,-0.03450774285714286
27,-0.45128655433654785,-0.03191491428571429
28,0.3286727964878082,-0.032220285714285715
29,0.42938610911369324,-0.02433477142857143
30,0.1582539975643158,-0.004604971428571429
31,-0.12147767841815948,-0.019236485714285715
32,-0.43738600611686707,-0.006166114285714286
33,0.21839302778244019,-0.007372
34,-0.8872278928756714,-0.013726257142857143
35,0.05856514722108841,-0.014105485714285715
36,-1.005210518836975,-1
37,0.3642742335796356,-0.008133914285714286
38,-0.07105609774589539,-0.007065285714285714
39,-0.7905149459838867,-0.014085457142857144
40,-0.4339122474193573,-0.018652657142857142
41,-0.30920177698135376,-0.019279571428571427
42,-0.2117415964603424,-0.018127942857142858
43,-0.05639367550611496,-0.01874042857142857
44,-0.12233850359916687,-0.018892857142857142
45,0.12390783429145813,-0.01901862857142857
46,-0.3822140097618103,-0.016272485714285714
47,0.17812570929527283,-0.016892914285714284
48,0.011901691555976868,-0.015377514285714286
49,-0.19278550148010254,-0.009969114285714285
50,0.27339279651641846,-0.009999628571428571
51,0.3948609232902527,-0.020420285714285714
52,0.11183192580938339,-0.020426114285714284
53,-0.22393254935741425,-0.013096914285714285
54,-0.14410950243473053,-0.009204714285714287
55,-0.12998148798942566,-0.008373771428571429
56,-0.3003803491592407,-0.009915771428571429
57,-0.10046930611133575,-0.007921314285714286
58,0.013572506606578827,-0.004940257142857143
59,-0.09289722889661789,-0.010384228571428572
60,-0.3805990219116211,-0.010528228571428572
61,-0.29066622257232666,-0.009237457142857142
62,0.09518876671791077,-0.0100042
63,0.05810482054948807,-0.010139885714285713
