timestep,action,reward
1,-0.41478532552719116,-1
2,-0.11197803169488907,-1
3,0.22527599334716797,-3.200626959247649e-05
4,-0.29125234484672546,0.003812836990595611
5,0.5561966300010681,0.003868228840125392
6,-0.015592480078339577,0.008574514106583072
7,-0.5768618583679199,0.0024088401253918494
8,-0.618157684803009,-0.0010015047021943574
9,-0.3362630009651184,-0.002707194357366771
10,-0.5699089765548706,-0.002966065830721003
11,-0.16695484519004822,-0.002952382445141066
12,-0.5189562439918518,-0.0029896865203761754
13,-1.4120538234710693,-1
14,-0.48235416412353516,-0.002846426332288401
15,-0.07825279235839844,-0.0029997492163009406
16,-0.7147504091262817,-0.0029981191222570535
17,0.014603220857679844,-0.0029794984326018807
18,-0.8594450354576111,-0.0028190595611285265
19,0.26621490716934204,-0.0028754702194357367
20,0.049004215747117996,0.001636692789968652
21,0.7043377161026001,0.002729435736677116
22,-0.5300348401069641,0.00023344827586206898
23,-0.31817513704299927,-0.003914294670846395
24,-0.6068718433380127,-0.006473197492163009
25,0.11243890970945358,-0.007545188087774294
26,1.019911766052246,-1
27,-1.525779366493225,-1
28,0.142940491437912,-0.010488746081504702
29,0.32714056968688965,-0.0005210188087774295
30,-0.08028696477413177,0.005210705329153605
31,0.9480363726615906,-0.0040054545454545456
32,0.39624443650245667,-0.011491253918495297
33,0.32629334926605225,-0.029649968652037617
34,0.46960946917533875,-0.06159832288401254
35,-0.6363117694854736,-0.06028139498432602
36,-0.6909721493721008,-0.059278557993730406
37,-0.7209943532943726,-0.06094794670846395
38,-0.5829565525054932,-0.06030920062695925
39,-0.812981903553009,-0.05975379310344828
40,0.1579645872116089,-0.0597955329153605
41,-0.3037964701652527,-0.05225398119122257
42,0.15852448344230652,-0.055207021943573666
43,0.16674354672431946,-0.05211681818181818
44,1.2863550186157227,-1
45,0.5618686079978943,-0.04213075235109718
46,-0.2525191009044647,-0.0347364263322884
47,-0.17997129261493683,-0.018425689655172415
48,0.6088773608207703,-0.014702586206896552
49,0.42816054821014404,-0.027685815047021944
50,0.6704941391944885,-0.22271221003134797
51,0.09146863222122192,-0.19427385579937304
52,-0.3254709541797638,-0.16340347962382445
53,0.021089114248752594,-0.1707473197492163
54,-0.33124589920043945,-0.1882151724137931
55,-0.5275704860687256,-0.19255103448275862
56,0.8136956095695496,-0.18998757053291537
57,-1.1181273460388184,-1
58,0.44449418783187866,-0.19610172413793103
59,-0.25703784823417664,-0.1773301724137931
60,0.18256604671478271,-0.1714685893416928
61,0.45190995931625366,-0.12165343260188088
62,0.5333362817764282,-0.1259105329153605
63,-0.632907509803772,-0.11757752351097178
64,-0.7533514499664307,-0.12325083072100314
65,0.2353941649198532,-0.1270201567398119
66,0.06672730296850204,-0.11976390282131662
67,0.1532430201768875,-0.12206164576802508
68,-1.5562388896942139,-1
69,-0.2322675585746765,-0.11796065830721003
70,-0.31778043508529663,-0.12113158307210031
71,-0.8630881309509277,-0.1209105329153605
72,-0.31462255120277405,-0.12101846394984327
73,0.3324107825756073,-0.12109101880877743
74,-0.287178635597229,-0.12860888714733543
75,-0.8438436985015869,-0.12781711598746082
76,-0.6005143523216248,-0.1277937304075235
77,-0.1202499195933342,-0.12796333855799372
78,-0.18419267237186432,-0.12808349529780563
79,-0.19558633863925934,-0.12812561128526645
80,0.0837443470954895,-0.128355329153605
81,-0.33860012888908386,-0.1283996394984326
82,-1.259989619255066,-1
83,-0.08502577245235443,-0.1282655485893417
84,-0.28983092308044434,-0.12915012539184953
85,0.5941329598426819,-0.12812047021943573
86,0.11805839091539383,-0.024976442006269594
87,0.16008877754211426,0.0982094827586207
88,0.2422843873500824,0.07006435736677116
89,0.06459727138280869,0.0866035579937304
90,0.27516889572143555,0.0472780407523511
91,0.6921157240867615,0.0637616144200627
92,1.209358811378479,-1
93,0.15450653433799744,0.16549112852664577
94,-0.23798099160194397,0.17581316614420062
95,0.6414466500282288,0.17116974921630093
96,0.8385148048400879,0.19819007836990596
97,-1.230236291885376,-1
98,-0.33002471923828125,0.1450905485893417
99,0.40740641951560974,0.18250780564263322
100,0.5054362416267395,0.14687369905956113
101,0.29030027985572815,0.18269634796238243
102,-0.7011159062385559,0.20687183385579938
103,-0.28718721866607666,0.1972032445141066
104,-1.0821020603179932,-1
105,0.4963590204715729,0.18154365203761755
106,-0.10443528741598129,0.1597430250783699
107,-0.6259217858314514,0.1583459090909091
108,-0.4982786774635315,0.15816126959247648
109,1.041110634803772,-1
110,0.8395475149154663,0.15861851097178684
111,-0.9796955585479736,0.18364293103448276
112,-0.7271986603736877,0.18364387147335423
113,0.12632887065410614,0.18399860501567397
114,-0.30420270562171936,0.18310884012539186
115,-0.48336365818977356,0.19135564263322885
116,0.037573087960481644,0.19997061128526647
117,0.010615243576467037,0.19067506269592477
118,-0.19818530976772308,0.1850121159874608
119,0.3055471181869507,0.18276173981191224
120,-0.08334980905056,0.17330076802507838
121,0.1833791583776474,0.16595772727272728
122,-0.6419157385826111,0.17804095611285267
123,-0.45025384426116943,0.17435028213166145
124,0.8080332279205322,0.1776544514106583
125,-0.30892157554626465,0.1126823197492163
126,-0.1996936798095703,0.11209879310344828
127,0.24675513803958893,0.13867045454545454
128,-0.8926547765731812,0.16793854231974922
129,-0.3273831009864807,0.16935567398119122
130,0.14366628229618073,0.16916547021943573
131,0.3777477443218231,0.18114471786833855
132,-0.3649047911167145,0.18348324451410658
133,-0.9181215763092041,0.15733405956112853
134,-0.5119852423667908,0.15884493730407523
135,0.9614323377609253,0.16021597178683386
136,0.1627655327320099,0.11315540752351097
137,0.452541321516037,0.10525564263322884
138,0.15820124745368958,0.09456241379310344
139,-0.9516669511795044,0.04523032915360502
140,1.2019731998443604,-1
141,-0.5365042686462402,0.05045753918495298
142,-0.8181101083755493,0.05042308777429467
143,-0.5595289468765259,0.05021515673981191
144,0.4484557807445526,0.05019931034482759
145,-0.15399114787578583,0.030886489028213168
146,-0.744757890701294,0.04282206896551724
147,-0.051339756697416306,0.03867048589341693
148,0.024511240422725677,0.03459819749216301
149,1.25321626663208,-1
