episode,timestep,reward,loss,dist_entropy
5,2000,-23346.8387,0.4723915,0.90811294
11,4000,-62728.4147,1.2358228,0.90811294
16,6000,-36060.5669,0.08066133,0.90811294
22,8000,-22951.4636,2.7314186,0.90811294
27,10000,-17723.0819,0.0135189,0.90811294
33,12000,-27243.7578,-0.11822333,0.90811294
38,14000,-17510.1224,0.072935715,0.90811294
44,16000,-28410.2313,0.031209417,0.90811294
50,18000,-24085.1315,-0.14315507,0.90811294
55,20000,-49239.4124,1.1915992,0.90811294
61,22000,-78472.6756,1.3848618,0.90811294
66,24000,-18117.4188,0.6800373,0.90811294
72,26000,-24560.3038,0.5953933,0.90811294
77,28000,-33063.0623,1.2613382,0.90811294
83,30000,-14428.9881,0.101740465,0.90811294
89,32000,-30141.5292,0.12577224,0.90811294
94,34000,-25969.7681,2.7230463,0.90811294
100,36000,-21083.9599,1.2911425,0.90811294
105,38000,-28281.5964,-0.107751146,0.90811294
111,40000,-23834.7968,-0.090569496,0.90811294
116,42000,-17439.4153,0.7433959,0.90811294
122,44000,-17550.8813,0.10335122,0.90811294
128,46000,-35358.5109,-0.057520952,0.90811294
133,48000,-178548.0495,-0.120560996,0.90811294
139,50000,-18992.0735,0.49738115,0.90811294
144,52000,-12587.7039,0.7007688,0.90811294
150,54000,-15934.8644,1.5239198,0.90811294
155,56000,-69627.0774,2.9149864,0.90811294
161,58000,-15020.5622,1.5486733,0.90811294
167,60000,-19284.9589,0.2918924,0.90811294
172,62000,-20520.2971,3.4793084,0.90811294
178,64000,-15820.4468,2.6153088,0.90811294
183,66000,-11711.524,0.46321785,0.90811294
189,68000,-13068.8811,0.12306463,0.90811294
194,70000,-17555.6937,-0.14114398,0.90811294
200,72000,-45078.1648,0.064628735,0.90811294
206,74000,-12931.4782,0.16843909,0.90811294
211,76000,-11084.5503,0.3102563,0.90811294
217,78000,-12088.2815,0.1781339,0.90811294
222,80000,-8333.4916,0.4854633,0.90811294
228,82000,-23516.9136,-0.13634194,0.90811294
233,84000,-17556.3313,0.46777415,0.90811294
239,86000,-10469.0891,0.1126046,0.90811294
245,88000,-17779.2382,0.8130069,0.90811294
250,90000,-66995.7501,-0.11985128,0.90811294
256,92000,-9473.4758,0.7118577,0.90811294
261,94000,-8307.9338,0.3950356,0.90811294
267,96000,-16595.0973,-0.15034862,0.90811294
272,98000,-5798.3066,0.33146128,0.90811294
278,100000,-3474.6022,0.46598932,0.90811294
284,102000,-10669.1723,0.15656324,0.90811294
289,104000,-12598.8941,-0.13128309,0.90811294
295,106000,-8749.3464,1.463053,0.90811294
300,108000,-6326.5632,0.3472858,0.90811294
306,110000,-11037.9009,0.3721477,0.90811294
311,112000,-5364.8368,1.7369177,0.90811294
317,114000,-70638.3339,0.51162624,0.90811294
323,116000,-25744.445,-0.056759752,0.90811294
328,118000,-6879.3218,0.37606376,0.90811294
334,120000,-4160.8252,0.7676393,0.90811294
339,122000,-4869.8096,0.011883773,0.90811294
345,124000,-6706.1164,0.062825486,0.90811294
350,126000,-5182.5763,0.31989968,0.90811294
356,128000,-4612.567,0.25426126,0.90811294
362,130000,-4903.2708,0.39810446,0.90811294
367,132000,-30491.2638,-0.21442142,0.90811294
373,134000,-18659.3147,0.7307201,0.90811294
378,136000,-10465.4256,0.5370646,0.90811294
384,138000,-8954.085,0.21449862,0.90811294
389,140000,-26075.0428,-0.09188667,0.90811294
395,142000,-3591.7509,0.84565425,0.90811294
401,144000,-14543.4829,-0.24958877,0.90811294
406,146000,-5547.8421,-0.037938736,0.90811294
412,148000,-8887.4508,0.0054800473,0.90811294
417,150000,-10432.9748,0.46609604,0.90811294
423,152000,-7511.6213,0.063286304,0.90811294
428,154000,-4168.9294,0.6277453,0.90811294
434,156000,-5754.1912,-0.08780894,0.90811294
440,158000,-10369.5906,-0.036882706,0.90811294
445,160000,-58725.7021,-0.041392542,0.90811294
451,162000,-16596.7494,-0.046000652,0.90811294
456,164000,-9080.7392,0.12430583,0.90811294
462,166000,-3919.6449,0.39466524,0.90811294
467,168000,-9286.9355,0.17920089,0.90811294
473,170000,-4949.9696,0.26578444,0.90811294
479,172000,-3992.0636,0.48664632,0.90811294
484,174000,-1.3679420420342868e+19,-0.009080746,0.90811294
490,176000,-14764.1843,-0.098357275,0.90811294
495,178000,-6830.6895,1.7942868,0.90811294
501,180000,-10668.8208,0.27040675,0.90811294
506,182000,-12766.7666,-0.110988155,0.90811294
512,184000,-10828.0705,-0.14644492,0.90811294
518,186000,-6027.0452,0.51499796,0.90811294
523,188000,-6352.2628,0.29018408,0.90811294
529,190000,-8004.3984,1.2212336,0.90811294
534,192000,-5.83601387951829e+18,-0.009080795,0.90811294
540,194000,-4.096974006472035e+19,1.7632581,0.90811294
545,196000,-17624.6617,0.22822933,0.90811294
551,198000,-13966.3161,0.15846027,0.90811294
557,200000,-6313.3836,0.82421756,0.90811294
562,202000,-7655.3196,1.2925923,0.90811294
568,204000,-7.233203282249037e+18,-0.009080794,0.90811294
573,206000,-98934.9013,-0.06337262,0.90811294
579,208000,-43253.4784,-0.07452881,0.90811294
584,210000,-11190.6504,0.20467813,0.90811294
590,212000,-7038.8555,0.3881685,0.90811294
596,214000,-5923.4208,0.08594525,0.90811294
601,216000,-13024.2871,0.17556134,0.90811294
607,218000,-45394.0844,0.1024417,0.90811294
613,220000,-8.212439812057335e+18,0.2060827,0.90811294
618,222000,-9.40733437512883e+18,-0.009080405,0.90811294
624,224000,-6889.5002,0.07898129,0.90811294
629,226000,-6383.3557,0.4194141,0.90811294
635,228000,-24836.4817,0.90227586,0.90811294
640,230000,-13116.9623,-0.026319524,0.90811294
646,232000,-11679.2984,5.0149345,0.90811294
652,234000,-23628.5408,0.36214194,0.90811294
657,236000,-55485.8471,0.38055956,0.90811294
663,238000,-14763.2218,0.32841095,0.90811294
668,240000,-63464.2761,0.0018541608,0.90811294
674,242000,-16125.1777,0.040949546,0.90811294
679,244000,-4288.3502,-0.014216267,0.90811294
685,246000,-7683.0322,0.33564657,0.90811294
691,248000,-5635.0971,0.019467805,0.90811294
696,250000,-42509.5272,0.9894933,0.90811294
702,252000,-8359.7615,0.06511132,0.90811294
707,254000,-13045.5647,0.20791031,0.90811294
713,256000,-27941.2756,0.22702342,0.90811294
718,258000,-1.510122043240872e+19,-0.009078989,0.90811294
724,260000,-8443.7135,-0.010798313,0.90811294
730,262000,-75139.7214,0.15850185,0.90811294
735,264000,-29281.0576,0.14211291,0.90811294
741,266000,-5367.4673,0.016436074,0.90811294
746,268000,-4862.8491,-0.035926953,0.90811294
752,270000,-2.4443131053175035e+18,0.6013189,0.90811294
757,272000,-1.2842329183680804e+20,-0.009081129,0.90811294
763,274000,-8155.4639,0.90596265,0.90811294
769,276000,-304652.7092,-0.109797694,0.90811294
774,278000,-54251.9795,3.5058,0.90811294
780,280000,-6485.8429,-0.11607689,0.90811294
785,282000,-7489.6312,0.12059234,0.90811294
791,284000,-5101.0857,0.42266738,0.90811294
796,286000,-6528.9843,3.3141818,0.90811294
802,288000,-27538.3671,0.035363045,0.90811294
808,290000,-10101.2028,0.58326495,0.90811294
813,292000,-34722.6157,0.37634236,0.90811294
819,294000,-34792.6678,1.5695081,0.90811294
824,296000,-11712.0024,0.08141896,0.90811294
830,298000,-4531.1176,0.32854843,0.90811294
835,300000,-8076.797,0.564797,0.90811294
841,302000,-2.734483263725737e+19,-0.009080607,0.90811294
847,304000,-17626.5431,-0.0069569275,0.90811294
852,306000,-5721.5147,0.43411213,0.90811294
858,308000,-11324.2491,-0.0372733,0.90811294
863,310000,-8038.7416,-0.062061414,0.90811294
869,312000,-12358.4636,0.22117889,0.90811294
874,314000,-6549.3852,0.30784383,0.90811294
880,316000,-2.8280683809517896e+19,-0.009080319,0.90811294
886,318000,-6146.0986,0.028020736,0.90811294
891,320000,-15416.9559,0.19846521,0.90811294
897,322000,-9763.2022,0.17886993,0.90811294
902,324000,-13925.9024,0.24048108,0.90811294
908,326000,-5119.2863,0.12311555,0.90811294
913,328000,-4566.5247,-0.004266482,0.90811294
919,330000,-18644.2186,0.17089611,0.90811294
925,332000,-5788.3812,-0.16965018,0.90811294
930,334000,-4558.1616,0.65488285,0.90811294
936,336000,-18344.3188,-0.08966857,0.90811294
941,338000,-5912.3851,0.3213849,0.90811294
947,340000,-5671.7373,0.40988645,0.90811294
952,342000,-7816.7031,0.18703282,0.90811294
958,344000,-9307.6699,2.3288913,0.90811294
963,346000,-1.21444441618891e+19,-0.009079884,0.90811294
969,348000,-4445.7063,0.3922854,0.90811294
975,350000,-5923.6585,0.8262876,0.90811294
980,352000,-40011.7326,0.64341825,0.90811294
986,354000,-4937.0353,0.31595573,0.90811294
991,356000,-76448.3682,-0.1070709,0.90811294
997,358000,-6992.5265,0.48367354,0.90811294
1002,360000,-7603.5956,0.08039005,0.90811294
1008,362000,-66656.7437,0.18215334,0.90811294
1014,364000,-39235.2609,0.5463671,0.90811294
1019,366000,-15804.7967,-0.027289908,0.90811294
1025,368000,-21371.4181,-0.010729933,0.90811294
1030,370000,-29819.9464,0.4046858,0.90811294
1036,372000,-30373.9037,-0.0534323,0.90811294
1041,374000,-9173.1478,0.45108762,0.90811294
1047,376000,-5353.4885,-0.12702563,0.90811294
1053,378000,-2.3486312814583456e+19,-0.009080611,0.90811294
1058,380000,-33311.5848,0.38114747,0.90811294
1064,382000,-14697.3166,-0.020945763,0.90811294
1069,384000,-34778.145,0.16743924,0.90811294
1075,386000,-6830.0955,0.10117347,0.90811294
1080,388000,-16413.6624,-0.14538807,0.90811294
1086,390000,-26057.242,0.063520834,0.90811294
1092,392000,-4655.8158,0.14629194,0.90811294
1097,394000,-9475.272,1.5056145,0.90811294
1103,396000,-25619.333,-0.066521056,0.90811294
1108,398000,-42659.0916,0.16634016,0.90811294
1114,400000,-20925.444,0.25294673,0.90811294
1119,402000,-10920.1789,0.12173805,0.90811294
1125,404000,-10031.4166,0.3191085,0.90811294
1131,406000,-8.437346131558573e+18,0.52651876,0.90811294
1136,408000,-8520.7147,0.6615503,0.90811294
1142,410000,-5933.891,-0.072856784,0.90811294
1147,412000,-59416.3602,0.2960167,0.90811294
1153,414000,-57527.7055,0.52031505,0.90811294
1158,416000,-10144.3396,0.02392346,0.90811294
1164,418000,-5.896474393301194e+18,0.021447698,0.90811294
1170,420000,-7157.1476,0.24485387,0.90811294
1175,422000,-217082.2759,0.045471236,0.90811294
1181,424000,-23726.0453,-0.0788748,0.90811294
1186,426000,-102296.5503,0.7295525,0.90811294
1192,428000,-627332.1483,2.5653653,0.90811294
1197,430000,-11323.2708,0.22552979,0.90811294
1203,432000,-19095.5771,0.41863567,0.90811294
1209,434000,-6336.3694,0.31658366,0.90811294
1214,436000,-6579.0135,0.13324955,0.90811294
1220,438000,-30040.27,-0.10794941,0.90811294
1225,440000,-23494.9503,-0.053563125,0.90811294
1231,442000,-126718.1724,0.14264703,0.90811294
1236,444000,-15932.5228,0.36917803,0.90811294
1242,446000,-3.3652407490403746e+19,-0.039937876,0.90811294
1248,448000,-3768.009,0.7417549,0.90811294
1253,450000,-7870.0598,0.8755552,0.90811294
1259,452000,-19658.6149,0.6846504,0.90811294
1264,454000,-4560.7174,0.09358141,0.90811294
1270,456000,-13124.5034,0.14942458,0.90811294
1275,458000,-20469.651,0.13292211,0.90811294
1281,460000,-11950.273,0.20870195,0.90811294
1287,462000,-27028.2235,0.2943111,0.90811294
1292,464000,-20570.5306,1.1097851,0.90811294
1298,466000,-7156.3972,0.86767036,0.90811294
1303,468000,-57007.5597,0.34348312,0.90811294
1309,470000,-6.794737221792955e+18,-0.009077455,0.90811294
1314,472000,-8150.484,0.756449,0.90811294
1320,474000,-10997.4323,0.036490813,0.90811294
1326,476000,-7266.7592,0.8193267,0.90811294
1331,478000,-15724.6107,0.35764402,0.90811294
1337,480000,-8576.3046,0.41413063,0.90811294
1342,482000,-7554.116,0.79306966,0.90811294
1348,484000,-48966.868,0.075880855,0.90811294
1353,486000,-41233.4036,0.7171792,0.90811294
1359,488000,-28579.2722,0.5341872,0.90811294
1365,490000,-16150.8005,0.45674735,0.90811294
1370,492000,-9573.4306,1.1970952,0.90811294
1376,494000,-15357.7953,0.28663749,0.90811294
1381,496000,-15887.2165,1.0720639,0.90811294
1387,498000,-9028.5261,-0.1262656,0.90811294
1392,500000,-8000.4248,0.19278042,0.90811294
1398,502000,-8891.0842,0.21809371,0.86555326
1404,504000,-5105.3118,-0.097624466,0.86555326
1409,506000,-42439.2183,2.0510354,0.86555326
1415,508000,-2.8696914058316544e+18,-0.008654376,0.86555326
1420,510000,-10946.509,0.71383166,0.86555326
1426,512000,-4711.82,1.2191768,0.86555326
1431,514000,-6149.4433,0.11163257,0.86555326
1437,516000,-9898.8737,0.7228967,0.86555326
1443,518000,-6025.8208,0.16893446,0.86555326
1448,520000,-29283.3917,0.35841438,0.86555326
1454,522000,-41763.5116,1.0342095,0.86555326
1459,524000,-6086.2426,0.05440915,0.86555326
1465,526000,-9455.7151,-0.0124595985,0.86555326
1470,528000,-14723.8872,1.9293698,0.86555326
1476,530000,-22407.9558,1.1008279,0.86555326
1482,532000,-13229.3358,0.247902,0.86555326
1487,534000,-7653.3861,-0.08871999,0.86555326
1493,536000,-5601.4365,-0.12547325,0.86555326
1498,538000,-6049.6564,0.2532784,0.86555326
1504,540000,-26755.3382,0.8172678,0.86555326
1509,542000,-44093.3155,0.2951002,0.86555326
1515,544000,-2920.4351,0.95948994,0.86555326
1521,546000,-16168.0461,0.5015106,0.86555326
1526,548000,-113144.338,-0.10671115,0.86555326
1532,550000,-1.1030258454471457e+19,-0.008649272,0.86555326
1537,552000,-10381.1967,1.6406856,0.86555326
1543,554000,-4965.6386,-0.16122486,0.86555326
1548,556000,-19637.9768,0.69353384,0.86555326
1554,558000,-3528.3098,0.7064713,0.86555326
1560,560000,-8419.1942,1.330727,0.86555326
1565,562000,-93197.0581,0.25667083,0.86555326
1571,564000,-35348.8737,-0.15099262,0.86555326
1576,566000,-18029.1783,-0.12656832,0.86555326
1582,568000,-17958.6422,-0.14126424,0.86555326
1587,570000,-8150.0031,-0.11737085,0.86555326
1593,572000,-12021.7468,0.017750166,0.86555326
1599,574000,-3352.2337,0.124071285,0.86555326
1604,576000,-20990.9852,0.34398657,0.86555326
1610,578000,-5290.91,0.14668904,0.86555326
1615,580000,-47867.7519,0.38925412,0.86555326
1621,582000,-8844.8659,0.7802344,0.86555326
1626,584000,-23619.2569,-0.15795095,0.86555326
1632,586000,-9.418545326795223e+18,-0.008655156,0.86555326
1638,588000,-5384.4667,0.11316433,0.86555326
1643,590000,-7890.4414,0.94056004,0.86555326
1649,592000,-14359.7979,-0.113226235,0.86555326
1654,594000,-12507.6575,0.26621872,0.86555326
1660,596000,-33215.0216,0.6024482,0.86555326
1665,598000,-7946.5132,0.08200073,0.86555326
1671,600000,-20474.3041,0.04778423,0.86555326
1677,602000,-36581.0895,-0.06541745,0.86555326
1682,604000,-3720.2508,0.14100116,0.86555326
1688,606000,-8615.9654,0.6630559,0.86555326
1693,608000,-12326.5618,-0.21179008,0.86555326
1699,610000,-10523.0463,-0.2003657,0.86555326
1704,612000,-15410.2141,0.6635859,0.86555326
1710,614000,-11584.9982,0.20118491,0.86555326
1716,616000,-110423501.7295,-0.045821846,0.86555326
1721,618000,-10867.5191,0.6767425,0.86555326
1727,620000,-17757.7089,0.17239943,0.86555326
1732,622000,-26574.6852,0.3400859,0.86555326
1738,624000,-101974.9708,0.32665277,0.86555326
1743,626000,-43860.8183,0.15748045,0.86555326
1749,628000,-7695.151,0.34583122,0.86555326
1755,630000,-1.3833210035865215e+19,-0.008643724,0.86555326
1760,632000,-11650.3226,0.62060183,0.86555326
1766,634000,-8253.5434,0.55088645,0.86555326
1771,636000,-36174.1769,1.0504494,0.86555326
1777,638000,-17444.9027,0.26768687,0.86555326
1782,640000,-5894.135,0.14580978,0.86555326
1788,642000,-15694.0926,0.20307203,0.86555326
1794,644000,-5.273714003165355e+19,-0.008636007,0.86555326
1799,646000,-6337.2676,0.09889102,0.86555326
1805,648000,-9864.1477,1.2764943,0.86555326
1810,650000,-8597.7891,-0.18148074,0.86555326
1816,652000,-27140.6387,0.9386266,0.86555326
1821,654000,-24777.6215,-0.07394352,0.86555326
1827,656000,-17670.1352,0.23660567,0.86555326
1833,658000,-70509.3023,0.21022329,0.86555326
1838,660000,-10840.0015,-0.0047769845,0.86555326
1844,662000,-32067.5864,0.35566145,0.86555326
1849,664000,-21416.7039,0.3087894,0.86555326
1855,666000,-24802.104,-0.095099226,0.86555326
1860,668000,-14963.7064,0.7655024,0.86555326
1866,670000,-13053.0376,0.18819745,0.86555326
1872,672000,-8764.9411,0.44181657,0.86555326
1877,674000,-59166.3972,-0.1573067,0.86555326
1883,676000,-15791.5237,0.14377612,0.86555326
1888,678000,-8377.7962,0.36202392,0.86555326
1894,680000,-23724.8049,-0.008652645,0.86555326
1899,682000,-3.608457012614498e+19,0.40279338,0.86555326
1905,684000,-7376.7813,0.10629189,0.86555326
1911,686000,-7985.0641,0.5622262,0.86555326
1916,688000,-28238.17,0.7478787,0.86555326
1922,690000,-44536.2285,0.8252011,0.86555326
1927,692000,-18378.265,0.7179798,0.86555326
1933,694000,-4.591441099366658e+19,-0.008628048,0.86555326
1938,696000,-92362.5814,-0.08668185,0.86555326
1944,698000,-47114.3586,0.51561266,0.86555326
1950,700000,-28315.0649,0.39012837,0.86555326
1955,702000,-19679.9368,-0.15221761,0.86555326
1961,704000,-4965.2712,1.2866422,0.86555326
1966,706000,-183207.7397,0.081943855,0.86555326
1972,708000,-40306.633,0.1838057,0.86555326
1977,710000,-5772.9731,-0.17674911,0.86555326
1983,712000,-20877.45,0.24226883,0.86555326
1989,714000,-35952.8127,0.43160605,0.86555326
1994,716000,-21812.2712,1.2316349,0.86555326
2000,718000,-2.179858863619486e+19,-0.008650985,0.86555326
2005,720000,-2.386621835964307e+19,0.10044749,0.86555326
2011,722000,-7818.6342,0.72941816,0.86555326
2016,724000,-19498.2409,0.13349625,0.86555326
2022,726000,-9090.9883,0.6573721,0.86555326
2028,728000,-14732.074,0.25415742,0.86555326
2033,730000,-7201.5329,0.83849794,0.86555326
2039,732000,-19650.5181,-0.06037792,0.86555326
2044,734000,-8218.3898,0.52638936,0.86555326
2050,736000,-9758.5131,0.38418448,0.86555326
2055,738000,-23746.6664,0.0038660988,0.86555326
2061,740000,-1.1799496536292395e+19,-0.00865399,0.86555326
2067,742000,-124830.2133,0.115617186,0.86555326
2072,744000,-27152.7179,0.44044298,0.86555326
2078,746000,-15668.9638,-0.04019863,0.86555326
2083,748000,-6731.2392,0.6416769,0.86555326
2089,750000,-7986.2389,0.042233724,0.86555326
2094,752000,-148428.1611,0.022422634,0.86555326
2100,754000,-41130.8966,0.9592277,0.86555326
2106,756000,-7114.5412,0.42673182,0.86555326
2111,758000,-5182.4197,0.1797999,0.86555326
2117,760000,-45140.4569,0.08858206,0.86555326
2122,762000,-5281.4938,0.8746401,0.86555326
2128,764000,-18871.5352,1.1556141,0.86555326
2133,766000,-35253.8323,0.14578651,0.86555326
2139,768000,-7329.5077,-0.15487039,0.86555326
2145,770000,-40768.441,0.26423445,0.86555326
2150,772000,-143094.7649,0.18628514,0.86555326
2156,774000,-6887.4097,-0.12269966,0.86555326
2161,776000,-12742.722,0.8689255,0.86555326
2167,778000,-3.0219798081197266e+18,-0.008646885,0.86555326
2172,780000,-20139.2307,0.01289992,0.86555326
2178,782000,-9270.9891,0.57347894,0.86555326
2184,784000,-36588.9132,0.36409983,0.86555326
2189,786000,-33998.0389,0.32199347,0.86555326
2195,788000,-10606.4187,0.33507875,0.86555326
2200,790000,-54178.0291,0.049644724,0.86555326
2206,792000,-10434.4201,0.20752265,0.86555326
2211,794000,-22081.4371,0.11187842,0.86555326
2217,796000,-4.968531626873946e+18,-0.008576026,0.86555326
2223,798000,-45153.1499,0.8484206,0.86555326
2228,800000,-17965.1852,0.14665137,0.86555326
2234,802000,-21928.6409,0.3909753,0.86555326
2239,804000,-15362.3331,0.023077294,0.86555326
2245,806000,-7263.7894,-0.032770358,0.86555326
2250,808000,-30317.0012,0.045063436,0.86555326
2256,810000,-4175.1697,0.22485422,0.86555326
2262,812000,-33165.3844,0.57175493,0.86555326
2267,814000,-15162.0208,-0.19627719,0.86555326
2273,816000,-24873.8919,0.4456355,0.86555326
2278,818000,-106788.4728,-0.12857695,0.86555326
2284,820000,-21548.4746,0.78529036,0.86555326
2289,822000,-36588.7931,0.3965035,0.86555326
2295,824000,-10250.1344,-0.09136078,0.86555326
2301,826000,-12506.4161,0.16495961,0.86555326
2306,828000,-23022.6749,-0.25629333,0.86555326
2312,830000,-15720.867,0.03712158,0.86555326
2317,832000,-5717.9779,0.21162923,0.86555326
2323,834000,-12002.6631,0.39843598,0.86555326
2328,836000,-4.5417536092424315e+18,-0.008653981,0.86555326
2334,838000,-4818.2061,0.07105313,0.86555326
2340,840000,-405083.4328,1.1367266,0.86555326
2345,842000,-17686.965,0.25419796,0.86555326
2351,844000,-56043.6068,0.13771638,0.86555326
2356,846000,-8403.6632,1.5072417,0.86555326
2362,848000,-9624.551,0.35383976,0.86555326
2367,850000,-102439.4671,0.116353035,0.86555326
2373,852000,-34986.7341,0.284871,0.86555326
2379,854000,-90740.65,0.7121092,0.86555326
2384,856000,-16511.5879,0.25989822,0.86555326
2390,858000,-8392.649,0.50595725,0.86555326
2395,860000,-95995.9549,0.62124926,0.86555326
2401,862000,-13448.4111,0.6643903,0.86555326
2406,864000,-25316.8031,1.2091268,0.86555326
2412,866000,-102122.6299,0.1777379,0.86555326
2418,868000,-14677.4452,0.23419322,0.86555326
2423,870000,-35598.867,-0.04667335,0.86555326
2429,872000,-14360.7798,0.025725298,0.86555326
2434,874000,-31827.9917,1.2159226,0.86555326
2440,876000,-39396.0611,-0.111195214,0.86555326
2445,878000,-18095.3202,0.0302093,0.86555326
2451,880000,-11655.9843,0.7287172,0.86555326
