timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,average_price_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,0.63529396,1.0,035250.csv,20230509,18680.0,18780.0,63694256.0,23252056.0,2165.0,2165.0,True,0.5353319057815845,0.0,-0.009017268445839876,-0.009017268445839876,0.0,0.3399050614548351,0.6850541337268818,-0.20447476292444167,0.33085714285714285,0.3399050614548351,0.4387996202129597,-737.9213091922005,0.0,buy
2,0.065013155,0.54,035250.csv,20230510,18780.0,18720.0,63910543.0,21749443.0,80.0,2245.0,True,0.21413276231263384,-0.20325217245122243,0.33052276295133437,0.3395706513943738,0.5161570261726223,-0.21076334776251238,-0.35867048334286544,-0.0950699679641252,0.11906279434850864,-0.21076334776251238,-0.1991694831881502,-18.555439796529683,0.0,buy
3,0.17415854,-2.77,035250.csv,20230511,18720.0,18320.0,63775307.0,17967467.0,202.0,2447.0,True,-1.9271948608137044,-1.408056652422454,0.11822135007849292,-0.2116020200297782,0.17889150252240724,-1.5347632901241854,-0.9999999999410885,0.5088385028859179,-1.4183563579277865,-1.5347632901241854,-0.999992324612549,-16.038822754509244,-31.33284835217712,buy
4,0.5243504,-2.76,035250.csv,20230512,18320.0,18350.0,62795173.0,8567973.0,513.0,2960.0,True,-1.7665952890792294,0.1169014066339709,-1.4204505494505495,-1.5368550087889032,-1.6272344995482895,0.14141214325502374,0.1812479126491673,0.4855481933178478,-1.2810470957613815,0.14141214325502374,0.09515079303188156,-7.2094483158815805,-6.928602013341002,buy
5,1.0763116,-2.66,035250.csv,20230515,18350.0,18340.0,62882759.0,15659.0,466.0,3426.0,True,-1.8201284796573876,-0.04707081723351036,-1.2829529042386185,0.13947887363890216,-1.2692519705443024,-0.05448234229035656,-0.029247035173608715,0.4833922159211239,-1.3367362637362636,-0.05448234229035656,-0.014732033999688365,-7.504323045864744,-6.811270381264118,buy
6,0.22196832,-100.0,035250.csv,20230516,18340.0,18350.0,62848499.0,15659.0,0,3426.0,False,-1.7665952890792294,0.054512041727520014,-1.3367362637362636,-0.05448234229035656,0,0,0,0.48364238484061084,-1.2829529042386185,0.054512041727520014,0.014747980786668835,-8.110688623811704,-7.361527667423615,wrong
7,0.6722922,-100.0,035250.csv,20230517,18350.0,18520.0,62882759.0,15659.0,0,3426.0,False,-0.8565310492505354,0.9261998189360616,-1.2829529042386185,0.054512041727520014,0,0,0,0.4878952564718855,-0.3686357927786499,0.9261998189360616,0.9862845250192908,-8.503209435391812,-7.301579594839389,wrong
8,0.21057236,-100.0,035250.csv,20230518,18520.0,18590.0,63465179.0,15659.0,0,3426.0,False,-0.4817987152034261,0.3778765045317213,-0.3686357927786499,0.9261998189360616,0,0,0,0.4896464389082927,0.007847723704866562,0.3778765045317213,0.5102955648217123,-6.085368917140612,-5.92705806554033,wrong
9,0.2953871,-100.0,035250.csv,20230519,18590.0,18800.0,63704999.0,15659.0,0,3426.0,False,0.6423982869379015,1.1293619202474205,0.007847723704866562,0.3778765045317213,0,0,0,0.4948999862175145,1.137298273155416,1.1293619202474205,0.9983002799781703,-5.7267211701238585,-5.412223978334529,wrong
10,0.22884151,-100.0,035250.csv,20230522,18800.0,18980.0,64424459.0,15659.0,0,3426.0,False,1.6059957173447537,0.9572140916231829,1.137298273155416,1.1293619202474205,0,0,0,0.4994030267682763,2.10539874411303,0.9572140916231829,0.9897583658384046,-3.45767953738742,-3.5868888583242846,wrong
11,0.1701338,-100.0,035250.csv,20230523,18980.0,18750.0,65041139.0,15659.0,0,3426.0,False,0.3747323340471092,-1.211510148984322,2.10539874411303,0.9572140916231829,0,0,0,0.49364914162008083,0.86838147566719,-1.211510148984322,-0.9993501598870829,-2.044760702727871,-2.16987214594564,wrong
12,0.34125316,-100.0,035250.csv,20230524,18750.0,18530.0,64253159.0,15659.0,0,3426.0,False,-0.8029978586723768,-1.1730473827753745,0.86838147566719,-1.211510148984322,0,0,0,0.4881454253913721,-0.3148524332810047,-1.1730473827753745,-0.9989720623969164,-3.5523675460704593,-4.113788841441074,wrong
13,0.55671453,-100.0,035250.csv,20230525,18530.0,18520.0,63499439.0,15659.0,0,3426.0,False,-0.8565310492505354,-0.053953232563204216,-0.3148524332810047,-1.1730473827753745,0,0,0,0.4878952564718855,-0.3686357927786499,-0.053953232563204216,-0.014449348069199397,-4.997409346255989,-6.2930575424214386,wrong
