timestep,action,reward,stock_code,current_date,price,next_price,total_amt,current_amt,order_qty,qty,is_order,init_price_rate,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,average_price_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,0.7065768,4.18,039030.csv,20210401,126300.0,129000.0,2699749.0,931549.0,14.0,14.0,True,2.137767220902613,0.0,-0.009296296296296296,-0.009296296296296296,0.0,1.4001301602482303,0.9999999969363066,-0.7470635171989091,1.3907037037037038,1.4001301602482303,0.9999446493595622,-437.2270916334662,0.0,buy
2,0.7308357,16.68,039030.csv,20210402,129000.0,134900.0,2737458.0,286458.0,5.0,19.0,True,6.809184481393507,3.017297589924418,1.3873333333333333,1.3967594765291145,1.5663848831427094,4.095039996960684,1.0,-1.2699992962083222,5.539185185185185,4.095039996960684,1.0,-1.0015528494039738,0.0,buy
3,0.28954893,15.23,039030.csv,20210405,134900.0,133400.0,2849558.0,286458.0,0.0,19.0,True,5.6215360253365,-1.0001551117752296,5.539185185185185,4.095039996960684,6.211669152991872,0,0,-1.13790639570687,4.48362962962963,-1.0001551117752296,-0.9932724970579788,2.0583484180878857,0.0,wait
4,0.7150248,9.85,039030.csv,20210406,133400.0,131600.0,2821040.0,153040.0,1.0,20.0,True,4.196357878068092,-1.2123111258258426,4.482962962962963,-1.00078678868793,4.767140501060237,-1.2761251169781356,-0.9999999153679789,-1.0467282484384626,3.1496296296296293,-1.2761251169781356,-0.99970908416834,1.362070178159367,4.869361797186977,buy
5,0.47655502,3.82,039030.csv,20210407,131600.0,127600.0,2785040.0,153040.0,0.0,20.0,True,1.0292953285827395,-2.8724901617211964,3.1496296296296293,-1.2761251169781356,3.3534909290819135,0,0,-0.8426286619160729,0.18666666666666668,-2.8724901617211964,-1.0,0.6000822627283273,1.9955318730243476,wait
6,-0.28090847,1.87,039030.csv,20210408,127600.0,129300.0,2703993.0,789993.0,5.0,15.0,True,2.375296912114014,1.256913021618904,0.1478888888888889,-2.910083876712722,0,-0.3138632430137078,-0.626598620387623,-1.2829635787806808,1.0923333333333334,0.9430497786051961,0.9882829991134968,-0.9033684020242227,-1.7878784227526316,sell
7,0.60585606,-0.73,039030.csv,20210409,129300.0,126900.0,2729438.0,402038.0,3.0,18.0,True,0.4750593824228029,-1.31892626213,1.0902962962962963,0.9410157496709495,1.342647810529899,-1.58274340725087,-0.9999999999867996,-0.9847630861265065,-0.5097037037037037,-1.58274340725087,-0.9999963667517169,-0.48064903718956703,-0.9003154839892997,buy
8,-0.08961728,-1.23,039030.csv,20210412,126900.0,125700.0,2686030.0,528730.0,1.0,17.0,True,-0.4750593824228029,-0.8040985199375483,-0.5174074074074074,-1.590364023656152,0,0.0446133317602011,0.019706726788659368,-0.79790358054016,-1.2729629629629629,-0.7594851881773472,-0.9440942898857689,-1.3118763508317361,-2.6818121435487674,sell
9,1.0319345,-1.59,039030.csv,20210413,125700.0,126300.0,2665559.0,25859.0,4.0,21.0,True,0.0,0.38264875470339094,-1.2755925925925926,-0.7621284944695331,-1.2626189160096541,0.47269634624482143,0.8929456208787716,-0.8089259259259259,-0.8089259259259259,0.47269634624482143,0.6728083449700644,-1.799301044566199,-3.7269347502492054,buy
10,0.8349067,-100.0,039030.csv,20210414,126300.0,124600.0,2678159.0,25859.0,0,21.0,False,-1.3460015835312746,-1.3330052472612717,-0.8089259259259259,0.47269634624482143,0,0,0,-0.7851465646168734,-2.131148148148148,-1.3330052472612717,-0.9998614826467733,-1.5920082560303541,-3.1585531682301524,wrong
11,0.5756161,-100.0,039030.csv,20210415,124600.0,123200.0,2642459.0,25859.0,0,21.0,False,-2.454473475851148,-1.1126000441255663,-2.131148148148148,-1.3330052472612717,0,0,0,-0.7655635611858891,-3.220037037037037,-1.1126000441255663,-0.9979489312719904,-2.413841954414655,-5.057280662183105,wrong
12,-0.34238407,-100.0,039030.csv,20210416,123200.0,126800.0,2611644.0,886844.0,7.0,14.0,True,0.395882818685669,2.893160850941368,-3.2724444444444445,-1.1661486516914736,0,-0.9633419322832353,-0.999906754689006,-1.8016605964634467,-1.4057777777777778,1.9298189186581327,0.9999999918153493,-3.1639690808630156,-6.890058194867975,sell
