timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.43671277,-1.0,20150611, 068270.csv,74300.0,74300.0,0.0,80800000,80800000.0,0,0.0,0.0,0.0,0.0,0,1.0652463382157125,0.0,0.0,0,0.0,0.0,wrong
2,-0.22477847,-1.0,20150612, 068270.csv,74300.0,75100.0,0.0,80800000,80800000.0,0,0.0,0.0,0.0,0,0,1.0652463382157125,0.0,0.0,0,0.0,0.0,wrong
3,-0.48769528,-1.0,20150615, 068270.csv,75100.0,72800.0,0.0,80800000,80800000.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,wrong
4,-0.982648,-1.0,20150616, 068270.csv,72800.0,79100.0,0.0,80800000,80800000.0,0,0.0,0.0,0.0,0.0,0,3.062583222370173,0.0,0.0,0,0.0,0.0,wrong
5,-0.29173675,-1.0,20150617, 068270.csv,79100.0,80100.0,0.0,80800000,80800000.0,0,0.0,0.0,0.0,0.0,0,-5.326231691078561,0.0,0.0,0,0.0,0.0,wrong
6,0.3291758,0.4634039092150402,20150618, 068270.csv,80100.0,80100.0,336.0,54218626.0,81132226.0,336.0,0.0,-0.004670792079207921,-0.004670792079207921,0.41586100816144556,0.5788229092127852,-6.246618821768995,0.41117079207920787,0.41586100816144556,0.0017279092240598537,-1567.3110528234558,0.0,buy
7,-0.7020794,0.0,20150619, 068270.csv,80100.0,84800.0,101.0,73011218.0,81101318.0,235.0,0.0,0.3729183168316832,0.3776067461368802,0,0,-6.28487129701652,0.3729183168316832,0.0,0,-17.129345451203633,0.0,sell
8,-0.21745753,-0.05665903827856247,20150622, 068270.csv,84800.0,82800.0,80.0,74690557.0,81474557.0,21.0,0.585317244782631,0.36950123762376236,-0.0034043836377603627,-0.12168384129309667,-0.07136061051824016,-12.081264078588287,0.8348477722772277,0.46363340348953436,0.002147250680148316,-17.441259081112126,-3277.7715221226026,sell
9,0.5739982,-0.8040561655637176,20150623, 068270.csv,82800.0,83000.0,585.0,31860476.0,80298476.0,505.0,-0.1963803252099916,0.8273217821782178,0.4561351196421411,-1.436138316862586,-0.9999667835833154,-10.873694025128211,-0.6206980198019801,-1.436138316862586,-0.020413693485326845,-9.987410012577644,-2651.0850099877453,buy
10,-0.095075645,-0.0007140855636509791,20150624, 068270.csv,83000.0,81700.0,530.0,36406999.0,80396999.0,55.0,0.1457063767935023,-0.6299517326732673,-1.445316099935391,-0.01368659709191955,-0.000936176213143125,-11.018071203741547,-0.4987636138613861,0.13201977970158274,0.00017427703431760477,-6.651482282876062,-4.577326250746912,sell
11,-0.24762373,0.15974441014238489,20150625, 068270.csv,81700.0,79500.0,399.0,47262147.0,79860447.0,131.0,-0.8569971622945778,-0.5208576732673267,0.10978565604844448,0.21168053558292588,0.20071943184439678,-9.951095409091508,-1.162813118811881,-0.6453166267116519,-0.004155676665662855,-6.644117763809429,-4.400567979902287,sell
12,-0.93571717,0.7959107116682157,20150626, 068270.csv,79500.0,78600.0,26.0,77686207.0,79753207.0,373.0,-1.0991674013545152,-1.2247438118811882,-0.7075715794794389,1.027497550078102,0.9949012306744262,-7.1543907512755265,-1.2955358910891088,-0.07166985127641312,-5.1364356626115715e-05,-7.958614668584011,-6.2365947998310185,sell
13,-0.046667576,3.5016121911368716e-06,20150629, 068270.csv,78600.0,78000.0,25.0,77765577.0,79730577.0,1.0,-0.029340512915048047,-1.295696782178218,-0.07183273730204132,0.001128435279472935,6.366810631597275e-06,-5.983996046525426,-1.3235433168316832,-0.028212077635575112,-7.959181570704743e-06,-8.41819142339632,-6.705860112522613,sell
14,0.2611099,-0.16242118098799876,20150630, 068270.csv,78000.0,82000.0,283.0,57483898.0,79557898.0,258.0,-0.018813359396608907,-1.3271064356435645,-0.03182196970281159,-0.21297491870391141,-0.20291310615832858,-5.398772926527006,-1.5372549504950495,-0.21297491870391141,-0.0004534803066793547,-8.677236104965921,-7.011788471978319,buy
15,0.26999903,0.8057280326271977,20150701, 068270.csv,82000.0,82700.0,481.0,42037705.0,81479705.0,198.0,1.4228631329600991,-1.5399690594059408,-0.2157255311698577,0.9955680782270806,0.9929574079800519,-8.346530607704578,0.8412190594059406,2.4184312111871797,0.056810531215780946,-9.443888579593889,-7.951399853888113,buy
16,-0.10253559,-0.006771741784776731,20150702, 068270.csv,82700.0,80300.0,432.0,46049108.0,81775508.0,49.0,0.41323173666374957,0.8330544554455446,2.4101389083284475,-0.04206632095381985,-0.008808849518733175,-8.912528331861148,1.2073118811881187,0.3711654157099297,0.0013766891510490487,-2.280606062458893,-3.263357788493006,sell
17,-0.32705313,0.45845204451598803,20150703, 068270.csv,80300.0,78600.0,291.0,57690662.0,81057962.0,141.0,-1.2678612769975088,1.1836163366336634,0.34766563710813636,0.41361583001932745,0.5748827535963084,-6.6048412974120305,0.319259900990099,-0.8542454469781814,-0.007270791805293331,-1.9199410798821663,-2.6824650115834205,sell
18,0.53869414,-0.8039585012036,20150706, 068270.csv,78600.0,81000.0,677.0,26690461.0,79902661.0,386.0,-0.6103040192399606,0.3138131188118812,-0.8596285142922577,-1.4199252763243801,-0.9999581299151625,-5.771020799000673,-1.1105680693069306,-1.4199252763243801,-0.019959986357349413,-3.0957934436468504,-4.430937207105815,buy
19,1.1575997,-1.0,20150707, 068270.csv,81000.0,77300.0,677.0,26690461.0,81527461.0,0,2.0334742043196785,-1.1105680693069306,-1.4199252763243801,2.0334742043196785,0.9999999989506414,-6.9558687245389,0.9003230198019802,2.0334742043196785,0.04050691783760563,-4.6881256184919256,-6.32067604849477,wrong
20,0.3994977,-0.8251646650920337,20150708, 068270.csv,77300.0,77000.0,808.0,16077955.0,78536355.0,131.0,-3.072461682573434,0.8984591584158417,2.031589411020992,-3.6670530262417658,-1.0,-5.7309682716773676,-2.8015408415841585,-3.6670530262417658,-0.12582332546016817,-1.8445423458071188,-2.825805190698031,buy
21,-1.0654573,-1.0,20150709, 068270.csv,77000.0,76100.0,808.0,16077955.0,78293955.0,0,-0.30864686806511454,-2.8015408415841585,-3.6670530262417658,-0.30864686806511454,-0.3789318407542567,-5.631500894846475,-3.1015408415841583,-0.30864686806511454,-0.0009521752848125065,-4.5957676460839885,-4.86360081196674,wrong
