timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.25332287,-1.0,20170202, 064350.csv,20400.0,20200.0,0.0,73700000,73700000.0,0,0.0,0.0,0.0,0.0,0,-6.527415143603134,0.0,0.0,0,0.0,0.0,wrong
2,0.2587239,-0.219925263548275,20170203, 064350.csv,20200.0,20800.0,934.0,54643696.0,73510496.0,934.0,0.0,-0.0036689280868385347,-0.0036689280868385347,-0.25346927246828704,-0.27474601433951795,-5.7401576215764285,-0.25712890094979646,-0.25346927246828704,-0.0006422603833030616,-1248.1106753189476,0.0,buy
3,0.1940453,0.48230787394088387,20170206, 064350.csv,20800.0,21050.0,1458.0,44057393.0,74383793.0,524.0,0.7623401153489701,-0.259168249660787,-0.25550869600426046,0.42771835817684745,0.5993691982270428,-7.688382019406883,0.9278059701492538,1.1900584735258175,0.014062576796248005,-22.18659159617959,-19.402561159140685,buy
4,-1.7625782,-1.0,20170207, 064350.csv,21050.0,20700.0,1458.0,44057393.0,74748293.0,0,0.4900261001748055,0.9278059701492538,1.1900584735258175,0.4900261001748055,0.698994846844733,-8.49929245653999,1.4223785617367706,0.4900261001748055,0.00239837508007823,-2.401098719374749,-9.753773520419303,wrong
5,-0.54141796,0.3953226398164548,20170208, 064350.csv,20700.0,21650.0,669.0,60638573.0,74486873.0,789.0,-0.6826911753021571,1.3853772048846675,0.4533648882358016,0.3693255512795845,0.4943986743101858,-7.026324493128945,1.0676702849389417,-0.31336562402257256,-0.0009814981584691518,-1.5679778165577785,-5.945230980047641,sell
6,0.07513404,0.26095785633301627,20170209, 064350.csv,21650.0,22000.0,888.0,56104630.0,75329830.0,219.0,0.8532375899307788,1.0667978290366351,-0.31422615827944433,0.2793207366216591,0.32301107797480844,-10.84339202397696,2.211438263229308,1.132558326552438,0.01274496976584738,-2.2085422711841076,-7.892628755885244,buy
7,0.687086,0.7768968955754689,20170210, 064350.csv,22000.0,21900.0,2668.0,17562158.0,76258158.0,1780.0,0.41258555873549696,2.204013568521031,1.125212002272098,0.8271196638433664,0.9673083207806197,-11.411464464999948,3.4710420624151963,1.2397052225788634,0.015251194754865471,0.14821382106721576,0.608823671508623,buy
8,-0.6403241,0.17730013389484856,20170213, 064350.csv,21900.0,21900.0,960.0,55076458.0,76100458.0,1708.0,-0.3498642073153668,3.387324287652646,1.157792808536118,0.22387409895626173,0.2216648479876352,-11.10324683017384,3.2570664857530534,-0.1259901083591051,-0.0001587224762981121,2.0920272783727736,9.177792230695932,sell
9,0.72425985,0.0,20170214, 064350.csv,21900.0,21800.0,2780.0,15212799.0,76094799.0,1820.0,0.0,3.249388059701493,-0.13341696276748194,0,0,-11.1109252562254,3.249388059701493,0.0,0,1.8927937994364543,9.214718862369379,buy
10,-0.12662718,0.008290612005029873,20170215, 064350.csv,21800.0,21050.0,2428.0,22908942.0,75839342.0,352.0,-0.36533377268004874,3.2322143826322933,-0.01663319985903373,0.0462050078773964,0.010617743321213458,-10.93534941244407,2.9027706919945726,-0.31912876480265234,-0.0010179132597044616,1.9513410253883794,8.816687129574087,sell
11,-0.40801135,0.7893164648582244,20170216, 064350.csv,21050.0,20950.0,1438.0,44455506.0,74725406.0,990.0,-2.401128427511937,2.8546892808683855,-0.36570474054213664,0.9783785233051536,0.991655249949498,-8.530346730624116,1.391324287652646,-1.4227499042067833,-0.020038675506870218,1.2350672487173082,5.000559686572773,sell
12,-0.29971233,0.013087658551689451,20170217, 064350.csv,20950.0,20800.0,1008.0,53492144.0,74609744.0,430.0,-0.19243789722601173,1.3711587516960653,-1.4423557540689262,0.057517182420347895,0.016405078045934496,-8.165089747087018,1.2343880597014925,-0.13492071480566384,-0.0001820194252907248,-1.0950762186970875,-1.6803541753495044,sell
13,-0.8220053,0.1034890383896211,20170220, 064350.csv,20800.0,20800.0,180.0,70810260.0,74554260.0,828.0,-0.20265449510187303,1.1957394843962008,-0.17304652473150242,0.1664523714048478,0.1293645744499562,-7.457083511944196,1.1591044776119404,-0.03620212369702523,-1.3105851719319439e-05,-1.3734049953824508,-2.16060668208036,sell
14,-0.041123405,0.0,20170221, 064350.csv,20800.0,21450.0,173.0,70955622.0,74554022.0,7.0,0.0,1.1587815468113976,-0.03652123871331753,0,0,-7.457406442744739,1.1587815468113976,0.0,0,-1.55001798156154,-2.437096404854439,sell
