timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.043806374,-1.0,20161103, 039030.csv,64000.0,63400.0,0.0,53800000,53800000.0,0,0.0,0.0,0.0,0.0,0,-1.7488076311605723,0.0,0.0,0,0.0,0.0,wrong
2,-0.6873761,-1.0,20161104, 039030.csv,63400.0,65400.0,0.0,53800000,53800000.0,0,0.0,0.0,0.0,0.0,0,-0.7949125596184419,0.0,0.0,0,0.0,0.0,wrong
3,-0.12422918,-1.0,20161107, 039030.csv,65400.0,68700.0,0.0,53800000,53800000.0,0,0.0,0.0,0.0,0.0,0,-3.97456279809221,0.0,0.0,0,0.0,0.0,wrong
4,-0.7911843,-1.0,20161108, 039030.csv,68700.0,66000.0,0.0,53800000,53800000.0,0,0.0,0.0,0.0,0.0,0,-9.220985691573928,0.0,0.0,0,0.0,0.0,wrong
5,0.21954791,-0.7813412238623699,20161109, 039030.csv,66000.0,68300.0,171.0,42050632.0,53336632.0,171.0,0.0,-0.0031003717472118963,-0.0031003717472118963,-0.8582050462084958,-0.9748420041541686,-5.789736680043262,-0.861278810408922,-0.8582050462084958,-0.00733810269517543,-1475.7147789579617,0.0,buy
6,-0.42012656,-0.2988786975525094,20161110, 039030.csv,68300.0,68200.0,100.0,46728938.0,53558938.0,71.0,0.7373918923114606,-0.8755799256505578,-0.8725066048516151,-0.30610634899162176,-0.37406295777478094,-9.033126275849433,-0.4480706319702602,0.43128554331983887,0.001858343336576862,-8.34575467580853,-5.858204895903364,sell
7,-0.38221478,0.00020100974471262136,20161111, 039030.csv,68200.0,69500.0,62.0,49320077.0,53548477.0,38.0,-0.018671019951889262,-0.4559907063197026,0.4232955098412048,0.007094066551535452,0.0002515972452913351,-8.89358800184396,-0.46751486988847585,-0.01157695340035381,-1.3402576022336632e-06,-6.727315218673028,-5.233435463641331,sell
8,-0.23045161,-0.004579309238709239,20161114, 039030.csv,69500.0,66700.0,48.0,50273310.0,53609310.0,14.0,0.15051781958243182,-0.4704275092936803,-0.014502935009765813,-0.03398448460567967,-0.005758084288681742,-10.84728816614559,-0.35444237918215615,0.11653333497675215,0.0001357909611807706,-7.547437204401377,-5.9148814340991205,sell
9,0.23242922,-0.801151752736161,20161115, 039030.csv,66700.0,66700.0,216.0,38595653.0,53002853.0,168.0,-0.2507027230904483,-0.35752230483271374,0.11343885202712911,-1.1281971251380842,-0.9982777845520499,-7.5230213267061075,-1.481685873605948,-1.1281971251380842,-0.012647625472605672,-7.883957330377823,-5.939673344374371,buy
10,-0.22285789,0.0,20161116, 039030.csv,66700.0,68600.0,168.0,41791997.0,52997597.0,48.0,0.0,-1.4914553903345724,-1.1380016953922605,0,0,-7.532790843434732,-1.4914553903345724,0.0,0,-8.194556268080763,-6.971209320485633,sell
11,-0.100805774,-0.01245232750619123,20161117, 039030.csv,68600.0,66300.0,152.0,42857446.0,53284646.0,16.0,0.6022914586108499,-1.4947100371747213,-0.003303923383545107,-0.057343086619580985,-0.016306729913192153,-10.019910242847264,-0.9579070631970259,0.5449483719912689,0.0029652821218124625,-8.632338077038014,-7.211809846903676,sell
12,0.07896298,-0.7829426792269816,20161118, 039030.csv,66300.0,66300.0,201.0,39495569.0,52821869.0,49.0,-0.6560989445252203,-0.9587936802973978,0.5440483014461172,-0.8676122921237638,-0.976803536498773,-7.2234927660002,-1.8180873605947956,-0.8676122921237638,-0.007499250139815339,-6.978082082387273,-6.135862592179828,buy
13,0.33215162,0.0,20161121, 039030.csv,66300.0,70400.0,398.0,26432615.0,52820015.0,197.0,0.0,-1.8215334572490707,-0.8710917495963951,0,0,-7.226938862654476,-1.8215334572490707,0.0,0,-8.447722802132345,-8.1518870943074,buy
14,-0.8525939,-0.7995803803955059,20161122, 039030.csv,70400.0,73400.0,59.0,48871411.0,53025011.0,339.0,3.089359213548122,-1.890128252788104,-0.06986745460030634,-2.631068681942283,-0.9999999999999991,-13.36418839427663,-1.4405,0.4582905316058389,0.0020980980224671875,-8.864500459086846,-8.499860708708255,sell
15,0.67477834,0.8170154747961755,20161123, 039030.csv,73400.0,72400.0,527.0,15919533.0,54601333.0,468.0,0.33380473980476877,-1.4491951672862453,0.44942784823728943,2.648070157133355,0.9999999999999994,-15.203697209236353,1.4894665427509293,2.9818748969381237,0.08507737398087956,-7.773948401163685,-7.573738118187667,buy
16,-0.39440453,0.4089811345482957,20161124, 039030.csv,72400.0,78700.0,320.0,31088386.0,54256386.0,207.0,-0.9651779014259596,1.443096654275093,2.934823136625717,0.37884373118610526,0.5120844118996124,-14.255037517508763,0.8483011152416358,-0.5863341702398543,-0.0034319748569709985,-0.828553887389052,-1.4750354932596481,sell
17,0.17239115,0.8155864650478976,20161125, 039030.csv,78700.0,78000.0,393.0,25802436.0,56731536.0,73.0,3.71569164227046,0.8469070631970259,-0.5877083909513539,0.8477052369035305,0.9724849140126824,-19.670285211080312,5.448951672862454,4.5633968791739905,0.18799266918875768,-1.6070468361753003,-3.002905540452203,buy
18,-0.16702017,0.024955646964715618,20161128, 039030.csv,78000.0,78900.0,328.0,30909537.0,56493537.0,65.0,-0.48491547981355554,5.433340148698885,4.547916459775718,0.080142379905488,0.03160382649560778,-18.99978495103457,5.006574349442379,-0.40477309990806754,-0.0016370711588530318,2.520082215155307,7.308451169479612,sell
19,-0.3840825,-0.14355849636093113,20161129, 039030.csv,78900.0,79500.0,203.0,40643528.0,56660228.0,125.0,0.5225376488641523,4.97681784386617,-0.43299615111202333,-0.19904615327319797,-0.17970960048142715,-20.120792985857054,5.3164089219330855,0.32349149559095436,0.00104592012105309,2.229641741560857,6.736363201001284,sell
20,0.16770275,0.03268681764726615,20161130, 039030.csv,79500.0,77100.0,289.0,33857165.0,56832665.0,86.0,0.21496560162094655,5.314618959107807,0.3217863926338986,0.09107437260039217,0.040624480513838934,-20.754173187510716,5.636923791821561,0.3060399742213387,0.0009361661809750288,2.567530042171867,7.570831814301344,buy
21,-0.8754579,0.7972941516715669,20161201, 039030.csv,77100.0,77400.0,36.0,53937639.0,56713239.0,253.0,-1.220424908809045,5.575537174721189,0.24775118420614883,1.0683112659740968,0.9966755292984039,-17.1605743139816,5.414942379182156,-0.1521136428349483,-0.0002313588357810703,2.8415210033580496,8.186109028552224,sell
22,0.0647476,0.002267049864652493,20161202, 039030.csv,77400.0,79000.0,81.0,50467647.0,56737047.0,45.0,0.019043172617949047,5.414027881040892,-0.15297984552331398,0.023804337484144938,0.0028292226001425114,-17.59326906164857,5.4591951672862455,0.042847510102093984,1.8358922692418567e-05,2.7128394855982707,7.889465524202363,buy
23,0.38051695,0.7310059941935775,20161205, 039030.csv,79000.0,79000.0,328.0,31347133.0,57259133.0,247.0,0.22842218066090042,5.454150557620817,0.03806198983801649,0.6965908973989052,0.9116274954034274,-19.16656917807814,6.4296152416356875,0.9250130780598056,0.008519989354177748,2.7558785091623275,7.85046723390773,buy
