timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,order_qty,wait_see_rate,init_total_evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,net_income_rate,next_total_evlu_rate,next_day_evlu_rate,next_day_evlu_rate_exp,sharp_data,sortino_data,reward_log
1,-0.43549603,-1.0,20220722, 124500.csv,4280.0,4200.0,0.0,62700000,62700000.0,0,0.0,0.0,0.0,0.0,0,0.5807200929152149,0.0,0.0,0,0.0,0.0,wrong
2,-0.28552148,-1.0,20220725, 124500.csv,4200.0,4265.0,0.0,62700000,62700000.0,0,0.0,0.0,0.0,0.0,0,2.4390243902439024,0.0,0.0,0,0.0,0.0,wrong
3,-0.6290419,-1.0,20220726, 124500.csv,4265.0,4280.0,0.0,62700000,62700000.0,0,0.0,0.0,0.0,0.0,0,0.9291521486643438,0.0,0.0,0,0.0,0.0,wrong
4,-0.37638882,-1.0,20220727, 124500.csv,4280.0,4280.0,0.0,62700000,62700000.0,0,0.0,0.0,0.0,0.0,0,0.5807200929152149,0.0,0.0,0,0.0,0.0,wrong
5,-0.81073093,-1.0,20220728, 124500.csv,4280.0,4310.0,0.0,62700000,62700000.0,0,0.0,0.0,0.0,0,0,0.5807200929152149,0.0,0.0,0,0.0,0.0,wrong
6,-0.25378174,-1.0,20220729, 124500.csv,4310.0,4255.0,0.0,62700000,62700000.0,0,0.0,0.0,0.0,0.0,0,-0.11614401858304298,0.0,0.0,0,0.0,0.0,wrong
7,0.055945486,-0.020097764226180682,20220801, 124500.csv,4255.0,4270.0,813.0,59195473.0,62654788.0,813.0,0.0,-0.000792663476874003,-0.000792663476874003,-0.07131635477238152,-0.02510949054992062,1.0893317328798715,-0.07210845295055822,-0.07131635477238152,-5.085893122092067e-05,-11931.363462288835,0.0,buy
8,-0.4528165,-0.0003101590855571379,20220802, 124500.csv,4270.0,4240.0,445.0,60758743.0,62658893.0,368.0,0.01946379580759255,-0.076207336523126,-0.07541527083555989,-0.008809743623837461,-0.0003879826288551991,0.747446726572529,-0.06556140350877193,0.01065405218375509,1.135087635106835e-06,-137.73069245504252,-87.37854256022979,sell
9,0.045446843,-0.010845546534965212,20220803, 124500.csv,4240.0,4280.0,1091.0,57999932.0,62625772.0,646.0,-0.021305834432791527,-0.06618500797448167,0.010029972123253482,-0.05223552902685098,-0.013550111885536231,1.391486276667278,-0.11838596491228069,-0.05223552902685098,-2.7285132681131863e-05,-136.35788634535038,-84.5369820117212,buy
10,0.021623313,0.001434547482463633,20220804, 124500.csv,4280.0,4285.0,1386.0,56748955.0,62681035.0,295.0,0.06968377172260648,-0.11866826156299842,-0.05251801263937015,0.018842333298830838,0.0017735929425907182,0.5504728839837955,-0.030247208931419457,0.08852610502143732,7.836564195529139e-05,-126.44058568241695,-104.11225368488216,buy
11,-0.32397282,-5.1188003785296314e-05,20220805, 124500.csv,4285.0,4245.0,937.0,58667521.0,62682566.0,449.0,0.011055975703017668,-0.035277511961722484,0.08348982552580937,-0.003581249491389677,-6.412468352245959e-05,0.436770651684644,-0.02780542264752791,0.00747472621162799,5.587151633568155e-07,-88.93065413743726,-102.11339071572674,sell
12,-0.415504,0.0024582810949407732,20220808, 124500.csv,4245.0,4240.0,548.0,60331650.0,62657910.0,389.0,-0.05979334030454338,-0.03216905901116427,0.0031095499224040456,0.02482196274975422,0.0030759088430997172,1.3265990363936448,-0.06712918660287082,-0.03497137755478916,-1.2229897695004155e-05,-91.55846452186394,-101.11674401684954,sell
13,-0.56621265,2.44688707537577e-05,20220809, 124500.csv,4240.0,4335.0,238.0,61645441.0,62654561.0,310.0,-0.004372951475719506,-0.07057256778309409,-0.038415866794788686,0.002473684479462451,3.059510647984709e-05,1.4374017471616958,-0.07247049441786284,-0.0018992669962570555,-3.607215059986402e-08,-94.17722822917624,-119.83100948874751,sell
14,-0.25081712,-0.00031856485387469217,20220810, 124500.csv,4335.0,4360.0,179.0,61895191.0,62671156.0,59.0,0.036086758312774705,-0.07312440191387559,-0.002553636297488478,-0.00894569945459945,-0.00040004765325030167,-0.7428673012909214,-0.046003189792663476,0.027141058858175256,7.366343627746019e-06,-97.21230429390779,-112.17214572397681,sell
15,-0.15290698,-4.56644848987331e-06,20220811, 124500.csv,4360.0,4360.0,152.0,62012045.0,62674765.0,27.0,0.007140445917416937,-0.04630781499202552,0.02683621074045038,-0.001077032022322135,-5.799973065601094e-06,-1.3178314133448923,-0.040247208931419455,0.006063413895094802,3.676498130378292e-07,-98.10217991283191,-112.66332286978991,sell
