timestep,action,reward,rate_reward,rate_exp_reward,total_rate_reward,total_rate_exp_reward,net_income_rate_reward,net_income_rate_exp_reward,unrealized_gain_loss,unrealized_gain_loss_exp,reward_log,price,current_amt,total_rate,daily_rate,next_day_rate,order_qty,is_order,sharp_ratio,sortino_ratio,reward
1,0.480935,-0.009999999999999998,-0.09559658761799951,-0.01,-0.10241614906832297,-0.01,-1.927973958398952,-0.01,-0.6155999898910522,-0.01,buy,5030.0,64395604.0,-0.006826086956521739,-0.006826086956521739,-0.09559658761799951,6156.0,True,-687.8980891719746,0.0,-0.009999999999999998
2,-0.255781,-0.0001964253990499147,-0.1222584250449964,-0.01,0.23318322981366457,0.0005435963845831226,-2.6065733624784246,-0.01,2.2909998893737793,0.05113315866345991,sell,5020.0,64321070.0,-0.12256211180124224,-0.1157439256257306,0.3561818856558201,1574.0,True,-45.55381264435722,-44.35567472354045,-0.0001964253990499147
3,0.32263047,0.19588303834651263,0.325726340940672,0.41168234414685034,1.1258975155279505,0.012596444363577097,-3.3365771295024755,-0.01,5.767999649047852,0.2830134516052052,buy,5070.0,64548278.0,0.2302453416149068,0.35324039230068777,0.8935947137118049,2628.0,True,-11.813913352908619,-38.33632183476852,0.19588303834651263
4,-0.2773436,0.08084531421169161,0.2147180546427493,0.20587882414133685,0.5332375776397515,0.0028393844433053372,-2.5093587712446297,-0.01,-3.6476998329162598,-0.01,sell,5150.0,65108175.0,1.0996506211180124,0.8674081127307532,-0.5602522263909256,1999.0,True,-3.4526291637900255,-22.84932191247687,0.08084531421169161
5,0.9815146,-0.009999999999999998,-2.797650686051065,-0.01,-4.269663043478261,-0.01,-2.3426853558514864,-0.01,-30.877349853515625,-0.01,buy,5080.0,64738073.0,0.5249580745341615,-0.5684416741830038,-4.769582807940545,7392.0,True,-4.040727400671412,-7.328202935479783,-0.009999999999999998
6,-0.0137975365,-0.0031488985120237288,0.03782400696298538,0.007127753719940677,-6.877459627329192,-0.01,-2.2121452257064744,-0.01,-16.780500411987305,-0.01,sell,4835.0,61648964.0,-4.271795031055901,-4.77170366192395,-2.7219403070585257,173.0,True,-3.7626781114795254,-3.327475616538269,-0.0031488985120237288
7,-0.22579789,0.06747740966551269,-0.5841456045907623,-0.01,-5.043071428571428,-0.01,-2.9132539843523615,-0.01,12.029999732971191,0.7647740966551267,sell,4700.0,59949262.0,-6.911083850931678,-2.7570649849038826,2.006696929813748,2806.0,True,-5.145829437770189,-4.950407885960877,0.06747740966551269
8,0.03942956,0.036811556602353857,0.014718964839224524,0.001082653137433609,-3.908416149068323,-0.01,-3.2998968792914467,-0.01,7.307999610900879,0.41378495347380406,buy,4825.0,61152180.0,-5.043198757763975,2.00656014747938,1.195051427438891,120.0,True,-3.8169071881527428,-3.931816791072094,0.036811556602353857
9,-0.14111888,0.020050140136177508,-0.15536947408063995,-0.01,-3.0159223602484473,-0.01,-3.8272813866176154,-0.01,5.858299732208252,0.29050140136177505,sell,4900.0,61871918.0,-3.9255931677018636,1.1769621295594042,0.9468398894632619,1375.0,True,-3.23391683038806,-3.2876195234124697,0.020050140136177508
10,-0.11018704,0.10094254091169855,-0.5604225385747768,-0.01,1.3665885093167702,0.018502332308535485,-7.1526812675594975,-0.01,28.298599243164062,0.9996672460371112,sell,4970.0,62450227.0,-3.0275978260869563,0.9346873649528693,4.53137824462992,922.0,True,-2.85736146712773,-2.8303336320681893,0.10094254091169855
11,-0.18235233,0.021168838598315046,0.10384852423047825,0.05249454039327517,0.8752577639751553,0.0076314926885856504,-6.629813229939652,-0.01,-3.044999837875366,-0.01,sell,5350.0,65268166.0,1.348083850931677,4.512295848019896,-0.4665367799671282,1357.0,True,-0.40703067036449364,-0.4825881804088259,0.021168838598315046
12,-0.3683588,0.34738520303711706,0.6556746944920884,0.8834630075927926,-0.2900357142857143,-0.01,-3.941151332946972,-0.01,-7.309299945831299,-0.01,sell,5300.0,64944147.0,0.8449487577639753,-0.49644263024029206,-1.1254747868195112,2243.0,True,-0.6635130782863823,-0.8052897038178674,0.34738520303711706
13,-0.18315765,0.11096256026999218,0.26301534645313707,0.29240640067498047,-1.4705108695652174,-0.01,-0.25347233001146496,-0.01,-7.5432000160217285,-0.01,sell,5110.0,64207311.0,-0.2992065217391304,-1.134568754902578,-1.1748194843419,704.0,True,-1.2497847159145015,-1.5936316022406665,0.11096256026999218
14,0.46191496,-0.008462852552245867,-0.3597453267847191,-0.01,-2.073858695652174,-0.01,0.15737862686303883,0.00024764965169421504,-3.8539998531341553,-0.01,buy,4870.0,63449835.0,-1.4754114906832299,-1.1797348124421532,-0.6074089869579645,4565.0,True,-1.8607940644269816,-2.4740033289195327,-0.008462852552245867
15,-0.100782566,0.11562944242571223,0.2581775816069758,0.2834292682921121,-4.343829192546584,-0.01,2.1470430184067624,0.0450515673924492,-14.557199478149414,-0.01,sell,4820.0,63058294.0,-2.0833944099378883,-0.6170874991243083,-2.308530579656976,776.0,True,-2.2362543757059536,-3.018242507045274,0.11562944242571223
16,0.22938184,0.12618931065667902,0.21536736281557078,0.20698687374568392,-3.1705745341614904,-0.01,1.4947398674612273,0.022094728175660272,7.565399646759033,0.43580351932056405,buy,4610.0,61601610.0,-4.345326086956522,-2.3100593238377174,1.2281172521302608,1474.0,True,-3.35484919807259,-4.6854378293329155,0.12618931065667902
17,-0.0455147,0.02227839281002435,0.09179732892466186,0.0412584577559123,-5.0440947204968944,-0.01,2.6638160300102047,0.06850006471772951,-12.035999298095703,-0.01,sell,4700.0,62355203.0,-3.175150621118012,1.2233332862566417,-1.9302318685419082,382.0,True,-2.7967180378075893,-3.8538381781432745,0.02227839281002435
18,-0.22721876,0.34423685895669986,0.565982820673179,0.7984429410042164,-6.894728260869565,-0.01,4.6671378648910835,0.19573121703342156,-11.781899452209473,-0.01,sell,4550.0,61137985.0,-5.065240683229813,-1.9520712650073484,-1.9270998218210822,1823.0,True,-3.7767667662269897,-5.3924096273684485,0.34423685895669986
19,0.71554595,0.02338629158934309,-0.9010449658098827,-0.01,-8.701628881987578,-0.01,4.8886348096959935,0.2125752772622873,-11.602999687194824,-0.01,buy,4360.0,59956451.0,-6.899920807453416,-1.9325694165419418,-1.9352379612996105,5402.0,True,-4.748077529184662,-6.99279059900435,0.02338629158934309
20,-0.2959313,0.4033677870908001,0.6999768519887584,0.913692429924578,-10.261274844720496,-0.01,5.763065926070581,0.2826054341397929,-9.803999900817871,-0.01,sell,4260.0,58772139.0,-8.738914596273291,-1.9752870295808536,-1.6681373465069902,3433.0,True,-5.749230784785877,-8.701465261528506,0.4033677870908001
21,-0.35986727,0.04014223574623766,-0.43214518373745103,-0.01,-9.602012422360248,-0.01,4.698190417396345,0.1980667724343479,4.445499897003174,0.17932219881085476,sell,4140.0,57771754.0,-10.29230745341615,-1.7021415538406728,0.7694936871745317,2940.0,True,-6.64227516053689,-10.290434178269033,0.04014223574623766
22,-0.0044765174,0.03333920672405605,-0.003948371150695795,-0.01,-8.793715838509316,-0.01,3.4780894353243568,0.1139403992775827,5.206999778747559,0.23748146832418637,sell,4225.0,58216147.0,-9.602256211180125,0.769221928072324,0.8944253902615712,23.0,True,-6.375434490491585,-9.751449190308024,0.03333920672405605
23,0.24841595,0.013919036398891207,0.01770063013974882,0.0015653351196995846,-8.73913043478261,-0.01,3.4312549607549165,0.11106850600180196,0.3642999827861786,0.0013262645074108015,buy,4325.0,58735570.0,-8.795698757763976,0.8922318407640409,0.06202374472572583,2079.0,True,-6.000377171858813,-9.077723393716816,0.013919036398891207
24,-0.1571265,0.03171946285882091,0.0875276445312928,0.03758106792784477,-9.180936335403727,-0.01,3.9022279647991134,0.14124690458455336,-2.7639000415802,-0.01,sell,4330.0,58763867.0,-8.751759316770185,0.04817693945934295,-0.47034004756698533,1144.0,True,-6.082929672894847,-9.02585679419728,0.03171946285882091
25,0.05574279,0.020769849456929595,-0.05360487112788126,-0.01,-9.945305900621118,-0.01,4.659156574023912,0.19513232971286398,-4.920000076293945,-0.01,buy,4285.0,58487223.0,-9.181330745341615,-0.47077228596953974,-0.8412093697797893,418.0,True,-6.448963602521944,-9.472571682699677,0.020769849456929595
26,0.21056646,0.12040048063333311,0.19645319042613474,0.1754926975035369,-9.005836956521739,-0.01,4.077327343681102,0.15316209888517152,6.0592498779296875,0.30729086799142624,buy,4210.0,57994317.0,-9.946712732919256,-0.8427584260582863,1.0447989240049158,1519.0,True,-7.005329073462701,-10.356733328350197,0.12040048063333311
27,-0.04536602,0.03777472399259196,-0.04679600163170816,-0.01,-8.111582298136646,-0.01,3.450283827624002,0.11223178118801247,5.784749984741211,0.2843995681439009,sell,4285.0,58597665.0,-9.009836956521738,1.04035710947333,0.9871997459284427,366.0,True,-6.505752923073402,-9.555954057582788,0.03777472399259196
