episode,timestep,reward,loss,dist_entropy
5,2000,49.1466,0.8157376,0.7257914
11,4000,4.6144,0.64315104,0.7257914
16,6000,35.1495,0.8983719,0.7257914
22,8000,12.1592,0.6908927,0.7257914
27,10000,40.7476,0.6872209,0.7257914
33,12000,53.0334,0.8153668,0.7257914
38,14000,58.6143,0.6981847,0.7257914
44,16000,10.5936,0.8039321,0.7257914
50,18000,29.5568,0.6628458,0.7257914
55,20000,73.7771,0.8676679,0.7257914
61,22000,28.2383,0.80385184,0.7257914
66,24000,79.6932,0.5922798,0.7257914
72,26000,34.9477,0.9200256,0.7257914
77,28000,49.4475,0.7407583,0.7257914
83,30000,78.0616,0.6183992,0.7257914
89,32000,22.745,0.83067214,0.7257914
94,34000,40.8632,0.64128613,0.7257914
100,36000,64.4372,0.5764713,0.7257914
105,38000,63.471,0.6191957,0.7257914
111,40000,12.7445,0.41006252,0.7257914
116,42000,61.3484,0.5218238,0.7257914
122,44000,53.9243,0.7861762,0.7257914
128,46000,50.5109,0.85698557,0.7257914
133,48000,71.7802,0.32626754,0.7257914
139,50000,51.3573,0.6368967,0.7257914
144,52000,29.4586,0.91639316,0.7257914
150,54000,88.013,0.8676434,0.7257914
155,56000,40.9742,0.9640379,0.7257914
161,58000,48.2534,0.47058976,0.7257914
167,60000,22.7876,0.5623374,0.7257914
172,62000,46.1468,0.97360635,0.7257914
178,64000,59.6061,0.34770203,0.7257914
183,66000,38.6076,0.59504354,0.7257914
189,68000,63.996,0.6592531,0.7257914
194,70000,31.0504,0.35106382,0.7257914
200,72000,45.7495,0.24949068,0.7257914
206,74000,34.639,0.914802,0.7257914
211,76000,48.5213,0.77078456,0.7257914
217,78000,48.7139,0.5944741,0.7257914
222,80000,42.6853,0.7509949,0.7257914
228,82000,13.5133,0.71582866,0.7257914
233,84000,-5.4169,0.5615976,0.7257914
239,86000,12.6656,0.6130437,0.7257914
245,88000,94.9445,0.47309348,0.7257914
