,stck_bsop_date,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower,bstp_nmix_prpr,bstp_nmix_hgpr,bstp_nmix_lwpr,bstp_nmix_prdy_ctrt,acml_vol,acml_tr_pbmn,bstp_nmix_prpr,bstp_nmix_hgpr,bstp_nmix_lwpr,bstp_nmix_prdy_ctrt,acml_vol,acml_tr_pbmn,ovrs_nmix_prpr,ovrs_nmix_hgpr,ovrs_nmix_lwpr,ovrs_nmix_prpr,ovrs_nmix_hgpr,ovrs_nmix_lwpr
14,20141215,4450,4630,4400,655045,40,4414.0,4481.0,4977.75,44.65648854961832,4840.396716735142,4481.0,4121.603283264858,1920.36,1920.43,1899.61,-0.07,294421,3750325,538.09,538.92,530.10,0.83,424151,1945924,4653.60,4707.92,4653.60,2002.33,2032.25,2002.33
15,20141216,4560,4670,4435,872682,110,4460.0,4470.75,4963.25,50.0,4808.18554940166,4470.75,4133.31445059834,1904.13,1919.60,1901.13,-0.85,369417,4372157,534.15,539.39,533.24,-0.73,460172,2360215,4605.16,4690.58,4592.43,1989.63,2018.69,1982.26
16,20141217,4500,4685,4500,538893,-60,4460.0,4468.25,4953.25,52.45283018867924,4804.036762693231,4468.25,4132.463237306769,1900.16,1913.28,1900.16,-0.21,307269,4126755,533.06,537.17,532.68,-0.20,456093,2340472,4547.83,4645.19,4547.31,1972.74,2016.89,1972.56
17,20141218,4300,4540,4075,799557,-200,4444.0,4458.5,4939.916666666667,48.26388888888889,4801.852588456823,4458.5,4115.147411543177,1897.50,1919.24,1881.73,-0.14,337298,5321982,527.52,536.63,520.93,-1.04,515786,2360670,4644.31,4651.90,4550.70,2012.89,2016.75,1973.77
18,20141219,4270,4350,4180,283716,-30,4416.0,4426.25,4926.083333333333,49.1166077738516,4707.601648297998,4426.25,4144.898351702002,1929.98,1930.08,1914.27,1.71,291792,4492734,535.51,535.99,530.96,1.51,390477,2000657,4748.40,4748.40,4697.09,2061.23,2061.23,2018.98
19,20141222,4645,4900,4240,2147610,375,4455.0,4417.5,4914.833333333333,65.84615384615384,4657.114273364506,4417.5,4177.885726635494,1943.12,1944.20,1928.89,0.68,324535,4210382,536.78,538.78,535.12,0.24,429662,1777044,4765.38,4782.13,4738.29,2070.65,2077.85,2061.03
20,20141223,4560,4800,4470,959244,-85,4455.0,4416.0,4903.666666666667,55.400696864111495,4651.618335449514,4416.0,4180.381664550486,1939.02,1944.75,1936.75,-0.21,300797,3699646,534.65,539.13,534.55,-0.40,417420,2343008,4781.42,4781.93,4757.81,2078.54,2078.76,2069.28
21,20141224,4550,4750,4480,946779,-10,4465.0,4415.5,4895.5,56.38297872340425,4649.933359400918,4415.5,4181.066640599082,1946.61,1947.35,1936.74,0.39,283866,3040951,536.89,538.02,535.78,0.42,463603,2017389,4765.42,4798.06,4761.39,2082.17,2086.73,2079.77
22,20141226,4655,4715,4540,768815,105,4536.0,4426.5,4887.083333333333,57.43944636678201,4683.153462863839,4426.5,4169.846537136161,1948.16,1954.77,1944.22,0.08,297006,3406229,535.17,539.24,535.17,-0.32,506926,2206609,4773.47,4787.58,4768.67,2081.88,2087.56,2081.86
23,20141229,4750,4785,4605,507678,95,4632.0,4446.5,4881.916666666667,60.45751633986928,4736.381010071374,4446.5,4156.618989928626,1927.86,1941.33,1927.83,-1.04,265809,3436899,539.22,540.03,536.99,0.76,384930,1857152,4806.86,4814.95,4787.85,2088.77,2092.70,2084.30
24,20141230,4720,4870,4670,709845,-30,4647.0,4467.75,4874.083333333333,63.35616438356164,4772.043854686552,4467.75,4163.456145313448,1915.59,1937.55,1910.78,-0.64,256437,3695016,542.97,543.08,540.28,0.70,388706,1687682,4806.91,4813.72,4798.90,2090.57,2093.55,2085.75
25,20150102,4675,4780,4635,320051,-45,4670.0,4495.0,4865.5,56.554307116104866,4769.590604354919,4495.0,4220.409395645081,1926.44,1929.15,1909.67,0.57,258776,3696028,553.73,553.78,546.01,1.98,364060,1921225,4736.05,4806.43,4734.11,2058.90,2085.58,2057.94
26,20150105,4895,5010,4615,1250435,220,4739.0,4519.5,4860.75,67.94425087108013,4841.026048711454,4519.5,4197.973951288546,1915.75,1921.96,1903.37,-0.55,313443,4700135,561.25,561.25,554.07,1.36,427454,2357130,4726.81,4777.01,4698.11,2058.20,2072.36,2046.04
27,20150106,4940,4975,4825,567252,45,4796.0,4548.0,4857.25,68.27586206896552,4909.972374636518,4548.0,4186.027625363482,1882.45,1900.02,1877.38,-1.74,303688,4755440,558.90,562.10,556.39,-0.42,487561,2582876,4652.57,4702.77,4641.46,2020.58,2054.44,2017.34
28,20150107,5010,5130,4875,683371,70,4848.0,4576.5,4858.833333333333,68.91891891891892,4986.537803135272,4576.5,4166.462196864728,1883.83,1887.60,1876.27,0.07,280510,3762677,561.32,561.95,557.56,0.43,494452,3041388,4592.74,4667.33,4567.60,2002.61,2030.25,1992.44
29,20150108,5000,5110,4950,546538,-10,4904.0,4605.0,4868.0,65.94202898550725,5048.238085006241,4605.0,4161.761914993759,1904.65,1907.23,1891.77,1.11,262207,4395567,566.43,567.21,563.63,0.91,468818,2614408,4650.47,4652.72,4613.91,2025.90,2029.61,2005.55
30,20150109,4815,4900,4745,991242,-185,4932.0,4629.25,4871.583333333333,60.46511627906976,5062.612146477977,4629.25,4195.887853522023,1924.70,1929.10,1915.85,1.05,308781,4406668,572.99,573.36,569.62,1.16,438637,2853481,4736.19,4741.38,4688.02,2062.14,2064.08,2030.61
31,20150112,4840,4900,4720,434430,25,4921.0,4646.25,4875.333333333333,70.30075187969925,5084.643373581308,4646.25,4207.856626418692,1920.95,1924.66,1917.88,-0.19,311915,3581795,574.76,575.57,572.27,0.31,453314,2660021,4704.07,4744.71,4681.24,2044.81,2064.43,2038.33
32,20150113,4745,4825,4700,447342,-95,4882.0,4664.5,4868.75,67.02508960573476,5087.145241307648,4664.5,4241.854758692352,1917.14,1920.77,1910.27,-0.20,338989,4873083,571.00,577.85,570.30,-0.65,553182,2894920,4664.71,4715.81,4650.66,2028.26,2049.30,2022.58
33,20150114,4990,5040,4765,591933,245,4878.0,4693.5,4863.75,63.63636363636365,5121.870167028471,4693.5,4265.129832971529,1913.66,1925.68,1913.51,-0.18,297517,4526792,574.17,574.70,571.66,0.56,433170,2473735,4661.50,4751.34,4624.28,2023.03,2056.93,2008.25
34,20150115,4990,5110,4860,562930,0,4876.0,4720.5,4851.083333333333,68.22033898305085,5152.1352626929365,4720.5,4288.8647373070635,1914.14,1919.69,1908.60,0.03,266544,3892782,581.39,581.39,575.06,1.26,447943,2724216,4639.32,4655.37,4595.98,2011.27,2018.40,1988.44
35,20150116,5350,5470,5110,2361158,360,4983.0,4760.0,4843.416666666667,76.14379084967318,5264.152754628992,4760.0,4255.847245371008,1888.13,1907.07,1885.62,-1.36,298733,4008277,577.41,582.49,575.70,-0.68,429675,2733248,4570.82,4663.96,4567.39,1992.67,2021.35,1991.47
36,20150119,5240,5460,5220,982724,-110,5063.0,4797.0,4833.25,69.05537459283387,5327.333857112668,4797.0,4266.666142887332,1902.62,1912.42,1900.26,0.77,281120,3583090,577.94,583.59,577.94,0.09,441095,2509255,4634.38,4635.82,4563.11,2019.42,2020.46,1988.12
37,20150120,5390,5470,5230,788034,150,5192.0,4851.5,4827.416666666667,70.12578616352201,5390.295879716985,4851.5,4312.704120283015,1918.31,1918.85,1907.97,0.82,280895,3636919,582.27,582.28,576.20,0.75,486159,2882457,4634.38,4635.82,4563.11,2019.42,2020.46,1988.12
38,20150121,5700,5700,5400,1163511,310,5334.0,4923.0,4824.75,76.20320855614973,5511.39952413305,4923.0,4334.60047586695,1921.23,1921.88,1909.86,0.15,300843,4401215,584.34,586.04,583.64,0.36,538202,3023147,4654.85,4665.65,4601.10,2022.55,2028.94,2004.49
39,20150122,5760,5930,5610,1397905,60,5488.0,4978.75,4829.75,78.77984084880636,5655.831051278205,4978.75,4301.668948721795,1920.82,1932.50,1916.56,-0.02,343132,4597898,578.42,587.42,572.68,-1.01,647448,3292362,4667.42,4692.46,4629.59,2032.12,2038.29,2012.04
40,20150123,5760,5930,5720,721531,0,5570.0,5038.75,4835.75,75.97597597597598,5767.474056141967,5038.75,4310.025943858033,1936.09,1945.36,1930.65,0.79,367702,4644549,589.31,589.31,580.78,1.88,506745,3033529,4750.40,4752.60,4644.57,2063.15,2064.62,2026.38
41,20150126,5890,6030,5740,662844,130,5700.0,5105.75,4843.916666666667,77.14285714285715,5886.923956299108,5105.75,4324.576043700892,1935.68,1936.40,1924.14,-0.02,330607,3969674,590.34,591.82,589.00,0.17,534749,2897775,4757.88,4771.18,4737.95,2051.82,2062.98,2050.54
42,20150127,5750,5870,5440,1236868,-140,5772.0,5160.5,4846.416666666667,70.32967032967034,5960.886781500045,5160.5,4360.113218499955,1952.40,1952.41,1940.72,0.86,466962,4619118,587.84,593.23,587.70,-0.42,530981,3679824,4771.76,4774.18,4734.20,2057.09,2057.62,2040.97
43,20150128,5640,5860,5630,579006,-110,5760.0,5205.0,4849.583333333333,66.66666666666666,6008.106468657799,5205.0,4401.893531342201,1961.58,1963.53,1943.59,0.47,400930,5333256,594.39,594.40,587.00,1.11,470184,2664292,4681.50,4721.88,4659.83,2029.55,2047.86,2019.91
44,20150129,5810,5920,5530,1009009,170,5770.0,5259.5,4854.25,76.11548556430446,6071.447658411551,5259.5,4447.552341588449,1951.02,1960.12,1946.20,-0.54,391034,5334660,593.12,595.42,592.66,-0.21,467498,2690843,4637.99,4742.06,4637.48,2002.16,2042.49,2001.49
45,20150130,5800,5840,5700,424443,-10,5778.0,5315.75,4860.916666666667,75.39682539682539,6113.686557628487,5315.75,4517.813442371513,1949.26,1964.13,1948.60,-0.09,441477,5889622,591.58,597.28,588.97,-0.26,452065,2561744,4683.41,4688.41,4601.76,2021.25,2024.64,1989.18
46,20150202,5650,5790,5630,341773,-150,5730.0,5353.5,4870.083333333333,73.26478149100257,6139.592233774129,5353.5,4567.407766225871,1952.68,1956.10,1944.58,0.18,364831,4375859,590.27,591.75,586.87,-0.22,422466,2472994,4635.24,4703.81,4631.10,1994.99,2023.32,1993.38
47,20150203,6000,6100,5450,1338330,350,5780.0,5406.5,4884.916666666667,74.63414634146342,6216.500617283716,5406.5,4596.499382716284,1951.96,1960.35,1940.74,-0.04,369978,4659075,593.31,593.56,587.34,0.52,501515,2868943,4676.69,4676.69,4580.46,2020.85,2021.66,1980.90
48,20150204,6030,6100,5910,735797,30,5858.0,5457.5,4896.75,75.0,6289.3683790119685,5457.5,4625.6316209880315,1962.79,1970.27,1961.57,0.55,348032,5028816,598.23,598.53,595.90,0.83,505360,2728893,4727.74,4727.74,4670.82,2050.03,2050.30,2022.71
49,20150205,5950,6020,5850,550985,-80,5886.0,5505.0,4907.583333333333,66.66666666666666,6335.439642599027,5505.0,4674.560357400973,1952.84,1962.15,1945.42,-0.51,395653,4334613,600.81,600.88,598.14,0.43,554182,2865104,4716.70,4744.33,4697.79,2041.51,2054.74,2036.72
50,20150206,5880,5970,5740,683685,-70,5902.0,5558.25,4920.583333333333,68.18181818181817,6340.03817463556,5558.25,4776.46182536444,1955.52,1955.52,1945.82,0.14,309818,5949733,604.13,606.13,603.93,0.55,515658,3049408,4765.10,4767.38,4722.80,2062.52,2063.55,2043.45
51,20150209,5770,6030,5770,503827,-110,5926.0,5604.75,4934.916666666667,61.04651162790697,6317.725981362626,5604.75,4891.774018637374,1947.00,1952.86,1944.79,-0.44,310182,4326855,593.75,605.88,592.69,-1.72,519774,3299104,4744.40,4787.18,4731.22,2055.47,2072.40,2049.97
52,20150210,5610,5820,5540,521343,-160,5848.0,5648.0,4945.333333333333,47.13375796178344,6242.1582280840685,5648.0,5053.8417719159315,1935.86,1954.20,1935.86,-0.57,329203,4136831,592.95,595.14,585.35,-0.13,553759,3034809,4726.01,4749.47,4719.61,2046.74,2056.16,2041.88
53,20150211,5730,5780,5640,308450,120,5788.0,5685.0,4957.666666666667,49.079754601227,6197.152321092075,5685.0,5172.847678907925,1945.70,1948.89,1937.95,0.51,307454,4227731,601.41,602.25,595.97,1.43,499705,2890277,4787.65,4793.27,4737.12,2068.59,2070.86,2048.62
54,20150212,5700,5840,5660,386927,-30,5738.0,5720.5,4974.0,48.19277108433735,6121.372797780044,5720.5,5319.627202219956,1941.63,1947.47,1932.75,-0.21,334825,4319339,602.24,604.69,600.02,0.14,516792,3071794,4801.18,4810.36,4780.13,2068.53,2073.48,2057.99
55,20150213,5650,5790,5500,594003,-50,5692.0,5735.5,4988.75,42.405063291139236,6100.656130990566,5735.5,5370.343869009434,1957.50,1957.50,1946.94,0.82,351080,4073754,608.07,608.45,603.94,0.97,507035,3354772,4857.61,4857.61,4823.58,2088.48,2088.53,2069.98
56,20150216,5560,6000,5560,771834,-90,5650.0,5751.5,5005.583333333333,43.79084967320261,6050.4498285666,5751.5,5452.5501714334,1958.23,1963.44,1955.39,0.04,350944,3690780,610.16,613.72,609.29,0.34,451940,3251071,4893.84,4893.84,4860.12,2096.99,2097.03,2086.70
57,20150217,5560,5660,5300,802434,0,5640.0,5760.0,5023.333333333333,47.183098591549296,6025.103753274072,5760.0,5494.896246725928,1961.45,1962.97,1952.33,0.16,304531,3510746,609.10,611.92,606.46,-0.17,440244,3195821,4893.84,4893.84,4860.12,2096.99,2097.03,2086.70
58,20150223,5640,5850,5620,734708,80,5622.0,5757.0,5035.416666666667,43.60902255639098,6026.079913780274,5757.0,5487.920086219726,1968.39,1976.96,1966.77,0.35,347581,4142517,615.52,616.35,611.98,1.05,426305,2904874,4955.97,4957.02,4905.59,2110.30,2110.61,2085.44
59,20150224,6340,6480,5710,3065145,700,5750.0,5786.0,5060.75,63.366336633663366,6156.1567235644925,5786.0,5415.8432764355075,1976.12,1980.38,1972.61,0.39,309544,4262649,621.31,621.73,616.27,0.94,472886,2949830,4960.97,4960.97,4939.56,2109.66,2110.05,2103.00
60,20150225,6340,6430,6230,1111717,0,5888.0,5815.0,5089.916666666667,68.44919786096256,6256.474801092882,5815.0,5373.525198907118,1990.47,1992.03,1984.53,0.73,369498,5017453,616.57,625.26,616.57,-0.76,479931,2914314,4968.12,4971.18,4945.14,2115.48,2117.94,2105.87
61,20150226,6150,6430,6050,1350052,-190,6006.0,5828.0,5116.416666666667,54.38596491228069,6292.2671644646,5828.0,5363.7328355354,1993.08,1993.43,1983.94,0.13,385656,5153504,617.08,618.37,615.02,0.08,487146,2974401,4967.14,4984.24,4956.00,2113.86,2119.59,2109.89
62,20150227,6500,6520,6090,1146142,350,6194.0,5865.5,5150.833333333333,61.57635467980296,6412.326297831405,5865.5,5318.673702168595,1985.80,1993.34,1982.50,-0.37,424548,5675034,624.56,625.20,620.06,1.21,503343,2946335,4987.89,4989.11,4955.51,2110.74,2113.91,2103.76
63,20150302,6160,6630,6150,1353318,-340,6298.0,5891.5,5181.0,54.58515283842795,6442.400172445063,5891.5,5340.599827554937,1996.81,1999.13,1988.33,0.55,373366,5785659,621.81,628.03,621.75,-0.44,507112,2855825,4963.53,4989.25,4960.87,2104.50,2112.74,2103.75
64,20150303,6060,6290,6000,711039,-100,6242.0,5904.0,5210.416666666667,53.87931034482758,6458.270691990836,5904.0,5349.729308009164,2001.38,2003.05,1995.93,0.23,444865,5438365,625.64,626.24,624.29,0.62,502375,2787743,5008.10,5008.57,4972.01,2117.39,2117.52,2104.50
65,20150304,5990,6060,5920,628604,-70,6172.0,5913.5,5241.416666666667,54.824561403508774,6466.827208801447,5913.5,5360.172791198553,1998.29,2003.85,1996.50,-0.15,374540,4724947,630.35,631.32,627.09,0.75,528476,3007145,4979.90,4996.66,4956.07,2107.78,2115.76,2098.26
66,20150305,5820,6040,5700,735127,-170,6106.0,5922.0,5265.0,54.58515283842795,6463.981549501456,5922.0,5380.018450498544,1998.38,2002.48,1993.92,0.00,373683,4055523,631.43,633.58,629.41,0.17,485603,2827877,4967.14,4973.33,4938.90,2098.53,2107.72,2087.62
67,20150306,5700,5860,5690,546737,-120,5946.0,5907.0,5287.166666666667,49.34497816593886,6456.075586782003,5907.0,5357.924413217997,2012.94,2013.73,2003.18,0.73,393347,4809474,635.84,635.87,632.50,0.70,551627,3076185,4982.81,4993.52,4963.10,2101.04,2104.25,2095.22
68,20150309,5700,5790,5660,334755,0,5854.0,5890.5,5308.166666666667,50.0,6443.617528198121,5890.5,5337.382471801879,1992.82,2005.81,1990.87,-1.00,296747,4048388,629.26,636.83,628.83,-1.03,503302,2792596,4927.37,4982.93,4918.63,2071.26,2100.91,2067.27
69,20150310,5680,5800,5520,372689,-20,5778.0,5877.0,5329.0,50.67264573991031,6436.789246056049,5877.0,5317.210753943951,1984.77,2003.19,1982.22,-0.40,433405,4786369,621.99,633.52,617.89,-1.16,571069,2934639,4942.44,4950.47,4920.82,2079.43,2083.49,2072.21
70,20150311,5730,6070,5710,1569955,50,5726.0,5869.5,5352.333333333333,53.88127853881279,6432.935000687746,5869.5,5306.064999312254,1980.83,1984.60,1969.13,-0.20,399532,5887013,619.61,623.24,616.43,-0.38,470057,2571349,4859.80,4903.44,4859.80,2044.16,2076.14,2044.16
71,20150312,5950,6120,5850,1011678,220,5752.0,5878.5,5376.5,58.091286307053934,6441.039776371414,5878.5,5315.960223628586,1970.59,1988.77,1970.59,-0.52,384041,6400259,628.15,628.29,621.47,1.38,490443,2778599,4849.94,4876.09,4846.79,2040.24,2050.08,2039.69
72,20150313,6130,6230,6000,740898,180,5838.0,5904.5,5405.666666666667,59.76095617529881,6463.050803418991,5904.5,5345.949196581009,1985.79,1991.87,1982.96,0.77,326707,4350272,634.25,634.97,631.50,0.97,530719,3012814,4893.29,4895.80,4853.20,2065.95,2066.41,2041.10
73,20150316,6020,6250,6010,576922,-110,5902.0,5919.0,5432.5,41.666666666666664,6473.721551771698,5919.0,5364.278448228302,1987.33,1991.79,1982.26,0.08,319163,4646945,635.40,636.69,633.86,0.18,556633,3013223,4871.76,4904.47,4842.80,2053.40,2064.56,2041.17
74,20150317,6140,6350,6030,826164,120,5994.0,5941.0,5460.666666666667,45.09803921568628,6494.132895423875,5941.0,5387.867104576125,2029.91,2029.91,1997.27,2.14,356554,5386342,636.05,639.00,634.55,0.10,524049,2870417,4929.51,4929.94,4889.09,2081.19,2081.41,2055.35
75,20150318,5950,6180,5940,697925,-190,6038.0,5956.0,5483.833333333333,45.09803921568628,6492.783010163324,5956.0,5419.216989836676,2028.45,2036.13,2026.72,-0.07,362009,5388525,628.99,639.70,628.94,-1.11,556577,3398296,4937.44,4944.91,4907.02,2074.28,2080.59,2065.08
76,20150319,5870,6080,5780,743401,-80,6022.0,5971.5,5506.666666666667,32.20338983050848,6478.738602631937,5971.5,5464.261397368063,2037.89,2047.13,2031.07,0.47,468284,5799016,631.81,633.64,620.52,0.45,559031,3292416,4982.83,5001.57,4907.72,2099.50,2106.85,2061.23
77,20150320,5820,5930,5800,378549,-50,5960.0,5984.5,5532.0,38.513513513513516,6461.3007969792,5984.5,5507.6992030208,2037.24,2040.00,2027.81,-0.03,351732,5195223,640.08,640.09,632.57,1.31,578703,3368135,4992.38,5000.02,4979.94,2089.27,2098.69,2085.56
78,20150323,5730,5890,5730,408452,-90,5902.0,5989.0,5556.333333333333,38.775510204081634,6454.269814193872,5989.0,5523.730185806128,2036.59,2043.92,2032.35,-0.03,314897,4686339,640.29,644.01,640.29,0.03,530150,3010643,5026.42,5042.14,5020.06,2108.10,2113.92,2090.32
79,20150324,5960,5960,5720,399322,230,5866.0,5970.0,5578.25,49.079754601227,6406.531785784266,5970.0,5533.468214215734,2041.37,2041.77,2028.54,0.23,328834,4664615,641.87,642.43,638.46,0.25,525789,2659167,5010.97,5031.39,5010.97,2104.42,2114.86,2104.42
80,20150325,5840,6040,5840,532758,-120,5844.0,5945.0,5599.583333333333,50.63291139240506,6350.043207571735,5945.0,5539.956792428265,2042.81,2046.97,2038.14,0.07,423409,5109071,651.05,651.06,644.69,1.43,534691,3482399,4994.73,5032.48,4994.56,2091.50,2107.63,2091.50
81,20150326,5770,5850,5730,267414,-70,5824.0,5926.0,5619.916666666667,52.28758169934641,6326.419779731222,5926.0,5525.580220268778,2022.56,2036.70,2019.51,-0.99,342261,5154957,642.53,649.62,640.56,-1.31,551807,3594197,4876.52,5006.76,4876.52,2061.05,2097.43,2061.05
82,20150327,5740,5820,5560,493582,-30,5808.0,5888.0,5638.0,51.28205128205129,6197.166621743034,5888.0,5578.833378256966,2019.80,2027.25,2016.88,-0.14,448964,5110738,640.12,646.43,637.71,-0.38,592412,3213332,4863.36,4889.21,4825.93,2056.15,2067.15,2045.50
83,20150330,5890,6000,5790,465753,150,5840.0,5874.5,5657.0,56.213017751479285,6157.446991501942,5874.5,5591.553008498058,2030.04,2033.27,2018.12,0.51,439556,4465390,646.74,646.78,641.47,1.03,467256,2722251,4891.22,4899.26,4859.66,2061.02,2062.83,2052.96
84,20150331,5800,5970,5800,244425,-90,5808.0,5861.5,5675.0,52.02312138728325,6132.813471836545,5861.5,5590.186528163455,2041.03,2046.90,2032.24,0.54,555933,5367292,650.49,650.75,647.38,0.58,524552,3358425,4947.44,4948.46,4921.12,2086.24,2088.97,2064.11
85,20150401,5790,5880,5770,179118,-10,5798.0,5851.5,5693.583333333333,44.73684210526316,6117.828744224126,5851.5,5585.171255775874,2028.45,2039.04,2024.64,-0.62,542801,5386245,650.23,651.40,645.63,-0.04,513254,2945767,4900.89,4940.87,4899.31,2067.89,2084.05,2067.04
86,20150402,5800,5980,5740,339565,10,5804.0,5850.5,5708.666666666667,37.777777777777786,6117.44381431305,5850.5,5583.55618568695,2029.07,2040.45,2028.22,0.03,655864,6006832,650.57,654.85,649.23,0.05,629852,3674422,4880.23,4899.38,4844.39,2059.69,2067.63,2048.38
87,20150403,6140,6270,5820,1228483,340,5884.0,5872.5,5728.666666666667,53.797468354430386,6158.0783605247425,5872.5,5586.9216394752575,2045.42,2045.94,2031.27,0.81,498636,4527545,658.04,658.05,652.59,1.15,528694,3255716,4886.94,4901.33,4872.96,2066.96,2072.17,2057.32
88,20150406,6950,7060,6120,3096766,810,6096.0,5935.0,5761.0,67.84140969162996,6475.536770257121,5935.0,5394.463229742879,2046.43,2055.45,2043.26,0.05,460493,4769017,662.15,662.59,658.99,0.62,523547,3202147,4886.94,4901.33,4872.96,2066.96,2072.17,2057.32
89,20150407,7080,7220,6860,1532407,130,6352.0,6005.0,5795.666666666667,75.56561085972851,6727.343408636087,6005.0,5282.656591363913,2047.03,2059.09,2043.79,0.03,436233,4861154,666.83,667.94,664.64,0.71,550040,3719499,4917.32,4929.63,4852.91,2080.62,2086.99,2056.52
90,20150408,7210,7450,6940,1896410,130,6636.0,6079.0,5835.583333333333,79.64601769911505,6959.429440670858,6079.0,5198.570559329142,2059.26,2060.19,2046.09,0.60,552684,6518067,668.03,669.37,662.57,0.18,560683,3773269,4910.23,4948.88,4909.77,2076.33,2089.81,2076.10
