,stck_bsop_date,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,bb_upper,bb_middle,bb_lower
0,20150326,1421000,1456000,1421000,420119,-64000,1462600.0,1448550.0,1386383.3333333333,1516073.2552532828,1448550.0,1381026.7447467172
1,20150327,1421000,1448000,1415000,321316,0,1454000.0,1451750.0,1387533.3333333333,1506466.9991867244,1451750.0,1397033.0008132756
2,20150330,1428000,1434000,1412000,179110,7000,1446200.0,1452000.0,1389183.3333333333,1506232.831384688,1452000.0,1397767.168615312
3,20150331,1441000,1452000,1430000,196853,13000,1439200.0,1453150.0,1391083.3333333333,1505388.9701276738,1453150.0,1400911.0298723262
4,20150401,1423000,1437000,1420000,145321,-18000,1426800.0,1452450.0,1392633.3333333333,1505897.0766272582,1452450.0,1399002.9233727418
5,20150402,1434000,1440000,1423000,138068,11000,1429400.0,1453050.0,1394316.6666666667,1505373.895114947,1453050.0,1400726.104885053
6,20150403,1434000,1440000,1420000,125403,0,1432000.0,1452650.0,1396633.3333333333,1505426.0362285762,1452650.0,1399873.9637714238
7,20150406,1470000,1490000,1435000,211652,36000,1440400.0,1455150.0,1399350.0,1506211.82527094,1455150.0,1404088.17472906
8,20150407,1462000,1485000,1462000,190521,-8000,1444600.0,1457200.0,1401816.6666666667,1505848.124321499,1457200.0,1408551.875678501
9,20150408,1479000,1485000,1460000,155468,17000,1455800.0,1457450.0,1404566.6666666667,1506490.6973849272,1457450.0,1408409.3026150728
10,20150409,1483000,1489000,1470000,182151,4000,1465600.0,1459250.0,1407350.0,1509257.4994375843,1459250.0,1409242.5005624157
11,20150410,1490000,1494000,1478000,199202,7000,1476800.0,1460900.0,1409866.6666666667,1512649.0096523596,1460900.0,1409150.9903476404
12,20150413,1479000,1491000,1468000,205866,-11000,1478600.0,1461350.0,1412100.0,1513562.163333844,1461350.0,1409137.836666156
13,20150414,1474000,1485000,1465000,188595,-5000,1481000.0,1460200.0,1414433.3333333333,1510186.3981498966,1460200.0,1410213.6018501034
14,20150415,1446000,1470000,1427000,271021,-28000,1474400.0,1457350.0,1416600.0,1503611.3229382818,1457350.0,1411088.6770617182
15,20150416,1477000,1477000,1447000,215247,31000,1473200.0,1457700.0,1418833.3333333333,1504442.2720885496,1457700.0,1410957.7279114504
16,20150417,1450000,1478000,1447000,203446,-27000,1465200.0,1457000.0,1420133.3333333333,1503763.2334211397,1457000.0,1410236.7665788603
17,20150420,1430000,1448000,1423000,247898,-20000,1455400.0,1455150.0,1420716.6666666667,1503096.9498508507,1455150.0,1407203.0501491493
18,20150421,1444000,1445000,1420000,237053,14000,1449400.0,1453550.0,1421816.6666666667,1500736.756616661,1453550.0,1406363.243383339
19,20150422,1461000,1473000,1436000,253111,17000,1452400.0,1452350.0,1423066.6666666667,1497451.1086338242,1452350.0,1407248.8913661758
20,20150423,1451000,1470000,1440000,184903,-10000,1447200.0,1453850.0,1424100.0,1496615.7573299012,1453850.0,1411084.2426700988
21,20150424,1410000,1455000,1400000,381798,-41000,1439200.0,1453300.0,1424266.6666666667,1497981.5398123206,1453300.0,1408618.4601876794
22,20150427,1395000,1411000,1375000,330343,-15000,1432200.0,1451650.0,1424550.0,1502021.7182553862,1451650.0,1401278.2817446138
23,20150428,1366000,1400000,1359000,313946,-29000,1416600.0,1447900.0,1424650.0,1510554.2895578586,1447900.0,1385245.7104421414
24,20150429,1385000,1394000,1364000,217913,19000,1401400.0,1446000.0,1424983.3333333333,1513663.8751476738,1446000.0,1378336.1248523262
25,20150430,1410000,1418000,1379000,367057,25000,1393200.0,1444800.0,1425683.3333333333,1514103.9681403595,1444800.0,1375496.0318596405
26,20150504,1400000,1423000,1397000,165674,-10000,1391200.0,1443100.0,1426250.0,1514999.6522940132,1443100.0,1371200.3477059868
27,20150506,1362000,1391000,1356000,265410,-38000,1384600.0,1437700.0,1426300.0,1516590.0500697014,1437700.0,1358809.9499302986
28,20150507,1370000,1375000,1354000,205148,8000,1385400.0,1433100.0,1426500.0,1516392.0164241449,1433100.0,1349807.9835758551
29,20150508,1338000,1370000,1338000,189762,-32000,1376000.0,1426050.0,1425933.3333333333,1516195.3825772568,1426050.0,1335904.6174227432
30,20150511,1336000,1360000,1336000,192809,-2000,1361200.0,1418700.0,1424950.0,1512950.9416398583,1418700.0,1324449.0583601417
31,20150512,1331000,1353000,1324000,212664,-5000,1347400.0,1410750.0,1424166.6666666667,1506415.8246188262,1410750.0,1315084.1753811738
32,20150513,1333000,1349000,1326000,197545,2000,1341600.0,1403450.0,1423800.0,1499450.989578233,1403450.0,1307449.010421767
33,20150514,1340000,1343000,1328000,169770,7000,1335600.0,1396750.0,1423733.3333333333,1490805.0370793613,1396750.0,1302694.9629206387
34,20150515,1326000,1356000,1321000,178447,-14000,1333200.0,1390750.0,1423150.0,1486762.238803186,1390750.0,1294737.761196814
35,20150518,1320000,1335000,1309000,192537,-6000,1330000.0,1382900.0,1422250.0,1475014.9282147037,1382900.0,1290785.0717852963
36,20150519,1338000,1355000,1307000,173618,18000,1331400.0,1377300.0,1421600.0,1465970.400923871,1377300.0,1288629.599076129
37,20150520,1366000,1370000,1341000,205829,28000,1338000.0,1374100.0,1421583.3333333333,1459490.6318046658,1374100.0,1288709.3681953342
38,20150521,1352000,1372000,1344000,144212,-14000,1340400.0,1369500.0,1421333.3333333333,1449044.9558425923,1369500.0,1289955.0441574077
