,stck_bsop_date,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower,bstp_nmix_prpr,bstp_nmix_hgpr,bstp_nmix_lwpr,bstp_nmix_prdy_ctrt,acml_vol,acml_tr_pbmn,bstp_nmix_prpr,bstp_nmix_hgpr,bstp_nmix_lwpr,bstp_nmix_prdy_ctrt,acml_vol,acml_tr_pbmn,ovrs_nmix_prpr,ovrs_nmix_hgpr,ovrs_nmix_lwpr,ovrs_nmix_prpr,ovrs_nmix_hgpr,ovrs_nmix_lwpr
26,20150105,8400,8530,8100,38438,70,8190.0,9548.0,9750.666666666666,27.864583333333332,11408.823473626662,9548.0,7687.176526373337,1915.75,1921.96,1903.37,-0.55,313443,4700135,561.25,561.25,554.07,1.36,427454,2357130,4726.81,4777.01,4698.11,2058.20,2072.36,2046.04
27,20150106,9040,9180,8150,154340,640,8340.0,9477.5,9739.666666666666,38.16964285714286,11302.787648563919,9477.5,7652.212351436081,1882.45,1900.02,1877.38,-1.74,303688,4755440,558.90,562.10,556.39,-0.42,487561,2582876,4652.57,4702.77,4641.46,2020.58,2054.44,2017.34
28,20150107,9070,9760,8800,146087,30,8608.0,9408.5,9729.166666666666,41.33016627078385,11185.207910715772,9408.5,7631.7920892842285,1883.83,1887.60,1876.27,0.07,280510,3762677,561.32,561.95,557.56,0.43,494452,3041388,4592.74,4667.33,4567.60,2002.61,2030.25,1992.44
29,20150108,8980,9300,8800,62237,-90,8764.0,9335.0,9712.166666666666,40.46511627906977,11053.970622203882,9335.0,7616.029377796118,1904.65,1907.23,1891.77,1.11,262207,4395567,566.43,567.21,563.63,0.91,468818,2614408,4650.47,4652.72,4613.91,2025.90,2029.61,2005.55
30,20150109,9610,9660,8910,80883,630,9020.0,9293.0,9705.666666666666,43.4878587196468,10940.508421829763,9293.0,7645.491578170236,1924.70,1929.10,1915.85,1.05,308781,4406668,572.99,573.36,569.62,1.16,438637,2853481,4736.19,4741.38,4688.02,2062.14,2064.08,2030.61
31,20150112,11050,11050,9510,342734,1440,9550.0,9323.0,9729.333333333334,57.11892797319933,11072.389607834688,9323.0,7573.610392165313,1920.95,1924.66,1917.88,-0.19,311915,3581795,574.76,575.57,572.27,0.31,453314,2660021,4704.07,4744.71,4681.24,2044.81,2064.43,2038.33
32,20150113,10950,11500,10650,165443,-100,9932.0,9365.5,9751.333333333334,56.17792421746293,11226.096409756829,9365.5,7504.9035902431715,1917.14,1920.77,1910.27,-0.20,338989,4873083,571.00,577.85,570.30,-0.65,553182,2894920,4664.71,4715.81,4650.66,2028.26,2049.30,2022.58
33,20150114,10750,11100,10250,132003,-200,10268.0,9398.0,9770.0,56.17792421746293,11330.113868280025,9398.0,7465.886131719975,1913.66,1925.68,1913.51,-0.18,297517,4526792,574.17,574.70,571.66,0.56,433170,2473735,4661.50,4751.34,4624.28,2023.03,2056.93,2008.25
34,20150115,10800,12200,10550,242747,50,10632.0,9448.0,9791.666666666666,70.75664621676891,11468.857243844799,9448.0,7427.142756155201,1914.14,1919.69,1908.60,0.03,266544,3892782,581.39,581.39,575.06,1.26,447943,2724216,4639.32,4655.37,4595.98,2011.27,2018.40,1988.44
35,20150116,11500,11900,10800,129522,700,11010.0,9533.0,9826.666666666666,76.89463955637709,11740.33413872934,9533.0,7325.66586127066,1888.13,1907.07,1885.62,-1.36,298733,4008277,577.41,582.49,575.70,-0.68,429675,2733248,4570.82,4663.96,4567.39,1992.67,2021.35,1991.47
36,20150119,13200,13200,12100,183993,1700,11440.0,9683.0,9888.333333333334,86.04992657856094,12400.116854314514,9683.0,6965.883145685486,1902.62,1912.42,1900.26,0.77,281120,3583090,577.94,583.59,577.94,0.09,441095,2509255,4634.38,4635.82,4563.11,2019.42,2020.46,1988.12
37,20150120,13800,15150,13050,286917,600,12010.0,9863.0,9960.0,94.30656934306569,13117.167174562488,9863.0,6608.832825437513,1918.31,1918.85,1907.97,0.82,280895,3636919,582.27,582.28,576.20,0.75,486159,2882457,4634.38,4635.82,4563.11,2019.42,2020.46,1988.12
38,20150121,14500,14550,13050,189692,700,12760.0,10078.0,10045.0,94.49152542372882,13909.754689434072,10078.0,6246.245310565928,1921.23,1921.88,1909.86,0.15,300843,4401215,584.34,586.04,583.64,0.36,538202,3023147,4654.85,4665.65,4601.10,2022.55,2028.94,2004.49
39,20150122,15600,15950,14500,176013,1100,13720.0,10358.0,10148.333333333334,95.15527950310559,14881.938991631076,10358.0,5834.0610083689235,1920.82,1932.50,1916.56,-0.02,343132,4597898,578.42,587.42,572.68,-1.01,647448,3292362,4667.42,4692.46,4629.59,2032.12,2038.29,2012.04
40,20150123,15950,16350,14800,135471,350,14610.0,10717.0,10257.666666666666,95.31812725090036,15786.540807607726,10717.0,5647.4591923922735,1936.09,1945.36,1930.65,0.79,367702,4644549,589.31,589.31,580.78,1.88,506745,3033529,4750.40,4752.60,4644.57,2063.15,2064.62,2026.38
41,20150126,15700,16400,14800,97224,-250,15110.0,11072.5,10364.333333333334,91.93954659949623,16481.37742512252,11072.5,5663.622574877482,1935.68,1936.40,1924.14,-0.02,330607,3969674,590.34,591.82,589.00,0.17,534749,2897775,4757.88,4771.18,4737.95,2051.82,2062.98,2050.54
42,20150127,15450,15600,14800,59708,-250,15440.0,11430.5,10466.833333333334,89.09313725490196,17000.71893645124,11430.5,5860.2810635487585,1952.40,1952.41,1940.72,0.86,466962,4619118,587.84,593.23,587.70,-0.42,530981,3679824,4771.76,4774.18,4734.20,2057.09,2057.62,2040.97
43,20150128,16250,16350,14900,53633,800,15790.0,11856.5,10582.666666666666,90.98083427282975,17531.72783683616,11856.5,6181.272163163843,1961.58,1963.53,1943.59,0.47,400930,5333256,594.39,594.40,587.00,1.11,470184,2664292,4681.50,4721.88,4659.83,2029.55,2047.86,2019.91
44,20150129,15650,16250,15350,36421,-600,15800.0,12229.0,10688.5,84.16289592760181,17873.22855667628,12229.0,6584.771443323721,1951.02,1960.12,1946.20,-0.54,391034,5334660,593.12,595.42,592.66,-0.21,467498,2690843,4637.99,4742.06,4637.48,2002.16,2042.49,2001.49
45,20150130,15350,15800,15150,41162,-300,15680.0,12580.0,10789.333333333334,77.92207792207793,18082.017811676003,12580.0,7077.9821883239965,1949.26,1964.13,1948.60,-0.09,441477,5889622,591.58,597.28,588.97,-0.26,452065,2561744,4683.41,4688.41,4601.76,2021.25,2024.64,1989.18
46,20150202,15800,15900,14500,46163,450,15700.0,12950.0,10877.666666666666,80.12422360248446,18270.131577320244,12950.0,7629.868422679755,1952.68,1956.10,1944.58,0.18,364831,4375859,590.27,591.75,586.87,-0.22,422466,2472994,4635.24,4703.81,4631.10,1994.99,2023.32,1993.38
47,20150203,15700,16100,15400,28318,-100,15750.0,13283.0,10974.166666666666,81.13207547169812,18412.826897664287,13283.0,8153.173102335713,1951.96,1960.35,1940.74,-0.04,369978,4659075,593.31,593.56,587.34,0.52,501515,2868943,4676.69,4676.69,4580.46,2020.85,2021.66,1980.90
48,20150204,15950,16350,15350,78177,250,15690.0,13627.0,11074.833333333334,81.59509202453988,18496.751944401276,13627.0,8757.248055598724,1962.79,1970.27,1961.57,0.55,348032,5028816,598.23,598.53,595.90,0.83,505360,2728893,4727.74,4727.74,4670.82,2050.03,2050.30,2022.71
49,20150205,18300,18300,16100,287153,2350,16220.0,14093.0,11214.666666666666,84.6938775510204,18877.80135428839,14093.0,9308.19864571161,1952.84,1962.15,1945.42,-0.51,395653,4334613,600.81,600.88,598.14,0.43,554182,2865104,4716.70,4744.33,4697.79,2041.51,2054.74,2036.72
50,20150206,18100,20600,17400,369140,-200,16770.0,14517.5,11351.166666666666,79.51807228915662,19139.758647025283,14517.5,9895.241352974717,1955.52,1955.52,1945.82,0.14,309818,5949733,604.13,606.13,603.93,0.55,515658,3049408,4765.10,4767.38,4722.80,2062.52,2063.55,2043.45
51,20150209,16900,18000,16900,114997,-1200,16990.0,14810.0,11467.666666666666,67.41573033707866,19254.502221846673,14810.0,10365.497778153327,1947.00,1952.86,1944.79,-0.44,310182,4326855,593.75,605.88,592.69,-1.72,519774,3299104,4744.40,4787.18,4731.22,2055.47,2072.40,2049.97
52,20150210,16100,16950,15800,145370,-800,17070.0,15067.5,11570.833333333334,58.88888888888889,19171.312252040778,15067.5,10963.687747959222,1935.86,1954.20,1935.86,-0.57,329203,4136831,592.95,595.14,585.35,-0.13,553759,3034809,4726.01,4749.47,4719.61,2046.74,2056.16,2041.88
53,20150211,17050,17400,15750,87207,950,17290.0,15382.5,11689.833333333334,58.19209039548022,19057.04418941996,15382.5,11707.955810580039,1945.70,1948.89,1937.95,0.51,307454,4227731,601.41,602.25,595.97,1.43,499705,2890277,4787.65,4793.27,4737.12,2068.59,2070.86,2048.62
54,20150212,16700,17100,16500,19386,-350,16970.0,15677.5,11803.0,54.23728813559322,18727.33196258417,15677.5,12627.668037415831,1941.63,1947.47,1932.75,-0.21,334825,4319339,602.24,604.69,600.02,0.14,516792,3071794,4801.18,4810.36,4780.13,2068.53,2073.48,2057.99
55,20150213,16700,17050,15900,55404,0,16690.0,15937.5,11916.166666666666,55.81395348837209,18335.389697212948,15937.5,13539.610302787052,1957.50,1957.50,1946.94,0.82,351080,4073754,608.07,608.45,603.94,0.97,507035,3354772,4857.61,4857.61,4823.58,2088.48,2088.53,2069.98
56,20150216,16550,17300,16200,56696,-150,16620.0,16105.0,12026.833333333334,56.47058823529411,18157.778604720927,16105.0,14052.221395279072,1958.23,1963.44,1955.39,0.04,350944,3690780,610.16,613.72,609.29,0.34,451940,3251071,4893.84,4893.84,4860.12,2096.99,2097.03,2086.70
57,20150217,16550,17000,16200,30849,0,16710.0,16242.5,12136.0,51.948051948051955,18007.514164249114,16242.5,14477.485835750886,1961.45,1962.97,1952.33,0.16,304531,3510746,609.10,611.92,606.46,-0.17,440244,3195821,4893.84,4893.84,4860.12,2096.99,2097.03,2086.70
58,20150223,16850,17800,16700,28815,300,16670.0,16360.0,12250.166666666666,58.10810810810811,17949.528231897755,16360.0,14770.471768102247,1968.39,1976.96,1966.77,0.35,347581,4142517,615.52,616.35,611.98,1.05,426305,2904874,4955.97,4957.02,4905.59,2110.30,2110.61,2085.44
59,20150224,16950,17100,16200,36475,100,16720.0,16427.5,12358.5,61.111111111111114,17996.727516964955,16427.5,14858.272483035045,1976.12,1980.38,1972.61,0.39,309544,4262649,621.31,621.73,616.27,0.94,472886,2949830,4960.97,4960.97,4939.56,2109.66,2110.05,2103.00
60,20150225,16750,17100,16100,51505,-200,16730.0,16467.5,12463.5,56.83453237410072,18026.754629622756,16467.5,14908.245370377243,1990.47,1992.03,1984.53,0.73,369498,5017453,616.57,625.26,616.57,-0.76,479931,2914314,4968.12,4971.18,4945.14,2115.48,2117.94,2105.87
61,20150226,17700,18500,16700,143648,950,16960.0,16567.5,12584.333333333334,62.82051282051282,18172.889360871686,16567.5,14962.110639128314,1993.08,1993.43,1983.94,0.13,385656,5153504,617.08,618.37,615.02,0.08,487146,2974401,4967.14,4984.24,4956.00,2113.86,2119.59,2109.89
62,20150227,18950,19100,17300,101902,1250,17440.0,16742.5,12726.0,67.04545454545455,18570.141923353698,16742.5,14914.858076646304,1985.80,1993.34,1982.50,-0.37,424548,5675034,624.56,625.20,620.06,1.21,503343,2946335,4987.89,4989.11,4955.51,2110.74,2113.91,2103.76
63,20150302,18400,20400,18400,99323,-550,17750.0,16850.0,12858.5,50.71428571428572,18798.075973877814,16850.0,14901.924026122184,1996.81,1999.13,1988.33,0.55,373366,5785659,621.81,628.03,621.75,-0.44,507112,2855825,4963.53,4989.25,4960.87,2104.50,2112.74,2103.75
64,20150303,21150,21150,18750,183467,2750,18590.0,17125.0,13036.833333333334,65.96858638743454,19752.26093108393,17125.0,14497.73906891607,2001.38,2003.05,1995.93,0.23,444865,5438365,625.64,626.24,624.29,0.62,502375,2787743,5008.10,5008.57,4972.01,2117.39,2117.52,2104.50
65,20150304,21500,24300,21100,354782,350,19540.0,17432.5,13221.0,76.4367816091954,20550.55628557279,17432.5,14314.443714427207,1998.29,2003.85,1996.50,-0.15,374540,4724947,630.35,631.32,627.09,0.75,528476,3007145,4979.90,4996.66,4956.07,2107.78,2115.76,2098.26
66,20150305,21000,22950,20800,101631,-500,20200.0,17692.5,13396.833333333334,79.16666666666666,21078.39353051746,17692.5,14306.606469482538,1998.38,2002.48,1993.92,0.00,373683,4055523,631.43,633.58,629.41,0.17,485603,2827877,4967.14,4973.33,4938.90,2098.53,2107.72,2087.62
67,20150306,22300,23800,21250,110011,1300,20870.0,18022.5,13594.333333333334,80.0,21827.821931190578,18022.5,14217.17806880942,2012.94,2013.73,2003.18,0.73,393347,4809474,635.84,635.87,632.50,0.70,551627,3076185,4982.81,4993.52,4963.10,2101.04,2104.25,2095.22
68,20150309,22100,23600,21750,94519,-200,21610.0,18330.0,13788.5,81.3953488372093,22400.429952719984,18330.0,14259.570047280016,1992.82,2005.81,1990.87,-1.00,296747,4048388,629.26,636.83,628.83,-1.03,503302,2792596,4927.37,4982.93,4918.63,2071.26,2100.91,2067.27
69,20150310,21450,22500,20500,67060,-650,21670.0,18487.5,13971.833333333334,75.67567567567568,22778.87215817971,18487.5,14196.12784182029,1984.77,2003.19,1982.22,-0.40,433405,4786369,621.99,633.52,617.89,-1.16,571069,2934639,4942.44,4950.47,4920.82,2079.43,2083.49,2072.21
70,20150311,21200,21350,20150,76699,-250,21610.0,18642.5,14151.0,74.8663101604278,23087.865564270276,18642.5,14197.134435729724,1980.83,1984.60,1969.13,-0.20,399532,5887013,619.61,623.24,616.43,-0.38,470057,2571349,4859.80,4903.44,4859.80,2044.16,2076.14,2044.16
71,20150312,21600,21750,20500,37872,400,21730.0,18877.5,14336.833333333334,75.8974358974359,23425.2989181581,18877.5,14329.701081841898,1970.59,1988.77,1970.59,-0.52,384041,6400259,628.15,628.29,621.47,1.38,490443,2778599,4849.94,4876.09,4846.79,2040.24,2050.08,2039.69
72,20150313,22700,23000,20600,68692,1100,21810.0,19207.5,14546.833333333334,77.72511848341232,23857.905896263248,19207.5,14557.09410373675,1985.79,1991.87,1982.96,0.77,326707,4350272,634.25,634.97,631.50,0.97,530719,3012814,4893.29,4895.80,4853.20,2065.95,2066.41,2041.10
73,20150316,21850,23250,21750,43444,-850,21760.0,19447.5,14742.666666666666,71.68141592920354,24123.125626587313,19447.5,14771.874373412687,1987.33,1991.79,1982.26,0.08,319163,4646945,635.40,636.69,633.86,0.18,556633,3013223,4871.76,4904.47,4842.80,2053.40,2064.56,2041.17
74,20150317,21250,22400,20800,59149,-600,21720.0,19675.0,14933.5,69.23076923076923,24235.09868314272,19675.0,15114.901316857276,2029.91,2029.91,1997.27,2.14,356554,5386342,636.05,639.00,634.55,0.10,524049,2870417,4929.51,4929.94,4889.09,2081.19,2081.41,2055.35
75,20150318,21500,21650,20900,34626,250,21780.0,19915.0,15128.5,67.27272727272727,24326.36033440933,19915.0,15503.639665590668,2028.45,2036.13,2026.72,-0.07,362009,5388525,628.99,639.70,628.94,-1.11,556577,3398296,4937.44,4944.91,4907.02,2074.28,2080.59,2065.08
76,20150319,22300,22600,21300,45181,800,21920.0,20202.5,15330.166666666666,65.87677725118483,24445.43235864066,20202.5,15959.56764135934,2037.89,2047.13,2031.07,0.47,468284,5799016,631.81,633.64,620.52,0.45,559031,3292416,4982.83,5001.57,4907.72,2099.50,2106.85,2061.23
77,20150320,23750,25000,22950,154322,1450,22130.0,20562.5,15556.0,73.36244541484717,24725.776954515517,20562.5,16399.223045484483,2037.24,2040.00,2027.81,-0.03,351732,5195223,640.08,640.09,632.57,1.31,578703,3368135,4992.38,5000.02,4979.94,2089.27,2098.69,2085.56
78,20150323,23250,24400,23100,38448,-500,22410.0,20882.5,15773.5,61.41304347826087,24833.610603362045,20882.5,16931.389396637955,2036.59,2043.92,2032.35,-0.03,314897,4686339,640.29,644.01,640.29,0.03,530150,3010643,5026.42,5042.14,5020.06,2108.10,2113.92,2090.32
79,20150324,23250,23600,22750,34806,0,22810.0,21197.5,15994.333333333334,59.88700564971751,24836.52115959773,21197.5,17558.47884040227,2041.37,2041.77,2028.54,0.23,328834,4664615,641.87,642.43,638.46,0.25,525789,2659167,5010.97,5031.39,5010.97,2104.42,2114.86,2104.42
80,20150325,23250,23900,22750,55324,0,23160.0,21522.5,16235.666666666666,63.47305389221557,24638.0216256672,21522.5,18406.9783743328,2042.81,2046.97,2038.14,0.07,423409,5109071,651.05,651.06,644.69,1.43,534691,3482399,4994.73,5032.48,4994.56,2091.50,2107.63,2091.50
81,20150326,23850,23850,23100,43274,600,23470.0,21830.0,16490.0,60.130718954248366,24566.67681687115,21830.0,19093.32318312885,2022.56,2036.70,2019.51,-0.99,342261,5154957,642.53,649.62,640.56,-1.31,551807,3594197,4876.52,5006.76,4876.52,2061.05,2097.43,2061.05
82,20150327,23850,24950,23200,62991,0,23490.0,22075.0,16749.333333333332,61.74496644295302,24606.106477412595,22075.0,19543.893522587405,2019.80,2027.25,2016.88,-0.14,448964,5110738,640.12,646.43,637.71,-0.38,592412,3213332,4863.36,4889.21,4825.93,2056.15,2067.15,2045.50
83,20150330,24050,24600,23500,32487,200,23650.0,22357.5,17021.333333333332,68.57142857142857,24398.6455117164,22357.5,20316.3544882836,2030.04,2033.27,2018.12,0.51,439556,4465390,646.74,646.78,641.47,1.03,467256,2722251,4891.22,4899.26,4859.66,2061.02,2062.83,2052.96
84,20150331,24850,24900,24100,33046,800,23970.0,22542.5,17298.833333333332,74.17218543046357,24774.152974814857,22542.5,20310.847025185143,2041.03,2046.90,2032.24,0.54,555933,5367292,650.49,650.75,647.38,0.58,524552,3358425,4947.44,4948.46,4921.12,2086.24,2088.97,2064.11
85,20150401,25250,25700,24300,44985,400,24370.0,22730.0,17580.833333333332,74.17218543046357,25197.468338196057,22730.0,20262.531661803943,2028.45,2039.04,2024.64,-0.62,542801,5386245,650.23,651.40,645.63,-0.04,513254,2945767,4900.89,4940.87,4899.31,2067.89,2084.05,2067.04
86,20150402,26400,27900,24950,55137,1150,24880.0,23000.0,17880.833333333332,74.3421052631579,25809.270367906942,23000.0,20190.729632093058,2029.07,2040.45,2028.22,0.03,655864,6006832,650.57,654.85,649.23,0.05,629852,3674422,4880.23,4899.38,4844.39,2059.69,2067.63,2048.38
87,20150403,26400,26900,25100,41268,0,25390.0,23205.0,18170.166666666668,83.7037037037037,26357.44349671806,23205.0,20052.55650328194,2045.42,2045.94,2031.27,0.81,498636,4527545,658.04,658.05,652.59,1.15,528694,3255716,4886.94,4901.33,4872.96,2066.96,2072.17,2057.32
88,20150406,26500,26700,25800,24587,100,25880.0,23425.0,18460.666666666668,92.0,26841.357709608288,23425.0,20008.642290391712,2046.43,2055.45,2043.26,0.05,460493,4769017,662.15,662.59,658.99,0.62,523547,3202147,4886.94,4901.33,4872.96,2066.96,2072.17,2057.32
89,20150407,26700,26800,26000,27471,200,26250.0,23687.5,18756.0,91.93548387096774,27259.73669428553,23687.5,20115.26330571447,2047.03,2059.09,2043.79,0.03,436233,4861154,666.83,667.94,664.64,0.71,550040,3719499,4917.32,4929.63,4852.91,2080.62,2086.99,2056.52
90,20150408,27450,28000,26400,27160,750,26690.0,24000.0,19053.333333333332,91.869918699187,27736.84358784255,24000.0,20263.15641215745,2059.26,2060.19,2046.09,0.60,552684,6518067,668.03,669.37,662.57,0.18,560683,3773269,4910.23,4948.88,4909.77,2076.33,2089.81,2076.10
91,20150409,27750,29050,27450,70215,300,26960.0,24307.5,19331.666666666668,90.0,28212.147871447567,24307.5,20402.852128552433,2058.87,2064.46,2054.17,-0.02,529862,6045590,676.96,677.99,670.83,1.34,595117,3773204,4950.82,4956.72,4914.15,2081.90,2086.69,2073.30
