,stck_bsop_date,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower
0,20181219,20300,20450,20000,41468,-50,20380.0,20610.0,20393.333333333332,48.68421052631579,21298.912185985995,20610.0,19921.087814014005
1,20181220,20000,20300,20000,16586,-300,20140.0,20562.5,20395.833333333332,44.44444444444445,21281.44019222742,20562.5,19843.55980777258
2,20181221,20000,20100,19450,44450,0,20090.0,20517.5,20395.0,42.3076923076923,21258.63089262289,20517.5,19776.36910737711
3,20181224,19850,19950,19650,40874,-150,20100.0,20447.5,20385.833333333332,41.25,21162.674803806734,20447.5,19732.325196193266
4,20181226,19400,19650,19350,28028,-450,19910.0,20360.0,20370.0,34.883720930232556,21135.628777186612,20360.0,19584.371222813388
5,20181227,19600,20100,19400,54601,200,19770.0,20312.5,20340.833333333332,40.0,21149.68277574255,20312.5,19475.31722425745
6,20181228,20000,20050,19550,26306,400,19770.0,20292.5,20318.333333333332,45.652173913043484,21139.420893590424,20292.5,19445.579106409576
7,20190102,21100,21150,19850,60040,1100,19990.0,20325.0,20316.666666666668,54.54545454545454,21240.69645625611,20325.0,19409.30354374389
8,20190103,22500,22600,21450,208868,1400,20520.0,20420.0,20335.0,62.962962962962955,21736.5864954495,20420.0,19103.4135045505
9,20190104,23400,23500,22300,213712,900,21320.0,20562.5,20382.5,68.66666666666667,22413.14178057235,20562.5,18711.85821942765
10,20190107,23200,23600,22850,59555,-200,22040.0,20687.5,20420.833333333332,64.08450704225352,22866.920794614936,20687.5,18508.079205385064
11,20190108,22950,23400,22600,54430,-250,22630.0,20812.5,20472.5,71.09375,23199.941098749874,20812.5,18425.058901250126
12,20190109,22800,23400,22700,40050,-150,22970.0,20932.5,20512.5,74.59016393442623,23461.98117209834,20932.5,18403.01882790166
13,20190110,22550,23050,22350,37595,-250,22980.0,21030.0,20531.666666666668,68.9655172413793,23649.427418349285,21030.0,18410.572581650715
14,20190111,22100,22400,21550,86051,-450,22720.0,21097.5,20536.666666666668,64.51612903225806,23753.902642672983,21097.5,18441.097357327017
15,20190114,22050,22400,21500,52808,-50,22490.0,21170.0,20545.0,67.22689075630252,23847.200029881966,21170.0,18492.799970118034
16,20190115,22500,22950,22150,64699,450,22400.0,21235.0,20562.5,69.53125,23974.361239413305,21235.0,18495.638760586695
17,20190116,22250,22800,22200,26631,-250,22290.0,21335.0,20580.0,68.46153846153847,24069.2457826611,21335.0,18600.7542173389
18,20190117,22500,22750,22000,26296,250,22280.0,21470.0,20598.333333333332,74.60317460317461,24153.915050816624,21470.0,18786.084949183376
19,20190118,22450,22850,22300,27861,-50,22350.0,21575.0,20611.666666666668,73.17073170731707,24239.676340571215,21575.0,18910.323659428785
20,20190121,21900,22600,21850,27582,-550,22320.0,21655.0,20615.833333333332,65.07936507936508,24257.09530955344,21655.0,19052.90469044656
21,20190122,21500,21900,21500,34804,-400,22120.0,21730.0,20640.0,53.57142857142857,24221.064029686913,21730.0,19238.935970313087
22,20190123,21650,21650,21200,28921,150,22000.0,21812.5,20684.166666666668,40.229885057471265,24174.887563462016,21812.5,19450.112436537984
23,20190124,21800,22000,21450,22403,150,21860.0,21910.0,20737.5,27.77777777777778,24094.62811480581,21910.0,19725.37188519419
24,20190125,22050,22150,21600,18919,250,21780.0,22042.5,20796.666666666668,34.24657534246575,23898.914554995732,22042.5,20186.085445004268
25,20190128,21600,22000,21600,33402,-450,21720.0,22142.5,20849.166666666668,32.467532467532465,23643.258141740367,22142.5,20641.741858259633
26,20190129,23100,23100,22050,106369,1500,22040.0,22297.5,20920.833333333332,52.88461538461539,23489.756264399562,22297.5,21105.243735600438
27,20190130,22650,23450,22550,63305,-450,22240.0,22375.0,20980.0,50.92592592592593,23440.598423422256,22375.0,21309.401576577744
28,20190131,22900,23000,22550,27333,250,22460.0,22395.0,21046.666666666668,57.6923076923077,23483.990358084036,22395.0,21306.009641915964
29,20190201,22850,23100,22450,44438,-50,22620.0,22367.5,21109.166666666668,57.6923076923077,23378.57615934706,22367.5,21356.42384065294
30,20190207,22850,23200,22500,19748,0,22870.0,22350.0,21174.166666666668,53.68421052631579,23313.84646080172,22350.0,21386.15353919828
