,stck_bsop_date,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower
0,20181219,12900,12900,12550,24593,350,13030.0,12817.5,12760.0,48.61111111111111,13381.658665625195,12817.5,12253.341334374805
1,20181220,12950,12950,12650,33538,50,12910.0,12847.5,12757.5,55.38461538461539,13371.403617090014,12847.5,12323.596382909986
2,20181221,12600,12900,12600,37490,-350,12800.0,12860.0,12748.333333333334,44.61538461538462,13346.415460280612,12860.0,12373.584539719388
3,20181224,12700,13000,12600,59848,100,12740.0,12867.5,12740.833333333334,46.26865671641791,13338.9604967545,12867.5,12396.0395032455
4,20181226,12800,12800,12650,33985,100,12790.0,12880.0,12735.0,46.26865671641791,13329.888875168079,12880.0,12430.111124831921
5,20181227,13000,13050,12400,112873,200,12810.0,12877.5,12729.166666666666,54.6875,13324.126241951813,12877.5,12430.873758048187
6,20181228,12900,13100,12750,29806,-100,12800.0,12872.5,12721.666666666666,51.562500000000014,13315.755005611894,12872.5,12429.244994388106
7,20190102,12500,12900,12500,16634,-400,12780.0,12867.5,12708.333333333334,47.14285714285714,13324.965845719656,12867.5,12410.034154280344
8,20190103,12650,12700,12450,11781,150,12770.0,12852.5,12695.0,47.887323943661976,13317.768739547371,12852.5,12387.231260452629
9,20190104,12500,12700,12300,31160,-150,12710.0,12830.0,12682.5,45.945945945945944,13317.237108603193,12830.0,12342.762891396807
10,20190107,12700,12800,12550,15793,200,12650.0,12812.5,12678.333333333334,36.507936507936506,13291.952813110945,12812.5,12333.047186889055
11,20190108,12600,12750,12550,5743,-100,12590.0,12807.5,12680.0,40.35087719298245,13293.581268925269,12807.5,12321.418731074731
12,20190109,12650,12800,12650,18323,50,12620.0,12800.0,12680.0,43.63636363636363,13290.917508345343,12800.0,12309.082491654657
13,20190110,12750,12750,12650,5729,100,12640.0,12802.5,12682.5,54.16666666666667,13291.861829324684,12802.5,12313.138170675316
14,20190111,12850,13000,12800,31884,100,12710.0,12805.0,12685.0,48.83720930232558,13294.79587585034,12805.0,12315.20412414966
15,20190114,12850,13000,12750,13914,0,12740.0,12807.5,12689.166666666666,47.61904761904762,13297.678538901899,12807.5,12317.321461098101
16,20190115,13000,13050,12800,26035,150,12820.0,12780.0,12696.666666666666,60.526315789473685,13146.606055596467,12780.0,12413.393944403533
17,20190116,12800,13050,12800,14795,-200,12850.0,12762.5,12702.5,52.5,13087.884388070479,12762.5,12437.115611929521
18,20190117,12900,13000,12850,22927,100,12880.0,12757.5,12707.5,52.5,13070.988436788344,12757.5,12444.011563211656
19,20190118,12900,13000,12900,8221,0,12890.0,12775.0,12715.0,47.22222222222222,13079.13812651491,12775.0,12470.86187348509
20,20190121,13050,13100,12900,19546,150,12930.0,12782.5,12727.5,54.05405405405405,13105.41639784935,12782.5,12459.58360215065
21,20190122,13150,13250,13000,38827,100,12960.0,12792.5,12746.666666666666,70.96774193548386,13146.442085658091,12792.5,12438.557914341909
22,20190123,13200,13200,13000,32512,50,13040.0,12822.5,12770.833333333334,68.9655172413793,13206.52473878645,12822.5,12438.47526121355
23,20190124,14150,14250,13250,338156,950,13290.0,12895.0,12813.333333333334,86.66666666666667,13584.855057240287,12895.0,12205.144942759713
24,20190125,14200,14500,13950,118544,50,13550.0,12965.0,12851.666666666666,85.71428571428572,13856.683800458435,12965.0,12073.316199541565
25,20190128,14000,14200,13600,75454,-200,13740.0,13015.0,12879.166666666666,81.81818181818183,14014.549898704412,13015.0,12015.450101295588
26,20190129,14450,14450,13600,110214,450,14000.0,13092.5,12910.0,84.61538461538461,14269.05216628928,13092.5,11915.94783371072
27,20190130,14850,15100,14450,289396,400,14330.0,13210.0,12937.5,86.20689655172413,14579.890506573427,13210.0,11840.109493426573
28,20190131,14950,15800,14800,284940,100,14490.0,13325.0,12970.0,86.20689655172413,14863.343264684447,13325.0,11786.656735315553
29,20190201,14900,15400,14550,87348,-50,14630.0,13445.0,13000.833333333334,84.7457627118644,15078.67683462795,13445.0,11811.32316537205
30,20190207,15300,15700,14850,96677,400,14890.0,13575.0,13039.166666666666,85.9375,15357.834821288838,13575.0,11792.165178711162
31,20190208,14500,15250,14450,103042,-800,14900.0,13670.0,13063.333333333334,72.36842105263158,15437.314346685387,13670.0,11902.685653314613
32,20190211,14500,14500,14100,67790,0,14830.0,13762.5,13085.0,71.62162162162163,15499.991007170973,13762.5,12025.008992829027
