,stck_bsop_date,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,bb_upper,bb_middle,bb_lower
31,20190916,4215,4250,4130,131694,30,4146.0,4056.75,4239.416666666667,4276.346789594019,4056.75,3837.1532104059806
32,20190917,4285,4340,4185,137005,70,4188.0,4069.5,4236.833333333333,4310.018190580256,4069.5,3828.981809419745
33,20190918,4235,4350,4220,127884,-50,4221.0,4075.5,4226.583333333333,4326.037422354426,4075.5,3824.962577645574
34,20190919,4230,4310,4210,77439,-5,4230.0,4076.5,4217.083333333333,4329.326027141195,4076.5,3823.673972858805
35,20190920,4250,4275,4200,57662,20,4243.0,4080.25,4209.583333333333,4340.912137641814,4080.25,3819.587862358186
36,20190923,4235,4265,4170,74685,-15,4247.0,4090.25,4200.583333333333,4358.437900547358,4090.25,3822.062099452641
37,20190924,4250,4300,4200,94228,15,4240.0,4102.25,4194.583333333333,4376.41190472055,4102.25,3828.08809527945
38,20190925,4170,4290,4165,92298,-80,4227.0,4117.0,4188.916666666667,4371.723379374568,4117.0,3862.276620625432
39,20190926,4195,4250,4150,58561,25,4220.0,4133.0,4184.166666666667,4364.006493415229,4133.0,3901.993506584772
40,20190927,4110,4200,4095,84210,-85,4192.0,4143.75,4173.833333333333,4347.903741087446,4143.75,3939.596258912554
41,20190930,4110,4125,4040,63643,0,4167.0,4155.25,4165.5,4320.97492268817,4155.25,3989.5250773118296
42,20191001,4075,4100,4020,61245,-35,4132.0,4159.5,4153.666666666667,4311.877819908279,4159.5,4007.122180091721
43,20191002,4020,4090,3990,76524,-55,4102.0,4159.75,4142.0,4311.192233211215,4159.75,4008.307766788785
44,20191004,3950,4065,3915,52966,-70,4053.0,4153.75,4131.333333333333,4326.893726424032,4153.75,3980.606273575968
45,20191007,3895,3980,3885,83367,-55,4010.0,4144.25,4121.833333333333,4349.34205250326,4144.25,3939.15794749674
46,20191008,3860,3920,3835,59313,-35,3960.0,4130.0,4111.916666666667,4369.603839702122,4130.0,3890.3961602978784
47,20191010,3860,3880,3835,30060,0,3917.0,4119.25,4099.416666666667,4385.5632553967225,4119.25,3852.9367446032775
48,20191011,4050,4050,3860,84011,190,3923.0,4118.25,4088.75,4385.444217751807,4118.25,3851.055782248193
49,20191014,4030,4100,3955,75984,-20,3939.0,4110.5,4078.75,4378.490671479438,4110.5,3842.509328520562
50,20191015,4030,4065,3985,60548,0,3966.0,4102.75,4071.8333333333335,4370.639436148573,4102.75,3834.860563851428
51,20191016,4065,4145,4010,26315,35,4007.0,4095.25,4067.0,4358.507953346143,4095.25,3831.992046653857
52,20191017,4025,4080,4015,41749,-40,4040.0,4082.25,4062.5,4332.079441819815,4082.25,3832.4205581801857
53,20191018,4100,4170,4045,60993,75,4050.0,4075.5,4058.3333333333335,4315.560409064052,4075.5,3835.439590935948
54,20191021,4070,4130,4050,31470,-30,4058.0,4067.5,4052.75,4296.857799082569,4067.5,3838.142200917431
55,20191022,4045,4190,4000,60967,-25,4061.0,4057.25,4047.75,4270.8495084264005,4057.25,3843.6504915736
56,20191023,3960,4070,3950,92018,-85,4040.0,4043.5,4043.5,4244.599477871027,4043.5,3842.400522128972
57,20191024,3965,4000,3945,40051,5,4028.0,4029.25,4040.5833333333335,4209.063097409505,4029.25,3849.4369025904953
58,20191025,3980,4005,3950,41240,15,4004.0,4019.75,4039.3333333333335,4188.553880287154,4019.75,3850.946119712845
59,20191028,3985,4060,3945,35249,5,3987.0,4009.25,4040.5833333333335,4158.087999180317,4009.25,3860.4120008196833
60,20191029,3975,4040,3965,18192,-10,3973.0,4002.5,4040.1666666666665,4144.538727113418,4002.5,3860.4612728865823
61,20191030,3915,4000,3915,60521,-60,3964.0,3992.75,4038.75,4130.643981014401,3992.75,3854.856018985599
62,20191031,3900,4025,3885,30328,-15,3951.0,3984.0,4037.6666666666665,4122.115893364957,3984.0,3845.884106635044
63,20191101,3935,3980,3870,63904,35,3942.0,3979.75,4035.75,4118.403344712632,3979.75,3841.096655287368
64,20191104,3970,3995,3930,29541,35,3939.0,3980.75,4038.5833333333335,4118.817918069333,3980.75,3842.682081930667
65,20191105,3970,3995,3955,34278,0,3938.0,3984.5,4045.0,4117.0103769521465,3984.5,3851.9896230478535
66,20191106,3995,4025,3955,34759,25,3954.0,3991.25,4048.6666666666665,4110.82738080423,3991.25,3871.672619195769
67,20191107,4000,4020,3960,29817,5,3974.0,3998.25,4049.0,4101.559002511882,3998.25,3894.9409974881182
68,20191108,4000,4035,3975,28660,0,3987.0,3995.75,4048.4166666666665,4096.312169825437,3995.75,3895.1878301745633
69,20191111,4055,4070,4005,46594,55,4004.0,3997.0,4048.8333333333335,4099.829956724682,3997.0,3894.1700432753178
70,20191112,4060,4065,4020,40167,5,4022.0,3998.5,4049.0833333333335,4104.05093557141,3998.5,3892.9490644285897
71,20191113,4035,4075,4020,35026,-25,4030.0,3997.0,4049.6666666666665,4099.537797908869,3997.0,3894.462202091131
72,20191114,4065,4075,4025,39757,30,4043.0,3999.0,4050.25,4105.141415102683,3999.0,3892.858584897317
73,20191115,4040,4065,4010,29480,-25,4051.0,3996.0,4049.0,4093.601229500453,3996.0,3898.398770499548
74,20191118,4035,4060,4005,30407,-5,4047.0,3994.25,4046.0833333333335,4087.645663710903,3994.25,3900.854336289097
75,20191119,3965,4060,3960,39491,-70,4028.0,3990.25,4042.5833333333335,4081.4352510003673,3990.25,3899.0647489996327
76,20191120,3940,3960,3910,69518,-25,4009.0,3989.25,4041.0,4082.162593333735,3989.25,3896.337406666265
77,20191121,3805,3940,3750,113952,-135,3957.0,3981.25,4037.5833333333335,4103.923346738401,3981.25,3858.576653261599
78,20191122,3770,3850,3710,104968,-35,3903.0,3970.75,4035.8333333333335,4124.153878699334,3970.75,3817.346121300666
79,20191125,3845,3865,3800,36186,75,3865.0,3963.75,4035.3333333333335,4126.41145824995,3963.75,3801.088541750051
80,20191126,3905,3950,3810,25380,60,3853.0,3960.25,4035.5,4124.794067045883,3960.25,3795.705932954117
81,20191127,3905,3950,3900,10903,0,3846.0,3959.75,4035.9166666666665,4124.900688766351,3959.75,3794.5993112336496
82,20191128,3915,3960,3890,30574,10,3868.0,3960.5,4034.6666666666665,4124.691960826345,3960.5,3796.308039173655
83,20191129,3890,3920,3880,27676,-25,3892.0,3958.25,4032.5833333333335,4124.991566503377,3958.25,3791.508433496623
84,20191202,3900,3950,3880,26532,10,3903.0,3954.75,4029.75,4123.28708790649,3954.75,3786.2129120935097
85,20191203,3835,3900,3810,61841,-65,3889.0,3948.0,4025.5833333333335,4124.193075913896,3948.0,3771.806924086104
86,20191204,3780,3850,3750,22101,-55,3864.0,3937.25,4019.5,4126.418575614451,3937.25,3748.08142438555
87,20191205,3740,3800,3730,20049,-40,3829.0,3924.25,4013.9166666666665,4129.43954651736,3924.25,3719.06045348264
88,20191206,3810,3835,3755,19445,70,3813.0,3914.75,4009.5833333333335,4122.607523318257,3914.75,3706.892476681742
89,20191209,3815,3840,3785,26254,5,3796.0,3902.75,4003.4166666666665,4104.454610755432,3902.75,3701.045389244569
90,20191210,3820,3835,3770,48496,5,3793.0,3890.75,3997.3333333333335,4081.885423195178,3890.75,3699.614576804821
91,20191211,3805,3840,3760,20551,-15,3798.0,3879.25,3990.5,4061.767807350406,3879.25,3696.732192649594
92,20191212,3800,3910,3770,48213,-5,3810.0,3866.0,3982.4166666666665,4030.213275955387,3866.0,3701.786724044613
93,20191213,3840,3990,3825,87560,40,3816.0,3856.0,3975.8333333333335,3999.6871601779367,3856.0,3712.3128398220633
94,20191216,3860,3905,3820,34712,20,3825.0,3847.25,3969.6666666666665,3965.295542058987,3847.25,3729.204457941013
95,20191217,3830,3890,3820,40016,-30,3827.0,3840.5,3962.6666666666665,3945.566645516072,3840.5,3735.433354483928
96,20191218,3800,3845,3800,25621,-30,3826.0,3833.5,3955.4166666666665,3929.369703243517,3833.5,3737.630296756483
97,20191219,3840,3895,3800,31123,40,3834.0,3835.25,3948.5833333333335,3930.248684201414,3835.25,3740.251315798586
98,20191220,3820,3880,3800,36961,-20,3830.0,3837.75,3942.75,3928.274858464402,3837.75,3747.225141535598
99,20191223,3795,3830,3780,33996,-25,3817.0,3835.25,3936.0833333333335,3927.579572727269,3835.25,3742.920427272731
100,20191224,3795,3820,3760,20811,0,3810.0,3829.75,3930.8333333333335,3917.8110583629336,3829.75,3741.6889416370655
101,20191226,3815,3840,3780,46449,20,3813.0,3825.25,3925.9166666666665,3906.396472504971,3825.25,3744.103527495029
102,20191227,3815,3815,3775,14863,0,3808.0,3820.25,3921.5833333333335,3890.2124899499727,3820.25,3750.2875100500273
103,20191230,3815,3825,3680,21590,0,3807.0,3816.5,3918.1666666666665,3878.717360921209,3816.5,3754.282639078791
104,20200102,3845,3845,3785,42641,30,3817.0,3813.75,3916.4166666666665,3864.8259238780856,3813.75,3762.6740761219135
105,20200103,3840,3865,3795,37710,-5,3826.0,3814.0,3915.5,3865.536394906901,3814.0,3762.463605093099
106,20200106,3760,3840,3720,38263,-80,3815.0,3813.0,3913.8333333333335,3867.808758424179,3813.0,3758.191241575821
107,20200107,3735,3800,3735,55489,-25,3799.0,3812.75,3911.75,3868.9171612243313,3812.75,3756.5828387756687
108,20200108,3595,3750,3475,120254,-140,3755.0,3802.0,3904.1666666666665,3912.3358509279738,3802.0,3691.664149072026
109,20200109,3660,3850,3605,36776,65,3718.0,3794.25,3898.0,3920.474997524262,3794.25,3668.025002475738
110,20200110,3640,3835,3605,72375,-20,3678.0,3785.25,3891.5,3927.498901577481,3785.25,3643.001098422519
111,20200113,3680,3695,3620,31018,40,3662.0,3779.0,3885.0833333333335,3928.0503270710938,3779.0,3629.949672928906
112,20200114,3710,3715,3670,26363,30,3657.0,3774.5,3879.8333333333335,3926.1542119428273,3774.5,3622.8457880571727
113,20200115,3735,3740,3675,20836,25,3685.0,3769.25,3873.75,3918.7249142833,3769.25,3619.7750857167
114,20200116,3720,3780,3700,33996,-15,3697.0,3762.25,3867.9166666666665,3907.111140406943,3762.25,3617.388859593057
115,20200117,3760,3830,3730,25558,40,3721.0,3758.75,3863.1666666666665,3900.2376319683103,3758.75,3617.2623680316897
116,20200120,3720,3835,3710,30527,-40,3729.0,3754.75,3859.1666666666665,3895.869630101556,3754.75,3613.630369898444
117,20200121,3730,3800,3705,44143,10,3733.0,3749.25,3855.25,3885.127702365032,3749.25,3613.3722976349686
118,20200122,3775,3800,3715,65420,45,3741.0,3747.0,3851.8333333333335,3879.5669642105454,3747.0,3614.433035789455
119,20200123,3760,3805,3730,72724,-15,3749.0,3745.25,3848.0833333333335,3876.149770817218,3745.25,3614.350229182783
120,20200128,3615,3750,3595,86307,-145,3720.0,3736.25,3842.0833333333335,3876.63785560012,3736.25,3595.8621443998804
121,20200129,3600,3640,3600,16214,-15,3696.0,3725.5,3836.8333333333335,3872.873674718384,3725.5,3578.126325281616
122,20200130,3525,3600,3500,73735,-75,3655.0,3711.0,3830.5833333333335,3876.275527529032,3711.0,3545.724472470968
123,20200131,3440,3640,3435,54565,-85,3588.0,3692.25,3822.3333333333335,3888.297825797687,3692.25,3496.202174202313
124,20200203,3420,3450,3255,66511,-20,3520.0,3671.0,3813.1666666666665,3887.300716596132,3671.0,3454.6992834038683
125,20200204,3460,3490,3415,21454,40,3489.0,3652.0,3804.6666666666665,3872.30433495508,3652.0,3431.69566504492
126,20200205,3600,3945,3475,986944,140,3489.0,3644.0,3798.0833333333335,3859.606122362052,3644.0,3428.393877637948
127,20200206,3585,3750,3530,257395,-15,3501.0,3636.5,3791.1666666666665,3849.340315729892,3636.5,3423.6596842701083
128,20200207,3595,3690,3550,88330,10,3532.0,3636.5,3784.4166666666665,3849.340315729892,3636.5,3423.6596842701083
129,20200210,3600,3630,3540,52269,5,3568.0,3633.5,3776.8333333333335,3846.6220307711055,3633.5,3420.3779692288945
130,20200211,3675,3680,3555,40777,75,3611.0,3635.25,3770.4166666666665,3849.1302234896903,3635.25,3421.3697765103093
131,20200212,3715,3800,3635,118502,40,3634.0,3637.0,3765.0833333333335,3852.879596071514,3637.0,3421.120403928486
132,20200213,3680,3790,3650,42799,-35,3653.0,3635.5,3758.6666666666665,3849.740519043434,3635.5,3421.259480956566
133,20200214,3585,3670,3560,66335,-95,3651.0,3628.0,3751.0833333333335,3838.247473230952,3628.0,3417.752526769048
134,20200217,3590,3940,3510,1265643,5,3649.0,3621.5,3743.6666666666665,3827.9727584937054,3621.5,3415.0272415062946
135,20200218,3530,3625,3515,118153,-60,3620.0,3610.0,3736.4166666666665,3809.849943707773,3610.0,3410.150056292227
136,20200219,3510,3555,3450,133237,-20,3579.0,3599.5,3729.25,3797.1840914186064,3599.5,3401.8159085813936
137,20200220,3505,3535,3445,87473,-5,3544.0,3588.25,3724.25,3780.4809808537634,3588.25,3396.0190191462366
138,20200221,3405,3505,3330,78595,-100,3508.0,3569.75,3718.1666666666665,3757.698796218544,3569.75,3381.801203781456
139,20200224,3215,3345,3125,185791,-190,3433.0,3542.5,3707.6666666666665,3766.7431715794255,3542.5,3318.2568284205736
140,20200225,3260,3310,3160,44302,45,3379.0,3524.75,3696.9166666666665,3777.60321829077,3524.75,3271.89678170923
141,20200226,3270,3300,3210,35564,10,3331.0,3508.25,3686.3333333333335,3781.549743871084,3508.25,3234.9502561289164
142,20200227,3200,3270,3185,44346,-70,3270.0,3492.0,3674.4166666666665,3796.276190327144,3492.0,3187.7238096728565
143,20200228,3000,3160,2970,165255,-200,3189.0,3470.0,3659.5833333333335,3842.18275080933,3470.0,3097.81724919067
144,20200302,3040,3050,2940,80659,40,3154.0,3451.0,3645.25,3867.600528084159,3451.0,3034.3994719158413
145,20200303,3060,3145,3030,61647,20,3114.0,3431.0,3632.3333333333335,3881.017777426626,3431.0,2980.982222573374
146,20200304,3090,3095,3010,28733,30,3078.0,3405.5,3620.8333333333335,3871.8249939687994,3405.5,2939.175006031201
147,20200305,3170,3180,3090,40004,80,3072.0,3384.75,3611.3333333333335,3854.2015416952,3384.75,2915.2984583048
148,20200306,3065,3160,3035,46761,-105,3085.0,3358.25,3598.9166666666665,3836.980352077242,3358.25,2879.519647922758
149,20200309,2935,3095,2900,75728,-130,3064.0,3325.0,3584.25,3823.898787330657,3325.0,2826.101212669343
150,20200310,2880,2935,2800,74922,-55,3028.0,3285.25,3568.583333333333,3792.8765851982143,3285.25,2777.6234148017857
151,20200311,2715,2900,2680,134851,-165,2953.0,3235.25,3550.4166666666665,3760.4021208183394,3235.25,2710.0978791816606
152,20200312,2580,2700,2495,190230,-135,2835.0,3180.25,3530.083333333333,3737.0217216238634,3180.25,2623.478278376137
153,20200313,2420,2440,2245,316064,-160,2706.0,3122.0,3506.4166666666665,3737.836017134432,3122.0,2506.1639828655684
154,20200316,2295,2540,2295,76430,-125,2578.0,3057.25,3480.333333333333,3732.131285857002,3057.25,2382.368714142998
155,20200317,2250,2290,2055,98599,-45,2452.0,2993.25,3454.0,3717.620588856285,2993.25,2268.8794111437155
156,20200318,2185,2315,2180,108776,-65,2346.0,2927.0,3427.083333333333,3691.4632103639774,2927.0,2162.5367896360217
157,20200319,1925,2235,1905,212057,-260,2215.0,2848.0,3395.1666666666665,3680.720841578977,2848.0,2015.2791584210229
158,20200320,1965,2330,1920,234345,40,2124.0,2776.0,3364.25,3651.543259924945,2776.0,1900.4567400750548
159,20200323,2005,2150,1860,137693,40,2066.0,2715.5,3334.4166666666665,3627.793264252236,2715.5,1803.206735747764
160,20200324,2140,2245,2005,82046,135,2044.0,2659.5,3306.833333333333,3568.718895536163,2659.5,1750.281104463837
161,20200325,2260,2290,2180,462692,120,2059.0,2609.0,3280.9166666666665,3488.69085478934,2609.0,1729.3091452106598
162,20200326,2310,2355,2280,60574,50,2136.0,2564.5,3255.833333333333,3409.460945843061,2564.5,1719.539054156939
163,20200327,2310,2420,2280,100072,0,2205.0,2530.0,3230.75,3357.175918411556,2530.0,1702.8240815884446
164,20200330,2425,2450,2220,62847,115,2289.0,2499.25,3207.083333333333,3293.367592047928,2499.25,1705.1324079520716
165,20200331,2550,2580,2425,59853,125,2371.0,2473.75,3185.583333333333,3225.846237193087,2473.75,1721.6537628069132
166,20200401,2540,2715,2510,75133,-10,2427.0,2446.25,3165.25,3144.496911915835,2446.25,1748.003088084165
167,20200402,2555,2700,2500,42533,15,2476.0,2415.5,3145.583333333333,3033.0508076263845,2415.5,1797.9491923736157
168,20200403,2540,2630,2525,47075,-15,2522.0,2389.25,3128.0,2934.5414358395883,2389.25,1843.958564160412
169,20200406,2640,2740,2500,72506,100,2565.0,2374.5,3111.0,2873.9787282757898,2374.5,1875.0212717242105
170,20200407,2715,2790,2620,117901,75,2598.0,2366.25,3095.583333333333,2836.663382037544,2366.25,1895.8366179624563
171,20200408,2765,2825,2670,79324,50,2643.0,2368.75,3080.333333333333,2847.016400659716,2368.75,1890.483599340284
172,20200409,2800,2950,2760,60981,35,2692.0,2379.75,3065.1666666666665,2886.2327242858337,2379.75,1873.267275714166
173,20200410,2820,2920,2745,61857,20,2748.0,2399.75,3049.9166666666665,2941.3815629650844,2399.75,1858.118437034916
174,20200413,2775,2875,2755,34032,-45,2775.0,2423.75,3034.1666666666665,2986.8030614427025,2423.75,1860.6969385572968
175,20200414,2855,3185,2765,375855,80,2803.0,2454.0,3019.083333333333,3040.963371940703,2454.0,1867.036628059297
176,20200416,2875,2900,2780,61503,20,2825.0,2488.5,3005.0,3089.1171825713946,2488.5,1887.8828174286052
177,20200417,2940,2960,2850,70323,65,2853.0,2539.25,2991.833333333333,3111.7032732022763,2539.25,1966.796726797724
178,20200420,2935,2990,2920,51920,-5,2876.0,2587.75,2977.833333333333,3120.3518681904898,2587.75,2055.1481318095102
179,20200421,2875,2945,2755,82794,-60,2896.0,2631.25,2963.083333333333,3105.2529008350057,2631.25,2157.2470991649943
180,20200422,2875,2875,2750,61827,0,2900.0,2668.0,2950.75,3095.661080763728,2668.0,2240.338919236272
181,20200423,2930,3070,2860,77066,55,2911.0,2701.5,2939.583333333333,3100.0486168587213,2701.5,2302.9513831412787
182,20200424,2860,2930,2820,61163,-70,2895.0,2729.0,2928.5,3089.8129709420105,2729.0,2368.187029057989
183,20200427,3400,3655,2840,2769083,540,2988.0,2783.5,2927.833333333333,3199.7222963753866,2783.5,2367.2777036246134
184,20200428,3140,3385,3090,900135,-260,3041.0,2819.25,2923.1666666666665,3228.93616037157,2819.25,2409.56383962843
185,20200429,3150,3205,3110,253885,10,3096.0,2849.25,2918.0,3263.5237621428614,2849.25,2434.9762378571386
186,20200504,3150,3175,3070,90175,0,3140.0,2879.75,2910.5,3288.24081997029,2879.75,2471.25918002971
187,20200506,3185,3205,3135,102171,35,3205.0,2911.25,2903.833333333333,3311.798062035007,2911.25,2510.701937964993
188,20200507,3170,3200,3135,67305,-15,3159.0,2942.75,2896.75,3319.9697635331427,2942.75,2565.5302364668573
189,20200508,3170,3195,3150,38021,0,3165.0,2969.25,2889.583333333333,3331.8555018887605,2969.25,2606.6444981112395
190,20200511,3185,3225,3135,53493,15,3172.0,2992.75,2881.4166666666665,3347.228137548707,2992.75,2638.271862451293
191,20200512,3105,3230,3100,80886,-80,3163.0,3009.75,2871.25,3351.282941310205,3009.75,2668.217058689795
192,20200513,3110,3140,3050,51288,5,3148.0,3025.25,2861.75,3355.2420453586724,3025.25,2695.257954641328
193,20200514,3060,3120,3020,72971,-50,3126.0,3037.25,2853.0,3353.690752748441,3037.25,2720.809247251559
194,20200515,3020,3110,3020,77303,-40,3096.0,3049.5,2843.5,3342.482934656611,3049.5,2756.517065343389
195,20200518,3030,3140,2980,96108,10,3065.0,3058.25,2835.1666666666665,3337.6113251686784,3058.25,2778.8886748313216
196,20200519,3095,3300,3035,283318,65,3063.0,3069.25,2828.25,3335.9197395656283,3069.25,2802.580260434372
197,20200520,3095,3195,3050,96537,0,3060.0,3077.0,2821.4166666666665,3337.1230478062257,3077.0,2816.8769521937743
198,20200521,3120,3190,3105,113111,25,3072.0,3086.25,2816.6666666666665,3338.5568568231947,3086.25,2833.9431431768053
199,20200522,3200,3220,3100,166870,80,3108.0,3102.5,2816.4166666666665,3339.702445181326,3102.5,2865.297554818674
200,20200525,3185,3250,3175,123716,-15,3139.0,3118.0,2815.1666666666665,3333.2068772135312,3118.0,2902.7931227864688
201,20200526,3185,3290,3180,219319,0,3157.0,3130.75,2813.75,3329.477828952062,3130.75,2932.022171047938
202,20200527,3200,3240,3175,68744,15,3178.0,3147.75,2813.75,3304.7046112734506,3147.75,2990.7953887265494
203,20200528,3160,3285,3010,192033,-40,3186.0,3135.75,2816.4166666666665,3242.3462006827635,3135.75,3029.1537993172365
204,20200529,3350,3635,3165,1392143,190,3216.0,3146.25,2821.583333333333,3288.0200603089384,3146.25,3004.4799396910616
205,20200601,3320,3365,3245,238466,-30,3243.0,3154.75,2825.9166666666665,3315.513024355727,3154.75,2993.986975644273
206,20200602,3410,3630,3340,223874,90,3288.0,3167.75,2831.25,3363.18477172704,3167.75,2972.3152282729607
207,20200603,3425,3585,3405,186528,15,3333.0,3179.75,2835.5,3405.126906536584,3179.75,2954.3730934634164
208,20200604,3675,4200,3445,3136716,250,3436.0,3205.0,2845.6666666666665,3516.8974190338868,3205.0,2893.102580966113
209,20200605,3720,3735,3545,257220,45,3510.0,3232.5,2858.75,3615.977509118853,3232.5,2849.022490881147
210,20200608,3860,4170,3630,2103194,140,3618.0,3266.25,2875.083333333333,3736.1422748886175,3266.25,2796.3577251113825
211,20200609,3715,3980,3705,402468,-145,3679.0,3296.75,2891.75,3798.8981355138144,3296.75,2794.6018644861856
212,20200610,3550,3685,3550,198736,-165,3704.0,3318.75,2907.9166666666665,3824.7823606252864,3318.75,2812.7176393747136
213,20200611,3620,3640,3515,150078,70,3693.0,3346.75,2927.9166666666665,3854.3844649450034,3346.75,2839.1155350549966
214,20200612,3435,3500,3310,243631,-185,3636.0,3367.5,2946.9166666666665,3853.478394581488,3367.5,2881.5216054185125
215,20200615,3170,3425,3145,239802,-265,3498.0,3374.5,2962.25,3844.6053073514486,3374.5,2904.3946926485514
216,20200616,3430,3700,3180,618254,260,3441.0,3391.25,2983.0,3843.8742923220098,3391.25,2938.6257076779902
217,20200617,3345,3590,3330,174147,-85,3400.0,3403.75,3006.6666666666665,3836.322248300789,3403.75,2971.1777516992106
218,20200618,3385,3490,3340,53156,40,3353.0,3417.0,3030.333333333333,3829.775968292729,3417.0,3004.224031707271
219,20200619,3355,3430,3305,69965,-30,3337.0,3424.75,3052.833333333333,3826.6140939422185,3424.75,3022.885906057781
220,20200622,3320,3445,3290,82247,-35,3367.0,3431.5,3072.5,3821.38588073948,3431.5,3041.61411926052
221,20200623,3270,3395,3230,50965,-50,3335.0,3435.75,3089.333333333333,3816.542266202978,3435.75,3054.9577337970213
222,20200624,3275,3350,3260,68358,5,3321.0,3439.5,3105.4166666666665,3812.325696539281,3439.5,3066.674303460719
223,20200625,3220,3300,3185,46845,-55,3288.0,3442.5,3120.583333333333,3807.157373434297,3442.5,3077.8426265657035
224,20200626,3220,3300,3185,47271,0,3261.0,3436.0,3133.833333333333,3811.494340836184,3436.0,3060.5056591638163
225,20200629,3135,3250,3115,58284,-85,3224.0,3426.75,3143.583333333333,3821.8230945027767,3426.75,3031.6769054972237
226,20200630,3205,3425,3155,60318,70,3211.0,3416.5,3154.6666666666665,3823.244391479465,3416.5,3009.755608520535
227,20200701,3220,3295,3195,39912,15,3200.0,3406.25,3165.75,3821.8564845499886,3406.25,2990.643515450012
228,20200702,3415,3560,3220,304287,195,3239.0,3393.25,3180.333333333333,3790.267317002672,3393.25,2996.232682997328
229,20200703,3410,3450,3380,45659,-5,3277.0,3377.75,3193.1666666666665,3745.6694884754,3377.75,3009.8305115246
230,20200706,3420,3485,3400,55409,10,3334.0,3355.75,3204.9166666666665,3651.169616816487,3355.75,3060.330383183513
231,20200707,3420,3475,3400,25573,0,3377.0,3341.0,3215.833333333333,3588.822517136761,3341.0,3093.177482863239
