,stck_bsop_date,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower
0,20200706,52300,52700,51700,252477,0,51880.0,53195.0,50937.5,35.59322033898305,56321.963383220216,53195.0,50068.03661677978
1,20200707,52100,52800,51600,308275,-200,52180.0,53005.0,51030.0,33.33333333333333,55904.98275856944,53005.0,50105.01724143056
2,20200708,50900,52100,50700,450728,-1200,51960.0,52795.0,51061.66666666666,28.169014084507044,55665.870947987736,52795.0,49924.12905201226
3,20200709,50900,51400,50800,302062,0,51700.0,52540.0,51100.833333333336,28.169014084507044,55117.9061270729,52540.0,49962.0938729271
4,20200710,51000,51800,50800,267388,100,51440.0,52340.0,51155.0,28.169014084507044,54737.83235444015,52340.0,49942.16764555985
5,20200713,51300,51800,50700,310355,300,51240.0,52325.0,51223.333333333336,36.507936507936506,54744.81404244211,52325.0,49905.18595755789
6,20200714,51800,53200,51200,471753,500,51180.0,52215.0,51316.66666666666,40.298507462686565,54517.41177898307,52215.0,49912.58822101693
7,20200715,51400,52400,51000,303263,-400,51280.0,52080.0,51395.0,44.26229508196721,54236.47861106945,52080.0,49923.52138893055
8,20200716,51100,51400,50900,219702,-300,51320.0,51935.0,51465.0,42.85714285714285,53940.268061881005,51935.0,49929.731938119
9,20200717,50800,51300,50800,224004,-300,51280.0,51775.0,51536.66666666666,52.94117647058824,53598.04690010981,51775.0,49951.95309989019
10,20200720,51000,51300,50800,208794,200,51220.0,51620.0,51600.0,53.84615384615385,53125.45674132471,51620.0,50114.543258675294
11,20200721,51600,52200,51200,590682,600,51180.0,51550.0,51666.66666666666,45.45454545454545,52916.016105322335,51550.0,50183.98389467767
12,20200722,52500,52500,50900,382165,900,51400.0,51520.0,51759.16666666666,52.94117647058824,52769.95999935998,51520.0,50270.04000064002
13,20200723,53300,55100,52400,1836779,800,51840.0,51580.0,51868.333333333336,58.620689655172406,53034.09765834348,51580.0,50125.90234165652
14,20200724,56500,61500,54000,7266218,3200,52980.0,51805.0,52033.333333333336,73.33333333333334,54396.89120142031,51805.0,49213.10879857969
15,20200727,56700,59300,55600,2184663,200,54120.0,52115.0,52192.5,75.55555555555556,55399.06759979145,52115.0,48830.93240020855
16,20200728,56300,57500,55300,1006262,-400,55060.0,52400.0,52358.333333333336,82.92682926829268,56074.778904913874,52400.0,48725.221095086126
17,20200729,56400,59700,54800,1969984,100,55840.0,52620.0,52515.833333333336,83.13253012048193,56679.359555397874,52620.0,48560.640444602126
18,20200730,55700,56800,55200,618688,-700,56320.0,52795.0,52664.16666666666,76.40449438202246,57063.24319831942,52795.0,48526.75680168058
19,20200731,57300,57500,54600,1673292,1600,56480.0,53045.0,52800.0,79.41176470588235,57733.05929996625,53045.0,48356.94070003375
20,20200803,58500,62200,58100,2221859,1200,56840.0,53355.0,52908.333333333336,80.73394495412845,58592.73806141544,53355.0,48117.26193858456
21,20200804,58500,58700,57300,801937,0,57280.0,53675.0,53033.333333333336,83.80952380952381,59332.16360025057,53675.0,48017.83639974943
22,20200805,67700,71800,59200,12395002,9200,59540.0,54515.0,53310.0,92.78350515463916,62699.198189193616,54515.0,46330.801810806384
23,20200806,66100,69300,66000,2297068,-1600,61620.0,55275.0,53551.66666666666,86.95652173913044,64703.653138174086,55275.0,45846.34686182592
24,20200807,66800,67600,65300,1172477,700,63520.0,56065.0,53805.0,87.26415094339622,66520.29052680985,56065.0,45609.70947319014
25,20200810,66800,69600,66000,1512886,0,65180.0,56840.0,54026.66666666666,86.89320388349515,68038.99995535315,56840.0,45641.00004464685
26,20200811,69200,72500,66800,2424343,2400,67320.0,57710.0,54310.0,87.78280542986425,69869.9177628798,57710.0,45550.08223712019
27,20200812,66600,69100,65700,1064355,-2600,67100.0,58470.0,54555.0,77.82426778242679,70855.33003193697,58470.0,46084.66996806303
28,20200813,65200,67300,64600,791432,-1400,66920.0,59175.0,54770.0,69.68325791855203,71406.25095809909,59175.0,46943.749041900905
29,20200814,64000,66300,63900,600278,-1200,66360.0,59835.0,54970.0,65.80086580086581,71603.13919020335,59835.0,48066.86080979665
30,20200818,62200,66000,61400,888836,-1800,65440.0,60395.0,55131.66666666666,62.04081632653061,71473.8943491668,60395.0,49316.1056508332
31,20200819,65700,66100,62600,960406,3500,64740.0,61100.0,55363.333333333336,66.66666666666666,71631.47662960898,61100.0,50568.52337039103
32,20200820,65900,72900,65700,3488971,200,64600.0,61770.0,55601.66666666666,68.61313868613138,71716.4767631559,61770.0,51823.523236844114
33,20200821,65900,67400,64000,967030,0,64740.0,62400.0,55843.333333333336,66.66666666666666,71695.5903524198,62400.0,53104.40964758021
34,20200824,65500,67300,65200,595451,-400,65040.0,62850.0,56070.0,64.0,71825.4108541058,62850.0,53874.58914589421
35,20200825,67600,67800,64600,936800,2100,66120.0,63395.0,56320.0,66.78966789667896,72131.01167581638,63395.0,54658.98832418363
36,20200826,66700,68400,66000,633076,-900,66320.0,63915.0,56568.333333333336,47.340425531914896,72121.89344392871,63915.0,55708.10655607129
37,20200827,67300,68700,65800,1016151,600,66600.0,64460.0,56821.66666666666,53.37078651685392,72020.52908201536,64460.0,56899.47091798464
38,20200828,67400,68600,66800,629506,100,66900.0,65045.0,57081.66666666666,51.74418604651162,71539.14351550688,65045.0,58550.85648449312
39,20200831,67000,68300,66500,779423,-400,67200.0,65530.0,57335.0,50.56818181818181,71007.26208976711,65530.0,60052.737910232885
40,20200901,66300,67300,65700,510318,-700,66940.0,65920.0,57490.0,40.880503144654085,70350.1692969908,65920.0,61489.8307030092
41,20200902,66700,67800,66100,492204,400,66940.0,66330.0,57670.0,50.364963503649626,69169.78872453568,66330.0,63490.21127546432
42,20200903,66900,67400,66100,463029,200,66860.0,66290.0,57866.66666666666,56.8,69073.45109531315,66290.0,63506.548904686846
43,20200904,65200,65900,64600,662065,-1700,66420.0,66245.0,58020.0,54.61538461538461,69068.1011317344,66245.0,63421.898868265605
44,20200907,65200,65900,64600,422577,0,66060.0,66165.0,58190.0,63.39285714285715,69011.24313789248,66165.0,63318.756862107526
45,20200908,65500,66600,65000,470223,300,65900.0,66100.0,58421.66666666666,48.75000000000001,68944.64409021585,66100.0,63255.35590978414
46,20200909,64000,65200,64000,432780,-1500,65360.0,65840.0,58588.333333333336,39.78494623655914,68444.15053328336,65840.0,63235.84946671664
47,20200910,64500,66100,63600,602924,500,64880.0,65735.0,58761.66666666666,42.85714285714285,68377.1771325935,65735.0,63092.8228674065
48,20200911,66600,66700,64000,681930,2100,65160.0,65805.0,58971.66666666666,54.78260869565217,68460.91792041848,65805.0,63149.08207958152
49,20200914,65700,67400,65500,415442,-900,65260.0,65890.0,59166.66666666666,40.77669902912622,68414.9950495001,65890.0,63365.004950499904
50,20200915,68700,69200,65500,1481070,3000,65900.0,66215.0,59410.0,58.06451612903226,68407.96602800864,66215.0,64022.03397199136
51,20200916,68400,69200,67300,488157,-300,66780.0,66350.0,59666.66666666666,54.54545454545456,68724.447304111,66350.0,63975.552695889
52,20200917,66400,68600,66100,490984,-2000,67160.0,66375.0,59888.333333333336,46.42857142857143,68740.48092361786,66375.0,64009.51907638215
53,20200918,66600,67400,66100,536508,200,67160.0,66410.0,60130.0,48.55072463768116,68767.03203202672,66410.0,64052.96796797328
54,20200921,72000,75000,67300,6284923,5400,68420.0,66735.0,60463.333333333336,65.4054054054054,70084.193932874,66735.0,63385.806067126
55,20200922,66700,71400,66500,1891243,-5300,68020.0,66690.0,60733.333333333336,50.0,70015.59769064149,66690.0,63364.40230935851
56,20200923,64900,68000,64000,860678,-1800,67320.0,66600.0,60971.66666666666,46.0,70015.8454297582,66600.0,63184.1545702418
57,20200924,61900,64600,61400,726180,-3000,66420.0,66330.0,61136.66666666666,43.72623574144486,70291.86824616871,66330.0,62368.13175383128
58,20200925,61900,63700,61700,378202,0,65480.0,66055.0,61298.333333333336,43.72623574144486,70424.19901126053,66055.0,61685.80098873947
59,20200928,63700,64000,62200,282518,1800,63820.0,65890.0,61488.333333333336,46.76258992805755,70352.24158915674,65890.0,61427.758410843264
60,20200929,64200,64900,63700,278990,500,63320.0,65785.0,61686.66666666666,50.37313432835822,70302.2004604622,65785.0,61267.79953953779
61,20201005,65100,65800,64300,266875,900,63360.0,65705.0,61903.333333333336,51.102941176470594,70211.20683058379,65705.0,61198.79316941621
62,20201006,65000,65700,64600,224245,-100,63980.0,65610.0,62138.333333333336,46.82539682539682,70091.47297213762,65610.0,61128.52702786238
63,20201007,64800,65100,64500,206096,-200,64560.0,65590.0,62370.0,48.16326530612245,70082.17096736089,65590.0,61097.82903263912
64,20201008,65700,66200,65100,365396,900,64960.0,65615.0,62615.0,43.30357142857144,70103.77488854142,65615.0,61126.22511145858
65,20201012,65000,66200,65000,221323,-700,65120.0,65590.0,62843.333333333336,42.54385964912281,70086.62095356057,65590.0,61093.37904643943
66,20201013,64100,65200,63500,323353,-900,64920.0,65595.0,63048.333333333336,44.70046082949309,70084.7550044518,65595.0,61105.2449955482
67,20201014,63600,64300,63500,192009,-500,64640.0,65550.0,63251.66666666666,43.18181818181818,70100.38459913006,65550.0,60999.615400869945
68,20201015,62800,64800,62500,330654,-800,64240.0,65360.0,63446.66666666666,23.5632183908046,70034.78341744299,65360.0,60685.216582557005
69,20201016,62100,63900,61700,264270,-700,63520.0,65180.0,63635.0,32.03124999999999,70061.22935334942,65180.0,60298.77064665058
70,20201019,61700,62800,61500,230945,-400,62860.0,64830.0,63813.333333333336,35.964912280701746,69654.97668388148,64830.0,60005.02331611851
71,20201020,60600,61900,59200,369589,-1100,62160.0,64440.0,63963.333333333336,43.15789473684211,69308.42890468784,64440.0,59571.57109531217
