,stck_bsop_date,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower
0,20211125,18850,19050,18600,50054,0,18870.0,20090.0,22085.0,30.37974683544304,22977.490259723832,20090.0,17202.509740276168
1,20211126,18700,19000,18500,51511,-150,18910.0,19900.0,21965.83333333333,32.43243243243243,22623.60055808483,19900.0,17176.39944191517
2,20211129,18350,18750,18200,67880,-350,18790.0,19677.5,21850.83333333333,26.923076923076923,22130.758037793825,19677.5,17224.241962206175
3,20211130,18150,18550,18000,68835,-200,18580.0,19430.0,21735.0,27.631578947368425,21404.183375474528,19430.0,17455.816624525472
4,20211201,18050,18400,17750,88566,-100,18420.0,19192.5,21627.5,31.343283582089555,20527.144147329167,19192.5,17857.855852670833
5,20211202,18550,18550,17750,70906,500,18360.0,19117.5,21533.33333333333,40.25974025974026,20419.14319227659,19117.5,17815.85680772341
6,20211203,18650,19200,18150,106241,100,18350.0,19030.0,21440.0,36.11111111111112,20204.052809715133,19030.0,17855.947190284867
7,20211206,18550,18750,18300,31382,-100,18390.0,18957.5,21347.5,35.61643835616438,20059.89511972795,18957.5,17855.10488027205
8,20211207,18800,18850,18450,34144,250,18520.0,18890.0,21262.5,44.28571428571429,19847.914401186245,18890.0,17932.085598813755
9,20211208,18800,19100,18700,36292,0,18670.0,18837.5,21179.166666666668,50.81967213114754,19688.308439074277,18837.5,17986.691560925727
10,20211209,19000,19000,18650,41050,200,18760.0,18822.5,21103.33333333333,58.333333333333336,19650.434176127543,18822.5,17994.565823872454
11,20211210,19150,19200,18750,35660,150,18860.0,18815.0,21028.33333333333,53.703703703703695,19628.080561814146,18815.0,18001.919438185858
12,20211213,19050,19350,18850,35190,-100,18960.0,18785.0,20950.0,47.05882352941176,19512.392603756733,18785.0,18057.607396243267
13,20211214,19050,19150,18850,27413,0,19010.0,18757.5,20868.33333333333,54.54545454545454,19395.68100880549,18757.5,18119.318991194505
14,20211215,18950,19150,18900,21233,-100,19040.0,18745.0,20792.5,52.17391304347826,19357.290780593667,18745.0,18132.709219406333
15,20211216,18950,19200,18800,27476,0,19030.0,18755.0,20723.33333333333,55.81395348837209,19373.7891401762,18755.0,18136.2108598238
16,20211217,19200,19200,18750,24482,250,19040.0,18790.0,20668.33333333333,70.73170731707317,19426.08175575157,18790.0,18153.91824424843
17,20211220,19350,19400,19100,38228,150,19100.0,18810.0,20614.166666666668,80.0,19488.675180038284,18810.0,18131.32481996172
18,20211221,19050,19450,19000,40854,-300,19100.0,18802.5,20554.166666666668,72.72727272727273,19466.935850929192,18802.5,18138.064149070808
19,20211222,19000,19100,18750,35529,-50,19110.0,18810.0,20496.666666666668,62.85714285714285,19479.776081985616,18810.0,18140.223918014384
20,20211223,19000,19050,18850,22364,0,19120.0,18817.5,20438.33333333333,60.60606060606061,19492.24069093245,18817.5,18142.75930906755
21,20211224,19350,19450,18900,49833,350,19150.0,18850.0,20394.166666666668,71.05263157894737,19560.633520177595,18850.0,18139.366479822405
22,20211227,19350,19400,19150,31237,0,19150.0,18900.0,20351.666666666668,66.66666666666666,19603.562363973517,18900.0,18196.437636026487
23,20211228,19550,19550,19250,32615,200,19250.0,18970.0,20317.5,70.27027027027027,19638.879660327624,18970.0,18301.120339672376
24,20211229,19400,19400,19100,50692,-150,19330.0,19037.5,20283.33333333333,61.11111111111112,19582.362367942584,19037.5,18492.637632057416
25,20211230,19150,19250,18900,36591,-250,19360.0,19067.5,20246.666666666668,50.0,19565.77201406461,19067.5,18569.22798593539
26,20220103,18750,19150,18700,46985,-400,19240.0,19072.5,20195.0,43.18181818181818,19555.69250822007,19072.5,18589.30749177993
27,20220104,18550,18850,18450,30349,-200,19080.0,19072.5,20135.0,39.58333333333333,19555.69250822007,19072.5,18589.30749177993
28,20220105,18500,18700,18350,25251,-50,18870.0,19057.5,20073.33333333333,40.42553191489362,19589.735849976307,19057.5,18525.264150023693
29,20220106,18300,18600,18200,29911,-200,18650.0,19032.5,20002.5,37.25490196078432,19650.783915365748,19032.5,18414.21608463425
30,20220107,18650,18700,18100,23605,350,18550.0,19015.0,19932.5,39.62264150943396,19655.39050586341,19015.0,18374.609494136585
31,20220110,18800,18850,18450,28609,150,18560.0,18997.5,19870.83333333333,39.62264150943396,19641.2973283573,18997.5,18353.7026716427
32,20220111,18550,18750,18450,20582,-250,18560.0,18972.5,19806.666666666668,40.38461538461539,19644.418893915037,18972.5,18300.581106084966
33,20220112,18900,18950,18600,24812,350,18640.0,18965.0,19748.33333333333,48.27586206896552,19636.63978440828,18965.0,18293.36021559172
34,20220113,18800,19050,18800,22239,-100,18740.0,18957.5,19690.0,46.66666666666666,19632.98130988207,18957.5,18282.01869011793
35,20220114,18650,18800,18600,15104,-150,18740.0,18942.5,19626.666666666668,37.49999999999999,19631.176266470684,18942.5,18253.82373352932
36,20220117,18450,18700,18250,33947,-200,18670.0,18905.0,19545.83333333333,35.0,19614.85914095685,18905.0,18195.14085904315
37,20220118,18500,18550,18350,19573,50,18660.0,18862.5,19461.666666666668,31.57894736842105,19562.410708590745,18862.5,18162.58929140925
38,20220119,18550,18650,18350,20046,50,18590.0,18837.5,19378.33333333333,34.54545454545455,19544.518387313936,18837.5,18130.481612686064
39,20220120,18600,18650,18350,17520,50,18550.0,18817.5,19301.666666666668,39.21568627450981,19527.62322874273,18817.5,18107.37677125727
40,20220121,18400,18700,18400,19370,-200,18500.0,18787.5,19231.666666666668,42.5531914893617,19514.73792530368,18787.5,18060.26207469632
41,20220124,18250,18800,18050,28611,-150,18460.0,18732.5,19160.83333333333,43.47826086956522,19447.534964180075,18732.5,18017.465035819925
42,20220125,17750,18200,17700,36619,-500,18310.0,18652.5,19076.666666666668,36.36363636363637,19428.69263073029,18652.5,17876.307369269714
43,20220126,17800,18250,17650,29342,50,18160.0,18565.0,18988.33333333333,40.38461538461539,19310.72112750009,18565.0,17819.27887249991
44,20220127,16800,17850,16800,45911,-1000,17800.0,18435.0,18888.33333333333,21.538461538461544,19420.951317256586,18435.0,17449.048682743414
45,20220128,17250,17400,16800,32382,450,17570.0,18340.0,18841.666666666668,28.169014084507044,19395.74618161753,18340.0,17284.25381838247
46,20220203,17700,17950,17500,17640,450,17460.0,18287.5,18796.666666666668,38.66666666666666,19360.754396683285,18287.5,17214.245603316715
47,20220204,17900,18100,17450,15832,200,17490.0,18255.0,18761.666666666668,36.11111111111112,19333.84197174563,18255.0,17176.15802825437
48,20220207,17850,17900,17450,17793,-50,17500.0,18222.5,18723.33333333333,36.61971830985915,19308.99666359359,18222.5,17136.00333640641
49,20220208,17800,18150,17600,23729,-50,17700.0,18197.5,18689.166666666668,37.68115942028986,19298.62442530352,18197.5,17096.37557469648
50,20220209,18000,18150,17600,15964,200,17850.0,18165.0,18667.5,43.47826086956522,19249.020295012968,18165.0,17080.979704987032
