,stck_bsop_date,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower
0,20181219,5330,5450,5220,494629,-50,5496.0,6136.0,7067.5,21.978021978021978,7065.309421021868,6136.0,5206.690578978132
1,20181220,5180,5590,5150,753066,-150,5378.0,6057.5,6993.333333333333,11.299435028248588,7030.307791909584,6057.5,5084.692208090416
2,20181221,5410,5610,5180,1406713,230,5356.0,6003.0,6914.333333333333,18.652849740932645,6992.527159809169,6003.0,5013.472840190831
3,20181224,5230,5420,5210,462175,-180,5306.0,5939.5,6833.166666666667,17.22488038277512,6955.934454355026,5939.5,4923.065545644974
4,20181226,5000,5120,4925,821290,-230,5230.0,5863.5,6759.166666666667,16.071428571428577,6921.408786238208,5863.5,4805.591213761792
5,20181227,5130,5310,5080,628163,130,5190.0,5798.5,6698.5,23.113207547169807,6868.8695623475105,5798.5,4728.1304376524895
6,20181228,5420,5510,5140,1057906,290,5238.0,5752.0,6646.666666666667,32.365145228215766,6803.125111487686,5752.0,4700.874888512314
7,20190102,5510,5630,5400,839846,90,5258.0,5700.0,6590.666666666667,39.366515837104075,6689.141041510259,5700.0,4710.858958489741
8,20190103,5240,5540,5230,540664,-270,5260.0,5631.0,6523.0,40.65420560747664,6543.35738611577,5631.0,4718.64261388423
9,20190104,5330,5410,5100,475308,90,5326.0,5567.5,6466.666666666667,40.375586854460096,6371.611310702691,5567.5,4763.388689297309
10,20190107,5560,5840,5390,2527772,230,5412.0,5519.5,6410.5,45.49356223175966,6194.732552532829,5519.5,4844.267447467171
11,20190108,5270,5690,5260,889011,-290,5382.0,5469.5,6365.333333333333,44.72573839662447,6057.495748283948,5469.5,4881.504251716052
12,20190109,5480,5640,5300,993475,210,5376.0,5430.0,6323.833333333333,50.0,5889.739056422228,5430.0,4970.260943577772
13,20190110,5450,5520,5380,409187,-30,5418.0,5403.5,6284.333333333333,51.417004048582996,5788.377902717212,5403.5,5018.622097282788
14,20190111,5460,5600,5450,519446,10,5444.0,5394.5,6238.5,52.674897119341566,5764.984817502688,5394.5,5024.015182497312
15,20190114,5390,5530,5360,404954,-70,5410.0,5377.0,6191.5,54.46808510638297,5711.9089428486495,5377.0,5042.0910571513505
16,20190115,5580,5720,5390,1203153,190,5472.0,5367.5,6150.333333333333,53.67965367965368,5666.088345385415,5367.5,5068.911654614585
17,20190116,5560,5660,5530,423604,-20,5488.0,5369.5,6109.166666666667,57.674418604651166,5672.648478472183,5369.5,5066.351521527817
18,20190117,5630,5920,5540,2427789,70,5524.0,5377.0,6068.166666666667,65.82914572864321,5697.630628605565,5377.0,5056.369371394435
19,20190118,5670,5820,5620,1033646,40,5566.0,5391.5,6041.166666666667,64.21052631578948,5736.653589000607,5391.5,5046.346410999393
20,20190121,5590,5730,5550,554548,-80,5606.0,5404.5,6018.666666666667,55.02958579881657,5758.871274230855,5404.5,5050.128725769145
21,20190122,5590,5680,5570,376186,0,5608.0,5425.0,5996.833333333333,52.5,5772.419055320805,5425.0,5077.580944679195
22,20190123,5700,5830,5610,776616,110,5636.0,5439.5,5987.333333333333,65.97222222222221,5806.840441552519,5439.5,5072.159558447481
23,20190124,5890,5950,5670,1361710,190,5688.0,5472.5,5984.5,68.18181818181817,5875.48262989861,5472.5,5069.51737010139
24,20190125,5890,5950,5840,653780,0,5732.0,5517.0,5976.833333333333,62.59541984732825,5897.373500654291,5517.0,5136.626499345709
25,20190128,5860,5990,5860,631068,-30,5786.0,5553.5,5971.833333333333,78.0952380952381,5918.097037837665,5553.5,5188.902962162335
26,20190129,5740,5880,5700,434639,-120,5816.0,5569.5,5960.833333333333,63.541666666666664,5937.330123834359,5569.5,5201.669876165641
27,20190130,5760,5870,5740,418581,20,5828.0,5582.0,5946.666666666667,66.3157894736842,5957.7978179819565,5582.0,5206.2021820180435
28,20190131,5790,5860,5760,431297,30,5808.0,5609.5,5930.833333333333,67.0103092783505,5960.867329158532,5609.5,5258.132670841468
29,20190201,5750,5830,5660,407874,-40,5780.0,5630.5,5917.5,69.14893617021276,5962.1911213765,5630.5,5298.8088786235
30,20190207,5850,5870,5700,408737,100,5778.0,5645.0,5908.666666666667,65.88235294117646,5988.249180625387,5645.0,5301.750819374613
31,20190208,5920,5960,5800,561568,70,5814.0,5677.5,5890.833333333333,70.0,5994.667148361869,5677.5,5360.332851638131
32,20190211,6050,6150,5940,1158178,130,5872.0,5706.0,5880.5,71.875,6048.485036169465,5706.0,5363.514963830535
33,20190212,6020,6100,5950,472329,-30,5918.0,5734.5,5876.833333333333,68.42105263157895,6081.860043758634,5734.5,5387.139956241366
34,20190213,6070,6070,5970,405540,50,5982.0,5765.0,5870.666666666667,76.08695652173914,6117.675488232454,5765.0,5412.324511767546
35,20190214,6040,6100,5970,389384,-30,6020.0,5797.5,5864.0,73.68421052631578,6124.845383349147,5797.5,5470.154616650853
36,20190215,5930,6040,5850,406860,-110,6022.0,5815.0,5854.166666666667,62.10526315789474,6131.196141658939,5815.0,5498.803858341061
37,20190218,6050,6050,5930,283473,120,6022.0,5839.5,5844.5,59.09090909090908,6148.723220344139,5839.5,5530.276779655861
38,20190219,6010,6070,5970,243049,-40,6020.0,5858.5,5832.5,56.52173913043479,6160.511589181608,5858.5,5556.488410818392
39,20190220,6260,6320,5980,1397122,250,6058.0,5888.0,5828.333333333333,67.54385964912281,6223.952377577537,5888.0,5552.047622422463
