,stck_bsop_date,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,bb_upper,bb_middle,bb_lower
0,20180801,46550,46850,46050,7484499,300,46620.0,46272.5,48308.333333333336,47390.29917695443,46272.5,45154.70082304557
1,20180802,45550,46800,45500,8560924,-1000,46350.0,46252.5,48202.5,47406.39557586465,46252.5,45098.60442413535
2,20180803,45750,45900,45450,8274944,200,46120.0,46295.0,48088.333333333336,47299.44014256699,46295.0,45290.55985743301
3,20180806,45800,46150,45750,6771979,50,45980.0,46305.0,48003.333333333336,47285.25506884688,46305.0,45324.74493115312
4,20180807,46700,46750,45900,9058174,900,46070.0,46325.0,47921.66666666666,47320.23866484377,46325.0,45329.76133515623
5,20180808,46800,47000,46550,6429338,100,46120.0,46365.0,47846.66666666666,47369.04183179786,46365.0,45360.95816820214
6,20180809,46900,47050,46450,12010886,100,46390.0,46435.0,47793.333333333336,47381.62558596311,46435.0,45488.37441403689
7,20180810,45400,46400,44850,16670643,-1500,46320.0,46380.0,47730.0,47427.56861350463,46380.0,45332.43138649537
8,20180813,45050,45100,44650,9803831,-350,46170.0,46330.0,47650.0,47521.38574777442,46330.0,45138.61425222558
9,20180814,45150,45400,44850,6409259,100,45860.0,46295.0,47579.16666666666,47578.31601719919,46295.0,45011.68398280081
10,20180816,44250,44650,43700,10088229,-900,45350.0,46180.0,47491.66666666666,47734.799022382,46180.0,44625.200977618006
11,20180817,44100,44400,44050,6808747,-150,44790.0,46040.0,47393.333333333336,47800.85206647236,46040.0,44279.14793352764
12,20180820,43850,44200,43500,7289124,-250,44480.0,45860.0,47260.833333333336,47739.52121562913,45860.0,43980.47878437087
13,20180821,44800,44900,43700,9520270,950,44430.0,45775.0,47150.833333333336,47684.58110589731,45775.0,43865.41889410269
14,20180822,46100,46200,44900,11641656,1300,44620.0,45772.5,47040.833333333336,47680.24081048763,45772.5,43864.75918951237
15,20180823,46200,46200,45700,6730918,100,45010.0,45775.0,46939.16666666666,47684.84292547843,45775.0,43865.15707452157
16,20180824,46150,46400,45550,6582535,-50,45420.0,45737.5,46853.333333333336,47585.97910456137,45737.5,43889.02089543863
17,20180827,46300,46550,46000,5263782,150,45910.0,45707.5,46800.0,47498.10743883186,45707.5,43916.89256116814
18,20180828,46550,46950,46300,7365976,250,46260.0,45710.0,46730.833333333336,47505.16015998573,45710.0,43914.83984001427
