,stck_bsop_date,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower
0,20181219,3545,3560,3480,660930,65,3531.0,3741.5,4123.416666666667,38.297872340425535,4118.873819971656,3741.5,3364.1261800283437
1,20181220,3480,3545,3440,733869,-65,3504.0,3713.5,4099.166666666667,34.84848484848485,4081.1016866120176,3713.5,3345.8983133879824
2,20181221,3510,3510,3395,1027258,30,3494.0,3689.0,4074.5,29.508196721311474,4041.9815859219852,3689.0,3336.0184140780148
3,20181224,3585,3600,3455,1043437,75,3520.0,3665.5,4052.5,33.84615384615385,3978.164356778959,3665.5,3352.835643221041
4,20181226,3495,3565,3475,806025,-90,3523.0,3640.25,4028.75,33.0,3920.68671300313,3640.25,3359.81328699687
5,20181227,3615,3715,3545,1358937,120,3537.0,3633.5,4008.8333333333335,45.685279187817265,3909.509057822384,3633.5,3357.490942177616
6,20181228,3695,3725,3620,760694,80,3580.0,3630.0,3991.5,47.29064039408867,3900.9797040370368,3630.0,3359.0202959629632
7,20190102,3750,3955,3685,2548278,55,3628.0,3628.5,3974.25,55.44041450777202,3896.457086116415,3628.5,3360.542913883585
8,20190103,3670,3770,3620,1180558,-80,3645.0,3617.75,3954.0833333333335,56.91489361702128,3859.6688913665075,3617.75,3375.8311086334925
9,20190104,3635,3640,3560,650604,-35,3673.0,3604.5,3934.8333333333335,55.44041450777202,3809.3145502643792,3604.5,3399.6854497356208
10,20190107,3765,3775,3655,907623,130,3703.0,3601.0,3920.0833333333335,57.425742574257434,3791.8559666345277,3601.0,3410.1440333654723
11,20190108,3770,3845,3760,1261887,5,3718.0,3604.5,3909.5833333333335,60.9375,3804.822240402807,3604.5,3404.177759597193
12,20190109,3795,3820,3770,721269,25,3727.0,3606.75,3898.4166666666665,69.31818181818181,3814.434255541916,3606.75,3399.065744458084
13,20190110,3750,3835,3635,1673341,-45,3743.0,3612.0,3884.8333333333335,65.0,3828.4116447883525,3612.0,3395.5883552116475
14,20190111,3730,3775,3680,908069,-20,3762.0,3621.5,3871.4166666666665,60.81871345029241,3841.092804982313,3621.5,3401.907195017687
15,20190114,3750,3820,3730,1547102,20,3759.0,3632.5,3858.75,66.66666666666666,3854.6823575354265,3632.5,3410.3176424645735
16,20190115,3765,3780,3725,1283681,15,3758.0,3640.0,3847.0833333333335,66.03773584905662,3869.325096751315,3640.0,3410.674903248685
17,20190116,3870,3995,3780,4218932,105,3773.0,3655.5,3836.5,67.27272727272727,3902.338003556989,3655.5,3408.661996443011
18,20190117,3810,3905,3795,1388814,-60,3785.0,3673.25,3826.5833333333335,69.81132075471699,3910.7426314646414,3673.25,3435.7573685353586
19,20190118,3845,3865,3740,1091564,35,3808.0,3691.5,3819.5,66.19718309859155,3922.8028318028123,3691.5,3460.1971681971877
20,20190121,3855,3890,3825,820669,10,3829.0,3707.0,3813.8333333333335,62.5,3938.5037796667693,3707.0,3475.4962203332307
21,20190122,3865,3875,3830,646043,10,3849.0,3726.25,3810.4166666666665,59.66386554621849,3942.580187445026,3726.25,3509.919812554974
22,20190123,3930,3935,3795,976430,65,3861.0,3747.25,3811.5833333333335,72.41379310344827,3956.9754157225584,3747.25,3537.5245842774416
23,20190124,3900,3960,3870,878913,-30,3879.0,3763.0,3815.9166666666665,73.04347826086956,3968.8980330163454,3763.0,3557.1019669836546
24,20190125,3925,3980,3880,961120,25,3895.0,3784.5,3819.75,67.02127659574468,3961.782260815909,3784.5,3607.217739184091
25,20190128,3950,3985,3905,1044269,25,3914.0,3801.25,3822.5833333333335,68.36734693877551,3974.5669062728734,3801.25,3627.9330937271266
26,20190129,4030,4095,3960,2009261,80,3947.0,3818.0,3826.25,71.55963302752293,4010.6758936660212,3818.0,3625.3241063339788
27,20190130,4035,4065,4005,1035183,5,3968.0,3832.25,3825.5833333333335,78.2178217821782,4043.9213254080487,3832.25,3620.5786745919513
28,20190131,4005,4075,4000,840810,-30,3989.0,3849.0,3822.8333333333335,76.69902912621359,4059.679851908055,3849.0,3638.320148091945
29,20190201,4235,4295,4010,2831296,230,4051.0,3879.0,3824.4166666666665,83.44827586206897,4126.842692044773,3879.0,3631.157307955227
30,20190207,4445,4590,4285,5705243,210,4150.0,3913.0,3830.9166666666665,86.95652173913044,4256.909871914139,3913.0,3569.09012808586
31,20190208,4415,4430,4320,1676065,-30,4227.0,3945.25,3836.0,82.24852071005917,4345.7805855986535,3945.25,3544.719414401347
32,20190211,4410,4510,4405,1689145,-5,4302.0,3976.0,3841.3333333333335,87.97468354430379,4417.957011484149,3976.0,3534.042988515851
33,20190212,4265,4455,4240,1697278,-145,4354.0,4001.75,3845.5,73.33333333333334,4448.026539827045,4001.75,3555.473460172955
34,20190213,4285,4325,4210,1083218,20,4364.0,4029.5,3850.6666666666665,73.62637362637362,4473.7510551478745,4029.5,3585.2489448521255
35,20190214,4285,4350,4220,874309,0,4332.0,4056.25,3856.25,73.33333333333334,4494.346735892885,4056.25,3618.1532641071153
36,20190215,4330,4350,4240,875418,45,4315.0,4084.5,3861.9166666666665,72.72727272727273,4516.656221753199,4084.5,3652.3437782468013
37,20190218,4430,4455,4345,1235425,100,4319.0,4112.5,3869.0833333333335,77.89473684210526,4557.803267448152,4112.5,3667.1967325518485
38,20190219,4515,4595,4445,2498629,85,4369.0,4147.75,3874.5833333333335,79.20792079207921,4603.189073861697,4147.75,3692.3109261383033
39,20190220,4470,4570,4450,1319916,-45,4406.0,4179.0,3880.4166666666665,75.24271844660194,4632.823754336417,4179.0,3725.176245663584
40,20190221,4400,4480,4315,1407388,-70,4429.0,4206.25,3884.9166666666665,68.13725490196079,4644.152671834736,4206.25,3768.3473281652646
41,20190222,4370,4460,4345,1360555,-30,4437.0,4231.5,3890.4166666666665,66.02870813397128,4645.361087806042,4231.5,3817.6389121939583
42,20190225,4350,4480,4340,1852724,-20,4421.0,4252.5,3896.25,66.66666666666666,4645.1130410467795,4252.5,3859.8869589532205
43,20190226,4380,4465,4365,2849114,30,4394.0,4276.5,3901.6666666666665,58.68263473053892,4637.389179666002,4276.5,3915.6108203339977
44,20190227,4410,4465,4370,2470923,30,4382.0,4300.75,3908.5,47.32824427480916,4627.465089948413,4300.75,3974.0349100515864
45,20190228,4000,4455,3610,4179735,-410,4302.0,4303.25,3912.6666666666665,29.951690821256037,4619.798179587247,4303.25,3986.701820412753
46,20190304,3900,3970,3820,3454100,-100,4208.0,4296.75,3914.9166666666665,27.433628318584073,4639.711732559188,4296.75,3953.788267440812
47,20190305,3900,3940,3850,1480065,0,4118.0,4290.0,3916.9166666666665,31.472081218274113,4657.722721625955,4290.0,3922.2772783740443
48,20190306,3845,3930,3810,1330890,-55,4011.0,4282.0,3916.25,28.431372549019606,4679.899484794842,4282.0,3884.100515205159
49,20190307,3755,3825,3720,1490348,-90,3880.0,4258.0,3913.8333333333335,26.126126126126124,4717.482317396437,4258.0,3798.517682603563
50,20190308,3725,3750,3680,1001868,-30,3825.0,4222.0,3912.0,22.374429223744293,4727.731153875258,4222.0,3716.2688461247417
51,20190311,3755,3800,3635,1015540,30,3796.0,4189.0,3912.9166666666665,17.073170731707318,4725.261130420618,4189.0,3652.738869579381
52,20190312,3820,3835,3760,652689,65,3780.0,4159.5,3914.0833333333335,15.422885572139302,4708.643879142798,4159.5,3610.356120857202
53,20190313,3765,3830,3740,607891,-55,3764.0,4134.5,3916.0833333333335,15.270935960591133,4707.177046859746,4134.5,3561.822953140254
54,20190314,3785,3785,3745,543429,20,3770.0,4109.5,3920.1666666666665,18.134715025906733,4697.172527858841,4109.5,3521.827472141159
55,20190315,3735,3785,3655,1411263,-50,3772.0,4082.0,3923.5833333333335,17.766497461928935,4685.509734801353,4082.0,3478.4902651986467
56,20190318,3765,3780,3730,617607,30,3774.0,4053.75,3926.0833333333335,20.60301507537688,4661.062728336892,4053.75,3446.437271663108
