,stck_bsop_date,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower,bstp_nmix_prpr,bstp_nmix_hgpr,bstp_nmix_lwpr,bstp_nmix_prdy_ctrt,acml_vol,acml_tr_pbmn,bstp_nmix_prpr,bstp_nmix_hgpr,bstp_nmix_lwpr,bstp_nmix_prdy_ctrt,acml_vol,acml_tr_pbmn,ovrs_nmix_prpr,ovrs_nmix_hgpr,ovrs_nmix_lwpr,ovrs_nmix_prpr,ovrs_nmix_hgpr,ovrs_nmix_lwpr
11,20141210,40500,40500,39100,47244,1500,39730.0,38055.0,32984.166666666664,64.74820143884892,41237.27905753094,38055.0,34872.72094246906,1945.56,1966.11,1943.27,-1.29,367890,3921968,541.96,548.21,540.42,-0.84,452662,2189383,4766.47,4768.41,4674.38,2059.82,2060.60,2034.17
12,20141211,41700,41850,40000,74063,1200,40070.0,38392.5,33225.833333333336,74.02597402597402,41617.445735977584,38392.5,35167.554264022416,1916.59,1937.23,1916.49,-1.49,343635,4483230,537.21,542.60,536.32,-0.88,477012,2356053,4684.03,4766.64,4679.25,2026.14,2058.86,2024.26
13,20141212,40700,42600,40700,49576,-1000,40330.0,38702.5,33438.333333333336,65.51724137931035,41539.83589833844,38702.5,35865.16410166156,1921.71,1926.67,1915.00,0.27,363470,3800864,533.67,540.13,530.83,-0.66,596591,2729367,4708.16,4759.88,4699.43,2035.33,2055.53,2027.92
14,20141215,42000,42750,40050,46205,1300,40780.0,39052.5,33685.0,74.46808510638297,41697.01791447893,39052.5,36407.98208552107,1920.36,1920.43,1899.61,-0.07,294421,3750325,538.09,538.92,530.10,0.83,424151,1945924,4653.60,4707.92,4653.60,2002.33,2032.25,2002.33
15,20141216,42550,43500,41750,53311,550,41490.0,39305.0,33940.0,74.33155080213903,42255.06779583114,39305.0,36354.93220416886,1904.13,1919.60,1901.13,-0.85,369417,4372157,534.15,539.39,533.24,-0.73,460172,2360215,4605.16,4690.58,4592.43,1989.63,2018.69,1982.26
16,20141217,41000,42900,40950,85487,-1550,41590.0,39455.0,34167.5,63.76146788990826,42429.37388369384,39455.0,36480.62611630616,1900.16,1913.28,1900.16,-0.21,307269,4126755,533.06,537.17,532.68,-0.20,456093,2340472,4547.83,4645.19,4547.31,1972.74,2016.89,1972.56
17,20141218,40600,41500,40200,77763,-400,41370.0,39562.5,34386.666666666664,60.273972602739725,42539.222190598244,39562.5,36585.777809401756,1897.50,1919.24,1881.73,-0.14,337298,5321982,527.52,536.63,520.93,-1.04,515786,2360670,4644.31,4651.90,4550.70,2012.89,2016.75,1973.77
18,20141219,41500,42400,40750,67156,900,41530.0,39737.5,34611.666666666664,63.559322033898304,42737.64582978895,39737.5,36737.35417021105,1929.98,1930.08,1914.27,1.71,291792,4492734,535.51,535.99,530.96,1.51,390477,2000657,4748.40,4748.40,4697.09,2061.23,2061.23,2018.98
19,20141222,42050,42350,41200,58476,550,41540.0,39940.0,34852.5,65.04065040650407,42990.01639339857,39940.0,36889.98360660143,1943.12,1944.20,1928.89,0.68,324535,4210382,536.78,538.78,535.12,0.24,429662,1777044,4765.38,4782.13,4738.29,2070.65,2077.85,2061.03
20,20141223,41800,42500,41400,78598,-250,41390.0,40160.0,35094.166666666664,59.55555555555555,43077.29326602589,40160.0,37242.70673397411,1939.02,1944.75,1936.75,-0.21,300797,3699646,534.65,539.13,534.55,-0.40,417420,2343008,4781.42,4781.93,4757.81,2078.54,2078.76,2069.28
21,20141224,41850,42800,41550,67971,50,41560.0,40352.5,35335.0,58.44748858447488,43181.01109243008,40352.5,37523.98890756992,1946.61,1947.35,1936.74,0.39,283866,3040951,536.89,538.02,535.78,0.42,463603,2017389,4765.42,4798.06,4761.39,2082.17,2086.73,2079.77
22,20141226,42000,42500,41650,42510,150,41840.0,40552.5,35562.5,62.38095238095237,43249.99420759341,40552.5,37855.00579240659,1948.16,1954.77,1944.22,0.08,297006,3406229,535.17,539.24,535.17,-0.32,506926,2206609,4773.47,4787.58,4768.67,2081.88,2087.56,2081.86
23,20141229,43250,44100,42000,119814,1250,42190.0,40797.5,35801.666666666664,65.35087719298247,43540.03076555214,40797.5,38054.96923444786,1927.86,1941.33,1927.83,-1.04,265809,3436899,539.22,540.03,536.99,0.76,384930,1857152,4806.86,4814.95,4787.85,2088.77,2092.70,2084.30
24,20141230,42800,43800,42300,40416,-450,42340.0,41022.5,36027.5,67.1171171171171,43644.23129820735,41022.5,38400.76870179265,1915.59,1937.55,1910.78,-0.64,256437,3695016,542.97,543.08,540.28,0.70,388706,1687682,4806.91,4813.72,4798.90,2090.57,2093.55,2085.75
25,20150102,45300,45300,43250,141999,2500,43040.0,41370.0,36290.0,69.83471074380165,44306.22206244691,41370.0,38433.77793755309,1926.44,1929.15,1909.67,0.57,258776,3696028,553.73,553.78,546.01,1.98,364060,1921225,4736.05,4806.43,4734.11,2058.90,2085.58,2057.94
26,20150105,45650,45900,44050,75847,350,43800.0,41670.0,36551.666666666664,67.55555555555556,45036.51154758156,41670.0,38303.48845241844,1915.75,1921.96,1903.37,-0.55,313443,4700135,561.25,561.25,554.07,1.36,427454,2357130,4726.81,4777.01,4698.11,2058.20,2072.36,2046.04
27,20150106,44600,45600,44350,95442,-1050,44320.0,41900.0,36778.333333333336,67.2566371681416,45404.425773218776,41900.0,38395.574226781224,1882.45,1900.02,1877.38,-1.74,303688,4755440,558.90,562.10,556.39,-0.42,487561,2582876,4652.57,4702.77,4641.46,2020.58,2054.44,2017.34
28,20150107,43500,44600,42900,120830,-1100,44370.0,42105.0,36990.0,56.75675675675676,45477.669565789096,42105.0,38732.330434210904,1883.83,1887.60,1876.27,0.07,280510,3762677,561.32,561.95,557.56,0.43,494452,3041388,4592.74,4667.33,4567.60,2002.61,2030.25,1992.44
29,20150108,43500,44150,43050,100616,0,44510.0,42292.5,37215.0,54.502369668246445,45535.072281384026,42292.5,39049.927718615974,1904.65,1907.23,1891.77,1.11,262207,4395567,566.43,567.21,563.63,0.91,468818,2614408,4650.47,4652.72,4613.91,2025.90,2029.61,2005.55
30,20150109,45400,46400,43250,80347,1900,44530.0,42612.5,37457.5,70.18348623853211,45753.81739879943,42612.5,39471.18260120057,1924.70,1929.10,1915.85,1.05,308781,4406668,572.99,573.36,569.62,1.16,438637,2853481,4736.19,4741.38,4688.02,2062.14,2064.08,2030.61
31,20150112,46200,46950,44950,57188,800,44640.0,42897.5,37714.166666666664,74.7787610619469,46247.79476315145,42897.5,39547.20523684855,1920.95,1924.66,1917.88,-0.19,311915,3581795,574.76,575.57,572.27,0.31,453314,2660021,4704.07,4744.71,4681.24,2044.81,2064.43,2038.33
32,20150113,45800,46400,45000,41779,-400,44880.0,43102.5,37960.833333333336,69.9074074074074,46631.5898260033,43102.5,39573.4101739967,1917.14,1920.77,1910.27,-0.20,338989,4873083,571.00,577.85,570.30,-0.65,553182,2894920,4664.71,4715.81,4650.66,2028.26,2049.30,2022.58
33,20150114,45050,45500,44250,63993,-750,45190.0,43320.0,38209.166666666664,63.63636363636363,46765.199558806424,43320.0,39874.800441193576,1913.66,1925.68,1913.51,-0.18,297517,4526792,574.17,574.70,571.66,0.56,433170,2473735,4661.50,4751.34,4624.28,2023.03,2056.93,2008.25
34,20150115,45050,45150,44250,18964,0,45500.0,43472.5,38460.833333333336,65.11627906976743,46940.42084684758,43472.5,40004.57915315242,1914.14,1919.69,1908.60,0.03,266544,3892782,581.39,581.39,575.06,1.26,447943,2724216,4639.32,4655.37,4595.98,2011.27,2018.40,1988.44
35,20150116,44850,45600,44050,27595,-200,45390.0,43587.5,38684.166666666664,63.76146788990826,47077.89754182815,43587.5,40097.10245817185,1888.13,1907.07,1885.62,-1.36,298733,4008277,577.41,582.49,575.70,-0.68,429675,2733248,4570.82,4663.96,4567.39,1992.67,2021.35,1991.47
36,20150119,44950,45600,44550,28071,100,45140.0,43785.0,38878.333333333336,63.594470046082954,47110.522515335,43785.0,40459.477484665,1902.62,1912.42,1900.26,0.77,281120,3583090,577.94,583.59,577.94,0.09,441095,2509255,4634.38,4635.82,4563.11,2019.42,2020.46,1988.12
37,20150120,44950,45050,44050,36533,0,44970.0,44002.5,39067.5,58.85416666666667,47021.18762875525,44002.5,40983.81237124475,1918.31,1918.85,1907.97,0.82,280895,3636919,582.27,582.28,576.20,0.75,486159,2882457,4634.38,4635.82,4563.11,2019.42,2020.46,1988.12
38,20150121,44900,45450,44300,31660,-50,44940.0,44172.5,39274.166666666664,61.41304347826087,46984.16765461354,44172.5,41360.83234538646,1921.23,1921.88,1909.86,0.15,300843,4401215,584.34,586.04,583.64,0.36,538202,3023147,4654.85,4665.65,4601.10,2022.55,2028.94,2004.49
39,20150122,43900,44700,43200,97925,-1000,44710.0,44265.0,39475.833333333336,40.90909090909091,46907.93397571714,44265.0,41622.06602428286,1920.82,1932.50,1916.56,-0.02,343132,4597898,578.42,587.42,572.68,-1.01,647448,3292362,4667.42,4692.46,4629.59,2032.12,2038.29,2012.04
40,20150123,44100,44750,43500,51379,200,44560.0,44380.0,39662.5,39.735099337748345,46772.15384120671,44380.0,41987.84615879329,1936.09,1945.36,1930.65,0.79,367702,4644549,589.31,589.31,580.78,1.88,506745,3033529,4750.40,4752.60,4644.57,2063.15,2064.62,2026.38
41,20150126,44200,44800,43300,45606,100,44410.0,44497.5,39862.5,46.96969696969697,46593.56178344056,44497.5,42401.43821655944,1935.68,1936.40,1924.14,-0.02,330607,3969674,590.34,591.82,589.00,0.17,534749,2897775,4757.88,4771.18,4737.95,2051.82,2062.98,2050.54
42,20150127,45600,46000,44200,55563,1400,44540.0,44677.5,40091.666666666664,65.21739130434784,46482.90161736939,44677.5,42872.09838263061,1952.40,1952.41,1940.72,0.86,466962,4619118,587.84,593.23,587.70,-0.42,530981,3679824,4771.76,4774.18,4734.20,2057.09,2057.62,2040.97
43,20150128,45700,46250,44800,61014,100,44700.0,44800.0,40303.333333333336,65.71428571428571,46532.33945865122,44800.0,43067.66054134878,1961.58,1963.53,1943.59,0.47,400930,5333256,594.39,594.40,587.00,1.11,470184,2664292,4681.50,4721.88,4659.83,2029.55,2047.86,2019.91
44,20150129,47950,48750,45300,126750,2250,45510.0,45057.5,40557.5,67.3469387755102,47037.46843409182,45057.5,43077.53156590818,1951.02,1960.12,1946.20,-0.54,391034,5334660,593.12,595.42,592.66,-0.21,467498,2690843,4637.99,4742.06,4637.48,2002.16,2042.49,2001.49
45,20150130,47500,48200,46800,79053,-450,46190.0,45167.5,40816.666666666664,59.285714285714285,47415.449065259265,45167.5,42919.550934740735,1949.26,1964.13,1948.60,-0.09,441477,5889622,591.58,597.28,588.97,-0.26,452065,2561744,4683.41,4688.41,4601.76,2021.25,2024.64,1989.18
46,20150202,46400,47800,46050,64055,-1100,46630.0,45205.0,41060.833333333336,53.896103896103895,47508.23685277915,45205.0,42901.76314722085,1952.68,1956.10,1944.58,0.18,364831,4375859,590.27,591.75,586.87,-0.22,422466,2472994,4635.24,4703.81,4631.10,1994.99,2023.32,1993.38
47,20150203,47000,48000,46300,60729,600,46910.0,45325.0,41330.833333333336,62.913907284768214,47737.15671132702,45325.0,42912.84328867298,1951.96,1960.35,1940.74,-0.04,369978,4659075,593.31,593.56,587.34,0.52,501515,2868943,4676.69,4676.69,4580.46,2020.85,2021.66,1980.90
48,20150204,45800,47500,45800,53844,-1200,46930.0,45440.0,41569.166666666664,54.285714285714285,47708.17106938608,45440.0,43171.82893061392,1962.79,1970.27,1961.57,0.55,348032,5028816,598.23,598.53,595.90,0.83,505360,2728893,4727.74,4727.74,4670.82,2050.03,2050.30,2022.71
49,20150205,45900,46550,45500,24539,100,46520.0,45560.0,41809.166666666664,56.06936416184972,47652.0325045276,45560.0,43467.9674954724,1952.84,1962.15,1945.42,-0.51,395653,4334613,600.81,600.88,598.14,0.43,554182,2865104,4716.70,4744.33,4697.79,2041.51,2054.74,2036.72
50,20150206,45650,46400,44950,41218,-250,46150.0,45572.5,42019.166666666664,53.97727272727274,47663.546388772855,45572.5,43481.453611227145,1955.52,1955.52,1945.82,0.14,309818,5949733,604.13,606.13,603.93,0.55,515658,3049408,4765.10,4767.38,4722.80,2062.52,2063.55,2043.45
51,20150209,46550,47050,45650,29607,900,46180.0,45590.0,42180.833333333336,58.24742268041238,47707.45129814123,45590.0,43472.54870185877,1947.00,1952.86,1944.79,-0.44,310182,4326855,593.75,605.88,592.69,-1.72,519774,3299104,4744.40,4787.18,4731.22,2055.47,2072.40,2049.97
52,20150210,45450,46750,43900,76522,-1100,45870.0,45572.5,42355.833333333336,52.55813953488372,47688.504489598265,45572.5,43456.495510401735,1935.86,1954.20,1935.86,-0.57,329203,4136831,592.95,595.14,585.35,-0.13,553759,3034809,4726.01,4749.47,4719.61,2046.74,2056.16,2041.88
53,20150211,43900,45300,43650,67653,-1550,45490.0,45515.0,42512.5,50.0,47744.14781923497,45515.0,43285.85218076503,1945.70,1948.89,1937.95,0.51,307454,4227731,601.41,602.25,595.97,1.43,499705,2890277,4787.65,4793.27,4737.12,2068.59,2070.86,2048.62
54,20150212,43500,45550,43350,78316,-400,45010.0,45437.5,42654.166666666664,47.391304347826086,47827.8713100688,45437.5,43047.1286899312,1941.63,1947.47,1932.75,-0.21,334825,4319339,602.24,604.69,600.02,0.14,516792,3071794,4801.18,4810.36,4780.13,2068.53,2073.48,2057.99
55,20150213,43900,44550,43500,46838,400,44660.0,45390.0,42760.833333333336,48.728813559322035,47861.55821294988,45390.0,42918.44178705012,1957.50,1957.50,1946.94,0.82,351080,4073754,608.07,608.45,603.94,0.97,507035,3354772,4857.61,4857.61,4823.58,2088.48,2088.53,2069.98
56,20150216,43450,44500,42550,75015,-450,44040.0,45315.0,42851.666666666664,40.092165898617516,47922.70013613529,45315.0,42707.29986386471,1958.23,1963.44,1955.39,0.04,350944,3690780,610.16,613.72,609.29,0.34,451940,3251071,4893.84,4893.84,4860.12,2096.99,2097.03,2086.70
57,20150217,41600,43450,41500,88124,-1850,43270.0,45147.5,42904.166666666664,33.73015873015873,48216.94213172361,45147.5,42078.05786827639,1961.45,1962.97,1952.33,0.16,304531,3510746,609.10,611.92,606.46,-0.17,440244,3195821,4893.84,4893.84,4860.12,2096.99,2097.03,2086.70
58,20150223,43650,43850,41500,69502,2050,43220.0,45085.0,42998.333333333336,32.66129032258064,48222.21213818894,45085.0,41947.78786181106,1968.39,1976.96,1966.77,0.35,347581,4142517,615.52,616.35,611.98,1.05,426305,2904874,4955.97,4957.02,4905.59,2110.30,2110.61,2085.44
59,20150224,46150,46150,43700,148728,2500,43750.0,45197.5,43134.166666666664,45.32871972318338,48317.99274955094,45197.5,42077.00725044906,1976.12,1980.38,1972.61,0.39,309544,4262649,621.31,621.73,616.27,0.94,472886,2949830,4960.97,4960.97,4939.56,2109.66,2110.05,2103.00
60,20150225,46650,47150,46050,166531,500,44300.0,45325.0,43288.333333333336,50.90252707581227,48464.02851213556,45325.0,42185.97148786444,1990.47,1992.03,1984.53,0.73,369498,5017453,616.57,625.26,616.57,-0.76,479931,2914314,4968.12,4971.18,4945.14,2115.48,2117.94,2105.87
61,20150226,44900,46900,44850,75117,-1750,44590.0,45360.0,43403.333333333336,43.00000000000001,48463.48191552649,45360.0,42256.51808447351,1993.08,1993.43,1983.94,0.13,385656,5153504,617.08,618.37,615.02,0.08,487146,2974401,4967.14,4984.24,4956.00,2113.86,2119.59,2109.89
62,20150227,45400,45750,44700,51495,500,45350.0,45350.0,43526.666666666664,48.60139860139861,48451.612483854165,45350.0,42248.387516145835,1985.80,1993.34,1982.50,-0.37,424548,5675034,624.56,625.20,620.06,1.21,503343,2946335,4987.89,4989.11,4955.51,2110.74,2113.91,2103.76
63,20150302,45450,46000,44600,33441,50,45710.0,45337.5,43645.0,48.421052631578945,48435.38234121311,45337.5,42239.61765878689,1996.81,1999.13,1988.33,0.55,373366,5785659,621.81,628.03,621.75,-0.44,507112,2855825,4963.53,4989.25,4960.87,2104.50,2112.74,2103.75
64,20150303,46100,46400,44850,75956,650,45700.0,45245.0,43775.0,51.5358361774744,48128.383429237256,45245.0,42361.616570762744,2001.38,2003.05,1995.93,0.23,444865,5438365,625.64,626.24,624.29,0.62,502375,2787743,5008.10,5008.57,4972.01,2117.39,2117.52,2104.50
65,20150304,46200,46700,45500,51769,100,45610.0,45180.0,43905.833333333336,48.73646209386282,47911.73937263422,45180.0,42448.26062736578,1998.29,2003.85,1996.50,-0.15,374540,4724947,630.35,631.32,627.09,0.75,528476,3007145,4979.90,4996.66,4956.07,2107.78,2115.76,2098.26
66,20150305,47750,48300,46200,113521,1550,46180.0,45247.5,44040.833333333336,58.04195804195804,48157.39260970229,45247.5,42337.60739029771,1998.38,2002.48,1993.92,0.00,373683,4055523,631.43,633.58,629.41,0.17,485603,2827877,4967.14,4973.33,4938.90,2098.53,2107.72,2087.62
67,20150306,47400,48600,47400,49851,-350,46580.0,45267.5,44164.166666666664,63.3587786259542,48230.315384056186,45267.5,42304.684615943814,2012.94,2013.73,2003.18,0.73,393347,4809474,635.84,635.87,632.50,0.70,551627,3076185,4982.81,4993.52,4963.10,2101.04,2104.25,2095.22
68,20150309,47150,48250,46850,37065,-250,46920.0,45335.0,44293.333333333336,64.09266409266408,48402.91460115825,45335.0,42267.08539884175,1992.82,2005.81,1990.87,-1.00,296747,4048388,629.26,636.83,628.83,-1.03,503302,2792596,4927.37,4982.93,4918.63,2071.26,2100.91,2067.27
69,20150310,46600,47600,45800,65501,-550,47020.0,45370.0,44407.5,60.305343511450396,48478.60097149827,45370.0,42261.39902850173,1984.77,2003.19,1982.22,-0.40,433405,4786369,621.99,633.52,617.89,-1.16,571069,2934639,4942.44,4950.47,4920.82,2079.43,2083.49,2072.21
70,20150311,45700,46350,45550,36897,-900,46920.0,45372.5,44519.166666666664,58.302583025830266,48482.07794563828,45372.5,42262.92205436172,1980.83,1984.60,1969.13,-0.20,399532,5887013,619.61,623.24,616.43,-0.38,470057,2571349,4859.80,4903.44,4859.80,2044.16,2076.14,2044.16
71,20150312,45900,46500,44850,44890,200,46550.0,45340.0,44609.166666666664,68.0672268907563,48413.04409340315,45340.0,42266.95590659685,1970.59,1988.77,1970.59,-0.52,384041,6400259,628.15,628.29,621.47,1.38,490443,2778599,4849.94,4876.09,4846.79,2040.24,2050.08,2039.69
72,20150313,45800,46400,45200,28546,-100,46230.0,45357.5,44677.5,60.80402010050252,48436.83028433132,45357.5,42278.16971566868,1985.79,1991.87,1982.96,0.77,326707,4350272,634.25,634.97,631.50,0.97,530719,3012814,4893.29,4895.80,4853.20,2065.95,2066.41,2041.10
73,20150316,45200,45900,44700,40251,-600,45840.0,45422.5,44752.5,44.099378881987576,48430.06961681687,45422.5,42414.93038318313,1987.33,1991.79,1982.26,0.08,319163,4646945,635.40,636.69,633.86,0.18,556633,3013223,4871.76,4904.47,4842.80,2053.40,2064.56,2041.17
74,20150317,45500,46800,44950,70068,300,45620.0,45522.5,44810.833333333336,42.67515923566879,48397.82172112966,45522.5,42647.17827887034,2029.91,2029.91,1997.27,2.14,356554,5386342,636.05,639.00,634.55,0.10,524049,2870417,4929.51,4929.94,4889.09,2081.19,2081.41,2055.35
75,20150318,45000,46000,45000,40684,-500,45480.0,45577.5,44851.666666666664,50.75757575757576,48367.387990583135,45577.5,42787.612009416865,2028.45,2036.13,2026.72,-0.07,362009,5388525,628.99,639.70,628.94,-1.11,556577,3398296,4937.44,4944.91,4907.02,2074.28,2080.59,2065.08
76,20150319,45150,46200,44900,58849,150,45330.0,45662.5,44920.833333333336,48.00000000000001,48286.59508211879,45662.5,43038.40491788121,2037.89,2047.13,2031.07,0.47,468284,5799016,631.81,633.64,620.52,0.45,559031,3292416,4982.83,5001.57,4907.72,2099.50,2106.85,2061.23
77,20150320,45950,47550,44500,291434,800,45360.0,45880.0,45010.0,53.57142857142857,47727.26825339472,45880.0,44032.73174660528,2037.24,2040.00,2027.81,-0.03,351732,5195223,640.08,640.09,632.57,1.31,578703,3368135,4992.38,5000.02,4979.94,2089.27,2098.69,2085.56
78,20150323,46650,47000,46050,52208,700,45650.0,46030.0,45095.833333333336,53.90070921985816,47594.09718368137,46030.0,44465.90281631863,2036.59,2043.92,2032.35,-0.03,314897,4686339,640.29,644.01,640.29,0.03,530150,3010643,5026.42,5042.14,5020.06,2108.10,2113.92,2090.32
79,20150324,46450,47050,46150,30373,-200,45840.0,46045.0,45169.166666666664,51.74825174825175,47619.134682929005,46045.0,44470.865317070995,2041.37,2041.77,2028.54,0.23,328834,4664615,641.87,642.43,638.46,0.25,525789,2659167,5010.97,5031.39,5010.97,2104.42,2114.86,2104.42
80,20150325,46400,46900,45800,22808,-50,46120.0,46032.5,45245.833333333336,38.05309734513275,47591.113165605886,46032.5,44473.886834394114,2042.81,2046.97,2038.14,0.07,423409,5109071,651.05,651.06,644.69,1.43,534691,3482399,4994.73,5032.48,4994.56,2091.50,2107.63,2091.50
81,20150326,45100,46000,45050,67246,-1300,46110.0,46042.5,45300.0,32.57575757575758,47574.255528796944,46042.5,44510.744471203056,2022.56,2036.70,2019.51,-0.99,342261,5154957,642.53,649.62,640.56,-1.31,551807,3594197,4876.52,5006.76,4876.52,2061.05,2097.43,2061.05
82,20150327,44600,45450,44100,31749,-500,45840.0,46002.5,45343.333333333336,31.386861313868614,47637.57645081201,46002.5,44367.42354918799,2019.80,2027.25,2016.88,-0.14,448964,5110738,640.12,646.43,637.71,-0.38,592412,3213332,4863.36,4889.21,4825.93,2056.15,2067.15,2045.50
83,20150330,44950,45450,44100,33350,350,45500.0,45977.5,45371.666666666664,37.59398496240602,47660.19872526249,45977.5,44294.80127473751,2030.04,2033.27,2018.12,0.51,439556,4465390,646.74,646.78,641.47,1.03,467256,2722251,4891.22,4899.26,4859.66,2061.02,2062.83,2052.96
84,20150331,44450,45250,44200,31939,-500,45100.0,45895.0,45399.166666666664,40.0,47702.73338742194,45895.0,44087.26661257806,2041.03,2046.90,2032.24,0.54,555933,5367292,650.49,650.75,647.38,0.58,524552,3358425,4947.44,4948.46,4921.12,2086.24,2088.97,2064.11
85,20150401,44650,46400,44450,75866,200,44750.0,45817.5,45388.333333333336,40.0,47697.73269836475,45817.5,43937.26730163525,2028.45,2039.04,2024.64,-0.62,542801,5386245,650.23,651.40,645.63,-0.04,513254,2945767,4900.89,4940.87,4899.31,2067.89,2084.05,2067.04
86,20150402,44600,45250,44500,52664,-50,44650.0,45660.0,45370.833333333336,40.322580645161295,47387.88888531642,45660.0,43932.11111468358,2029.07,2040.45,2028.22,0.03,655864,6006832,650.57,654.85,649.23,0.05,629852,3674422,4880.23,4899.38,4844.39,2059.69,2067.63,2048.38
87,20150403,44350,45200,44250,28967,-250,44600.0,45507.5,45366.666666666664,42.73504273504274,47129.31225793863,45507.5,43885.68774206137,2045.42,2045.94,2031.27,0.81,498636,4527545,658.04,658.05,652.59,1.15,528694,3255716,4886.94,4901.33,4872.96,2066.96,2072.17,2057.32
88,20150406,44700,44950,44350,15665,350,44550.0,45385.0,45386.666666666664,43.22033898305085,46855.06802563691,45385.0,43914.93197436309,2046.43,2055.45,2043.26,0.05,460493,4769017,662.15,662.59,658.99,0.62,523547,3202147,4886.94,4901.33,4872.96,2066.96,2072.17,2057.32
89,20150407,44500,45250,44450,51049,-200,44560.0,45280.0,45403.333333333336,45.535714285714285,46686.55607780138,45280.0,43873.44392219862,2047.03,2059.09,2043.79,0.03,436233,4861154,666.83,667.94,664.64,0.71,550040,3719499,4917.32,4929.63,4852.91,2080.62,2086.99,2056.52
90,20150408,41050,45000,40800,256169,-3450,43840.0,45047.5,45330.833333333336,26.96629213483146,47350.86167372821,45047.5,42744.13832627179,2059.26,2060.19,2046.09,0.60,552684,6518067,668.03,669.37,662.57,0.18,560683,3773269,4910.23,4948.88,4909.77,2076.33,2089.81,2076.10
