,stck_bsop_date,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower,bstp_nmix_prpr,bstp_nmix_hgpr,bstp_nmix_lwpr,bstp_nmix_prdy_ctrt,acml_vol,acml_tr_pbmn,bstp_nmix_prpr,bstp_nmix_hgpr,bstp_nmix_lwpr,bstp_nmix_prdy_ctrt,acml_vol,acml_tr_pbmn,ovrs_nmix_prpr,ovrs_nmix_hgpr,ovrs_nmix_lwpr,ovrs_nmix_prpr,ovrs_nmix_hgpr,ovrs_nmix_lwpr
10,20141209,61100,62500,61000,38832,-1100,62280.0,63610.0,62085.0,38.28125,65872.6533097229,63610.0,61347.346690277096,1970.95,1977.15,1968.85,-0.40,541162,3920050,546.57,552.38,546.57,-0.88,513199,2178098,4740.69,4793.24,4722.91,2060.31,2075.78,2054.27
11,20141210,60500,61100,59600,40639,-600,61960.0,63440.0,62091.666666666664,38.28125,66070.89338438485,63440.0,60809.10661561514,1945.56,1966.11,1943.27,-1.29,367890,3921968,541.96,548.21,540.42,-0.84,452662,2189383,4766.47,4768.41,4674.38,2059.82,2060.60,2034.17
12,20141211,57800,60200,57700,126124,-2700,60920.0,63155.0,62041.666666666664,29.33333333333334,66754.70832151717,63155.0,59555.29167848283,1916.59,1937.23,1916.49,-1.49,343635,4483230,537.21,542.60,536.32,-0.88,477012,2356053,4684.03,4766.64,4679.25,2026.14,2058.86,2024.26
13,20141212,58700,59000,57900,62556,900,60060.0,62895.0,61996.666666666664,28.37837837837838,66962.66517796143,62895.0,58827.33482203857,1921.71,1926.67,1915.00,0.27,363470,3800864,533.67,540.13,530.83,-0.66,596591,2729367,4708.16,4759.88,4699.43,2035.33,2055.53,2027.92
14,20141215,58800,59100,57800,22715,100,59380.0,62620.0,61950.0,25.87412587412587,67002.05431276246,62620.0,58237.945687237545,1920.36,1920.43,1899.61,-0.07,294421,3750325,538.09,538.92,530.10,0.83,424151,1945924,4653.60,4707.92,4653.60,2002.33,2032.25,2002.33
15,20141216,58600,59500,58300,26785,-200,58880.0,62330.0,61900.0,26.42857142857143,66962.96881060083,62330.0,57697.031189399175,1904.13,1919.60,1901.13,-0.85,369417,4372157,534.15,539.39,533.24,-0.73,460172,2360215,4605.16,4690.58,4592.43,1989.63,2018.69,1982.26
16,20141217,58600,59200,58600,28010,0,58500.0,62055.0,61865.0,29.600000000000005,66883.86114938087,62055.0,57226.13885061912,1900.16,1913.28,1900.16,-0.21,307269,4126755,533.06,537.17,532.68,-0.20,456093,2340472,4547.83,4645.19,4547.31,1972.74,2016.89,1972.56
17,20141218,60100,60200,58500,40839,1500,58960.0,61885.0,61860.0,33.83458646616542,66737.74149321804,61885.0,57032.25850678197,1897.50,1919.24,1881.73,-0.14,337298,5321982,527.52,536.63,520.93,-1.04,515786,2360670,4644.31,4651.90,4550.70,2012.89,2016.75,1973.77
18,20141219,60200,60800,59300,28697,100,59260.0,61695.0,61855.0,41.81818181818181,66498.94629445417,61695.0,56891.053705545826,1929.98,1930.08,1914.27,1.71,291792,4492734,535.51,535.99,530.96,1.51,390477,2000657,4748.40,4748.40,4697.09,2061.23,2061.23,2018.98
19,20141222,59900,60300,59700,9609,-300,59480.0,61435.0,61838.333333333336,34.313725490196084,66032.07515709718,61435.0,56837.92484290282,1943.12,1944.20,1928.89,0.68,324535,4210382,536.78,538.78,535.12,0.24,429662,1777044,4765.38,4782.13,4738.29,2070.65,2077.85,2061.03
20,20141223,60000,60400,59500,27065,100,59760.0,61150.0,61836.666666666664,38.70967741935484,65343.08955306228,61150.0,56956.91044693772,1939.02,1944.75,1936.75,-0.21,300797,3699646,534.65,539.13,534.55,-0.40,417420,2343008,4781.42,4781.93,4757.81,2078.54,2078.76,2069.28
21,20141224,60900,60900,59900,29539,900,60220.0,60935.0,61850.0,38.70967741935484,64693.86951090351,60935.0,57176.13048909649,1946.61,1947.35,1936.74,0.39,283866,3040951,536.89,538.02,535.78,0.42,463603,2017389,4765.42,4798.06,4761.39,2082.17,2086.73,2079.77
22,20141226,61200,61400,60400,25569,300,60440.0,60810.0,61891.666666666664,40.62499999999999,64352.82373256136,60810.0,57267.17626743864,1948.16,1954.77,1944.22,0.08,297006,3406229,535.17,539.24,535.17,-0.32,506926,2206609,4773.47,4787.58,4768.67,2081.88,2087.56,2081.86
23,20141229,60700,60900,59600,20571,-500,60540.0,60625.0,61926.666666666664,41.93548387096774,63761.79773017005,60625.0,57488.20226982995,1927.86,1941.33,1927.83,-1.04,265809,3436899,539.22,540.03,536.99,0.76,384930,1857152,4806.86,4814.95,4787.85,2088.77,2092.70,2084.30
24,20141230,59800,60500,59300,44238,-900,60520.0,60515.0,61930.0,42.85714285714285,63605.16180806119,60515.0,57424.83819193881,1915.59,1937.55,1910.78,-0.64,256437,3695016,542.97,543.08,540.28,0.70,388706,1687682,4806.91,4813.72,4798.90,2090.57,2093.55,2085.75
25,20150102,59100,59600,58200,50078,-700,60340.0,60315.0,61910.0,42.39130434782608,63222.42153806427,60315.0,57407.57846193573,1926.44,1929.15,1909.67,0.57,258776,3696028,553.73,553.78,546.01,1.98,364060,1921225,4736.05,4806.43,4734.11,2058.90,2085.58,2057.94
26,20150105,59100,59500,58000,29142,0,59980.0,60165.0,61893.333333333336,59.999999999999986,62997.15465679401,60165.0,57332.84534320599,1915.75,1921.96,1903.37,-0.55,313443,4700135,561.25,561.25,554.07,1.36,427454,2357130,4726.81,4777.01,4698.11,2058.20,2072.36,2046.04
27,20150106,59100,59800,58200,113154,0,59560.0,59970.0,61890.0,53.57142857142857,62517.233793745676,59970.0,57422.766206254324,1882.45,1900.02,1877.38,-1.74,303688,4755440,558.90,562.10,556.39,-0.42,487561,2582876,4652.57,4702.77,4641.46,2020.58,2054.44,2017.34
28,20150107,58000,59300,57500,134857,-1100,59020.0,59720.0,61873.333333333336,43.93939393939394,61995.60980838104,59720.0,57444.39019161896,1883.83,1887.60,1876.27,0.07,280510,3762677,561.32,561.95,557.56,0.43,494452,3041388,4592.74,4667.33,4567.60,2002.61,2030.25,1992.44
29,20150108,60100,60100,58000,42370,2100,59080.0,59615.0,61891.666666666664,58.823529411764696,61598.20447760689,59615.0,57631.79552239311,1904.65,1907.23,1891.77,1.11,262207,4395567,566.43,567.21,563.63,0.91,468818,2614408,4650.47,4652.72,4613.91,2025.90,2029.61,2005.55
30,20150109,59300,60200,59200,18540,-800,59120.0,59525.0,61913.333333333336,53.76344086021505,61390.341791736835,59525.0,57659.658208263165,1924.70,1929.10,1915.85,1.05,308781,4406668,572.99,573.36,569.62,1.16,438637,2853481,4736.19,4741.38,4688.02,2062.14,2064.08,2030.61
31,20150112,59800,59900,58600,13981,500,59260.0,59490.0,61930.0,48.19277108433735,61306.48011274553,59490.0,57673.51988725447,1920.95,1924.66,1917.88,-0.19,311915,3581795,574.76,575.57,572.27,0.31,453314,2660021,4704.07,4744.71,4681.24,2044.81,2064.43,2038.33
32,20150113,59700,60300,59600,18059,-100,59380.0,59585.0,61946.666666666664,46.98795180722892,61228.50235777135,59585.0,57941.49764222865,1917.14,1920.77,1910.27,-0.20,338989,4873083,571.00,577.85,570.30,-0.65,553182,2894920,4664.71,4715.81,4650.66,2028.26,2049.30,2022.58
33,20150114,59600,60200,59200,15283,-100,59700.0,59630.0,61926.666666666664,48.14814814814815,61222.60792412948,59630.0,58037.39207587052,1913.66,1925.68,1913.51,-0.18,297517,4526792,574.17,574.70,571.66,0.56,433170,2473735,4661.50,4751.34,4624.28,2023.03,2056.93,2008.25
34,20150115,60400,60700,59000,31240,800,59760.0,59710.0,61926.666666666664,52.27272727272727,61288.48028179005,59710.0,58131.51971820995,1914.14,1919.69,1908.60,0.03,266544,3892782,581.39,581.39,575.06,1.26,447943,2724216,4639.32,4655.37,4595.98,2011.27,2018.40,1988.44
35,20150116,60200,60700,59600,23783,-200,59940.0,59790.0,61910.0,45.67901234567901,61295.855238726486,59790.0,58284.144761273514,1888.13,1907.07,1885.62,-1.36,298733,4008277,577.41,582.49,575.70,-0.68,429675,2733248,4570.82,4663.96,4567.39,1992.67,2021.35,1991.47
36,20150119,60400,61000,60300,24230,200,60060.0,59880.0,61890.0,45.0,61303.51677194194,59880.0,58456.48322805806,1902.62,1912.42,1900.26,0.77,281120,3583090,577.94,583.59,577.94,0.09,441095,2509255,4634.38,4635.82,4563.11,2019.42,2020.46,1988.12
37,20150120,60700,61000,59400,44947,300,60260.0,59910.0,61871.666666666664,50.0,61375.46920813779,59910.0,58444.53079186221,1918.31,1918.85,1907.97,0.82,280895,3636919,582.27,582.28,576.20,0.75,486159,2882457,4634.38,4635.82,4563.11,2019.42,2020.46,1988.12
38,20150121,60600,60900,60100,12961,-100,60460.0,59930.0,61845.0,55.714285714285715,61421.44225500018,59930.0,58438.55774499982,1921.23,1921.88,1909.86,0.15,300843,4401215,584.34,586.04,583.64,0.36,538202,3023147,4654.85,4665.65,4601.10,2022.55,2028.94,2004.49
39,20150122,60400,61300,60300,29816,-200,60460.0,59955.0,61821.666666666664,59.999999999999986,61460.29066960504,59955.0,58449.70933039496,1920.82,1932.50,1916.56,-0.02,343132,4597898,578.42,587.42,572.68,-1.01,647448,3292362,4667.42,4692.46,4629.59,2032.12,2038.29,2012.04
40,20150123,60700,61300,60400,30468,300,60560.0,59990.0,61793.333333333336,61.76470588235294,61530.0,59990.0,58450.0,1936.09,1945.36,1930.65,0.79,367702,4644549,589.31,589.31,580.78,1.88,506745,3033529,4750.40,4752.60,4644.57,2063.15,2064.62,2026.38
41,20150126,61000,61000,60100,10656,300,60680.0,59995.0,61763.333333333336,63.38028169014085,61547.38526146057,59995.0,58442.61473853943,1935.68,1936.40,1924.14,-0.02,330607,3969674,590.34,591.82,589.00,0.17,534749,2897775,4757.88,4771.18,4737.95,2051.82,2062.98,2050.54
42,20150127,60500,61300,60200,23699,-500,60640.0,59960.0,61721.666666666664,69.23076923076923,61431.597771131776,59960.0,58488.402228868224,1952.40,1952.41,1940.72,0.86,466962,4619118,587.84,593.23,587.70,-0.42,530981,3679824,4771.76,4774.18,4734.20,2057.09,2057.62,2040.97
43,20150128,60400,60700,60000,25434,-100,60600.0,59945.0,61676.666666666664,53.333333333333336,61392.03144402601,59945.0,58497.96855597399,1961.58,1963.53,1943.59,0.47,400930,5333256,594.39,594.40,587.00,1.11,470184,2664292,4681.50,4721.88,4659.83,2029.55,2047.86,2019.91
44,20150129,59800,61000,59600,42452,-600,60480.0,59945.0,61610.0,55.81395348837209,61392.03144402601,59945.0,58497.96855597399,1951.02,1960.12,1946.20,-0.54,391034,5334660,593.12,595.42,592.66,-0.21,467498,2690843,4637.99,4742.06,4637.48,2002.16,2042.49,2001.49
45,20150130,60600,60900,59600,50249,800,60460.0,60020.0,61546.666666666664,58.69565217391304,61439.29559993681,60020.0,58600.70440006319,1949.26,1964.13,1948.60,-0.09,441477,5889622,591.58,597.28,588.97,-0.26,452065,2561744,4683.41,4688.41,4601.76,2021.25,2024.64,1989.18
46,20150202,60600,60800,60100,22641,0,60380.0,60095.0,61476.666666666664,60.0,61469.73633835729,60095.0,58720.26366164271,1952.68,1956.10,1944.58,0.18,364831,4375859,590.27,591.75,586.87,-0.22,422466,2472994,4635.24,4703.81,4631.10,1994.99,2023.32,1993.38
47,20150203,60400,60700,59800,37297,-200,60360.0,60160.0,61398.333333333336,58.69565217391304,61461.383878799796,60160.0,58858.616121200204,1951.96,1960.35,1940.74,-0.04,369978,4659075,593.31,593.56,587.34,0.52,501515,2868943,4676.69,4676.69,4580.46,2020.85,2021.66,1980.90
48,20150204,61200,61500,60400,40966,800,60520.0,60320.0,61326.666666666664,58.69565217391304,61255.09357820488,60320.0,59384.90642179512,1962.79,1970.27,1961.57,0.55,348032,5028816,598.23,598.53,595.90,0.83,505360,2728893,4727.74,4727.74,4670.82,2050.03,2050.30,2022.71
49,20150205,62000,62000,60800,45126,800,60960.0,60415.0,61275.0,67.3076923076923,61595.29657290022,60415.0,59234.70342709978,1952.84,1962.15,1945.42,-0.51,395653,4334613,600.81,600.88,598.14,0.43,554182,2865104,4716.70,4744.33,4697.79,2041.51,2054.74,2036.72
50,20150206,61800,62000,61200,27168,-200,61200.0,60540.0,61225.0,63.46153846153847,61750.619676033726,60540.0,59329.380323966274,1955.52,1955.52,1945.82,0.14,309818,5949733,604.13,606.13,603.93,0.55,515658,3049408,4765.10,4767.38,4722.80,2062.52,2063.55,2043.45
51,20150209,61500,62300,61300,35571,-300,61380.0,60625.0,61185.0,57.6923076923077,61854.430762588934,60625.0,59395.569237411066,1947.00,1952.86,1944.79,-0.44,310182,4326855,593.75,605.88,592.69,-1.72,519774,3299104,4744.40,4787.18,4731.22,2055.47,2072.40,2049.97
52,20150210,61300,62300,60500,33951,-200,61560.0,60705.0,61148.333333333336,56.60377358490566,61890.70654042221,60705.0,59519.29345957779,1935.86,1954.20,1935.86,-0.57,329203,4136831,592.95,595.14,585.35,-0.13,553759,3034809,4726.01,4749.47,4719.61,2046.74,2056.16,2041.88
53,20150211,61300,61500,60100,65316,0,61580.0,60790.0,61105.0,58.823529411764696,61887.0870521522,60790.0,59692.9129478478,1945.70,1948.89,1937.95,0.51,307454,4227731,601.41,602.25,595.97,1.43,499705,2890277,4787.65,4793.27,4737.12,2068.59,2070.86,2048.62
54,20150212,61000,61300,60400,25560,-300,61380.0,60820.0,61050.0,52.94117647058824,61905.54133960895,60820.0,59734.45866039105,1941.63,1947.47,1932.75,-0.21,334825,4319339,602.24,604.69,600.02,0.14,516792,3071794,4801.18,4810.36,4780.13,2068.53,2073.48,2057.99
55,20150213,61100,61500,60400,33544,100,61240.0,60865.0,60995.0,51.02040816326531,61918.13816757347,60865.0,59811.86183242653,1957.50,1957.50,1946.94,0.82,351080,4073754,608.07,608.45,603.94,0.97,507035,3354772,4857.61,4857.61,4823.58,2088.48,2088.53,2069.98
56,20150216,60400,61400,60200,22712,-700,61020.0,60865.0,60933.333333333336,49.01960784313725,61918.13816757347,60865.0,59811.86183242653,1958.23,1963.44,1955.39,0.04,350944,3690780,610.16,613.72,609.29,0.34,451940,3251071,4893.84,4893.84,4860.12,2096.99,2097.03,2086.70
57,20150217,61100,61200,60300,13930,700,60980.0,60885.0,60893.333333333336,56.14035087719298,61940.03554442493,60885.0,59829.96445557507,1961.45,1962.97,1952.33,0.16,304531,3510746,609.10,611.92,606.46,-0.17,440244,3195821,4893.84,4893.84,4860.12,2096.99,2097.03,2086.70
58,20150223,61500,61600,60800,23247,400,61020.0,60930.0,60851.666666666664,65.45454545454545,62009.073676817294,60930.0,59850.926323182706,1968.39,1976.96,1966.77,0.35,347581,4142517,615.52,616.35,611.98,1.05,426305,2904874,4955.97,4957.02,4905.59,2110.30,2110.61,2085.44
59,20150224,61800,61900,61200,20977,300,61180.0,61000.0,60796.666666666664,62.0,62113.552872566004,61000.0,59886.447127433996,1976.12,1980.38,1972.61,0.39,309544,4262649,621.31,621.73,616.27,0.94,472886,2949830,4960.97,4960.97,4939.56,2109.66,2110.05,2103.00
60,20150225,62000,62300,61400,38192,200,61360.0,61065.0,60735.0,63.46153846153847,62250.36914081648,61065.0,59879.63085918352,1990.47,1992.03,1984.53,0.73,369498,5017453,616.57,625.26,616.57,-0.76,479931,2914314,4968.12,4971.18,4945.14,2115.48,2117.94,2105.87
61,20150226,62200,62400,61200,46059,200,61720.0,61125.0,60685.0,67.3076923076923,62408.54976529934,61125.0,59841.45023470066,1993.08,1993.43,1983.94,0.13,385656,5153504,617.08,618.37,615.02,0.08,487146,2974401,4967.14,4984.24,4956.00,2113.86,2119.59,2109.89
62,20150227,61800,62500,61700,23593,-400,61860.0,61190.0,60653.333333333336,56.250000000000014,62472.029640842986,61190.0,59907.970359157014,1985.80,1993.34,1982.50,-0.37,424548,5675034,624.56,625.20,620.06,1.21,503343,2946335,4987.89,4989.11,4955.51,2110.74,2113.91,2103.76
63,20150302,60700,61900,60600,63402,-1100,61700.0,61205.0,60591.666666666664,37.254901960784316,62456.35926096385,61205.0,59953.64073903615,1996.81,1999.13,1988.33,0.55,373366,5785659,621.81,628.03,621.75,-0.44,507112,2855825,4963.53,4989.25,4960.87,2104.50,2112.74,2103.75
64,20150303,60700,60900,60200,64438,0,61480.0,61250.0,60570.0,38.775510204081634,62351.816681667144,61250.0,60148.183318332856,2001.38,2003.05,1995.93,0.23,444865,5438365,625.64,626.24,624.29,0.62,502375,2787743,5008.10,5008.57,4972.01,2117.39,2117.52,2104.50
65,20150304,60400,60900,60400,19980,-300,61160.0,61240.0,60525.0,38.775510204081634,62368.53887837327,61240.0,60111.46112162673,1998.29,2003.85,1996.50,-0.15,374540,4724947,630.35,631.32,627.09,0.75,528476,3007145,4979.90,4996.66,4956.07,2107.78,2115.76,2098.26
66,20150305,61100,61600,60200,45282,700,60940.0,61265.0,60508.333333333336,48.14814814814815,62357.29116997255,61265.0,60172.70883002745,1998.38,2002.48,1993.92,0.00,373683,4055523,631.43,633.58,629.41,0.17,485603,2827877,4967.14,4973.33,4938.90,2098.53,2107.72,2087.62
67,20150306,61200,61600,60400,44900,100,60820.0,61305.0,60478.333333333336,49.09090909090909,62323.77377272877,61305.0,60286.22622727123,2012.94,2013.73,2003.18,0.73,393347,4809474,635.84,635.87,632.50,0.70,551627,3076185,4982.81,4993.52,4963.10,2101.04,2104.25,2095.22
68,20150309,60300,61100,60000,32774,-900,60740.0,61260.0,60433.333333333336,44.26229508196721,62368.87330205033,61260.0,60151.12669794967,1992.82,2005.81,1990.87,-1.00,296747,4048388,629.26,636.83,628.83,-1.03,503302,2792596,4927.37,4982.93,4918.63,2071.26,2100.91,2067.27
69,20150310,60900,61400,60300,124093,600,60780.0,61205.0,60411.666666666664,48.484848484848484,62269.847406908615,61205.0,60140.152593091385,1984.77,2003.19,1982.22,-0.40,433405,4786369,621.99,633.52,617.89,-1.16,571069,2934639,4942.44,4950.47,4920.82,2079.43,2083.49,2072.21
70,20150311,61000,61100,60200,51407,100,60900.0,61165.0,60410.0,55.00000000000001,62197.036821048554,61165.0,60132.963178951446,1980.83,1984.60,1969.13,-0.20,399532,5887013,619.61,623.24,616.43,-0.38,470057,2571349,4859.80,4903.44,4859.80,2044.16,2076.14,2044.16
71,20150312,60100,61000,60100,57426,-900,60700.0,61095.0,60403.333333333336,41.93548387096774,62212.98926649588,61095.0,59977.01073350412,1970.59,1988.77,1970.59,-0.52,384041,6400259,628.15,628.29,621.47,1.38,490443,2778599,4849.94,4876.09,4846.79,2040.24,2050.08,2039.69
72,20150313,60100,60600,59100,61408,0,60480.0,61035.0,60441.666666666664,37.93103448275861,62228.77552328735,61035.0,59841.22447671265,1985.79,1991.87,1982.96,0.77,326707,4350272,634.25,634.97,631.50,0.97,530719,3012814,4893.29,4895.80,4853.20,2065.95,2066.41,2041.10
73,20150316,59200,60000,58900,45180,-900,60260.0,60930.0,60450.0,29.6875,62358.42570685353,60930.0,59501.57429314647,1987.33,1991.79,1982.26,0.08,319163,4646945,635.40,636.69,633.86,0.18,556633,3013223,4871.76,4904.47,4842.80,2053.40,2064.56,2041.17
74,20150317,60400,60500,59000,69264,1200,60160.0,60900.0,60476.666666666664,39.189189189189186,62346.37477854116,60900.0,59453.62522145884,2029.91,2029.91,1997.27,2.14,356554,5386342,636.05,639.00,634.55,0.10,524049,2870417,4929.51,4929.94,4889.09,2081.19,2081.41,2055.35
75,20150318,59600,60600,59600,31204,-800,59880.0,60825.0,60493.333333333336,33.75,62374.03195577109,60825.0,59275.96804422891,2028.45,2036.13,2026.72,-0.07,362009,5388525,628.99,639.70,628.94,-1.11,556577,3398296,4937.44,4944.91,4907.02,2074.28,2080.59,2065.08
76,20150319,59700,59800,58700,109815,100,59800.0,60790.0,60511.666666666664,36.36363636363637,62406.04455384126,60790.0,59173.95544615874,2037.89,2047.13,2031.07,0.47,468284,5799016,631.81,633.64,620.52,0.45,559031,3292416,4982.83,5001.57,4907.72,2099.50,2106.85,2061.23
77,20150320,59100,59600,58900,51001,-600,59600.0,60690.0,60495.0,38.88888888888889,62457.37092880923,60690.0,58922.62907119077,2037.24,2040.00,2027.81,-0.03,351732,5195223,640.08,640.09,632.57,1.31,578703,3368135,4992.38,5000.02,4979.94,2089.27,2098.69,2085.56
78,20150323,59600,59800,58600,38914,500,59680.0,60595.0,60485.0,42.857142857142854,62382.148566851676,60595.0,58807.851433148324,2036.59,2043.92,2032.35,-0.03,314897,4686339,640.29,644.01,640.29,0.03,530150,3010643,5026.42,5042.14,5020.06,2108.10,2113.92,2090.32
79,20150324,62400,62400,60100,149799,2800,60080.0,60625.0,60526.666666666664,59.80392156862745,62509.542384771434,60625.0,58740.457615228566,2041.37,2041.77,2028.54,0.23,328834,4664615,641.87,642.43,638.46,0.25,525789,2659167,5010.97,5031.39,5010.97,2104.42,2114.86,2104.42
80,20150325,62300,62800,61800,41890,-100,60620.0,60640.0,60565.0,56.250000000000014,62572.25257148231,60640.0,58707.74742851769,2042.81,2046.97,2038.14,0.07,423409,5109071,651.05,651.06,644.69,1.43,534691,3482399,4994.73,5032.48,4994.56,2091.50,2107.63,2091.50
81,20150326,63000,63600,61800,68067,700,61280.0,60680.0,60600.0,58.823529411764696,62766.7199141236,60680.0,58593.2800858764,2022.56,2036.70,2019.51,-0.99,342261,5154957,642.53,649.62,640.56,-1.31,551807,3594197,4876.52,5006.76,4876.52,2061.05,2097.43,2061.05
82,20150327,62600,63400,62200,49090,-400,61980.0,60720.0,60623.333333333336,61.85567010309278,62918.72690436989,60720.0,58521.27309563011,2019.80,2027.25,2016.88,-0.14,448964,5110738,640.12,646.43,637.71,-0.38,592412,3213332,4863.36,4889.21,4825.93,2056.15,2067.15,2045.50
83,20150330,62900,63300,62200,47372,300,62640.0,60830.0,60660.0,60.63829787234043,63225.0782868207,60830.0,58434.9217131793,2030.04,2033.27,2018.12,0.51,439556,4465390,646.74,646.78,641.47,1.03,467256,2722251,4891.22,4899.26,4859.66,2061.02,2062.83,2052.96
84,20150331,63800,63900,62900,51634,900,62920.0,60985.0,60726.666666666664,63.725490196078425,63705.49627825513,60985.0,58264.50372174487,2041.03,2046.90,2032.24,0.54,555933,5367292,650.49,650.75,647.38,0.58,524552,3358425,4947.44,4948.46,4921.12,2086.24,2088.97,2064.11
85,20150401,63500,63800,63100,39781,-300,63160.0,61140.0,60800.0,67.70833333333334,64055.75033224726,61140.0,58224.24966775274,2028.45,2039.04,2024.64,-0.62,542801,5386245,650.23,651.40,645.63,-0.04,513254,2945767,4900.89,4940.87,4899.31,2067.89,2084.05,2067.04
86,20150402,62100,63400,61600,94284,-1400,62980.0,61190.0,60850.0,59.09090909090908,64135.43714921911,61190.0,58244.56285078089,2029.07,2040.45,2028.22,0.03,655864,6006832,650.57,654.85,649.23,0.05,629852,3674422,4880.23,4899.38,4844.39,2059.69,2067.63,2048.38
87,20150403,61500,62300,60700,86537,-600,62760.0,61205.0,60890.0,60.74766355140188,64153.542012588594,61205.0,58256.457987411406,2045.42,2045.94,2031.27,0.81,498636,4527545,658.04,658.05,652.59,1.15,528694,3255716,4886.94,4901.33,4872.96,2066.96,2072.17,2057.32
88,20150406,60700,61900,60500,79901,-800,62320.0,61225.0,60935.0,51.45631067961165,64154.07835333915,61225.0,58295.92164666085,2046.43,2055.45,2043.26,0.05,460493,4769017,662.15,662.59,658.99,0.62,523547,3202147,4886.94,4901.33,4872.96,2066.96,2072.17,2057.32
89,20150407,61100,61600,60600,54304,400,61780.0,61235.0,60951.666666666664,57.57575757575758,64160.93574775661,61235.0,58309.06425224339,2047.03,2059.09,2043.79,0.03,436233,4861154,666.83,667.94,664.64,0.71,550040,3719499,4917.32,4929.63,4852.91,2080.62,2086.99,2056.52
90,20150408,61600,61800,60700,46285,500,61400.0,61265.0,60990.0,59.22330097087378,64192.98565570257,61265.0,58337.01434429743,2059.26,2060.19,2046.09,0.60,552684,6518067,668.03,669.37,662.57,0.18,560683,3773269,4910.23,4948.88,4909.77,2076.33,2089.81,2076.10
91,20150409,61500,61600,60700,46147,-100,61280.0,61335.0,61018.333333333336,62.244897959183675,64214.77429671146,61335.0,58455.22570328854,2058.87,2064.46,2054.17,-0.02,529862,6045590,676.96,677.99,670.83,1.34,595117,3773204,4950.82,4956.72,4914.15,2081.90,2086.69,2073.30
