,stck_bsop_date,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower,bstp_nmix_prpr,bstp_nmix_hgpr,bstp_nmix_lwpr,bstp_nmix_prdy_ctrt,acml_vol,acml_tr_pbmn,bstp_nmix_prpr,bstp_nmix_hgpr,bstp_nmix_lwpr,bstp_nmix_prdy_ctrt,acml_vol,acml_tr_pbmn,ovrs_nmix_prpr,ovrs_nmix_hgpr,ovrs_nmix_lwpr,ovrs_nmix_prpr,ovrs_nmix_hgpr,ovrs_nmix_lwpr
0,20141125,103300,105000,101100,60962,300,105540.0,109455.0,92910.0,41.12676056338028,118188.26399463568,109455.0,100721.73600536432,1980.21,1981.85,1973.80,0.08,283188,6179890,546.34,546.98,543.36,0.81,397533,2820780,,,,,,
1,20141126,104000,104200,99100,115874,700,104420.0,109505.0,93301.66666666667,46.223564954682786,118100.22541880084,109505.0,100909.77458119916,1980.84,1985.43,1972.95,0.03,253288,4149141,547.34,548.10,546.58,0.18,367260,1898873,4758.25,4774.52,4749.92,2067.03,2074.21,2064.75
2,20141127,106000,108100,103500,93134,2000,103980.0,109285.0,93736.66666666667,38.62068965517241,118001.71383033767,109285.0,100568.28616966233,1982.09,1994.82,1982.08,0.06,295509,5571154,545.97,549.32,545.46,-0.25,338403,1735361,4787.32,4788.00,4757.48,2072.83,2073.29,2066.62
3,20141128,107400,108500,105200,74471,1400,104740.0,109135.0,94165.0,28.800000000000004,117873.02609288848,109135.0,100396.97390711152,1980.78,1984.73,1975.66,-0.07,340696,4301527,545.08,548.01,544.51,-0.16,354876,1632517,4787.32,4788.00,4757.48,2072.83,2073.29,2066.62
4,20141201,106700,108900,106100,69786,-700,105480.0,109020.0,94601.66666666667,28.015564202334637,117822.40876124258,109020.0,100217.59123875742,1965.22,1971.97,1962.15,-0.79,333977,4702647,539.45,545.23,539.13,-1.03,368382,1706683,4791.63,4810.86,4786.72,2067.56,2075.76,2065.06
5,20141202,103900,107200,99900,190062,-2800,105600.0,108765.0,94998.33333333333,29.508196721311474,117846.02967729981,108765.0,99683.97032270019,1965.83,1965.83,1954.40,0.03,317912,3878547,541.53,541.55,537.53,0.39,359758,1826563,4727.35,4782.07,4724.62,2053.44,2065.78,2049.57
6,20141203,104400,105300,103300,48485,500,105680.0,108505.0,95393.33333333333,31.0483870967742,117771.38548734078,108505.0,99238.61451265922,1969.91,1973.96,1964.77,0.21,271112,3300716,545.02,546.00,542.64,0.64,428016,2033941,4755.81,4761.63,4729.76,2066.55,2068.77,2053.77
7,20141204,105000,106200,103600,50448,600,105480.0,108430.0,95801.66666666667,34.439834024896264,117783.95103686137,108430.0,99076.04896313863,1986.61,1988.56,1976.10,0.85,244390,3548271,548.16,549.46,547.20,0.58,394092,2248476,4774.47,4781.37,4745.14,2074.33,2076.28,2066.65
8,20141205,104800,106300,103400,64616,-200,104960.0,108040.0,96163.33333333333,44.623655913978496,117316.07675690537,108040.0,98763.92324309463,1986.62,1989.17,1983.36,0.00,305548,3434291,550.85,550.92,549.27,0.49,480233,2249781,4769.44,4785.41,4753.71,2071.92,2077.34,2062.34
9,20141208,102300,104800,101400,63431,-2500,104080.0,107255.0,96428.33333333333,36.0,115641.29238698485,107255.0,98868.70761301515,1978.95,1990.04,1976.89,-0.39,295139,3174101,551.40,553.11,551.19,0.10,432777,2141511,4780.76,4788.98,4769.64,2075.37,2079.47,2070.81
10,20141209,99100,102200,98800,118361,-3200,103120.0,106310.0,96613.33333333333,25.581395348837205,113857.68838784432,106310.0,98762.31161215568,1970.95,1977.15,1968.85,-0.40,541162,3920050,546.57,552.38,546.57,-0.88,513199,2178098,4740.69,4793.24,4722.91,2060.31,2075.78,2054.27
11,20141210,98700,100100,98100,70494,-400,101980.0,105550.0,96795.0,26.82926829268293,112947.1616178099,105550.0,98152.8383821901,1945.56,1966.11,1943.27,-1.29,367890,3921968,541.96,548.21,540.42,-0.84,452662,2189383,4766.47,4768.41,4674.38,2059.82,2060.60,2034.17
12,20141211,97800,100200,96800,67750,-900,100540.0,104750.0,96983.33333333333,32.738095238095234,111860.41489647405,104750.0,97639.58510352595,1916.59,1937.23,1916.49,-1.49,343635,4483230,537.21,542.60,536.32,-0.88,477012,2356053,4684.03,4766.64,4679.25,2026.14,2058.86,2024.26
13,20141212,97800,98700,95400,99410,0,99140.0,104015.0,97191.66666666667,33.95061728395061,110800.65398469448,104015.0,97229.34601530552,1921.71,1926.67,1915.00,0.27,363470,3800864,533.67,540.13,530.83,-0.66,596591,2729367,4708.16,4759.88,4699.43,2035.33,2055.53,2027.92
14,20141215,97800,98900,95000,48412,0,98240.0,103565.0,97433.33333333333,32.70440251572327,110735.01394698783,103565.0,96394.98605301217,1920.36,1920.43,1899.61,-0.07,294421,3750325,538.09,538.92,530.10,0.83,424151,1945924,4653.60,4707.92,4653.60,2002.33,2032.25,2002.33
