,stck_bsop_date,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,bb_upper,bb_middle,bb_lower
0,20210709,160500,162000,158500,3795528,-2500,159800.0,156125.0,131658.33333333334,169714.97792492688,156125.0,142535.02207507312
1,20210712,162000,162500,158000,3248064,1500,160800.0,157100.0,132350.0,169374.36352728726,157100.0,144825.63647271274
2,20210713,161000,163500,160500,3859736,-1000,161500.0,157925.0,133050.0,168844.13458109205,157925.0,147005.86541890795
3,20210714,162000,164500,161000,3352019,1000,161700.0,158875.0,133766.66666666666,167499.81883867714,158875.0,150250.18116132286
4,20210715,159500,162000,158500,3821843,-2500,161000.0,159450.0,134433.33333333334,166484.91293478463,159450.0,152415.08706521537
5,20210716,157000,159500,157000,3423188,-2500,160300.0,159550.0,135083.33333333334,166383.0081223426,159550.0,152716.9918776574
6,20210719,154000,155500,154000,3475792,-3000,158700.0,159500.0,135691.66666666666,166478.53852894716,159500.0,152521.46147105284
7,20210720,152000,153000,149000,6652856,-2000,156900.0,159150.0,136266.66666666666,166857.78826901724,159150.0,151442.21173098276
8,20210721,145000,155500,144500,10409836,-7000,153500.0,157925.0,136716.66666666666,166411.90167257757,157925.0,149438.09832742243
9,20210722,147500,148000,142500,5759268,2500,151100.0,157450.0,137150.0,167077.56459339536,157450.0,147822.43540660464
10,20210723,149500,153500,147500,5249906,2000,149600.0,157200.0,137650.0,167365.6283622804,157200.0,147034.3716377196
11,20210726,147500,153000,146500,4071898,-2000,148300.0,156825.0,138158.33333333334,167808.0551305181,156825.0,145841.9448694819
12,20210727,148000,149000,145500,3357695,500,147500.0,156325.0,138733.33333333334,167940.82971638272,156325.0,144709.17028361728
13,20210728,148000,149500,146500,2716816,0,148100.0,155575.0,139291.66666666666,167306.47475810267,155575.0,143843.52524189733
14,20210729,148500,149000,147500,1766172,500,148300.0,155000.0,139841.66666666666,166933.14711214104,155000.0,143066.85288785896
15,20210730,147000,149500,147000,2057332,-1500,147800.0,154375.0,140375.0,166605.5968783212,154375.0,142144.4031216788
16,20210802,146000,148500,145000,2172117,-1000,147500.0,153825.0,140900.0,166514.6611459881,153825.0,141135.3388540119
17,20210803,144000,146500,143000,2697098,-2000,146700.0,153150.0,141366.66666666666,166409.33633331623,153150.0,139890.66366668377
18,20210804,149500,150000,144000,3136752,5500,147000.0,152575.0,141950.0,165413.5162694137,152575.0,139736.4837305863
19,20210805,149000,151500,148500,2254087,-500,147100.0,151875.0,142550.0,163861.97209473685,151875.0,139888.02790526315
20,20210806,145500,149500,145000,4155669,-3500,146800.0,151125.0,143150.0,162730.49438843515,151125.0,139519.50561156485
21,20210809,148000,149000,144000,3017396,2500,147200.0,150425.0,143800.0,160961.9587642735,150425.0,139888.0412357265
22,20210810,146500,148500,144500,2074409,-1500,147700.0,149700.0,144400.0,159167.8403028357,149700.0,140232.1596971643
23,20210811,144000,147500,144000,1754472,-2500,146600.0,148800.0,144916.66666666666,156714.54357496375,148800.0,140885.45642503625
24,20210812,147500,148000,144000,2950088,3500,146300.0,148200.0,145483.33333333334,154416.10810716802,148200.0,141983.89189283198
25,20210813,146000,147500,144500,2285992,-1500,146400.0,147650.0,145966.66666666666,152436.43917750972,147650.0,142863.56082249028
26,20210817,142000,147500,141000,3322347,-4000,145200.0,147050.0,146391.66666666666,151498.59528390705,147050.0,142601.40471609295
27,20210818,145500,146500,141500,2720552,3500,145000.0,146725.0,146850.0,150591.19968444467,146725.0,142858.80031555533
28,20210819,146500,149000,144000,2813914,1000,145500.0,146800.0,147300.0,150586.8192457523,146800.0,143013.1807542477
29,20210820,144000,149000,143000,2776813,-2500,144800.0,146625.0,147616.66666666666,150585.74487943872,146625.0,142664.25512056128
30,20210823,148500,148500,144500,2678395,4500,145300.0,146575.0,148058.33333333334,150412.64250549735,146575.0,142737.35749450265
31,20210824,149000,150500,148000,2032632,500,146700.0,146650.0,148491.66666666666,150613.58423652127,146650.0,142686.41576347873
32,20210825,151000,153500,148500,2900928,2000,147800.0,146800.0,148891.66666666666,151163.48484585428,146800.0,142436.51515414572
33,20210826,149500,152500,147500,2360164,-1500,148400.0,146875.0,149266.66666666666,151368.05018890285,146875.0,142381.94981109715
34,20210827,150000,150000,147000,1430634,500,149600.0,146950.0,149658.33333333334,151596.50406219557,146950.0,142303.49593780443
35,20210830,151500,153000,150500,1628144,1500,150200.0,147175.0,150116.66666666666,152227.4746412031,147175.0,142122.5253587969
36,20210831,155000,155000,151000,3078357,3500,151400.0,147625.0,150600.0,153682.02071979287,147625.0,141567.97928020713
37,20210901,154000,156000,154000,2011434,-1000,152000.0,148125.0,151025.0,154542.7488264967,148125.0,141707.2511735033
38,20210902,155000,156000,153500,1649156,1000,153100.0,148400.0,151458.33333333334,155468.23881882892,148400.0,141331.76118117108
39,20210903,156500,157500,154500,1934669,1500,154400.0,148775.0,151841.66666666666,156677.37306130253,148775.0,140872.62693869747
40,20210906,155500,156500,152500,1883428,-1000,155200.0,149275.0,152175.0,157542.25468338796,149275.0,141007.74531661204
41,20210907,154000,156000,153500,1072249,-1500,155000.0,149575.0,152366.66666666666,158067.79106065843,149575.0,141082.20893934157
42,20210908,138500,151500,136500,16920382,-15500,151900.0,149175.0,152266.66666666666,158876.93279712863,149175.0,139473.06720287137
43,20210909,128500,134500,128000,14534253,-10000,146600.0,148400.0,152025.0,161509.53851209112,148400.0,135290.46148790888
44,20210910,130000,133500,126000,9918050,1500,141300.0,147525.0,151725.0,162898.59749700766,147525.0,132151.40250299234
45,20210913,124500,130000,122500,8675498,-5500,135100.0,146450.0,151216.66666666666,164815.45670545657,146450.0,128084.54329454344
46,20210914,124000,126000,118000,18895148,-500,129100.0,145550.0,150700.0,166307.89006618928,145550.0,124792.10993381072
47,20210915,122500,127500,122000,9078817,-1500,125900.0,144400.0,150091.66666666666,167462.0901047585,144400.0,121337.9098952415
48,20210916,121500,125000,121000,4770936,-1000,124500.0,143150.0,149291.66666666666,168242.03060734624,143150.0,118057.96939265376
49,20210917,119500,121500,118000,4807631,-2000,122400.0,141925.0,148666.66666666666,169041.92276051987,141925.0,114808.07723948012
50,20210923,115000,118000,114000,6314773,-4500,120500.0,140250.0,148008.33333333334,169583.4280301502,140250.0,110916.57196984984
51,20210924,119500,121000,116000,5327603,4500,119600.0,138775.0,147416.66666666666,169148.4670395067,138775.0,108401.53296049328
52,20210927,120000,122500,119500,3635942,500,119100.0,137225.0,146783.33333333334,168104.5644399334,137225.0,106345.4355600666
53,20210928,117500,121500,117500,3445583,-2500,118300.0,135625.0,146025.0,167104.9539389752,135625.0,104145.0460610248
54,20210929,116500,117500,114500,3172350,-1000,117700.0,133950.0,145300.0,165755.5026685635,133950.0,102144.49733143648
55,20210930,118000,120500,114500,4649917,1500,118300.0,132275.0,144608.33333333334,163733.66335367732,132275.0,100816.33664632268
56,20211001,116500,120000,116000,2329103,-1500,117700.0,130350.0,143933.33333333334,160703.08880493054,130350.0,99996.91119506944
57,20211005,111000,116000,110500,4885065,-5500,115900.0,128200.0,143158.33333333334,157625.1593028823,128200.0,98774.84069711772
58,20211006,113000,116000,112000,4610915,2000,115000.0,126100.0,142358.33333333334,153500.0,126100.0,98700.0
59,20211007,119500,119500,115000,5146917,6500,115600.0,124250.0,141633.33333333334,147934.38304030738,124250.0,100565.61695969262
60,20211008,117500,121500,117500,3930836,-2000,115500.0,122350.0,140916.66666666666,141331.8334204049,122350.0,103368.16657959513
61,20211012,113500,118500,113000,3810466,-4000,114900.0,120325.0,140108.33333333334,132943.53795017474,120325.0,107706.46204982526
62,20211013,117000,118500,114000,2731883,3500,116100.0,119250.0,139375.0,128776.27944162882,119250.0,109723.72055837118
63,20211014,121500,122000,118500,3891958,4500,117800.0,118900.0,138700.0,127511.6200566444,118900.0,110288.3799433556
64,20211015,122000,123500,120000,2331425,500,118300.0,118500.0,138075.0,125627.4118724822,118500.0,111372.5881275178
65,20211018,121500,123000,120500,1831322,-500,119100.0,118350.0,137483.33333333334,125081.27031101855,118350.0,111618.72968898145
66,20211019,127500,127500,121500,4075027,6000,121900.0,118525.0,137041.66666666666,125978.01952231444,118525.0,111071.98047768556
67,20211020,128000,130500,127000,4959740,500,124100.0,118800.0,136641.66666666666,127168.99038116306,118800.0,110431.00961883694
68,20211021,128000,130000,127500,2297507,0,125400.0,119125.0,136358.33333333334,128349.2885904551,119125.0,109900.7114095449
69,20211022,127500,129500,125500,1985417,-500,126500.0,119525.0,136025.0,129447.07135632474,119525.0,109602.92864367526
70,20211025,126000,127500,123500,2309608,-1500,127400.0,120075.0,135633.33333333334,130151.08554945818,120075.0,109998.91445054182
71,20211026,127500,128000,126000,1265299,1500,127400.0,120475.0,135300.0,131050.7978422434,120475.0,109899.2021577566
72,20211027,128500,129000,126500,1449071,1000,127500.0,120900.0,134975.0,132033.73252777342,120900.0,109766.26747222658
73,20211028,125500,130000,125000,1783396,-3000,127000.0,121300.0,134600.0,132491.0678668302,121300.0,110108.93213316976
74,20211029,125500,126500,123000,1891355,0,126600.0,121750.0,134216.66666666666,132856.30451590446,121750.0,110643.69548409551
75,20211101,125500,127000,125000,1081519,0,126500.0,122125.0,133858.33333333334,133205.95212515604,122125.0,111044.04787484396
76,20211102,128000,128500,126000,1642378,2500,126600.0,122700.0,133558.33333333334,133747.17158371318,122700.0,111652.82841628682
77,20211103,124500,128500,123500,2937805,-3500,125800.0,123375.0,133233.33333333334,133043.89342168998,123375.0,113706.10657831
78,20211104,130000,130500,125500,6001098,5500,126700.0,124225.0,132908.33333333334,133048.1230298574,124225.0,115401.8769701426
79,20211105,128500,131000,126500,2810726,-1500,127300.0,124675.0,132566.66666666666,133405.83615697833,124675.0,115944.16384302168
80,20211108,125000,128500,123000,4026899,-3500,127200.0,125050.0,132225.0,133136.40834981762,125050.0,116963.59165018238
81,20211109,125500,127000,124500,1990889,500,126700.0,125650.0,131850.0,131758.19122163017,125650.0,119541.8087783698
82,20211110,124000,127500,123500,1598893,-1500,126600.0,126000.0,131475.0,130732.86382647968,126000.0,121267.13617352032
83,20211111,125500,125500,121500,1955371,1500,125700.0,126200.0,131166.66666666666,130470.83130081253,126200.0,121929.16869918747
84,20211112,127000,128000,124500,2100660,1500,125400.0,126450.0,130825.0,130269.68585095686,126450.0,122630.31414904314
85,20211115,129000,129500,127000,1714170,2000,126200.0,126825.0,130541.66666666669,130054.16397849353,126825.0,123595.83602150647
86,20211116,127500,130000,127000,1591390,-1500,126600.0,126825.0,130300.0,130054.16397849353,126825.0,123595.83602150647
87,20211117,125000,129000,125000,1675657,-2500,126800.0,126675.0,129958.33333333331,129950.28624703246,126675.0,123399.71375296754
88,20211118,124500,126000,123000,1543924,-500,126600.0,126500.0,129591.66666666669,129846.6401061363,126500.0,123153.3598938637
89,20211119,127000,127500,124500,1512294,2500,126600.0,126475.0,129308.33333333331,129798.77797092406,126475.0,123151.22202907594
90,20211122,128500,129000,125500,2213290,1500,126500.0,126600.0,128975.0,130029.28563989644,126600.0,123170.71436010356
91,20211123,124500,128000,124000,1981200,-4000,125900.0,126450.0,128566.66666666669,129969.9431813596,126450.0,122930.0568186404
92,20211124,124500,125500,123500,1589036,0,125800.0,126250.0,128125.0,129735.68501158668,126250.0,122764.31498841332
93,20211125,128000,128500,124500,2906344,3500,126500.0,126375.0,127766.66666666669,129922.88669492136,126375.0,122827.11330507864
94,20211126,125500,128500,125000,1679040,-2500,126200.0,126375.0,127358.33333333331,129922.88669492136,126375.0,122827.11330507864
95,20211129,123000,125500,122000,2031484,-2500,125100.0,126250.0,126883.33333333331,130077.53184180093,126250.0,122422.46815819907
96,20211130,122000,124500,121500,3807209,-1000,124600.0,125950.0,126333.33333333331,130108.12457725836,125950.0,121791.87542274164
97,20211201,122500,123500,121000,1482581,500,124200.0,125850.0,125808.33333333331,130232.92140016225,125850.0,121467.07859983775
98,20211202,122500,123000,120000,2028101,0,123100.0,125475.0,125266.66666666669,129652.02046918614,125475.0,121297.97953081386
99,20211203,123500,124000,121500,1488902,1000,122700.0,125225.0,124716.66666666669,129243.3952020676,125225.0,121206.6047979324
100,20211206,121000,122500,120500,1477396,-2500,122300.0,125025.0,124141.66666666669,129446.25547780264,125025.0,120603.74452219736
101,20211207,120500,122000,120000,1218740,-500,122000.0,124775.0,123583.33333333331,129606.92508220069,124775.0,119943.07491779931
102,20211208,121000,123500,120500,2288195,500,121700.0,124625.0,123291.66666666669,129722.79364038992,124625.0,119527.20635961008
103,20211209,122500,122500,120000,2338843,1500,121700.0,124475.0,123191.66666666669,129637.1216568384,124475.0,119312.8783431616
104,20211210,122500,122500,121000,974383,0,121500.0,124250.0,123066.66666666669,129344.11425078,124250.0,119155.88574922
105,20211213,120000,123000,120000,1405089,-2500,121300.0,123800.0,122991.66666666669,128723.41345003647,123800.0,118876.58654996353
106,20211214,118500,119000,117000,1718411,-1500,120900.0,123350.0,122900.0,128479.32744129286,123350.0,118220.67255870714
107,20211215,118500,119000,117000,1070223,0,120400.0,123025.0,122833.33333333331,128506.55999693518,123025.0,117543.44000306482
108,20211216,119500,120500,118500,1168717,1000,119800.0,122775.0,122800.0,128418.35892886495,122775.0,117131.64107113505
109,20211217,117500,119000,117500,1265074,-2000,118800.0,122300.0,122766.66666666669,128039.3379409127,122300.0,116560.6620590873
110,20211220,113000,117000,113000,2989796,-4500,117400.0,121525.0,122733.33333333331,127861.20548909204,121525.0,115188.79451090796
111,20211221,114500,115000,112500,1366889,1500,116600.0,121025.0,122650.0,127898.68169178643,121025.0,114151.31830821357
112,20211222,114500,115500,113500,1036505,0,115800.0,120525.0,122558.33333333331,127760.15722013004,120525.0,113289.84277986996
113,20211223,113000,115000,113000,1113550,-1500,114500.0,119775.0,122483.33333333331,126863.54710078164,119775.0,112686.45289921836
114,20211224,114500,115000,112500,1484508,1500,113900.0,119225.0,122450.0,126156.630399841,119225.0,112293.369600159
115,20211227,113000,114500,113000,1116701,-1500,113900.0,118725.0,122366.66666666669,125932.4614116206,118725.0,111517.5385883794
116,20211228,113500,114000,113000,2370856,500,113700.0,118300.0,122316.66666666669,125685.1201750547,118300.0,110914.8798249453
117,20211229,114000,117500,114000,1791503,500,113600.0,117875.0,122366.66666666669,125222.61866185228,117875.0,110527.38133814772
118,20211230,112500,114500,112500,1223078,-1500,113500.0,117375.0,122358.33333333331,124756.56487474032,117375.0,109993.43512525968
119,20220103,114500,117000,113000,1846049,2000,113500.0,116925.0,122275.0,123840.74291020133,116925.0,110009.25708979867
120,20220104,111500,114500,111000,2396207,-3000,113200.0,116450.0,122175.0,123484.91293478462,116450.0,109415.08706521538
121,20220105,105500,111000,105000,5108428,-6000,111600.0,115700.0,122041.66666666669,123942.57241399796,115700.0,107457.42758600204
122,20220106,100000,103000,99900,7120428,-5500,108800.0,114650.0,121758.33333333331,125004.2261903051,114650.0,104295.7738096949
123,20220107,100000,101500,99800,3962672,0,106300.0,113525.0,121400.0,125046.61013053296,113525.0,102003.38986946704
124,20220110,96600,100500,95200,5377749,-3400,102720.0,112230.0,120976.66666666669,125161.37270362276,112230.0,99298.62729637724
125,20220111,95000,97200,94500,4382380,-1600,99420.0,110980.0,120535.0,125411.57649046008,110980.0,96548.42350953992
126,20220112,97200,98600,96100,3354459,2200,97760.0,109915.0,120030.0,125093.9690031965,109915.0,94736.0309968035
127,20220113,96700,98200,96200,2519096,-500,97100.0,108825.0,119508.33333333331,124504.14219592388,108825.0,93145.85780407612
128,20220114,93900,95300,93600,2685014,-2800,95880.0,107545.0,118940.0,123701.79114180784,107545.0,91388.20885819216
129,20220117,92900,94300,92000,2589273,-1000,95140.0,106315.0,118363.33333333331,122990.28410552576,106315.0,89639.71589447424
130,20220118,92000,94400,92000,1650829,-900,94540.0,105265.0,117796.66666666669,122749.31010935231,105265.0,87780.68989064767
131,20220119,90400,90400,87300,4587643,-1600,93180.0,104060.0,117178.33333333331,122143.95974337478,104060.0,85976.04025662522
132,20220120,92300,92700,88800,3004684,1900,92300.0,102950.0,116575.0,121059.72114638986,102950.0,84840.27885361014
133,20220121,91800,94100,90600,2954607,-500,91880.0,101890.0,116013.33333333331,120004.40310912838,101890.0,83775.59689087162
134,20220124,90000,92100,89700,2021697,-1800,91300.0,100665.0,115421.66666666669,118514.40055015856,100665.0,82815.59944984145
135,20220125,87600,90700,87500,2844579,-2400,90420.0,99395.0,114790.0,117167.39151042988,99395.0,81622.60848957012
136,20220126,86900,88600,86600,2204197,-700,89720.0,98065.0,114105.0,115391.77407944133,98065.0,80738.22592055867
137,20220127,82600,87500,82600,3793749,-4300,87780.0,96495.0,113406.66666666669,113448.04987310542,96495.0,79541.95012689458
138,20220128,85000,85600,82200,2958280,2400,86420.0,95120.0,112656.66666666669,111089.92172804863,95120.0,79150.07827195137
139,20220203,85100,88300,85100,3118696,100,85440.0,93650.0,111933.33333333331,107483.22088307708,93650.0,79816.77911692292
140,20220204,87100,87500,84500,1870626,2000,85340.0,92430.0,111301.66666666669,103843.16783369106,92430.0,81016.83216630894
141,20220207,88000,88000,85000,2224116,900,85560.0,91555.0,110676.66666666669,101401.7202661597,91555.0,81708.2797338403
142,20220208,86500,89200,86000,2030457,-1500,86340.0,90880.0,110051.66666666669,100152.66951853671,90880.0,81607.33048146329
143,20220209,86100,87300,85700,1640629,-400,86560.0,90185.0,109395.0,98669.40333789006,90185.0,81700.59666210994
144,20220210,87300,89400,86000,3401352,1200,87000.0,89720.0,108733.33333333331,97754.57528435698,89720.0,81685.42471564302
145,20220211,91700,93600,85300,7012496,4400,87920.0,89555.0,108111.66666666669,97278.59372313174,89555.0,81831.40627686826
146,20220214,88800,90800,87500,4002853,-2900,88080.0,89135.0,107466.66666666669,96017.81192536888,89135.0,82252.18807463112
147,20220215,88300,91000,87900,2250253,-500,88440.0,88715.0,106855.0,94661.51999071726,88715.0,82768.48000928274
148,20220216,91900,92100,89600,2468864,3600,89600.0,88615.0,106311.66666666669,94269.47610305322,88615.0,82960.52389694678
149,20220217,90600,92100,89200,2851978,-1300,90260.0,88500.0,105705.0,93888.50628653249,88500.0,83111.49371346753
150,20220218,91400,92500,88700,2232912,800,90200.0,88470.0,105086.66666666669,93786.42737183534,88470.0,83153.57262816466
151,20220221,93200,94500,89900,2855108,1800,91080.0,88610.0,104565.0,94259.3893475313,88610.0,82960.6106524687
152,20220222,91800,93200,91200,1904605,-1400,91780.0,88585.0,104020.0,94172.942376224,88585.0,82997.057623776
153,20220223,92600,93800,91900,1738804,800,91920.0,88625.0,103430.0,94314.9472756784,88625.0,82935.0527243216
154,20220224,90000,91800,89300,2176721,-2600,91800.0,88625.0,102838.33333333331,94314.9472756784,88625.0,82935.0527243216
155,20220225,94400,95000,91800,3690345,4400,92400.0,88965.0,102361.66666666669,95159.60248926436,88965.0,82770.39751073565
156,20220228,94100,94900,93100,2175339,-300,92580.0,89325.0,101896.66666666669,95826.96124257904,89325.0,82823.03875742096
157,20220302,95300,95700,93900,2173330,1200,93280.0,89960.0,101443.33333333331,96185.56021575569,89960.0,83734.43978424431
158,20220303,96600,97300,95300,1738057,1300,94080.0,90540.0,101011.66666666669,96967.25446827804,90540.0,84112.74553172196
159,20220304,94700,96300,94500,1539472,-1900,95020.0,91020.0,100531.66666666669,97178.76611018798,91020.0,84861.23388981202
160,20220307,91600,93500,91600,1950179,-3100,94460.0,91245.0,100041.66666666669,97137.52916836226,91245.0,85352.47083163774
161,20220308,92100,94000,89600,1774311,500,94060.0,91450.0,99568.33333333331,97159.11551818668,91450.0,85740.88448181332
162,20220310,100000,100000,94300,5742398,7900,95000.0,92125.0,99218.33333333331,98488.29317256404,92125.0,85761.70682743596
