,stck_bsop_date,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower
0,20220114,16900,17150,16200,439632,400,15980.0,15687.5,14771.666666666666,65.56291390728477,17688.468515494435,15687.5,13686.531484505564
1,20220117,16950,17400,16500,318372,50,16260.0,15797.5,14809.166666666666,61.76470588235294,17821.96906619983,15797.5,13773.030933800172
2,20220118,16750,18000,16500,572989,-200,16550.0,15917.5,14807.5,60.431654676258994,17867.69870782441,15917.5,13967.301292175587
3,20220119,17800,17850,16400,636218,1050,16980.0,16092.5,14825.833333333334,60.14492753623188,18058.78456740117,16092.5,14126.215432598832
4,20220120,17750,18100,17250,373894,-50,17230.0,16255.0,14854.166666666666,59.12408759124088,18205.102561405423,16255.0,14304.897438594577
5,20220121,17450,18250,17350,319422,-300,17340.0,16390.0,14882.5,49.18032786885246,18277.48509927893,16390.0,14502.514900721068
6,20220124,16050,17400,15900,368356,-1400,17160.0,16465.0,14903.333333333334,38.35616438356164,18163.852553931625,16465.0,14766.147446068377
7,20220125,15550,16400,14950,445678,-500,16920.0,16475.0,14912.5,44.09448818897638,18149.664145433348,16475.0,14800.335854566654
8,20220126,15600,16050,15300,189195,50,16480.0,16490.0,14924.166666666666,49.137931034482754,18127.25379828541,16490.0,14852.74620171459
9,20220127,15450,16150,15300,221158,-150,16020.0,16442.5,14938.333333333334,47.008547008547005,18141.4040585036,16442.5,14743.595941496402
10,20220128,16000,16150,15150,176072,550,15730.0,16417.5,14965.0,53.65853658536586,18126.9662909809,16417.5,14708.0337090191
11,20220203,15450,16500,15400,201324,-550,15610.0,16312.5,14987.5,51.16279069767442,17988.469868464228,16312.5,14636.530131535772
12,20220204,15550,15600,15150,116870,100,15610.0,16202.5,15005.833333333334,49.19354838709677,17772.046112734508,16202.5,14632.953887265494
13,20220207,15350,15750,15250,113618,-200,15560.0,16155.0,15008.333333333334,39.63963963963964,17766.800235761242,16155.0,14543.199764238756
14,20220208,15100,15650,14900,137510,-250,15490.0,16125.0,15023.333333333334,33.33333333333333,17790.983193192536,16125.0,14459.016806807464
15,20220209,15150,15600,15000,86264,50,15320.0,16092.5,15059.166666666666,33.33333333333333,17807.223009701567,16092.5,14377.776990298433
16,20220210,15150,15650,14950,122465,0,15260.0,16072.5,15092.5,34.61538461538462,17821.06369629476,16072.5,14323.93630370524
17,20220211,14350,15200,14350,191308,-800,15020.0,16025.0,15110.0,15.151515151515152,17901.832437912344,16025.0,14148.167562087654
18,20220214,13350,14000,13100,202605,-1000,14620.0,15910.0,15098.333333333334,12.71186440677966,18117.39665669766,15910.0,13702.603343302342
19,20220215,13050,14000,12850,184892,-300,14210.0,15737.5,15067.5,12.71186440677966,18251.436156707245,15737.5,13223.563843292754
20,20220216,13600,13650,13350,88540,550,13900.0,15572.5,15049.166666666666,25.742574257425748,18190.60523088741,15572.5,12954.394769112594
21,20220217,13400,13800,13100,187985,-200,13550.0,15395.0,15027.5,27.368421052631582,18095.536983638623,15395.0,12694.463016361377
22,20220218,13350,13500,13100,39486,-50,13350.0,15225.0,15014.166666666666,26.31578947368421,17990.23055096677,15225.0,12459.769449033229
23,20220221,13700,13800,13050,78631,350,13420.0,15020.0,15008.333333333334,32.323232323232325,17592.4307570856,15020.0,12447.569242914398
24,20220222,13600,14150,13350,78627,-100,13530.0,14812.5,14990.833333333334,23.33333333333333,17127.208404961628,14812.5,12497.791595038372
25,20220223,13950,14100,13700,46611,350,13600.0,14637.5,14976.666666666666,32.55813953488372,16635.71795607987,14637.5,12639.282043920131
26,20220224,13150,14000,13150,85759,-800,13550.0,14492.5,14958.333333333334,26.0,16480.532947413096,14492.5,12504.467052586904
27,20220225,13450,13800,13300,73553,300,13570.0,14387.5,14949.166666666666,31.37254901960784,16362.8164303473,14387.5,12412.1835696527
28,20220228,13450,13800,13400,47837,0,13520.0,14280.0,14957.5,32.98969072164948,16213.235629715116,14280.0,12346.764370284884
29,20220302,13600,13900,13450,45701,150,13520.0,14187.5,14969.166666666666,34.343434343434346,16064.165926583632,14187.5,12310.834073416368
30,20220303,14000,14050,13700,50181,400,13530.0,14087.5,14984.166666666666,39.252336448598136,15770.317577754642,14087.5,12404.682422245358
31,20220304,13750,14000,13600,48626,-250,13650.0,14002.5,14993.333333333334,43.75000000000001,15569.176418409366,14002.5,12435.823581590634
32,20220307,13350,13750,13150,61074,-400,13630.0,13892.5,14995.833333333334,50.0,15311.046791614574,13892.5,12473.953208385426
33,20220308,13300,13450,13000,33100,-50,13600.0,13790.0,14994.166666666666,53.16455696202531,15061.062547634852,13790.0,12518.937452365148
34,20220310,13300,13700,13200,38576,0,13540.0,13700.0,14995.0,45.58823529411765,14834.900876728889,13700.0,12565.099123271111
35,20220311,13400,13450,13050,42504,100,13420.0,13612.5,14990.833333333334,50.0,14537.094505715884,13612.5,12687.905494284116
36,20220314,13850,14050,13400,145433,450,13440.0,13547.5,14988.333333333334,56.75675675675676,14161.07558621575,13547.5,12933.92441378425
37,20220315,14150,14500,13500,167511,300,13600.0,13537.5,14984.166666666666,56.164383561643824,14103.074928722976,13537.5,12971.925071277024
38,20220316,14250,14900,14000,225748,100,13790.0,13582.5,14987.5,58.9041095890411,14219.897050510905,13582.5,12945.102949489095
39,20220317,14250,14650,14200,110099,0,13980.0,13642.5,14995.0,54.54545454545456,14293.863953562062,13642.5,12991.136046437938
