,stck_bsop_date,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower
0,20181219,108000,109000,106000,218497,-500,109700.0,111125.0,105613.33333333331,40.909090909090914,116252.13370217707,111125.0,105997.86629782293
1,20181220,103000,107000,101000,579446,-5000,108000.0,110950.0,105371.66666666669,32.075471698113205,116873.68128784795,110950.0,105026.31871215205
2,20181221,104500,104500,101000,429650,1500,106900.0,110775.0,105138.33333333331,33.33333333333333,117220.73502402946,110775.0,104329.26497597054
3,20181224,101000,104500,100000,320266,-3500,105000.0,110200.0,104813.33333333331,29.508196721311474,117864.20250254388,110200.0,102535.79749745612
4,20181226,98500,100500,98000,492532,-2500,103000.0,109600.0,104471.66666666669,25.0,118801.08689231877,109600.0,100398.91310768123
5,20181227,101500,102000,100000,217247,3000,101700.0,109075.0,104171.66666666669,28.35820895522388,118848.8170639725,109075.0,99301.1829360275
6,20181228,103000,104500,101000,190847,1500,101700.0,108625.0,103963.33333333331,32.83582089552239,118644.35626674688,108625.0,98605.64373325312
7,20190102,102000,105000,101500,173462,-1000,101200.0,108100.0,103796.66666666669,35.483870967741936,118349.878048055,108100.0,97850.121951945
8,20190103,102500,105500,100500,293989,500,101500.0,107550.0,103688.33333333331,41.81818181818181,117762.24754889932,107550.0,97337.75245110068
9,20190104,103500,104000,101500,251728,1000,102500.0,107050.0,103621.66666666669,37.25490196078432,117024.46740432792,107050.0,97075.53259567208
10,20190107,103000,107000,102000,378153,-500,102800.0,106475.0,103605.0,32.6530612244898,115980.13019374276,106475.0,96969.86980625724
11,20190108,99900,103000,99500,450462,-3100,102180.0,105670.0,103628.33333333331,30.65134099616858,114516.2647484687,105670.0,96823.7352515313
12,20190109,102000,102500,100000,357096,2100,102180.0,105045.0,103645.0,34.65703971119133,113032.10836285574,105045.0,97057.89163714426
13,20190110,101000,103000,100500,291573,-1000,101880.0,104545.0,103673.33333333331,35.95505617977528,112224.44659464469,104545.0,96865.55340535531
14,20190111,102000,103500,101000,180561,1000,101580.0,104295.0,103698.33333333331,38.97058823529412,111964.02210193712,104295.0,96625.97789806288
15,20190114,100000,102000,99800,243305,-2000,100980.0,103795.0,103690.0,43.80165289256199,111210.78721377577,103795.0,96379.21278622423
16,20190115,99900,102500,99500,381581,-100,100980.0,103215.0,103680.0,39.91228070175438,109908.95996402728,103215.0,96521.04003597272
17,20190116,100000,101000,99800,217209,100,100580.0,102715.0,103663.33333333331,47.422680412371136,108770.50163074868,102715.0,96659.49836925132
18,20190117,98500,102000,98500,434803,-1500,100080.0,102115.0,103596.66666666669,50.0,107278.4387766294,102115.0,96951.5612233706
19,20190118,99600,99900,98900,291588,1100,99600.0,101670.0,103581.66666666669,44.24242424242424,106026.6500892314,101670.0,97313.3499107686
20,20190121,98800,100000,98700,252620,-800,99360.0,101210.0,103575.0,36.70886075949367,104640.3935634268,101210.0,97779.6064365732
21,20190122,102000,102500,99300,448490,3200,99780.0,101160.0,103705.0,50.0,104512.84953435134,101160.0,97807.15046564866
22,20190123,102500,103000,100500,360462,500,100280.0,101060.0,103898.33333333331,50.0,104114.439392098,101060.0,98005.560607902
23,20190124,102000,103500,101000,282408,-500,100980.0,101110.0,104138.33333333331,45.71428571428572,104191.49314456484,101110.0,98028.50685543516
24,20190125,102500,103000,101000,355017,500,101560.0,101310.0,104338.33333333331,48.57142857142857,104201.29728668636,101310.0,98418.70271331364
25,20190128,102000,104000,101500,275296,-500,102200.0,101335.0,104511.66666666669,57.04697986577181,104241.04542290722,101335.0,98428.95457709278
26,20190129,102000,102000,101000,225138,0,102200.0,101285.0,104660.0,50.0,104107.95944002036,101285.0,98462.04055997964
27,20190130,99900,102500,99500,565397,-2100,101680.0,101180.0,104688.33333333331,46.043165467625904,104044.68148316702,101180.0,98315.31851683298
28,20190131,99300,100500,98800,546040,-600,101140.0,101020.0,104751.66666666669,40.0,103929.02045369228,101020.0,98110.97954630772
29,20190201,99600,100500,99200,388183,300,100560.0,100825.0,104801.66666666669,48.30508474576271,103560.59865477376,100825.0,98089.40134522624
30,20190207,99000,100000,98700,307297,-600,99960.0,100625.0,104858.33333333331,46.34146341463414,103278.95930639489,100625.0,97971.04069360511
31,20190208,98200,99100,98100,314884,-800,99200.0,100540.0,104828.33333333331,43.07692307692308,103383.51894665748,100540.0,97696.48105334252
32,20190211,95600,98700,95300,906796,-2600,98340.0,100220.0,104746.66666666669,39.71631205673759,103702.87237779394,100220.0,96737.12762220606
33,20190212,96000,96500,93300,599314,400,97680.0,99970.0,104663.33333333331,36.56716417910448,103884.12825543567,99970.0,96055.87174456433
34,20190213,98100,98900,95500,519566,2100,97380.0,99775.0,104606.66666666669,47.61904761904761,103653.59510647863,99775.0,95896.40489352137
35,20190214,100500,101000,96100,849160,2400,97680.0,99800.0,104565.0,44.60431654676258,103690.5012530521,99800.0,95909.4987469479
36,20190215,101500,103500,100500,653634,1000,98340.0,99880.0,104523.33333333331,46.52777777777778,103840.6060142357,99880.0,95919.3939857643
37,20190218,102000,103000,101000,355745,500,99620.0,99980.0,104515.0,50.0,104047.2349329735,99980.0,95912.7650670265
38,20190219,100000,102000,100000,231131,-2000,100420.0,100055.0,104398.33333333331,42.138364779874216,104065.2244326222,100055.0,96044.7755673778
39,20190220,99700,101000,98500,387109,-300,100740.0,100060.0,104276.66666666669,42.67515923566879,104068.19161218625,100060.0,96051.80838781375
40,20190221,98900,101000,98800,328444,-800,100420.0,100065.0,104133.33333333331,40.60606060606061,104067.1369291917,100065.0,96062.8630708083
41,20190222,99300,100500,98800,294247,400,99980.0,99930.0,104013.33333333331,47.97297297297297,103843.10618307246,99930.0,96016.89381692754
42,20190225,98300,99800,98100,370483,-1000,99240.0,99720.0,103851.66666666669,46.71052631578947,103507.66418786036,99720.0,95932.33581213964
43,20190226,103500,103500,98400,1238902,5200,99940.0,99795.0,103701.66666666669,59.70149253731343,103812.69834606833,99795.0,95777.30165393167
44,20190227,105000,105500,103000,551979,1500,101000.0,99920.0,103610.0,64.28571428571429,104395.98033954574,99920.0,95444.01966045426
45,20190228,103500,106500,103500,733261,-1500,101920.0,99995.0,103468.33333333331,62.21198156682027,104654.38837187889,99995.0,95335.61162812111
46,20190304,108500,109000,105000,853038,5000,103760.0,100320.0,103410.0,76.76348547717842,106231.88633178954,100320.0,94408.11366821046
47,20190305,106500,108000,105500,472504,-2000,105400.0,100650.0,103310.0,70.42801556420233,107139.8382106182,100650.0,94160.1617893818
48,20190306,105500,108000,104000,298220,-1000,105800.0,100960.0,103176.66666666669,65.04065040650407,107747.75367850073,100960.0,94172.24632149927
49,20190307,104500,107000,103500,330354,-1000,105700.0,101205.0,103026.66666666669,58.620689655172406,108131.03060923066,101205.0,94278.96939076934
50,20190308,107500,109500,106500,792787,3000,106500.0,101630.0,102910.0,61.90476190476191,108992.09209396353,101630.0,94267.90790603647
51,20190311,106000,108000,104500,276026,-1500,106000.0,102020.0,102743.33333333331,57.63358778625955,109440.13476966556,102020.0,94599.86523033444
52,20190312,103500,107000,103500,380777,-2500,105400.0,102415.0,102560.0,56.55430711610487,109243.55035860468,102415.0,95586.44964139532
53,20190313,104000,106500,103500,240466,500,105100.0,102815.0,102443.33333333331,57.99256505576208,109000.5557551444,102815.0,96629.4442448556
54,20190314,106500,107500,104500,444051,2500,105500.0,103235.0,102435.0,63.286713286713294,109220.40725431444,103235.0,97249.59274568556
55,20190315,107500,108500,106500,463768,1000,105500.0,103585.0,102393.33333333331,64.04109589041097,109706.85429424778,103585.0,97463.14570575222
56,20190318,107500,108500,107000,197291,0,105800.0,103885.0,102326.66666666669,66.31205673758865,110155.01594894304,103885.0,97614.98405105696
57,20190319,102500,108500,102500,605054,-5000,105600.0,103910.0,102201.66666666669,48.21428571428572,110153.68480946949,103910.0,97666.31519053051
58,20190320,102000,103500,100000,492001,-500,105200.0,104010.0,102060.0,44.44444444444445,110061.08254777604,104010.0,97958.91745222396
59,20190321,102500,104000,101500,230173,500,104400.0,104150.0,101960.0,48.07692307692307,109918.70869432666,104150.0,98381.29130567334
60,20190322,104000,104500,103000,239614,1500,103700.0,104405.0,101893.33333333331,40.0,109649.98808387588,104405.0,99160.01191612412
61,20190325,102000,104000,101500,171747,-2000,102600.0,104540.0,101876.66666666669,40.0,109375.45240903062,104540.0,99704.54759096938
62,20190326,104000,105500,102000,257452,2000,102900.0,104825.0,101868.33333333331,46.80851063829787,108740.03512117067,104825.0,100909.96487882933
63,20190327,102500,104500,102000,208707,-1500,103000.0,104775.0,101893.33333333331,45.83333333333333,108780.93309979084,104775.0,100769.06690020916
64,20190328,102500,104000,102000,162966,0,103000.0,104650.0,101960.0,38.0952380952381,108774.31812546024,104650.0,100525.68187453976
65,20190329,103500,104000,102500,153823,1000,102900.0,104650.0,101993.33333333331,43.90243902439025,108774.31812546024,104650.0,100525.68187453976
