,stck_bsop_date,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower
0,20181219,182500,186000,181500,21477,-1500,182800.0,186650.0,174233.33333333334,38.88888888888889,193046.09255717896,186650.0,180253.90744282104
1,20181220,181500,184000,177000,47768,-1000,182200.0,186500.0,174050.0,35.18518518518518,193223.09452558865,186500.0,179776.90547441135
2,20181221,187000,188000,180000,67712,5500,183600.0,186775.0,173908.33333333334,45.3125,193095.40346813397,186775.0,180454.59653186603
3,20181224,180500,188000,178500,66549,-6500,183100.0,186375.0,173683.33333333334,37.66233766233766,193200.50364442068,186375.0,179549.49635557932
4,20181226,176000,177500,172500,107782,-4500,181500.0,185825.0,173383.33333333334,32.14285714285714,193999.80886626715,185825.0,177650.19113373285
5,20181227,186500,189000,180000,75120,10500,182300.0,185700.0,173350.0,47.05882352941176,193752.32885567896,185700.0,177647.67114432104
6,20181228,188500,190500,185000,46951,2000,183700.0,185700.0,173408.33333333334,50.98039215686274,193752.32885567896,185700.0,177647.67114432104
7,20190102,185500,195000,184000,54582,-3000,183400.0,185500.0,173400.0,45.09803921568628,193361.29760281343,185500.0,177638.70239718657
8,20190103,180000,188000,179500,54516,-5500,183300.0,185000.0,173475.0,44.66019417475729,192924.64510246358,185000.0,177075.35489753642
9,20190104,186000,187000,177500,28353,6000,185300.0,184800.0,173650.0,49.557522123893804,192405.26133673263,184800.0,177194.73866326737
10,20190107,183500,190500,183000,29925,-2500,184700.0,184425.0,173891.66666666666,49.122807017543856,191490.9394279883,184425.0,177359.0605720117
11,20190108,191500,192500,184500,82656,8000,185300.0,184525.0,174425.0,59.50413223140496,191924.15535720126,184525.0,177125.84464279874
12,20190109,194500,202500,193500,116574,3000,187100.0,184875.0,174925.0,59.50413223140496,193383.08439074273,184875.0,176366.91560925727
13,20190110,195000,196500,191500,37136,500,190100.0,185100.0,175575.0,59.166666666666664,194393.00812439114,185100.0,175806.99187560886
14,20190111,191000,195500,191000,25127,-4000,191100.0,185375.0,176166.66666666666,56.800000000000004,195018.0026444049,185375.0,175731.9973555951
15,20190114,190000,193000,189000,19164,-1000,192400.0,185550.0,176683.33333333334,56.800000000000004,195393.27181378225,185550.0,175706.72818621775
16,20190115,189500,193000,188500,33017,-500,192000.0,185800.0,177216.66666666666,52.17391304347826,195776.97348898952,185800.0,175823.02651101048
17,20190116,188500,191500,187500,28129,-1000,190800.0,186225.0,177700.0,57.6923076923077,195896.99565756725,186225.0,176553.00434243275
18,20190117,183500,190000,183000,59236,-5000,188500.0,186250.0,178141.66666666666,57.14285714285715,195891.05803322437,186250.0,176608.94196677563
19,20190118,190000,190500,183500,43319,6500,188300.0,186550.0,178825.0,53.608247422680414,196265.45161070756,186550.0,176834.54838929244
20,20190121,185000,192000,183500,38718,-5000,187300.0,186675.0,179400.0,46.601941747572816,196242.00057489285,186675.0,177107.99942510715
21,20190122,185000,187000,183500,26740,0,186400.0,186850.0,180033.33333333334,49.48453608247423,196156.44937664198,186850.0,177543.55062335802
22,20190123,183000,185500,182000,35732,-2000,185300.0,186650.0,180750.0,53.333333333333336,196105.6861200021,186650.0,177194.3138799979
23,20190124,185000,186000,182000,33262,2000,185600.0,186875.0,181533.33333333334,48.78048780487805,195940.73218223438,186875.0,177809.26781776562
24,20190125,184000,185000,180500,53640,-1000,184400.0,187275.0,182200.0,50.63291139240506,194991.70266370295,187275.0,179558.29733629705
25,20190128,185000,189500,184000,42918,1000,184400.0,187200.0,182933.33333333334,40.0,194974.3166902307,187200.0,179425.6833097693
26,20190129,181000,186500,179500,69781,-4000,183600.0,186825.0,183550.0,29.85074626865672,195024.2377694515,186825.0,178625.7622305485
27,20190130,185000,185500,181000,47790,4000,184000.0,186800.0,184050.0,36.486486486486484,195018.27232452173,186800.0,178581.72767547827
28,20190131,193500,195500,186000,123091,8500,185700.0,187475.0,184616.66666666666,53.01204819277109,195564.9629170967,187475.0,179385.0370829033
29,20190201,193000,194500,183500,150471,-500,187500.0,187825.0,185000.0,53.65853658536586,196229.01689669886,187825.0,179420.98310330114
30,20190207,204000,217000,196000,401670,11000,191300.0,188850.0,185625.0,64.07766990291262,199574.27153703224,188850.0,178125.72846296776
31,20190208,206000,212000,205000,140221,2000,196300.0,189575.0,186166.66666666666,66.66666666666666,202625.95781925603,189575.0,176524.04218074397
32,20190211,207000,210000,205000,67915,1000,200700.0,190200.0,186758.33333333334,74.22680412371135,205187.99519615615,190200.0,175212.00480384385
33,20190212,206000,209500,203500,54869,-1000,203200.0,190750.0,187341.66666666666,68.6046511627907,207143.596310755,190750.0,174356.403689245
34,20190213,204500,206500,201000,57447,-1500,205500.0,191425.0,187791.66666666666,74.68354430379746,208881.4458009069,191425.0,173968.5541990931
35,20190214,203500,204000,199000,59006,-1000,205400.0,192100.0,188116.66666666666,72.8395061728395,210311.53480627044,192100.0,173888.46519372956
36,20190215,202500,205000,201000,31487,-1000,204700.0,192750.0,188500.0,74.68354430379746,211464.9672722129,192750.0,174035.0327277871
37,20190218,203000,204000,201000,33912,500,203900.0,193475.0,188900.0,73.68421052631578,212594.29653517617,193475.0,174355.70346482383
38,20190219,203000,204500,200500,34635,0,203300.0,194450.0,189208.33333333334,75.67567567567568,213423.40243604188,194450.0,175476.59756395812
39,20190220,200000,204500,199000,74173,-3000,202400.0,194950.0,189416.66666666666,69.23076923076923,213954.99934227834,194950.0,175945.00065772166
40,20190221,198500,201000,196500,51752,-1500,201400.0,195625.0,189650.0,73.97260273972603,214120.6075866677,195625.0,177129.3924133323
41,20190222,195500,198500,194000,47222,-3000,200000.0,196150.0,189833.33333333334,64.7887323943662,213994.04662625605,196150.0,178305.95337374395
42,20190225,197000,198500,195000,23125,1500,198800.0,196850.0,190091.66666666666,56.14035087719298,213643.1533667742,196850.0,180056.8466332258
43,20190226,193500,198000,193000,36191,-3500,196900.0,197275.0,190175.0,50.79365079365079,213257.7250492524,197275.0,181292.2749507476
44,20190227,197000,197500,193000,36192,3500,196300.0,197925.0,190341.66666666666,35.416666666666664,212707.67567120376,197925.0,183142.32432879624
45,20190228,194000,200000,194000,71456,-3000,195400.0,198375.0,190425.0,26.0,212063.95540207505,198375.0,184686.04459792495
46,20190304,188500,193000,178000,248880,-5500,194000.0,198750.0,190425.0,18.644067796610166,210830.97678170106,198750.0,186669.02321829894
47,20190305,187500,188000,185000,58671,-1000,192100.0,198875.0,190391.66666666666,18.644067796610166,210424.3506310961,198875.0,187325.6493689039
48,20190306,190000,192000,188500,64287,2500,191400.0,198700.0,190391.66666666666,26.229508196721312,210668.29144030175,198700.0,186731.70855969825
49,20190307,185500,190000,182500,53415,-4500,189100.0,198325.0,190316.66666666666,23.52941176470588,211402.7482771309,198325.0,185247.2517228691
50,20190308,184500,187000,182000,23390,-1000,187200.0,197350.0,190208.33333333334,23.52941176470588,211457.09041581574,197350.0,183242.90958418426
51,20190311,180500,183500,177500,58943,-4000,185600.0,196075.0,190058.33333333334,20.0,211382.75947028172,196075.0,180767.24052971828
52,20190312,184000,185000,180000,36333,3500,184900.0,194925.0,190000.0,26.82926829268293,210232.75947028172,194925.0,179617.24052971828
53,20190313,190500,192500,183000,87665,6500,185000.0,194150.0,190000.0,39.325842696629216,208686.50576995724,194150.0,179613.49423004276
54,20190314,190500,192500,185000,63928,0,186000.0,193450.0,190083.33333333334,40.69767441860465,207255.4337128538,193450.0,179644.5662871462
55,20190315,188500,192500,188000,34991,-2000,186800.0,192700.0,190116.66666666666,41.666666666666664,205854.46692192426,192700.0,179545.53307807574
56,20190318,189000,191500,187000,26993,500,188500.0,192025.0,190191.66666666666,40.243902439024396,204464.75482073502,192025.0,179585.24517926498
57,20190319,188000,191500,187000,26790,-1000,189300.0,191275.0,190325.0,42.85714285714287,202748.77444435787,191275.0,179801.22555564213
58,20190320,194000,194000,187000,59212,6000,190000.0,190825.0,190508.33333333334,46.34146341463414,201063.53016794892,190825.0,180586.46983205108
59,20190321,185500,194500,184500,76739,-8500,189000.0,190100.0,190533.33333333334,40.86021505376344,199668.69897112454,190100.0,180531.30102887546
60,20190322,186000,187500,184000,23255,500,188500.0,189475.0,190591.66666666666,46.98795180722892,198377.10649228597,189475.0,180572.89350771403
61,20190325,182000,187000,181500,26948,-4000,187100.0,188800.0,190600.0,43.82022471910113,197818.8691087076,188800.0,179781.1308912924
62,20190326,185000,187500,182000,30852,3000,186500.0,188200.0,190566.66666666666,44.44444444444445,196527.06430862643,188200.0,179872.93569137357
63,20190327,184000,186500,182500,20891,-1000,184500.0,187725.0,190625.0,48.19277108433735,195870.3974734202,187725.0,179579.6025265798
64,20190328,183000,184000,182500,13372,-1000,184000.0,187025.0,190741.66666666666,48.19277108433735,194211.61951128623,187025.0,179838.38048871377
65,20190329,184000,185500,181500,16130,1000,183600.0,186525.0,190700.0,54.54545454545454,193063.15723273766,186525.0,179986.84276726234
66,20190401,185500,186500,182500,17183,1500,184300.0,186375.0,190650.0,52.05479452054795,192862.4879575996,186375.0,179887.5120424004
67,20190402,190500,192500,185000,69043,5000,185400.0,186525.0,190733.33333333334,50.0,193244.1889391503,186525.0,179805.8110608497
68,20190403,191500,192000,187500,17573,1000,186900.0,186600.0,190925.0,51.38888888888889,193503.6222376373,186600.0,179696.3777623627
69,20190404,190000,192500,188000,16604,-1500,188300.0,186825.0,190991.66666666666,52.11267605633804,193862.57770827436,186825.0,179787.42229172564
70,20190405,187000,191500,187000,15417,-3000,188900.0,186950.0,191050.0,47.36842105263158,193906.29211577546,186950.0,179993.70788422454
71,20190408,185500,188500,185000,17423,-1500,188900.0,187200.0,190950.0,46.753246753246756,193543.5006108615,187200.0,180856.4993891385
72,20190409,187000,190000,186000,21374,1500,188200.0,187350.0,190825.0,39.705882352941174,193523.32973362025,187350.0,181176.67026637975
73,20190410,193500,197000,188000,64651,6500,188600.0,187500.0,190800.0,62.5,194103.02960768767,187500.0,180896.97039231233
74,20190411,194500,197000,193500,31751,1000,189500.0,187700.0,190858.33333333334,63.07692307692309,194872.16843081644,187700.0,180527.83156918356
75,20190412,199000,201000,195000,71380,4500,191900.0,188225.0,191008.33333333334,75.75757575757575,196928.3039703322,188225.0,179521.6960296678
76,20190415,203500,204000,199500,55301,4500,195500.0,188950.0,191241.66666666666,76.81159420289855,199913.11999387035,188950.0,177986.88000612965
77,20190416,206000,208000,203000,60300,2500,199300.0,189850.0,191533.33333333334,80.55555555555556,203075.35443759448,189850.0,176624.64556240552
