,stck_bsop_date,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower
0,20181219,178500,180000,172000,316339,1000,181100.0,191250.0,202800.0,29.545454545454547,208339.47044235133,191250.0,174160.52955764867
1,20181220,180000,180000,176000,200293,1500,180600.0,189975.0,202491.66666666666,31.868131868131872,206414.20618521466,189975.0,173535.79381478534
2,20181221,182500,182500,178500,281243,2500,180200.0,189075.0,202191.66666666666,24.390243902439025,205075.85935192232,189075.0,173074.14064807768
3,20181224,181000,183000,179000,152501,-1500,179900.0,188275.0,201733.33333333334,26.31578947368421,204210.73029390245,188275.0,172339.26970609755
4,20181226,182000,183500,177000,244579,1000,180800.0,187525.0,201183.33333333334,28.205128205128204,203156.61859821304,187525.0,171893.38140178696
5,20181227,179000,182500,178000,243024,-3000,180900.0,186675.0,200450.0,31.88405797101449,202219.37197187459,186675.0,171130.62802812541
6,20181228,179500,180500,176500,142183,500,180800.0,185825.0,199683.33333333334,37.096774193548384,200981.76416653633,185825.0,170668.23583346367
7,20190102,169000,180500,167500,475975,-10500,178100.0,184450.0,198783.33333333334,30.263157894736842,200449.68749694817,184450.0,168450.31250305183
8,20190103,166500,170500,166000,278010,-2500,175200.0,182600.0,197825.0,30.263157894736842,197902.28741071085,182600.0,167297.71258928915
9,20190104,169000,173000,166000,307572,2500,172600.0,181100.0,197016.66666666666,29.333333333333332,195534.6804606129,181100.0,166665.3195393871
10,20190107,174000,181500,171500,415644,5000,171600.0,179850.0,196316.66666666666,39.50617283950618,192020.04519301388,179850.0,167679.95480698612
11,20190108,177000,181500,176000,253154,3000,171100.0,179125.0,195833.33333333334,40.96385542168675,190101.67982588543,179125.0,168148.32017411457
12,20190109,180000,182000,177000,220399,3000,173300.0,178750.0,195308.33333333334,47.05882352941177,189048.05806936434,178750.0,168451.94193063566
13,20190110,181500,185000,180500,228779,1500,176300.0,178625.0,194750.0,55.12820512820513,188723.88607718694,178625.0,168526.11392281306
14,20190111,179500,182000,178000,155004,-2000,178400.0,178525.0,194183.33333333334,51.25000000000001,188547.35002382175,178525.0,168502.64997617825
15,20190114,178000,181000,176000,154743,-1500,179200.0,178200.0,193500.0,47.5,187840.53940399602,178200.0,168559.46059600398
16,20190115,180000,181000,176000,163204,2000,179800.0,178075.0,192833.33333333334,46.835443037974684,187552.7370716854,178075.0,168597.2629283146
17,20190116,178500,181500,178000,152883,-1500,179500.0,177775.0,192266.66666666666,46.835443037974684,186788.73951254418,177775.0,168761.26048745582
18,20190117,182500,184000,179000,233630,4000,179700.0,177775.0,191741.66666666666,50.58823529411766,186788.73951254418,177775.0,168761.26048745582
19,20190118,183500,186000,183000,164845,1000,180500.0,178075.0,191350.0,55.55555555555556,187425.26737585617,178075.0,168724.73262414383
20,20190121,181500,186000,180500,215427,-2000,181200.0,178225.0,190925.0,52.38095238095239,187693.23637220787,178225.0,168756.76362779213
21,20190122,181500,184000,181000,144211,0,181500.0,178300.0,190450.0,69.84126984126983,187846.7271878901,178300.0,168753.2728121099
22,20190123,180500,181500,177500,152839,-1000,181900.0,178200.0,190041.66666666666,73.33333333333333,187609.5695969582,178200.0,168790.4304030418
23,20190124,179500,181500,178000,182531,-1000,181300.0,178125.0,189591.66666666666,68.42105263157895,187467.77795947224,178125.0,168782.22204052776
24,20190125,185500,186000,178000,280252,6000,181700.0,178300.0,189216.66666666666,69.49152542372882,188048.84608556316,178300.0,168551.15391443684
25,20190128,181000,185500,180500,264395,-4500,181600.0,178400.0,188675.0,56.4516129032258,188216.3129534464,178400.0,168583.6870465536
26,20190129,185500,186000,179000,272564,4500,182400.0,178700.0,188391.66666666666,58.46153846153845,188987.85691968934,178700.0,168412.14308031066
27,20190130,185500,186000,183500,216415,0,183400.0,179525.0,188033.33333333334,56.4516129032258,189196.99565756725,179525.0,169853.00434243275
28,20190131,188500,190000,185500,317210,3000,185200.0,180625.0,187758.33333333334,64.0625,189044.47147984954,180625.0,172205.52852015046
29,20190201,186000,193000,185500,270225,-2500,185300.0,181475.0,187433.33333333334,62.121212121212125,188312.2143450385,181475.0,174637.7856549615
30,20190207,185500,189000,185500,165587,-500,186200.0,182050.0,187125.0,58.730158730158735,188172.90780593664,182050.0,175927.09219406336
31,20190208,183500,188000,182000,201255,-2000,185800.0,182375.0,186791.66666666666,57.8125,188066.00166930218,182375.0,176683.99833069782
32,20190211,185500,185500,183000,131964,2000,185800.0,182650.0,186550.0,55.00000000000001,188386.7238037054,182650.0,176913.2761962946
33,20190212,183500,185000,181500,276980,-2000,184800.0,182750.0,186308.33333333334,50.0,188472.76157112978,182750.0,177027.23842887022
34,20190213,184000,185500,183000,157610,500,184400.0,182975.0,186041.66666666666,54.23728813559322,188520.0428312142,182975.0,177429.9571687858
35,20190214,183500,183500,180000,215344,-500,184000.0,183250.0,185875.0,53.333333333333336,188304.70078244005,183250.0,178195.29921755995
36,20190215,182000,184000,181500,153251,-1500,183700.0,183350.0,185641.66666666666,52.459016393442624,188219.29152957594,183350.0,178480.70847042406
37,20190218,186500,189500,184000,335660,4500,183900.0,183750.0,185466.66666666666,60.29411764705883,188261.09742745597,183750.0,179238.90257254403
38,20190219,188000,190500,188000,172750,1500,184800.0,184025.0,185216.66666666666,54.23728813559322,188856.92508220067,184025.0,179193.07491779933
39,20190220,192000,192500,186000,274239,4000,186400.0,184450.0,185008.33333333334,68.96551724137932,190390.53869611165,184450.0,178509.46130388835
40,20190221,188000,191500,187000,205103,-4000,187300.0,184775.0,184750.0,54.38596491228069,190745.5527382312,184775.0,178804.4472617688
41,20190222,184000,188500,183500,233086,-4000,187700.0,184900.0,184391.66666666666,47.69230769230769,190693.0993431841,184900.0,179106.9006568159
42,20190225,184000,185500,182500,160310,0,187200.0,185075.0,184116.66666666666,42.37288135593221,190527.29309556997,185075.0,179622.70690443003
43,20190226,181000,183500,180000,328592,-3000,185800.0,185150.0,183850.0,41.666666666666664,190327.83738639986,185150.0,179972.16261360014
44,20190227,188000,188000,181000,317598,7000,185000.0,185275.0,183700.0,53.42465753424658,190599.23703454307,185275.0,179950.76296545693
45,20190228,188000,191000,187000,429512,0,185000.0,185625.0,183566.66666666666,56.52173913043479,190693.28373317834,185625.0,180556.71626682166
