,stck_bsop_date,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower
0,20181219,25100,25650,24950,107968,0,26050.0,28595.0,30705.0,20.253164556962027,31959.80311459675,28595.0,25230.19688540325
1,20181220,25200,25900,24500,129805,100,25470.0,28337.5,30506.666666666668,21.38364779874214,31907.6365520103,28337.5,24767.3634479897
2,20181221,25200,25800,25100,105803,0,25220.0,28112.5,30293.333333333332,20.382165605095544,31872.935480100678,28112.5,24352.064519899322
3,20181224,26000,26200,24950,125189,800,25320.0,27920.0,30084.166666666668,28.915662650602407,31699.073960641683,27920.0,24140.926039358317
4,20181226,26050,26350,25250,114593,50,25510.0,27712.5,29876.666666666668,33.56164383561644,31423.143475194025,27712.5,24001.856524805975
5,20181227,28150,28350,26850,158897,2100,26120.0,27615.0,29740.0,48.12834224598931,31168.744504040773,27615.0,24061.255495959227
6,20181228,28600,29550,28050,132183,450,26800.0,27555.0,29657.5,42.26190476190476,30997.949317082668,27555.0,24112.050682917332
7,20190102,30900,30900,29300,232331,2300,27940.0,27612.5,29587.5,60.62176165803108,31233.946534190447,27612.5,23991.053465809553
8,20190103,30600,31400,29700,255532,-300,28860.0,27650.0,29538.333333333332,61.578947368421055,31377.331485124443,27650.0,23922.668514875557
9,20190104,31900,32150,30600,182867,1300,30030.0,27770.0,29530.0,66.04651162790698,31864.31312920739,27770.0,23675.68687079261
10,20190107,31900,32700,31000,116423,0,30780.0,27942.5,29537.5,68.26923076923077,32410.52808854197,27942.5,23474.47191145803
11,20190108,31800,32350,30950,113090,-100,31420.0,28107.5,29572.5,80.22598870056498,32879.11136305127,28107.5,23335.88863694873
12,20190109,30700,32500,30200,206329,-1100,31380.0,28147.5,29557.5,78.8888888888889,32991.41112635234,28147.5,23303.58887364766
13,20190110,30850,31300,30350,77362,150,31430.0,28247.5,29554.166666666668,82.85714285714286,33226.00128050601,28247.5,23268.99871949399
14,20190111,30750,31250,30300,88083,-100,31200.0,28365.0,29539.166666666668,81.92090395480226,33461.87158951449,28365.0,23268.128410485508
