,stck_bsop_date,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,bb_upper,bb_middle,bb_lower
0,20150326,23850,23850,23100,43274,600,23470.0,21830.0,16490.0,24566.67681687115,21830.0,19093.32318312885
1,20150327,23850,24950,23200,62991,0,23490.0,22075.0,16749.333333333332,24606.106477412595,22075.0,19543.893522587405
2,20150330,24050,24600,23500,32487,200,23650.0,22357.5,17021.333333333332,24398.6455117164,22357.5,20316.3544882836
3,20150331,24850,24900,24100,33046,800,23970.0,22542.5,17298.833333333332,24774.152974814857,22542.5,20310.847025185143
4,20150401,25250,25700,24300,44985,400,24370.0,22730.0,17580.833333333332,25197.468338196057,22730.0,20262.531661803943
5,20150402,26400,27900,24950,55137,1150,24880.0,23000.0,17880.833333333332,25809.270367906945,23000.0,20190.729632093055
6,20150403,26400,26900,25100,41268,0,25390.0,23205.0,18170.166666666668,26357.44349671806,23205.0,20052.55650328194
7,20150406,26500,26700,25800,24587,100,25880.0,23425.0,18460.666666666668,26841.357709608288,23425.0,20008.642290391712
8,20150407,26700,26800,26000,27471,200,26250.0,23687.5,18756.0,27259.73669428553,23687.5,20115.26330571447
9,20150408,27450,28000,26400,27160,750,26690.0,24000.0,19053.33333333333,27736.84358784255,24000.0,20263.15641215745
10,20150409,27750,29050,27450,70215,300,26960.0,24307.5,19331.666666666668,28212.147871447567,24307.5,20402.852128552437
11,20150410,28400,28650,27300,42377,650,27360.0,24592.5,19622.5,28806.0822052026,24592.5,20378.9177947974
12,20150413,28650,29500,28400,30968,250,27790.0,24932.5,19920.83333333333,29300.597411917457,24932.5,20564.402588082543
13,20150414,28100,29200,26250,77916,-550,28070.0,25275.0,20209.166666666668,29506.489099596027,25275.0,21043.510900403973
14,20150415,27800,28500,27300,21340,-300,28140.0,25590.0,20480.83333333333,29581.69137083517,25590.0,21598.308629164825
15,20150416,27000,28200,26650,40510,-800,27990.0,25825.0,20710.83333333333,29559.36741631029,25825.0,22090.63258368971
16,20150417,27300,27600,26750,23144,300,27770.0,26002.5,20935.83333333333,29662.209687939743,26002.5,22342.790312060257
17,20150420,27650,27650,26150,32932,350,27570.0,26222.5,21155.0,29719.280662266367,26222.5,22725.719337733637
18,20150421,27350,27650,27000,28896,-300,27420.0,26427.5,21350.83333333333,29675.033679579014,26427.5,23179.966320420983
19,20150422,26500,27950,25300,27329,-850,27160.0,26590.0,21526.666666666668,29492.171600715574,26590.0,23687.828399284423
20,20150423,25000,27150,24100,56901,-1500,26760.0,26647.5,21681.666666666668,29370.26972952176,26647.5,23924.73027047824
21,20150424,25250,25500,23800,29865,250,26350.0,26717.5,21845.0,29211.34742917445,26717.5,24223.652570825558
22,20150427,25300,25950,23850,41281,50,25880.0,26780.0,21995.83333333333,29056.48852402115,26780.0,24503.51147597885
23,20150428,24600,25250,24400,27336,-700,25330.0,26767.5,22145.0,29088.55040875893,26767.5,24446.44959124107
24,20150429,24000,25000,23400,25354,-600,24830.0,26705.0,22289.166666666668,29243.286823824288,26705.0,24166.713176175712
