,stck_bsop_date,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower
0,20181219,9380,9420,9180,94834,220,9162.0,8909.0,8717.666666666666,58.843537414965986,9418.112954068152,8909.0,8399.887045931848
1,20181220,9600,9700,9210,139284,220,9276.0,8945.5,8726.0,62.70096463022507,9536.31215288787,8945.5,8354.68784711213
2,20181221,9620,9700,9380,151641,20,9394.0,8996.0,8735.333333333334,54.50980392156863,9634.228799099508,8996.0,8357.771200900492
3,20181224,9580,9750,9530,91086,-40,9468.0,9040.5,8739.833333333334,62.61261261261261,9710.499253730928,9040.5,8370.500746269072
4,20181226,9270,9560,9190,66811,-310,9490.0,9065.5,8734.833333333334,56.734693877551024,9730.555636770338,9065.5,8400.444363229662
5,20181227,9190,9590,9040,114547,-80,9452.0,9085.5,8730.0,51.89873417721519,9740.190002978508,9085.5,8430.809997021492
6,20181228,9170,9290,9010,113890,-20,9366.0,9101.0,8727.166666666666,57.74647887323944,9748.237205358282,9101.0,8453.762794641718
7,20190102,9000,9170,8960,73539,-170,9242.0,9110.5,8724.333333333334,63.07692307692309,9745.84164037941,9110.5,8475.15835962059
8,20190103,9120,9220,8900,71028,120,9150.0,9097.0,8724.0,66.83168316831683,9719.353597241954,9097.0,8474.646402758046
9,20190104,9410,9450,9000,140592,290,9178.0,9116.5,8727.833333333334,66.5,9752.275903915837,9116.5,8480.724096084163
10,20190107,9560,9650,9330,78693,150,9252.0,9147.5,8736.333333333334,64.1711229946524,9805.888183369052,9147.5,8489.111816630948
11,20190108,9420,9650,9410,59151,-140,9302.0,9163.5,8750.333333333334,59.70149253731343,9831.969146632811,9163.5,8495.030853367189
12,20190109,9220,9570,9220,87253,-200,9346.0,9182.5,8762.166666666666,50.24630541871922,9834.508435528252,9182.5,8530.491564471748
13,20190110,9310,9370,9040,84276,90,9384.0,9223.5,8773.166666666666,53.62318840579711,9794.22848185455,9223.5,8652.77151814545
14,20190111,9270,9450,9110,73253,-40,9356.0,9265.0,8783.166666666666,47.08994708994709,9708.28320518603,9265.0,8821.71679481397
15,20190114,9100,9280,9100,74179,-170,9264.0,9282.5,8787.0,36.41304347826087,9666.785050450833,9282.5,8898.214949549167
16,20190115,9150,9480,9100,99249,50,9210.0,9288.5,8791.666666666666,37.4331550802139,9660.374978991596,9288.5,8916.625021008404
17,20190116,9200,9370,9150,67096,50,9206.0,9297.0,8796.833333333334,39.8936170212766,9652.252023217321,9297.0,8941.747976782679
18,20190117,9330,9420,9150,92917,130,9210.0,9303.0,8804.333333333334,51.76470588235295,9656.21947851159,9303.0,8949.78052148841
19,20190118,9410,9470,9290,69008,80,9238.0,9315.5,8819.666666666666,56.470588235294116,9665.26992437887,9315.5,8965.73007562113
