,stck_bsop_date,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower
0,20210707,24200,25000,24150,122867,-750,24470.0,24592.5,25700.83333333333,39.80582524271845,25711.104040757946,24592.5,23473.895959242054
1,20210708,23650,24400,23400,155689,-550,24350.0,24532.5,25623.33333333333,35.39823008849557,25716.25461984315,24532.5,23348.74538015685
2,20210709,23050,23650,22650,271405,-600,24090.0,24437.5,25575.83333333333,33.898305084745765,25767.86649085881,24437.5,23107.133509141186
3,20210712,23550,23650,23100,207999,500,23880.0,24365.0,25539.166666666668,33.898305084745765,25722.608190900453,24365.0,23007.391809099547
4,20210713,23600,24050,23250,98885,50,23610.0,24295.0,25491.666666666668,37.61467889908256,25658.78150742705,24295.0,22931.21849257295
5,20210714,23450,23950,23300,114890,-150,23460.0,24230.0,25445.0,43.15789473684211,25624.417441084268,24230.0,22835.58255891573
6,20210715,23900,24500,23450,291132,450,23510.0,24162.5,25399.166666666668,49.01960784313725,25481.543213848585,24162.5,22843.45678615141
7,20210716,23650,24050,23500,150412,-250,23630.0,24080.0,25352.5,52.083333333333336,25307.354879405302,24080.0,22852.645120594698
8,20210719,24100,24500,23900,254885,450,23740.0,24037.5,25291.666666666668,54.0,25198.4801893228,24037.5,22876.5198106772
9,20210720,24050,24600,23350,271918,-50,23830.0,23967.5,25229.166666666668,52.52525252525252,24931.489107822283,23967.5,23003.51089217772
10,20210721,25000,25050,24100,441654,950,24140.0,23970.0,25153.33333333333,56.88073394495413,24944.37159236094,23970.0,22995.62840763906
11,20210722,24200,25350,23700,332541,-800,24200.0,23975.0,25070.83333333333,48.78048780487805,24953.00817992489,23975.0,22996.99182007511
12,20210723,24600,24750,24250,131000,400,24390.0,24005.0,25037.5,50.0,25020.332457867866,24005.0,22989.66754213213
13,20210726,24600,25200,24550,243711,0,24490.0,24062.5,24988.33333333333,47.05882352941176,25075.84840997556,24062.5,23049.15159002444
14,20210727,24300,25000,24200,150895,-300,24540.0,24092.5,24930.0,50.90909090909091,25096.628975779506,24092.5,23088.37102422049
15,20210728,24250,24450,23800,218219,-50,24390.0,24115.0,24865.0,56.00000000000001,25112.04563586628,24115.0,23117.95436413372
16,20210729,24000,24800,23950,148612,-250,24350.0,24102.5,24791.666666666668,60.215053763440864,25098.73039503922,24102.5,23106.26960496078
17,20210730,24450,24450,23700,205052,450,24320.0,24107.5,24751.666666666668,59.78260869565217,25109.635220416887,24107.5,23105.364779583117
18,20210802,26400,27600,24500,1339540,1950,24680.0,24197.5,24758.33333333333,71.53846153846153,25602.660133223257,24197.5,22792.339866776743
19,20210803,26350,26850,25800,376465,-50,25090.0,24267.5,24766.666666666668,72.65625,25931.31339097869,24267.5,22603.68660902131
20,20210804,26350,26350,25800,258298,0,25510.0,24375.0,24777.5,70.58823529411765,26269.33365593287,24375.0,22480.66634406713
21,20210805,25800,26500,25600,227838,-550,25870.0,24482.5,24780.0,67.2,26442.927249351527,24482.5,22522.072750648476
22,20210806,25450,25950,25400,484906,-350,26070.0,24602.5,24792.5,60.97560975609756,26489.95198614428,24602.5,22715.04801385572
23,20210809,25600,25800,25200,185226,150,25910.0,24705.0,24799.166666666668,62.4,26575.2673605664,24705.0,22834.7326394336
24,20210810,25300,25550,24900,126694,-300,25700.0,24790.0,24794.166666666668,52.67857142857143,26605.378748360792,24790.0,22974.621251639208
25,20210811,24850,25100,24600,175570,-450,25400.0,24860.0,24784.166666666668,56.19047619047621,26568.098357823696,24860.0,23151.901642176304
26,20210812,23950,24750,23900,183184,-900,25030.0,24862.5,24754.166666666668,44.34782608695652,26565.10829317844,24862.5,23159.89170682156
27,20210813,23450,23800,23200,264975,-500,24630.0,24852.5,24723.33333333333,40.8,26585.55366333533,24852.5,23119.44633666467
28,20210817,22450,23350,22300,220143,-1000,24000.0,24770.0,24677.5,36.69064748201439,26774.34527963622,24770.0,22765.65472036378
29,20210818,23400,23500,22400,261391,950,23620.0,24737.5,24642.5,44.58598726114649,26807.493961343847,24737.5,22667.506038656156
30,20210819,23100,23400,22700,185043,-300,23270.0,24642.5,24598.33333333333,44.30379746835443,26826.824838479846,24642.5,22458.175161520157
31,20210820,22350,23450,22150,170387,-750,22950.0,24550.0,24546.666666666668,37.19512195121951,26947.70723817567,24550.0,22152.29276182433
32,20210823,22850,23100,22150,93012,500,22830.0,24462.5,24487.5,23.703703703703702,26971.65822538157,24462.5,21953.341774618428
33,20210824,22850,23250,22650,108252,0,22910.0,24375.0,24443.33333333333,23.880597014925375,26979.13133309363,24375.0,21770.86866690637
34,20210825,23100,23350,22600,116156,250,22850.0,24315.0,24400.83333333333,26.618705035971225,26977.91193996347,24315.0,21652.08806003653
35,20210826,22700,23400,22600,104886,-400,22770.0,24237.5,24357.5,27.20588235294118,26992.10977272644,24237.5,21482.89022727356
36,20210827,22750,23050,22550,80401,50,22850.0,24175.0,24311.666666666668,29.230769230769237,27004.0457755222,24175.0,21345.9542244778
37,20210830,22850,23000,22400,146208,100,22850.0,24095.0,24279.166666666668,28.68217054263566,26978.383429237256,24095.0,21211.616570762744
38,20210831,22550,22800,22300,126224,-300,22790.0,23902.5,24243.33333333333,28.68217054263566,26655.76624212044,23902.5,21149.233757879563
39,20210901,23150,23200,22500,150370,600,22800.0,23742.5,24210.83333333333,37.121212121212125,26270.99263396198,23742.5,21214.00736603802
40,20210902,22750,23150,22750,92159,-400,22810.0,23562.5,24176.666666666668,40.16393442622951,25821.011678074745,23562.5,21303.98832192525
41,20210903,22650,23150,22650,85694,-100,22790.0,23405.0,24140.0,42.98245614035088,25446.29860627984,23405.0,21363.701393720163
42,20210906,22850,22950,22600,58269,200,22790.0,23275.0,24105.0,54.08163265306122,25098.321145602167,23275.0,21451.678854397836
43,20210907,22350,23000,22200,195072,-500,22750.0,23112.5,24060.83333333333,38.20224719101124,24631.998272457065,23112.5,21593.001727542935
44,20210908,22700,22700,22150,124320,350,22660.0,22982.5,24022.5,45.55555555555556,24130.661573995578,22982.5,21834.338426004422
45,20210909,22800,23000,22200,356843,100,22670.0,22880.0,23990.0,55.84415584415585,23645.114370535543,22880.0,22114.885629464457
46,20210910,22350,22900,22250,127769,-450,22610.0,22800.0,23941.666666666668,43.42105263157895,23422.093240599832,22800.0,22177.906759400168
47,20210913,21400,22300,21200,238381,-950,22320.0,22697.5,23876.666666666668,34.736842105263165,23505.259246310437,22697.5,21889.740753689566
48,20210914,21250,21500,21100,179595,-150,22100.0,22637.5,23815.0,30.107526881720432,23659.69127368609,22637.5,21615.308726313902
49,20210915,21500,21800,21000,159986,250,21860.0,22542.5,23749.166666666668,36.66666666666667,23615.47483661081,22542.5,21469.525163389186
50,20210916,21750,21900,21450,262526,250,21650.0,22475.0,23695.83333333333,39.361702127659576,23568.846424321076,22475.0,21381.153575678927
51,20210917,21200,21850,20850,199077,-550,21420.0,22417.5,23647.5,33.98058252427184,23644.39649115156,22417.5,21190.60350884844
52,20210923,21050,21650,20850,353631,-150,21350.0,22327.5,23598.33333333333,35.0,23672.667275843414,22327.5,20982.332724156586
53,20210924,20850,21050,20700,162434,-200,21270.0,22227.5,23555.0,25.0,23694.290714451112,22227.5,20760.709285548888
54,20210927,20650,20950,20350,163816,-200,21100.0,22105.0,23504.166666666668,26.13636363636363,23666.05733398873,22105.0,20543.94266601127
55,20210928,19950,20650,19900,232683,-700,20740.0,21967.5,23440.0,23.0,23761.733819768204,21967.5,20173.2661802318
56,20210929,19500,19800,19200,282296,-450,20400.0,21805.0,23360.83333333333,18.0952380952381,23856.56038175824,21805.0,19753.43961824176
57,20210930,19450,19750,18950,484562,-50,20080.0,21635.0,23279.166666666668,19.791666666666668,23867.50979841075,21635.0,19402.49020158925
58,20211001,19550,19850,19150,222845,100,19820.0,21485.0,23195.0,15.384615384615383,23850.6077443228,21485.0,19119.3922556772
59,20211005,19050,19550,18700,553481,-500,19500.0,21280.0,23096.666666666668,12.12121212121212,23741.58485533203,21280.0,18818.41514466797
