,stck_bsop_date,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower
0,20181219,5360,5390,5250,100007,60,5432.0,5571.0,5440.0,37.64705882352942,5825.0,5571.0,5317.0
1,20181220,5310,5440,5200,82016,-50,5362.0,5559.0,5439.5,38.55421686746988,5837.345109531316,5559.0,5280.654890468684
2,20181221,5290,5350,5250,62530,-20,5314.0,5546.0,5439.0,32.911392405063296,5848.0860804472795,5546.0,5243.9139195527205
3,20181224,5150,5300,5140,141423,-140,5282.0,5522.5,5438.833333333333,27.95698924731183,5867.92003416131,5522.5,5177.07996583869
4,20181226,4935,5100,4835,308526,-215,5209.0,5483.25,5435.083333333333,22.90748898678414,5900.841606716419,5483.25,5065.658393283581
5,20181227,4940,5080,4900,136228,5,5125.0,5452.25,5426.25,13.366336633663364,5930.146170731677,5452.25,4974.353829268323
6,20181228,5140,5150,4940,88411,200,5091.0,5430.75,5412.583333333333,23.245614035087716,5923.966737347791,5430.75,4937.533262652209
7,20190102,5120,5150,5010,75865,-20,5057.0,5411.75,5401.25,22.844827586206897,5921.821318542809,5411.75,4901.678681457191
8,20190103,5020,5100,4975,84366,-100,5031.0,5384.75,5392.75,22.457627118644062,5917.2485915474335,5384.75,4852.2514084525665
9,20190104,5070,5070,4975,48029,50,5058.0,5360.25,5385.75,25.609756097560975,5903.227669890761,5360.25,4817.272330109239
10,20190107,5110,5150,5050,65012,40,5092.0,5338.25,5381.916666666667,28.17460317460318,5884.338591713836,5338.25,4792.161408286164
11,20190108,5130,5160,5070,57931,20,5090.0,5310.75,5380.416666666667,32.608695652173914,5840.375103257012,5310.75,4781.124896742988
12,20190109,5200,5210,5070,101809,70,5106.0,5283.25,5373.916666666667,44.5,5774.516475550693,5283.25,4791.983524449307
13,20190110,5090,5230,5060,116540,-110,5120.0,5250.25,5365.416666666667,40.45454545454545,5698.4516845126755,5250.25,4802.0483154873245
14,20190111,5130,5140,5030,77266,40,5132.0,5223.25,5354.416666666667,39.35185185185185,5630.217750565079,5223.25,4816.282249434921
15,20190114,5070,5160,5050,51499,-60,5124.0,5193.25,5342.916666666667,38.99082568807339,5549.343737659061,5193.25,4837.156262340939
16,20190115,5340,5550,5060,312321,270,5166.0,5177.25,5337.916666666667,51.865671641791046,5471.383898080449,5177.25,4883.116101919551
17,20190116,5450,5480,5300,105119,110,5216.0,5173.25,5333.083333333333,61.45038167938931,5449.7328204427895,5173.25,4896.7671795572105
18,20190117,5390,5480,5330,59622,-60,5276.0,5177.25,5326.916666666667,69.69696969696969,5463.6670909704935,5177.25,4890.8329090295065
19,20190118,5420,5440,5330,80035,30,5334.0,5183.25,5326.916666666667,70.33898305084746,5484.352557279077,5183.25,4882.147442720923
20,20190121,5390,5430,5330,48927,-30,5398.0,5184.75,5328.916666666667,62.37623762376238,5489.634814315177,5184.75,4879.865185684823
21,20190122,5340,5450,5300,34691,-50,5398.0,5186.25,5332.916666666667,60.57692307692307,5493.867863590527,5186.25,4878.632136409473
22,20190123,5380,5400,5290,49100,40,5384.0,5190.75,5338.416666666667,68.36734693877551,5506.8239628631245,5190.75,4874.6760371368755
23,20190124,5440,5490,5370,69712,60,5394.0,5205.25,5351.083333333333,68.68686868686868,5538.648785240738,5205.25,4871.851214759262
24,20190125,5440,5490,5360,72325,0,5398.0,5230.5,5360.75,67.36842105263158,5554.566351230732,5230.5,4906.433648769268
25,20190128,5420,5520,5390,66273,-20,5404.0,5254.5,5367.416666666667,65.26315789473684,5559.490163775818,5254.5,4949.509836224182
26,20190129,5340,5460,5300,61362,-80,5404.0,5264.5,5373.25,57.291666666666664,5566.921890742056,5264.5,4962.078109257944
27,20190130,5380,5390,5280,97000,40,5404.0,5277.5,5377.583333333333,66.29213483146069,5576.289223366573,5277.5,4978.710776633427
28,20190131,5380,5440,5320,68301,0,5392.0,5295.5,5377.416666666667,64.70588235294117,5572.662407263323,5295.5,5018.337592736677
29,20190201,5450,5450,5360,49696,70,5394.0,5314.5,5379.916666666667,72.09302325581396,5579.035441859876,5314.5,5049.964558140124
30,20190207,5630,5630,5400,276734,180,5436.0,5340.5,5384.416666666667,68.83116883116884,5621.247217261365,5340.5,5059.752782738635
