,stck_bsop_date,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,rsi,bb_upper,bb_middle,bb_lower,bstp_nmix_prpr,bstp_nmix_hgpr,bstp_nmix_lwpr,bstp_nmix_prdy_ctrt,acml_vol,acml_tr_pbmn,bstp_nmix_prpr,bstp_nmix_hgpr,bstp_nmix_lwpr,bstp_nmix_prdy_ctrt,acml_vol,acml_tr_pbmn,ovrs_nmix_prpr,ovrs_nmix_hgpr,ovrs_nmix_lwpr,ovrs_nmix_prpr,ovrs_nmix_hgpr,ovrs_nmix_lwpr
10,20141209,39150,40250,39150,492387,-850,40160.0,40480.0,42556.666666666664,34.57943925233645,42221.09161160463,40480.0,38738.90838839537,1970.95,1977.15,1968.85,-0.40,541162,3920050,546.57,552.38,546.57,-0.88,513199,2178098,4740.69,4793.24,4722.91,2060.31,2075.78,2054.27
11,20141210,38050,39300,37500,803285,-1100,39750.0,40245.0,42454.166666666664,31.62393162393162,41965.72659071684,40245.0,38524.27340928316,1945.56,1966.11,1943.27,-1.29,367890,3921968,541.96,548.21,540.42,-0.84,452662,2189383,4766.47,4768.41,4674.38,2059.82,2060.60,2034.17
12,20141211,37700,38850,37700,342411,-350,39110.0,40005.0,42348.333333333336,26.271186440677962,41739.618113591576,40005.0,38270.381886408424,1916.59,1937.23,1916.49,-1.49,343635,4483230,537.21,542.60,536.32,-0.88,477012,2356053,4684.03,4766.64,4679.25,2026.14,2058.86,2024.26
13,20141212,37700,38200,37250,249865,0,38520.0,39810.0,42229.166666666664,27.433628318584073,41656.78098322459,39810.0,37963.21901677541,1921.71,1926.67,1915.00,0.27,363470,3800864,533.67,540.13,530.83,-0.66,596591,2729367,4708.16,4759.88,4699.43,2035.33,2055.53,2027.92
14,20141215,38500,38500,37300,255677,800,38220.0,39722.5,42127.5,37.60000000000001,41641.998632455885,39722.5,37803.001367544115,1920.36,1920.43,1899.61,-0.07,294421,3750325,538.09,538.92,530.10,0.83,424151,1945924,4653.60,4707.92,4653.60,2002.33,2032.25,2002.33
15,20141216,39750,40100,38100,562865,1250,38340.0,39712.5,42047.5,50.70422535211269,41629.235506010154,39712.5,37795.764493989846,1904.13,1919.60,1901.13,-0.85,369417,4372157,534.15,539.39,533.24,-0.73,460172,2360215,4605.16,4690.58,4592.43,1989.63,2018.69,1982.26
16,20141217,38700,40150,38700,253158,-1050,38470.0,39607.5,41975.0,42.76729559748428,41504.41196421974,39607.5,37710.58803578026,1900.16,1913.28,1900.16,-0.21,307269,4126755,533.06,537.17,532.68,-0.20,456093,2340472,4547.83,4645.19,4547.31,1972.74,2016.89,1972.56
17,20141218,38100,39100,37650,360243,-600,38550.0,39502.5,41850.833333333336,39.76608187134503,41487.05914499921,39502.5,37517.94085500079,1897.50,1919.24,1881.73,-0.14,337298,5321982,527.52,536.63,520.93,-1.04,515786,2360670,4644.31,4651.90,4550.70,2012.89,2016.75,1973.77
18,20141219,38550,39200,38100,319580,450,38720.0,39405.0,41712.5,39.053254437869825,41375.50754883101,39405.0,37434.49245116899,1929.98,1930.08,1914.27,1.71,291792,4492734,535.51,535.99,530.96,1.51,390477,2000657,4748.40,4748.40,4697.09,2061.23,2061.23,2018.98
19,20141222,39650,39800,38600,334522,1100,38950.0,39375.0,41597.5,47.05882352941177,41311.10433603151,39375.0,37438.89566396849,1943.12,1944.20,1928.89,0.68,324535,4210382,536.78,538.78,535.12,0.24,429662,1777044,4765.38,4782.13,4738.29,2070.65,2077.85,2061.03
20,20141223,39500,40550,39100,307466,-150,38900.0,39347.5,41477.5,46.80851063829787,41259.95261379204,39347.5,37435.04738620796,1939.02,1944.75,1936.75,-0.21,300797,3699646,534.65,539.13,534.55,-0.40,417420,2343008,4781.42,4781.93,4757.81,2078.54,2078.76,2069.28
21,20141224,39700,40150,39450,229183,200,39100.0,39350.0,41365.833333333336,43.18181818181818,41264.157778240864,39350.0,37435.842221759136,1946.61,1947.35,1936.74,0.39,283866,3040951,536.89,538.02,535.78,0.42,463603,2017389,4765.42,4798.06,4761.39,2082.17,2086.73,2079.77
22,20141226,39450,40450,39450,493921,-250,39370.0,39330.0,41207.5,43.18181818181818,41231.15754213058,39330.0,37428.84245786942,1948.16,1954.77,1944.22,0.08,297006,3406229,535.17,539.24,535.17,-0.32,506926,2206609,4773.47,4787.58,4768.67,2081.88,2087.56,2081.86
23,20141229,38750,39000,38200,268701,1150,39410.0,39275.0,41053.333333333336,42.93785310734463,41176.44681755762,39275.0,37373.55318244238,1927.86,1941.33,1927.83,-1.04,265809,3436899,539.22,540.03,536.99,0.76,384930,1857152,4806.86,4814.95,4787.85,2088.77,2092.70,2084.30
24,20141230,38850,38850,38300,133720,100,39250.0,39197.5,40903.333333333336,48.14814814814815,41034.474414628574,39197.5,37360.525585371426,1915.59,1937.55,1910.78,-0.64,256437,3695016,542.97,543.08,540.28,0.70,388706,1687682,4806.91,4813.72,4798.90,2090.57,2093.55,2085.75
25,20150102,39150,39500,38850,209680,300,39180.0,39145.0,40746.666666666664,57.534246575342465,40923.45438513334,39145.0,37366.54561486666,1926.44,1929.15,1909.67,0.57,258776,3696028,553.73,553.78,546.01,1.98,364060,1921225,4736.05,4806.43,4734.11,2058.90,2085.58,2057.94
26,20150105,38950,39200,38650,168975,-200,39030.0,39087.5,40667.5,58.74125874125875,40812.28259499567,39087.5,37362.71740500433,1915.75,1921.96,1903.37,-0.55,313443,4700135,561.25,561.25,554.07,1.36,427454,2357130,4726.81,4777.01,4698.11,2058.20,2072.36,2046.04
27,20150106,38250,38700,37900,271199,-700,38790.0,38955.0,40591.666666666664,53.50318471337579,40500.283145575595,38955.0,37409.716854424405,1882.45,1900.02,1877.38,-1.74,303688,4755440,558.90,562.10,556.39,-0.42,487561,2582876,4652.57,4702.77,4641.46,2020.58,2054.44,2017.34
28,20150107,37900,38350,37900,169967,-350,38620.0,38817.5,40518.333333333336,45.945945945945944,40217.59821084094,38817.5,37417.40178915906,1883.83,1887.60,1876.27,0.07,280510,3762677,561.32,561.95,557.56,0.43,494452,3041388,4592.74,4667.33,4567.60,2002.61,2030.25,1992.44
29,20150108,38100,38800,37900,225169,200,38470.0,38722.5,40465.0,37.00787401574803,40044.42095073798,38722.5,37400.57904926202,1904.65,1907.23,1891.77,1.11,262207,4395567,566.43,567.21,563.63,0.91,468818,2614408,4650.47,4652.72,4613.91,2025.90,2029.61,2005.55
30,20150109,38400,38900,38100,270553,300,38320.0,38685.0,40388.333333333336,47.32142857142857,39998.81124976155,38685.0,37371.18875023845,1924.70,1929.10,1915.85,1.05,308781,4406668,572.99,573.36,569.62,1.16,438637,2853481,4736.19,4741.38,4688.02,2062.14,2064.08,2030.61
31,20150112,38500,38900,38400,219070,100,38230.0,38707.5,40329.166666666664,53.92156862745098,39992.13029701156,38707.5,37422.86970298844,1920.95,1924.66,1917.88,-0.19,311915,3581795,574.76,575.57,572.27,0.31,453314,2660021,4704.07,4744.71,4681.24,2044.81,2064.43,2038.33
32,20150113,39700,40950,38500,1225518,1200,38520.0,38807.5,40293.333333333336,59.82905982905983,40074.09977893571,38807.5,37540.90022106429,1917.14,1920.77,1910.27,-0.20,338989,4873083,571.00,577.85,570.30,-0.65,553182,2894920,4664.71,4715.81,4650.66,2028.26,2049.30,2022.58
33,20150114,40250,40800,39950,564228,550,38990.0,38935.0,40274.166666666664,55.660377358490564,40242.70791845886,38935.0,37627.29208154114,1913.66,1925.68,1913.51,-0.18,297517,4526792,574.17,574.70,571.66,0.56,433170,2473735,4661.50,4751.34,4624.28,2023.03,2056.93,2008.25
34,20150115,41150,41300,40400,578489,900,39600.0,39067.5,40250.0,63.63636363636363,40674.75698007506,39067.5,37460.24301992494,1914.14,1919.69,1908.60,0.03,266544,3892782,581.39,581.39,575.06,1.26,447943,2724216,4639.32,4655.37,4595.98,2011.27,2018.40,1988.44
35,20150116,40450,41600,40400,355641,-700,40010.0,39102.5,40231.666666666664,55.72519083969465,40795.86204043908,39102.5,37409.13795956092,1888.13,1907.07,1885.62,-1.36,298733,4008277,577.41,582.49,575.70,-0.68,429675,2733248,4570.82,4663.96,4567.39,1992.67,2021.35,1991.47
36,20150119,40700,41850,40700,414952,250,40450.0,39202.5,40214.166666666664,59.54198473282442,41020.59653209064,39202.5,37384.40346790936,1902.62,1912.42,1900.26,0.77,281120,3583090,577.94,583.59,577.94,0.09,441095,2509255,4634.38,4635.82,4563.11,2019.42,2020.46,1988.12
37,20150120,40450,41000,39900,341989,-250,40600.0,39320.0,40195.0,63.934426229508205,41141.64760587771,39320.0,37498.35239412229,1918.31,1918.85,1907.97,0.82,280895,3636919,582.27,582.28,576.20,0.75,486159,2882457,4634.38,4635.82,4563.11,2019.42,2020.46,1988.12
38,20150121,39950,40850,39650,350746,-500,40540.0,39390.0,40175.833333333336,58.46153846153847,41195.4362353736,39390.0,37584.5637646264,1921.23,1921.88,1909.86,0.15,300843,4401215,584.34,586.04,583.64,0.36,538202,3023147,4654.85,4665.65,4601.10,2022.55,2028.94,2004.49
39,20150122,39250,40100,39150,290932,-700,40160.0,39370.0,40148.333333333336,50.724637681159415,41172.33182294493,39370.0,37567.66817705507,1920.82,1932.50,1916.56,-0.02,343132,4597898,578.42,587.42,572.68,-1.01,647448,3292362,4667.42,4692.46,4629.59,2032.12,2038.29,2012.04
40,20150123,40400,40400,39500,366340,1150,40150.0,39415.0,40135.833333333336,59.23566878980891,41272.17527444234,39415.0,37557.82472555766,1936.09,1945.36,1930.65,0.79,367702,4644549,589.31,589.31,580.78,1.88,506745,3033529,4750.40,4752.60,4644.57,2063.15,2064.62,2026.38
41,20150126,40000,40950,39850,305561,-400,40010.0,39430.0,40108.333333333336,61.589403973509924,41300.9355948295,39430.0,37559.0644051705,1935.68,1936.40,1924.14,-0.02,330607,3969674,590.34,591.82,589.00,0.17,534749,2897775,4757.88,4771.18,4737.95,2051.82,2062.98,2050.54
42,20150127,39500,40350,39200,331935,-500,39820.0,39432.5,40076.666666666664,60.3896103896104,41303.66942044273,39432.5,37561.33057955727,1952.40,1952.41,1940.72,0.86,466962,4619118,587.84,593.23,587.70,-0.42,530981,3679824,4771.76,4774.18,4734.20,2057.09,2057.62,2040.97
43,20150128,39600,39650,39100,224071,100,39750.0,39475.0,40037.5,59.86842105263157,41320.67060983264,39475.0,37629.32939016736,1961.58,1963.53,1943.59,0.47,400930,5333256,594.39,594.40,587.00,1.11,470184,2664292,4681.50,4721.88,4659.83,2029.55,2047.86,2019.91
44,20150129,40100,40550,39500,336457,500,39920.0,39537.5,40011.666666666664,60.89743589743589,41378.93286600408,39537.5,37696.06713399592,1951.02,1960.12,1946.20,-0.54,391034,5334660,593.12,595.42,592.66,-0.21,467498,2690843,4637.99,4742.06,4637.48,2002.16,2042.49,2001.49
45,20150130,40700,42250,40050,1228557,600,39980.0,39615.0,39989.166666666664,63.25301204819277,41514.23668877789,39615.0,37715.76331122211,1949.26,1964.13,1948.60,-0.09,441477,5889622,591.58,597.28,588.97,-0.26,452065,2561744,4683.41,4688.41,4601.76,2021.25,2024.64,1989.18
46,20150202,41500,41550,40350,396675,800,40280.0,39742.5,39955.833333333336,61.39240506329114,41783.15553193085,39742.5,37701.84446806915,1952.68,1956.10,1944.58,0.18,364831,4375859,590.27,591.75,586.87,-0.22,422466,2472994,4635.24,4703.81,4631.10,1994.99,2023.32,1993.38
47,20150203,42900,43000,41150,1028397,1400,40960.0,39975.0,39960.833333333336,65.14285714285715,42319.46155865265,39975.0,37630.53844134735,1951.96,1960.35,1940.74,-0.04,369978,4659075,593.31,593.56,587.34,0.52,501515,2868943,4676.69,4676.69,4580.46,2020.85,2021.66,1980.90
48,20150204,42400,43500,42350,642246,-500,41520.0,40200.0,39949.166666666664,57.485029940119745,42568.332746891785,40200.0,37831.667253108215,1962.79,1970.27,1961.57,0.55,348032,5028816,598.23,598.53,595.90,0.83,505360,2728893,4727.74,4727.74,4670.82,2050.03,2050.30,2022.71
49,20150205,42400,42850,42000,391517,0,41980.0,40415.0,39939.166666666664,62.74509803921568,42762.3602194806,40415.0,38067.6397805194,1952.84,1962.15,1945.42,-0.51,395653,4334613,600.81,600.88,598.14,0.43,554182,2865104,4716.70,4744.33,4697.79,2041.51,2054.74,2036.72
50,20150206,47100,48300,45400,4867669,4700,43260.0,40850.0,40005.0,76.44628099173552,44438.73236672784,40850.0,37261.26763327216,1955.52,1955.52,1945.82,0.14,309818,5949733,604.13,606.13,603.93,0.55,515658,3049408,4765.10,4767.38,4722.80,2062.52,2063.55,2043.45
51,20150209,49300,51300,46600,4058760,2200,44820.0,41390.0,40114.166666666664,81.49466192170819,46378.84756231336,41390.0,36401.15243768664,1947.00,1952.86,1944.79,-0.44,310182,4326855,593.75,605.88,592.69,-1.72,519774,3299104,4744.40,4787.18,4731.22,2055.47,2072.40,2049.97
52,20150210,48800,51700,47450,2788615,-500,46000.0,41845.0,40219.166666666664,81.49466192170819,47716.192383153524,41845.0,35973.807616846476,1935.86,1954.20,1935.86,-0.57,329203,4136831,592.95,595.14,585.35,-0.13,553759,3034809,4726.01,4749.47,4719.61,2046.74,2056.16,2041.88
53,20150211,49600,50600,49300,1671265,800,47440.0,42312.5,40352.5,86.57243816254416,49029.33519226131,42312.5,35595.66480773869,1945.70,1948.89,1937.95,0.51,307454,4227731,601.41,602.25,595.97,1.43,499705,2890277,4787.65,4793.27,4737.12,2068.59,2070.86,2048.62
54,20150212,50500,50800,48050,1772525,900,49060.0,42780.0,40523.333333333336,86.33093525179856,50354.85313388979,42780.0,35205.14686611021,1941.63,1947.47,1932.75,-0.21,334825,4319339,602.24,604.69,600.02,0.14,516792,3071794,4801.18,4810.36,4780.13,2068.53,2073.48,2057.99
55,20150213,58000,58000,51000,6289955,7500,51240.0,43657.5,40824.166666666664,92.85714285714286,53634.58750086918,43657.5,33680.41249913082,1957.50,1957.50,1946.94,0.82,351080,4073754,608.07,608.45,603.94,0.97,507035,3354772,4857.61,4857.61,4823.58,2088.48,2088.53,2069.98
56,20150216,66700,66700,59300,6840229,8700,54720.0,44957.5,41255.833333333336,96.57534246575342,59001.1560410742,44957.5,30913.843958925798,1958.23,1963.44,1955.39,0.04,350944,3690780,610.16,613.72,609.29,0.34,451940,3251071,4893.84,4893.84,4860.12,2096.99,2097.03,2086.70
57,20150217,64800,71400,63400,9534166,-1900,57920.0,46175.0,41665.833333333336,90.64516129032259,62483.785975663544,46175.0,29866.214024336452,1961.45,1962.97,1952.33,0.16,304531,3510746,609.10,611.92,606.46,-0.17,440244,3195821,4893.84,4893.84,4860.12,2096.99,2097.03,2086.70
58,20150223,73600,74400,66100,7696640,8800,62720.0,47857.5,42217.5,92.6208651399491,67790.62005181327,47857.5,27924.379948186735,1968.39,1976.96,1966.77,0.35,347581,4142517,615.52,616.35,611.98,1.05,426305,2904874,4955.97,4957.02,4905.59,2110.30,2110.61,2085.44
59,20150224,72000,75700,70500,5704104,-1600,67020.0,49495.0,42746.666666666664,88.83374689826303,71593.821235532,49495.0,27396.178764468,1976.12,1980.38,1972.61,0.39,309544,4262649,621.31,621.73,616.27,0.94,472886,2949830,4960.97,4960.97,4939.56,2109.66,2110.05,2103.00
60,20150225,67800,73500,66900,5177103,-4200,68980.0,50865.0,43209.166666666664,80.09153318077803,73915.40346718469,50865.0,27814.59653281531,1990.47,1992.03,1984.53,0.73,369498,5017453,616.57,625.26,616.57,-0.76,479931,2914314,4968.12,4971.18,4945.14,2115.48,2117.94,2105.87
61,20150226,66800,68200,64000,6690995,-1000,69000.0,52205.0,43661.666666666664,77.59815242494226,75685.0745313979,52205.0,28724.925468602105,1993.08,1993.43,1983.94,0.13,385656,5153504,617.08,618.37,615.02,0.08,487146,2974401,4967.14,4984.24,4956.00,2113.86,2119.59,2109.89
62,20150227,65500,69100,65500,3363450,-1300,69140.0,53505.0,44089.166666666664,76.19047619047619,76906.32261219437,53505.0,30103.67738780562,1985.80,1993.34,1982.50,-0.37,424548,5675034,624.56,625.20,620.06,1.21,503343,2946335,4987.89,4989.11,4955.51,2110.74,2113.91,2103.76
63,20150302,62300,66100,62200,2808599,-3200,66880.0,54640.0,44463.333333333336,71.03594080338267,77427.48779484039,54640.0,31852.512205159604,1996.81,1999.13,1988.33,0.55,373366,5785659,621.81,628.03,621.75,-0.44,507112,2855825,4963.53,4989.25,4960.87,2104.50,2112.74,2103.75
64,20150303,64600,67400,63400,4200821,2300,65400.0,55865.0,44866.666666666664,69.48775055679288,78019.57289139197,55865.0,33710.427108608026,2001.38,2003.05,1995.93,0.23,444865,5438365,625.64,626.24,624.29,0.62,502375,2787743,5008.10,5008.57,4972.01,2117.39,2117.52,2104.50
65,20150304,65800,69200,64000,4287443,1200,65000.0,57120.0,45293.333333333336,68.79271070615034,78527.25110797741,57120.0,35712.74889202259,1998.29,2003.85,1996.50,-0.15,374540,4724947,630.35,631.32,627.09,0.75,528476,3007145,4979.90,4996.66,4956.07,2107.78,2115.76,2098.26
66,20150305,64400,67300,63600,2443446,-1400,64520.0,58265.0,45698.333333333336,67.41071428571429,78632.35378000785,58265.0,37897.64621999215,1998.38,2002.48,1993.92,0.00,373683,4055523,631.43,633.58,629.41,0.17,485603,2827877,4967.14,4973.33,4938.90,2098.53,2107.72,2087.62
67,20150306,69500,69500,64000,4157210,5100,65320.0,59595.0,46175.0,70.26476578411405,79236.33142126571,59595.0,39953.66857873429,2012.94,2013.73,2003.18,0.73,393347,4809474,635.84,635.87,632.50,0.70,551627,3076185,4982.81,4993.52,4963.10,2101.04,2104.25,2095.22
68,20150309,67600,71900,67000,3242703,-1900,66380.0,60855.0,46624.166666666664,67.06586826347305,79106.40816485128,60855.0,42603.59183514872,1992.82,2005.81,1990.87,-1.00,296747,4048388,629.26,636.83,628.83,-1.03,503302,2792596,4927.37,4982.93,4918.63,2071.26,2100.91,2067.27
69,20150310,65200,68000,64800,2068230,-2400,66500.0,61995.0,47044.166666666664,57.99999999999999,78229.95919305005,61995.0,45760.04080694996,1984.77,2003.19,1982.22,-0.40,433405,4786369,621.99,633.52,617.89,-1.16,571069,2934639,4942.44,4950.47,4920.82,2079.43,2083.49,2072.21
70,20150311,64900,67700,64800,1844737,-300,66320.0,62885.0,47473.333333333336,47.54098360655738,77640.37529173691,62885.0,48129.624708263094,1980.83,1984.60,1969.13,-0.20,399532,5887013,619.61,623.24,616.43,-0.38,470057,2571349,4859.80,4903.44,4859.80,2044.16,2076.14,2044.16
71,20150312,65800,66300,62800,2055098,900,66600.0,63710.0,47935.833333333336,51.404494382022456,77118.48984785385,63710.0,50301.51015214614,1970.59,1988.77,1970.59,-0.52,384041,6400259,628.15,628.29,621.47,1.38,490443,2778599,4849.94,4876.09,4846.79,2040.24,2050.08,2039.69
72,20150313,66700,68400,65900,1867711,900,66040.0,64605.0,48419.166666666664,37.545126353790614,76176.94452112522,64605.0,53033.05547887478,1985.79,1991.87,1982.96,0.77,326707,4350272,634.25,634.97,631.50,0.97,530719,3012814,4893.29,4895.80,4853.20,2065.95,2066.41,2041.10
73,20150316,68200,69000,66800,1770756,1500,66160.0,65535.0,48927.5,43.11594202898551,74916.10334662187,65535.0,56153.896653378135,1987.33,1991.79,1982.26,0.08,319163,4646945,635.40,636.69,633.86,0.18,556633,3013223,4871.76,4904.47,4842.80,2053.40,2064.56,2041.17
74,20150317,67800,69600,67500,1458790,-400,66680.0,66400.0,49415.833333333336,50.0,72789.67917817476,66400.0,60010.32082182525,2029.91,2029.91,1997.27,2.14,356554,5386342,636.05,639.00,634.55,0.10,524049,2870417,4929.51,4929.94,4889.09,2081.19,2081.41,2055.35
75,20150318,64800,69400,64000,2453085,-3000,66660.0,66740.0,49833.333333333336,46.12403100775194,71913.54810550748,66740.0,61566.45189449252,2028.45,2036.13,2026.72,-0.07,362009,5388525,628.99,639.70,628.94,-1.11,556577,3398296,4937.44,4944.91,4907.02,2074.28,2080.59,2065.08
76,20150319,68000,68000,63300,2019727,3200,67100.0,66805.0,50321.666666666664,54.51263537906138,72007.48978855317,66805.0,61602.51021144683,2037.89,2047.13,2031.07,0.47,468284,5799016,631.81,633.64,620.52,0.45,559031,3292416,4982.83,5001.57,4907.72,2099.50,2106.85,2061.23
77,20150320,67000,69800,65600,2225580,-1000,67160.0,66915.0,50803.333333333336,59.21568627450981,72035.65425507327,66915.0,61794.34574492673,2037.24,2040.00,2027.81,-0.03,351732,5195223,640.08,640.09,632.57,1.31,578703,3368135,4992.38,5000.02,4979.94,2089.27,2098.69,2085.56
78,20150323,66400,68200,66000,933401,-600,66800.0,66555.0,51267.5,53.78151260504202,70655.96330146954,66555.0,62454.03669853046,2036.59,2043.92,2032.35,-0.03,314897,4686339,640.29,644.01,640.29,0.03,530150,3010643,5026.42,5042.14,5020.06,2108.10,2113.92,2090.32
79,20150324,66200,67600,65700,756752,-200,66480.0,66265.0,51710.0,50.87719298245613,69517.24537819643,66265.0,63012.75462180358,2041.37,2041.77,2028.54,0.23,328834,4664615,641.87,642.43,638.46,0.25,525789,2659167,5010.97,5031.39,5010.97,2104.42,2114.86,2104.42
80,20150325,76100,76100,66600,5853071,9900,68740.0,66680.0,52320.0,68.69009584664538,72043.05882869096,66680.0,61316.941171309045,2042.81,2046.97,2038.14,0.07,423409,5109071,651.05,651.06,644.69,1.43,534691,3482399,4994.73,5032.48,4994.56,2091.50,2107.63,2091.50
81,20150326,70200,76400,69200,6543618,-5900,69180.0,66850.0,52828.333333333336,51.09034267912773,72428.70952819736,66850.0,61271.29047180264,2022.56,2036.70,2019.51,-0.99,342261,5154957,642.53,649.62,640.56,-1.31,551807,3594197,4876.52,5006.76,4876.52,2061.05,2097.43,2061.05
82,20150327,70200,72100,69000,2592620,0,69820.0,67085.0,53340.833333333336,54.3046357615894,72810.47814597173,67085.0,61359.52185402826,2019.80,2027.25,2016.88,-0.14,448964,5110738,640.12,646.43,637.71,-0.38,592412,3213332,4863.36,4889.21,4825.93,2056.15,2067.15,2045.50
83,20150330,68500,71500,68500,1502840,-1700,70240.0,67395.0,53836.666666666664,55.59322033898305,72707.05233407955,67395.0,62082.94766592045,2030.04,2033.27,2018.12,0.51,439556,4465390,646.74,646.78,641.47,1.03,467256,2722251,4891.22,4899.26,4859.66,2061.02,2062.83,2052.96
84,20150331,69900,72000,68400,2202008,1400,70980.0,67660.0,54354.166666666664,58.16993464052287,72916.3865915665,67660.0,62403.613408433506,2041.03,2046.90,2032.24,0.54,555933,5367292,650.49,650.75,647.38,0.58,524552,3358425,4947.44,4948.46,4921.12,2086.24,2088.97,2064.11
85,20150401,69400,70500,68500,1090848,-500,69640.0,67840.0,54858.333333333336,55.960264900662246,73075.79984338592,67840.0,62604.20015661408,2028.45,2039.04,2024.64,-0.62,542801,5386245,650.23,651.40,645.63,-0.04,513254,2945767,4900.89,4940.87,4899.31,2067.89,2084.05,2067.04
86,20150402,71000,73100,69100,2467565,1600,69800.0,68170.0,55392.5,56.957928802588995,73328.33306408185,68170.0,63011.666935918154,2029.07,2040.45,2028.22,0.03,655864,6006832,650.57,654.85,649.23,0.05,629852,3674422,4880.23,4899.38,4844.39,2059.69,2067.63,2048.38
87,20150403,71800,71800,69700,1123103,800,70120.0,68285.0,55951.666666666664,55.960264900662246,73655.01862194164,68285.0,62914.98137805836,2045.42,2045.94,2031.27,0.81,498636,4527545,658.04,658.05,652.59,1.15,528694,3255716,4886.94,4901.33,4872.96,2066.96,2072.17,2057.32
88,20150406,71800,72900,70700,1118575,0,70780.0,68495.0,56516.666666666664,56.711409395973156,74066.16684366929,68495.0,62923.833156330715,2046.43,2055.45,2043.26,0.05,460493,4769017,662.15,662.59,658.99,0.62,523547,3202147,4886.94,4901.33,4872.96,2066.96,2072.17,2057.32
89,20150407,75500,79400,73300,5224732,3700,71900.0,69010.0,57140.0,67.54098360655738,75143.48188225905,69010.0,62876.518117740954,2047.03,2059.09,2043.79,0.03,436233,4861154,666.83,667.94,664.64,0.71,550040,3719499,4917.32,4929.63,4852.91,2080.62,2086.99,2056.52
90,20150408,74700,76000,72100,2490782,-800,72960.0,69500.0,57745.0,61.92170818505338,75805.23591945614,69500.0,63194.76408054386,2059.26,2060.19,2046.09,0.60,552684,6518067,668.03,669.37,662.57,0.18,560683,3773269,4910.23,4948.88,4909.77,2076.33,2089.81,2076.10
