,stck_bsop_date,stck_clpr,stck_hgpr,stck_lwpr,acml_vol,prdy_vrss,5,20,60,bb_upper,bb_middle,bb_lower
94,20220506,133500,136500,131500,237157,0,136900.0,139375.0,120491.66666666667,153622.368178018,139375.0,125127.631821982
95,20220509,131500,134500,129500,194911,-2000,135200.0,139750.0,120966.66666666667,152694.11062993514,139750.0,126805.88937006486
96,20220510,130500,131500,127000,217957,-1000,133300.0,139900.0,121458.33333333333,152332.21621433605,139900.0,127467.78378566395
97,20220511,125000,133000,123500,460960,-5500,130800.0,139675.0,121911.66666666667,152983.92557646934,139675.0,126366.07442353065
98,20220512,124000,130000,123000,369250,-1000,128900.0,139050.0,122385.0,153972.80134559193,139050.0,124127.19865440809
99,20220513,125500,129000,119000,573256,1500,127300.0,138375.0,122873.33333333333,154424.5327034777,138375.0,122325.46729652231
100,20220516,127000,130000,123500,240162,1500,126400.0,137325.0,123356.66666666667,153465.86428912653,137325.0,121184.13571087347
101,20220517,121500,124500,119500,2331766,-5500,124600.0,136275.0,123743.33333333333,153619.95603914867,136275.0,118930.04396085133
102,20220518,117000,124000,115500,569257,-4500,123000.0,134450.0,124040.0,151842.2396487629,134450.0,117057.76035123711
103,20220519,114500,115500,111000,557796,-2500,121100.0,132725.0,124283.33333333333,150831.55958485763,132725.0,114618.44041514237
104,20220520,115000,116000,113500,262589,500,119000.0,131200.0,124500.0,149874.58165528747,131200.0,112525.41834471251
105,20220523,115000,118000,113000,253045,0,116600.0,129950.0,124591.66666666667,149430.50307358615,129950.0,110469.49692641383
106,20220524,113000,119000,112500,418146,-2000,114900.0,128625.0,124716.66666666667,148915.08378494284,128625.0,108334.91621505716
107,20220525,113000,115500,112000,254408,0,114100.0,127250.0,124775.0,147859.46384552494,127250.0,106640.53615447505
108,20220526,119000,121000,114000,539957,6000,115000.0,126000.0,124933.33333333333,145390.7194296653,126000.0,106609.28057033468
109,20220527,123000,124500,120000,469362,4000,116600.0,124950.0,125041.66666666667,142516.7299176597,124950.0,107383.27008234031
110,20220530,119500,125000,119000,356189,-3500,117500.0,123925.0,125150.0,140204.66522997324,123925.0,107645.33477002675
111,20220531,119000,121500,119000,1869378,-500,118700.0,122875.0,125233.33333333333,137496.47393390967,122875.0,108253.52606609033
112,20220602,119500,122500,118000,261139,500,120000.0,121975.0,125283.33333333333,135015.22622503154,121975.0,108934.77377496847
113,20220603,126500,127000,119500,368158,7000,121500.0,121625.0,125500.0,133752.96355535422,121625.0,109497.03644464578
114,20220607,129500,131500,126500,281517,3000,122800.0,121425.0,125791.66666666667,132876.09165101737,121425.0,109973.90834898262
115,20220608,132500,133500,127500,332607,3000,125400.0,121475.0,126133.33333333333,133108.8944468308,121475.0,109841.10555316923
116,20220609,134500,137500,131500,584541,2000,128500.0,121675.0,126483.33333333333,134037.34201112395,121675.0,109312.65798887606
117,20220610,138000,138500,132000,262327,3500,132200.0,122325.0,126958.33333333333,136545.6715734525,122325.0,108104.3284265475
118,20220613,133000,136500,131000,274979,-5000,133500.0,122775.0,127341.66666666667,137729.84871203985,122775.0,107820.15128796015
119,20220614,129500,132500,126000,335811,-3500,133500.0,122975.0,127700.0,138175.24670852418,122975.0,107774.75329147582
120,20220615,125000,129500,124000,158310,-4500,132000.0,122875.0,127975.0,137994.1104235666,122875.0,107755.8895764334
121,20220616,129000,132000,127000,246353,4000,130900.0,123250.0,128316.66666666667,138584.60139684106,123250.0,107915.39860315893
122,20220617,136500,136500,126000,291470,7500,130600.0,124225.0,128691.66666666667,140307.5215684606,124225.0,108142.4784315394
123,20220620,133500,136500,131500,175783,-3000,130700.0,125175.0,128991.66666666667,141091.26526544464,125175.0,109258.73473455534
124,20220621,141500,141500,134000,318333,8000,133100.0,126500.0,129400.0,143200.2993985138,126500.0,109799.70060148621
125,20220622,138500,143500,137000,259601,-3000,135800.0,127675.0,129750.0,144280.04441427364,127675.0,111069.95558572636
126,20220623,130500,142500,130000,318376,-8000,136100.0,128550.0,129883.33333333333,143754.93340991667,128550.0,113345.06659008334
127,20220624,132000,133000,127000,169665,1500,135200.0,129500.0,130033.33333333333,142975.9044223384,129500.0,116024.09557766159
128,20220627,139500,140000,132500,186286,7500,136400.0,130525.0,130400.0,143766.88430700102,130525.0,117283.11569299898
129,20220628,140500,141500,137000,137730,1000,136200.0,131400.0,130750.0,144848.4199815443,131400.0,117951.5800184557
130,20220629,141000,144000,138500,158290,500,136700.0,132475.0,131116.66666666666,145372.57729187928,132475.0,119577.42270812072
131,20220630,143000,148000,139500,290521,2000,139200.0,133675.0,131483.33333333334,145775.7231188884,133675.0,121574.27688111161
132,20220701,140000,146000,137500,207510,-3000,140800.0,134700.0,131708.33333333334,145189.99523355468,134700.0,124210.00476644532
133,20220704,135500,140000,132000,246418,-4500,140000.0,135150.0,131850.0,144943.3651009242,135150.0,125356.6348990758
134,20220705,135000,137000,129000,281883,-500,138900.0,135425.0,132075.0,144871.030912505,135425.0,125978.969087495
135,20220706,121000,132500,120000,572577,-14000,134900.0,134850.0,132025.0,146155.30848760883,134850.0,123544.69151239117
136,20220707,123500,125000,116500,383485,2500,131000.0,134300.0,131958.33333333334,146642.60912449227,134300.0,121957.39087550773
137,20220708,125500,128000,124000,215032,2000,128100.0,133675.0,131891.66666666666,146462.78714242615,133675.0,120887.21285757383
138,20220711,120500,126500,120000,251207,-5000,125100.0,133050.0,131625.0,147071.05559506844,133050.0,119028.94440493156
139,20220712,121000,122000,117500,194835,500,122300.0,132625.0,131325.0,147537.66240481558,132625.0,117712.33759518442
140,20220713,115500,120000,113000,332542,-5500,121200.0,132150.0,130783.33333333333,148536.2747444317,132150.0,115763.72525556831
141,20220714,115000,117000,112500,174931,-500,119500.0,131450.0,130325.0,149433.04757264463,131450.0,113466.95242735537
142,20220715,114000,116000,112500,119434,-1000,117200.0,130325.0,129666.66666666667,149667.37575893922,130325.0,110982.62424106077
143,20220718,124000,126000,115500,408691,10000,117900.0,129850.0,129250.0,149323.31507473753,129850.0,110376.68492526247
144,20220719,123000,127000,122500,163588,-1000,118300.0,128925.0,128875.0,147846.61462455042,128925.0,110003.3853754496
145,20220720,122000,126500,121000,143237,-1000,119600.0,128100.0,128575.0,146716.12204515215,128100.0,109483.87795484785
146,20220721,123500,124000,121500,93775,1500,121300.0,127750.0,128308.33333333333,146435.55591894445,127750.0,109064.44408105555
147,20220722,123000,124500,122000,87749,-500,123100.0,127300.0,128016.66666666667,145987.9640410613,127300.0,108612.03595893871
148,20220725,124500,125000,122000,115129,1500,123200.0,126550.0,127691.66666666667,144404.69126028227,126550.0,108695.30873971773
149,20220726,123500,125500,122500,97128,-1000,123300.0,125700.0,127350.0,142398.50292690934,125700.0,109001.49707309065
150,20220727,122000,123000,119000,184824,-1500,123300.0,124750.0,127050.0,139953.6179904653,124750.0,109546.3820095347
151,20220728,122000,124500,121500,150851,0,123000.0,123700.0,126750.0,136413.77206025025,123700.0,110986.22793974975
152,20220729,125000,128000,122500,293913,3000,123400.0,122950.0,126541.66666666667,133274.2433136768,122950.0,112625.7566863232
153,20220801,135000,135500,125000,426328,10000,125500.0,122925.0,126566.66666666667,133129.2883142334,122925.0,112720.71168576661
154,20220802,136000,137500,132500,304427,1000,128000.0,122975.0,126608.33333333333,133422.3680896195,122975.0,112527.63191038049
155,20220803,137000,138500,134000,198443,1000,131000.0,123775.0,126700.0,135822.71762617302,123775.0,111727.28237382698
156,20220804,131000,138000,130500,299739,-6000,132800.0,124150.0,126708.33333333333,136600.3012011758,124150.0,111699.69879882419
157,20220805,131500,132500,128500,185499,500,134100.0,124450.0,126816.66666666667,137298.73534632885,124450.0,111601.26465367117
158,20220808,133500,134500,129500,150933,2000,133800.0,125100.0,126975.0,138391.35057095403,125100.0,111808.64942904597
159,20220809,134000,136000,133000,132516,500,133400.0,125750.0,127116.66666666667,139441.23807403844,125750.0,112058.76192596156
160,20220810,139500,142000,133500,473470,5500,133900.0,126950.0,127325.0,141038.64791241515,126950.0,112861.35208758485
161,20220811,140500,141500,138000,243003,1000,135800.0,128225.0,127641.66666666667,142372.3495750971,128225.0,114077.65042490291
162,20220812,137000,144500,136000,243673,-3500,136900.0,129375.0,127975.0,142405.2532592425,129375.0,116344.74674075749
163,20220816,138000,138500,136000,117876,1000,137800.0,130075.0,128366.66666666667,143376.40969972732,130075.0,116773.59030027268
164,20220817,135500,141500,134500,170089,-2500,138100.0,130700.0,128708.33333333333,143785.87024236447,130700.0,117614.12975763553
165,20220818,134500,136000,133000,104554,-1000,137100.0,131325.0,129033.33333333333,143872.0115963922,131325.0,118777.98840360781
166,20220819,138500,140500,134500,221576,4000,136700.0,132075.0,129458.33333333333,144453.5096033408,132075.0,119696.49039665921
167,20220822,138000,140000,136500,105602,-500,136900.0,132825.0,129875.0,144721.5331084312,132825.0,120928.4668915688
168,20220823,144500,146000,137000,386557,6500,138200.0,133825.0,130300.0,146110.25539010076,133825.0,121539.74460989924
169,20220824,147000,148000,143500,190989,2500,140500.0,135000.0,130700.0,147601.5872016187,135000.0,122398.41279838131
170,20220825,145000,148000,140000,259194,-2000,142600.0,136150.0,131125.0,147969.89847672137,136150.0,124330.10152327863
171,20220826,149500,151000,142500,325508,4500,144800.0,137525.0,131633.33333333334,148827.54396142744,137525.0,126222.45603857255
172,20220829,145500,150000,144000,282152,-4000,146300.0,138550.0,132066.66666666666,148791.58190906074,138550.0,128308.41809093927
173,20220830,141000,147500,140500,219055,-4500,145600.0,138850.0,132308.33333333334,149009.23225445702,138850.0,128690.76774554298
174,20220831,143500,143500,136000,303330,2500,144900.0,139225.0,132541.66666666666,149488.89302360464,139225.0,128961.10697639536
175,20220901,134000,141000,133500,289689,-9500,142700.0,139075.0,132566.66666666666,149550.08949842435,139075.0,128599.91050157565
176,20220902,133500,136000,131000,226848,-500,139500.0,139200.0,132550.0,149341.00586726976,139200.0,129058.99413273022
177,20220905,137000,139000,134000,221401,3500,137800.0,139475.0,132533.33333333334,149048.27007871395,139475.0,129901.72992128604
178,20220906,135000,139500,134500,158319,-2000,136600.0,139550.0,132566.66666666666,148956.91235209513,139550.0,130143.08764790486
179,20220907,128500,133500,127500,276763,-6500,133600.0,139275.0,132550.0,149592.33977341058,139275.0,128957.66022658942
180,20220908,127000,130000,124500,274985,-1500,132200.0,138650.0,132583.33333333334,150269.38036213635,138650.0,127030.61963786364
181,20220913,127500,130000,125500,204311,500,131000.0,138000.0,132558.33333333334,150549.90039801114,138000.0,125450.09960198887
182,20220914,125000,127500,123500,190555,-2500,128600.0,137400.0,132366.66666666666,151171.71013345837,137400.0,123628.28986654163
183,20220915,125000,128500,124000,185523,0,126600.0,136750.0,132225.0,151536.81845428556,136750.0,121963.18154571444
184,20220916,120000,124000,119000,410038,-5000,124900.0,135975.0,131866.66666666666,152468.86249487972,135975.0,119481.13750512028
185,20220919,116000,125000,114000,674989,-4000,122700.0,135050.0,131491.66666666666,153704.4900761184,135050.0,116395.50992388159
186,20220920,121000,121000,118000,334804,5000,121400.0,134175.0,131333.33333333334,153720.52378423253,134175.0,114629.47621576746
187,20220921,121000,124500,119000,329303,0,120600.0,133325.0,131150.0,153596.34677321662,133325.0,113053.65322678338
188,20220922,125500,127500,119000,529827,4500,120700.0,132375.0,130916.66666666667,152239.22663986695,132375.0,112510.77336013304
189,20220923,124000,128000,124000,246679,-1500,121500.0,131225.0,130641.66666666667,150213.08837139746,131225.0,112236.91162860252
190,20220926,117000,123000,115000,436692,-7000,121700.0,129825.0,130241.66666666667,148672.47993764683,129825.0,110977.52006235317
191,20220927,120000,121000,114000,275953,3000,121500.0,128350.0,129858.33333333333,145332.63819316658,128350.0,111367.36180683342
192,20220928,114500,123500,114000,281516,-5500,120200.0,126800.0,129433.33333333333,142872.95865732257,126800.0,110727.04134267745
193,20220929,116500,118500,115500,186286,2000,118400.0,125575.0,129116.66666666667,140846.7877146063,125575.0,110303.2122853937
194,20220930,115000,118000,112500,277750,-1500,116600.0,124150.0,128783.33333333333,137685.50885633784,124150.0,110614.49114366216
195,20221004,119500,120000,115000,196736,4500,117100.0,123425.0,128758.33333333333,136310.16588950256,123425.0,110539.83411049745
196,20221005,119500,123000,117500,228701,0,117000.0,122725.0,128691.66666666667,134843.06502705775,122725.0,110606.93497294225
197,20221006,124500,124500,120500,258139,5000,119000.0,122100.0,128675.0,132354.7549946354,122100.0,111845.24500536459
198,20221007,122000,125500,121000,189383,-2500,120100.0,121450.0,128700.0,129827.9472426126,121450.0,113072.0527573874
199,20221011,116500,120000,115500,226389,-5500,120400.0,120850.0,128625.0,128831.85442112295,120850.0,112868.14557887705
200,20221012,121500,121500,115500,191384,5000,120800.0,120575.0,128725.0,128053.4690946744,120575.0,113096.5309053256
201,20221013,115500,122000,115500,218544,-6000,120000.0,119975.0,128733.33333333333,127049.42577174996,119975.0,112900.57422825004
202,20221014,117000,119000,116000,219175,1500,118500.0,119575.0,128783.33333333333,126366.72290365266,119575.0,112783.27709634734
203,20221017,117000,117000,111500,209122,0,117500.0,119175.0,128666.66666666667,125572.46043364084,119175.0,112777.53956635916
204,20221018,114500,119500,113000,302172,-2500,117100.0,118900.0,128525.0,125597.76081985614,118900.0,112202.23918014386
205,20221019,111500,116000,111500,251686,-3000,115100.0,118675.0,128350.0,126018.5345713083,118675.0,111331.4654286917
206,20221020,108500,113500,108000,372830,-3000,113700.0,118050.0,128100.0,126534.6920981259,118050.0,109565.3079018741
207,20221021,106000,108000,103000,456982,-2500,111500.0,117300.0,127816.66666666667,127150.8882848198,117300.0,107449.1117151802
208,20221024,106000,108500,105000,238598,0,109300.0,116325.0,127508.33333333333,126587.91868817054,116325.0,106062.08131182946
209,20221025,104000,106500,101500,385591,-2000,107200.0,115325.0,127183.33333333333,126276.1414930134,115325.0,104373.8585069866
210,20221026,105500,106500,103500,242120,1500,106000.0,114750.0,126908.33333333333,126469.64163274628,114750.0,103030.35836725372
211,20221027,107500,108500,103500,260349,2000,105800.0,114125.0,126666.66666666667,125990.39084901968,114125.0,102259.60915098032
212,20221028,109500,111000,106000,260069,2000,106500.0,113875.0,126408.33333333333,125907.76776140885,113875.0,101842.23223859115
213,20221031,109000,110500,107500,170022,-500,107100.0,113500.0,125975.0,125649.07403878996,113500.0,101350.92596121004
214,20221101,110000,111500,108000,145687,1000,108300.0,113250.0,125541.66666666667,125470.88376509653,113250.0,101029.11623490347
215,20221102,112000,113500,107500,213653,2000,109600.0,112875.0,125125.0,124761.44185616537,112875.0,100988.55814383463
216,20221103,111000,113000,109000,151422,-1000,110300.0,112450.0,124791.66666666667,123960.43005278257,112450.0,100939.56994721743
217,20221104,116500,117000,110500,302475,5500,111700.0,112050.0,124541.66666666667,122350.0,112050.0,101750.0
218,20221107,114000,117000,113500,165950,-2500,112700.0,111650.0,124216.66666666667,120945.69792968768,111650.0,102354.30207031232
219,20221108,115000,116000,113500,128187,1000,113700.0,111575.0,123900.0,120736.19533685425,111575.0,102413.80466314575
220,20221109,113000,116000,112000,192786,-2000,113900.0,111150.0,123458.33333333333,119144.37302106926,111150.0,103155.62697893074
221,20221110,110000,112500,109500,259983,-3000,113700.0,110875.0,122950.0,118626.6127354248,110875.0,103123.3872645752
222,20221111,115500,116000,112500,380766,5500,113500.0,110800.0,122591.66666666667,118339.23072998831,110800.0,103260.76927001169
223,20221114,115000,117000,114000,157098,-500,113700.0,110700.0,122208.33333333333,117955.34285888683,110700.0,103444.65714111317
224,20221115,115500,118500,114500,151638,500,113800.0,110750.0,121875.0,118122.24524822662,110750.0,103377.75475177338
225,20221116,115000,116500,114000,103852,-500,114200.0,110925.0,121550.0,118522.86154124961,110925.0,103327.13845875039
226,20221117,113500,117000,113500,120432,-1500,114900.0,111175.0,121133.33333333333,118766.27788978904,111175.0,103583.72211021096
227,20221118,117500,118500,113000,239547,4000,115300.0,111750.0,120791.66666666667,119427.89033524184,111750.0,104072.10966475816
228,20221121,114000,117500,113500,104812,-3500,115100.0,112150.0,120283.33333333333,119410.16528737466,112150.0,104889.83471262534
229,20221122,116500,117000,113500,109180,2500,115300.0,112775.0,119775.0,119228.48742928969,112775.0,106321.51257071031
230,20221123,114500,117000,114000,126219,-2000,115200.0,113225.0,119266.66666666667,118779.05257447208,113225.0,107670.94742552792
231,20221124,114500,115000,113500,97547,0,115400.0,113575.0,118683.33333333333,118486.97516280366,113575.0,108663.02483719634
232,20221125,114500,115500,114000,89084,0,114800.0,113825.0,118166.66666666667,118377.7464238633,113825.0,109272.2535761367
233,20221128,113000,115000,112500,166554,-1500,114600.0,114025.0,117700.0,118030.93309979085,114025.0,110019.06690020915
