episode,timestep,reward,loss,dist_entropy
5,2000,-37.6543,0.7241599,0.90811294
11,4000,-50.4566,0.48206592,0.90811294
16,6000,-11.2584,0.6391307,0.90811294
22,8000,2.995,0.36363122,0.90811294
27,10000,-27.2832,0.18509509,0.90811294
33,12000,-21.3333,0.63609016,0.90811294
38,14000,-21.6602,0.60560405,0.90811294
44,16000,-33.2877,0.5252142,0.90811294
50,18000,-4.5708,0.21663341,0.90811294
55,20000,-19.2098,0.36206546,0.90811294
61,22000,-25.0293,0.36069465,0.90811294
66,24000,-36.6213,0.5367275,0.90811294
72,26000,-37.0949,-0.07567744,0.90811294
77,28000,-13.5926,0.4607607,0.90811294
83,30000,-20.8325,0.34999314,0.90811294
89,32000,-19.7621,0.40971386,0.90811294
94,34000,-51.1763,0.56567335,0.90811294
100,36000,-37.023,0.6774016,0.90811294
105,38000,-60.2887,-0.07902704,0.90811294
111,40000,-23.4753,0.33594236,0.90811294
116,42000,-36.365,-0.19466414,0.90811294
122,44000,-52.2547,0.1078088,0.90811294
128,46000,-3.5789,0.42990068,0.90811294
133,48000,-38.3447,0.34240672,0.90811294
139,50000,-14.1521,0.21551344,0.90811294
144,52000,-68.8805,0.48018396,0.90811294
150,54000,0.0728,0.53135693,0.90811294
155,56000,-41.6151,0.6334698,0.90811294
161,58000,-7.7515,0.5117203,0.90811294
167,60000,-50.8917,0.31344357,0.90811294
172,62000,-28.8478,0.18623152,0.90811294
178,64000,-43.522,0.637475,0.90811294
183,66000,-49.0094,0.66744244,0.90811294
189,68000,-66.8145,0.76341367,0.90811294
194,70000,-12.7361,0.24150659,0.90811294
200,72000,-53.7874,0.25024202,0.90811294
206,74000,-54.7589,0.7743796,0.90811294
211,76000,-3.0207,0.07318814,0.90811294
217,78000,-36.2971,0.30020472,0.90811294
222,80000,-42.3885,0.5374057,0.90811294
228,82000,-20.5461,0.244523,0.90811294
233,84000,-40.0045,0.34874642,0.90811294
239,86000,-9.3596,0.3187826,0.90811294
245,88000,4.5167,0.21303415,0.90811294
250,90000,-27.3123,0.15666062,0.90811294
256,92000,-37.14,0.3230234,0.90811294
261,94000,-31.1521,-0.24863544,0.90811294
267,96000,-22.1613,0.13397065,0.90811294
272,98000,-32.4615,-0.092928074,0.90811294
278,100000,-40.2835,0.13254449,0.90811294
284,102000,-24.9463,0.53510416,0.90811294
289,104000,-40.5973,-0.06828547,0.90811294
295,106000,-31.2262,0.3940542,0.90811294
300,108000,-49.1723,0.41604978,0.90811294
306,110000,-27.1759,0.332449,0.90811294
311,112000,-41.8407,0.2990571,0.90811294
317,114000,-30.4183,0.2026122,0.90811294
323,116000,-12.117,0.2706025,0.90811294
328,118000,-47.6151,0.30702442,0.90811294
334,120000,-28.6589,0.17745309,0.90811294
339,122000,-49.3895,0.73552316,0.90811294
345,124000,-23.0808,0.3284006,0.90811294
350,126000,-6.9923,0.17991172,0.90811294
356,128000,-25.997,0.58267856,0.90811294
362,130000,-47.0485,0.4154715,0.90811294
367,132000,-39.4574,0.4401369,0.90811294
373,134000,-17.9718,0.5674758,0.90811294
378,136000,-13.2507,0.042055517,0.90811294
384,138000,-40.6028,0.5242371,0.90811294
389,140000,-52.2629,0.41412872,0.90811294
395,142000,-35.3167,0.25782073,0.90811294
401,144000,-47.7615,0.25793454,0.90811294
406,146000,-36.6594,0.06131199,0.90811294
412,148000,-35.6327,0.022511117,0.90811294
417,150000,-25.9572,0.6613495,0.90811294
423,152000,-24.5053,0.2067605,0.90811294
428,154000,-49.6402,0.4846945,0.90811294
434,156000,-30.413,0.34791368,0.90811294
440,158000,-45.265,0.3082038,0.90811294
445,160000,-29.4514,0.4185969,0.90811294
451,162000,-56.4598,0.9342919,0.90811294
456,164000,-38.215,0.13914134,0.90811294
462,166000,-52.9618,0.024812125,0.90811294
467,168000,-30.0341,0.6350578,0.90811294
473,170000,-47.1869,0.22233923,0.90811294
479,172000,-38.3916,0.26304376,0.90811294
484,174000,-35.1637,0.67687184,0.90811294
490,176000,-39.8267,0.19472942,0.90811294
495,178000,-31.4081,0.39723766,0.90811294
501,180000,-18.4525,0.31121624,0.90811294
506,182000,-13.9552,0.44136196,0.90811294
512,184000,-28.1312,0.40997934,0.90811294
518,186000,-52.3812,0.35855228,0.90811294
523,188000,-43.7552,0.11051232,0.90811294
529,190000,-20.5507,0.41976863,0.90811294
534,192000,-31.9979,0.4501118,0.90811294
540,194000,-21.5827,0.3202507,0.90811294
545,196000,-35.8006,0.800115,0.90811294
551,198000,-26.6224,0.4600315,0.90811294
557,200000,-38.0626,0.5528147,0.90811294
562,202000,-37.4636,0.38402396,0.90811294
568,204000,-54.8029,0.3114653,0.90811294
573,206000,-48.4596,0.6540376,0.90811294
579,208000,-31.6119,0.3326886,0.90811294
584,210000,-19.3083,-0.013805345,0.90811294
590,212000,-37.5656,0.22728178,0.90811294
596,214000,-33.7621,-0.14210318,0.90811294
601,216000,-57.6799,0.08502799,0.90811294
607,218000,-26.7431,0.19789416,0.90811294
612,220000,-23.4324,0.38283038,0.90811294
618,222000,-24.6947,0.58128524,0.90811294
623,224000,-39.2884,0.25114346,0.90811294
629,226000,-34.0583,0.5426553,0.90811294
635,228000,-41.6507,-0.05581282,0.90811294
640,230000,-21.9631,0.38714036,0.90811294
646,232000,-51.2584,0.21104431,0.90811294
651,234000,-40.1947,0.449598,0.90811294
657,236000,-34.6187,0.41069627,0.90811294
662,238000,-28.4497,0.022219963,0.90811294
668,240000,-20.2572,0.20778728,0.90811294
674,242000,-31.5466,0.18759349,0.90811294
679,244000,-36.2123,0.17101654,0.90811294
685,246000,-6.7039,0.27358532,0.90811294
690,248000,-8.1886,0.16964501,0.90811294
696,250000,-26.5297,0.26232034,0.90811294
701,252000,-56.1512,0.3819903,0.90811294
707,254000,-44.1075,0.25501028,0.90811294
713,256000,-6.7315,0.02336438,0.90811294
718,258000,-27.3444,-0.018561538,0.90811294
724,260000,-25.2325,0.28960553,0.90811294
729,262000,-49.0852,0.19283357,0.90811294
735,264000,-40.2097,0.28041863,0.90811294
740,266000,-19.6013,0.20265618,0.90811294
746,268000,-37.2801,0.5937357,0.90811294
752,270000,-47.5521,0.18216054,0.90811294
757,272000,-38.8949,0.13970855,0.90811294
763,274000,-46.0165,0.059113953,0.90811294
768,276000,-24.3988,0.44356447,0.90811294
774,278000,-45.4853,0.20843029,0.90811294
779,280000,-11.4218,0.35932565,0.90811294
785,282000,-30.9936,0.23377076,0.90811294
791,284000,-17.2564,0.033340156,0.90811294
796,286000,-51.1845,0.28263134,0.90811294
802,288000,-36.8008,0.11704175,0.90811294
807,290000,-41.6015,0.13788216,0.90811294
813,292000,-23.2512,0.5343925,0.90811294
818,294000,-100.1812,0.27578253,0.90811294
824,296000,-61.8502,0.5123033,0.90811294
830,298000,-38.2129,0.5068401,0.90811294
835,300000,-39.1841,0.5230401,0.90811294
841,302000,-48.7074,0.5313448,0.90811294
846,304000,-3.2424,0.40093774,0.90811294
852,306000,-30.9202,0.13808677,0.90811294
857,308000,-16.1867,0.34465292,0.90811294
863,310000,-54.4857,0.44861853,0.90811294
869,312000,-31.1581,0.15831788,0.90811294
874,314000,-2.4132,-0.05160466,0.90811294
880,316000,-22.5861,0.21529943,0.90811294
885,318000,-42.8688,0.12300572,0.90811294
891,320000,-39.3118,-0.1174129,0.90811294
896,322000,-60.1852,0.6548261,0.90811294
902,324000,-42.987,0.05279249,0.90811294
908,326000,-33.4329,0.35664564,0.90811294
913,328000,-36.7752,0.521687,0.90811294
919,330000,-31.5308,0.43829727,0.90811294
924,332000,-26.0443,0.3418355,0.90811294
930,334000,-42.3125,0.30527198,0.90811294
935,336000,-40.0802,0.2998749,0.90811294
941,338000,-36.3695,0.040589243,0.90811294
947,340000,-54.068,0.16861653,0.90811294
952,342000,-14.6576,-0.038685277,0.90811294
958,344000,-30.8929,0.23297893,0.90811294
963,346000,-19.9614,0.3034916,0.90811294
969,348000,-35.5042,0.32017097,0.90811294
974,350000,-20.2057,0.64980865,0.90811294
980,352000,-24.6885,0.21672255,0.90811294
986,354000,-17.5757,0.6929116,0.90811294
991,356000,-44.8258,0.60111856,0.90811294
997,358000,-24.9302,0.4923324,0.90811294
1002,360000,-39.5093,0.1622602,0.90811294
1008,362000,-27.3747,0.26783824,0.90811294
1013,364000,-21.8756,0.26466763,0.90811294
1019,366000,-38.0239,0.02000421,0.90811294
1025,368000,-18.3501,0.50206304,0.90811294
1030,370000,-54.1812,0.16720441,0.90811294
1036,372000,-23.2369,0.26701972,0.90811294
1041,374000,-51.8129,0.10150101,0.90811294
1047,376000,-28.4544,0.16178036,0.90811294
1052,378000,-48.5192,-0.08922747,0.90811294
1058,380000,-41.9607,0.01794152,0.90811294
1064,382000,-35.5584,0.34951252,0.90811294
1069,384000,-36.2514,0.40714014,0.90811294
1075,386000,-34.3445,0.0067393035,0.90811294
1080,388000,-42.4852,0.14867076,0.90811294
1086,390000,-42.925,1.0172869,0.90811294
1091,392000,-33.8505,0.59347695,0.90811294
1097,394000,-43.7276,0.2959921,0.90811294
1103,396000,-22.4716,0.31891024,0.90811294
1108,398000,-51.6746,0.46439317,0.90811294
1114,400000,-35.293,0.36848193,0.90811294
1119,402000,-55.5542,0.59730524,0.90811294
1125,404000,-38.2943,-0.04246094,0.90811294
1130,406000,-16.3725,0.33361763,0.90811294
1137,408000,-43.1658,-0.08312376,0.90811294
1142,410000,-27.2966,0.15249212,0.90811294
1148,412000,-19.503,0.23290029,0.90811294
1154,414000,-22.2146,0.112316474,0.90811294
1159,416000,-35.042,0.029274475,0.90811294
1165,418000,-47.2016,0.19821021,0.90811294
1170,420000,-19.5381,0.29708898,0.90811294
1176,422000,-15.5021,0.119350076,0.90811294
1181,424000,-46.9186,0.633712,0.90811294
1187,426000,-41.5234,0.2926513,0.90811294
1193,428000,-28.7226,-0.04393463,0.90811294
1198,430000,-21.3983,0.5332315,0.90811294
1204,432000,-25.1587,0.3065412,0.90811294
1209,434000,-24.9572,0.16850626,0.90811294
1215,436000,-23.0347,0.26428968,0.90811294
1220,438000,-40.2019,0.30411404,0.90811294
1226,440000,-24.5788,0.0023258403,0.90811294
1232,442000,-47.607,0.26411784,0.90811294
1237,444000,-19.9542,0.30394128,0.90811294
1243,446000,-20.1357,0.3001681,0.90811294
1248,448000,-49.7398,0.14242984,0.90811294
1254,450000,-36.955,0.46695992,0.90811294
1259,452000,-60.2615,-0.21219644,0.90811294
1265,454000,-55.2539,0.4299678,0.90811294
1271,456000,-45.3704,0.43173754,0.90811294
1276,458000,-48.6044,0.26792586,0.90811294
1282,460000,-40.9792,0.74614155,0.90811294
1287,462000,-5.6045,0.38012248,0.90811294
1293,464000,-9.6473,0.2903697,0.90811294
1298,466000,-64.2968,0.5757662,0.90811294
1304,468000,-36.4801,-0.014194924,0.90811294
1310,470000,-28.2735,0.36426222,0.90811294
1315,472000,-57.7017,0.19514206,0.90811294
1321,474000,-39.627,-0.35255802,0.90811294
1326,476000,-46.0529,0.7626495,0.90811294
1332,478000,-42.5634,0.182179,0.90811294
1337,480000,-33.395,-0.29389232,0.90811294
1343,482000,-32.9791,0.3572426,0.90811294
1349,484000,-26.1632,0.29608798,0.90811294
1354,486000,-33.2635,0.37503618,0.90811294
1360,488000,-43.2091,0.074099995,0.90811294
1365,490000,-40.2069,0.13484639,0.90811294
1371,492000,-17.887,0.34053558,0.90811294
1376,494000,-47.4367,0.32244003,0.90811294
1382,496000,2.4163,0.4196093,0.90811294
1388,498000,-33.6348,0.05521953,0.90811294
1393,500000,-19.5856,0.12061644,0.90811294
1399,502000,-47.3993,0.55377567,0.86328983
1404,504000,-16.6629,0.30420437,0.86328983
1410,506000,-19.3343,0.3596592,0.86328983
1415,508000,-14.7633,0.27313745,0.86328983
