timestep,action,reward
1,0.24261778593063354,-3.4772727272727276e-05
2,0.16050252318382263,-0.005135378787878788
3,-0.060504451394081116,0.0017947727272727273
4,-0.006221994757652283,0.0017882575757575759
5,0.26038846373558044,0.002407651515151515
6,0.008309967815876007,0.04992219696969697
7,-0.04648570716381073,0.04694734848484849
8,0.26415595412254333,0.045996363636363634
9,-0.07232087850570679,0.03424530303030303
10,0.15290939807891846,0.027781136363636362
11,0.21800953149795532,0.06487575757575757
12,0.10152943432331085,-0.0324619696969697
13,0.546553909778595,-0.01575401515151515
14,-0.2972685694694519,-0.012881136363636364
15,0.30524444580078125,-0.025647348484848485
16,0.08044770359992981,-0.046332424242424244
17,0.23318439722061157,-0.04918901515151515
18,0.15021394193172455,-0.04611704545454545
19,-0.2034076750278473,-0.05911068181818182
20,-0.095061294734478,-0.046560227272727274
21,0.3586994707584381,-0.03971590909090909
22,0.30771151185035706,-0.039726363636363636
23,0.10638823360204697,-0.04594121212121212
24,0.38994795083999634,-0.04435848484848485
25,0.1488432139158249,-0.013678939393939394
26,0.12753286957740784,-0.01715030303030303
27,-0.389077752828598,-0.0019387878787878788
28,0.08887709677219391,0.04185113636363636
29,0.32957592606544495,0.04524219696969697
