timestep,action,reward
1,0.23903772234916687,-3.4573378839590445e-05
2,0.22800898551940918,-0.0035234129692832765
3,-0.09404704719781876,0.004939675767918089
4,0.6812561750411987,-0.0008811262798634812
5,0.11843081563711166,0.00904703071672355
6,-0.020599862560629845,0.016684351535836178
7,-0.09595222771167755,0.018199829351535836
8,0.35181498527526855,0.021154556313993173
9,-0.30449119210243225,0.02240793515358362
10,-0.08300686627626419,0.07105368600682593
11,0.6628984212875366,0.06889037542662116
12,-0.19842743873596191,0.07861740614334471
13,0.19850485026836395,0.09191718430034129
14,-0.04752706363797188,0.09183901023890785
15,-0.24560512602329254,0.09152631399317405
16,-0.5284730792045593,0.09101034129692832
17,0.04357646033167839,-0.1180392662116041
18,0.5876546502113342,-0.11928247440273038
19,-0.06698404252529144,-0.11934581911262798
20,0.30266886949539185,-0.11718568259385666
21,-0.7492851614952087,-0.12586233788395904
22,-0.14907220005989075,-0.12655883959044367
23,-0.3595275580883026,-0.12663784982935153
24,0.513910174369812,-0.12634576791808874
25,0.2583680748939514,-0.1118462457337884
26,0.34705570340156555,-0.12179216723549488
27,-0.1639535129070282,-0.13648087030716724
28,0.1528078019618988,-0.1534499146757679
29,0.05081018805503845,-0.14819587030716724
