timestep,action,reward
1,0.2453676164150238,-3.96e-05
2,-0.015926457941532135,-0.0001048
3,-0.7364383935928345,-0.0023496
4,0.30297374725341797,-0.0037128
5,-1.1650500297546387,-1
6,0.1736031174659729,0.0045508
7,0.20131328701972961,0.0059744
8,0.2539611756801605,-0.004242
9,0.24790668487548828,-0.046732
10,-0.7604222893714905,-0.0476848
11,1.2199419736862183,-1
12,-0.08363404124975204,-0.0493432
13,-0.8542468547821045,-0.0466444
14,-0.295305997133255,-1
15,0.41592422127723694,-0.0466996
16,-0.5899832248687744,-0.0466684
17,-0.043946973979473114,-0.0465664
18,0.7955999374389648,-0.0440248
19,-0.6132895350456238,-0.0387104
20,0.841056227684021,-0.0499908
21,1.3952662944793701,-1
22,0.814294159412384,0.0066388
23,-0.056908585131168365,-0.0122024
24,-0.09681253135204315,-0.0066256
25,-0.7439342141151428,-0.0151552
26,0.5134840607643127,-0.0198164
27,0.6422905921936035,-0.0477304
28,-0.6358183026313782,-0.0428792
29,1.2982991933822632,-1
