timestep,action,reward
1,0.10985549539327621,-1.5828877005347594e-05
2,-0.019553422927856445,0.00013018716577540106
3,0.05667060241103172,-0.0017889572192513368
4,0.08092658221721649,0.00017462566844919785
5,0.3004111349582672,-0.0011097326203208557
6,0.1398445963859558,0.027395508021390375
7,0.24425339698791504,0.02151836898395722
8,0.05881308764219284,0.03651542780748663
9,0.3390430212020874,0.0010451604278074865
10,0.02791597694158554,-0.008485347593582888
11,0.11103549599647522,0.013971122994652406
12,0.14080458879470825,-0.03230002673796791
13,-0.007468044757843018,-0.009532085561497327
14,0.20384210348129272,0.05252168449197861
15,0.02813705801963806,0.05721628342245989
16,0.20741522312164307,0.0772577807486631
17,0.058550264686346054,0.11731566844919786
18,0.10325171053409576,0.11853601604278075
19,0.08671252429485321,0.1086524064171123
20,0.25455442070961,0.09992767379679145
21,0.13914403319358826,0.09992644385026737
22,-0.05681823194026947,0.1087894385026738
23,0.15666979551315308,0.09672812834224599
24,0.17389842867851257,0.115135
25,0.050913434475660324,0.0976905347593583
26,0.05730421468615532,0.15650272727272727
27,-0.0918550118803978,0.1500522192513369
28,0.060319989919662476,0.12726989304812833
29,0.03342410922050476,0.10306842245989305
