timestep,action,reward
1,0.2794583737850189,-3.96875e-05
2,0.19478987157344818,0.005314274553571428
3,0.535016655921936,-0.0027521205357142857
4,0.18164995312690735,0.006569051339285714
5,1.1018565893173218,-1
6,0.31274622678756714,-0.015825234375
7,-0.4944443702697754,0.0024677566964285713
8,-0.7728115320205688,0.010137511160714286
9,0.6372280120849609,0.020019408482142856
10,-0.14948208630084991,0.01789072544642857
11,-0.07538670301437378,0.04448443080357143
12,-0.5145059823989868,0.034769966517857145
13,0.43559157848358154,0.02649720982142857
14,0.7827654480934143,0.04174724330357143
15,0.3930225968360901,0.03117724330357143
16,-0.08748382329940796,0.028292488839285715
17,-0.3454548716545105,0.02528635044642857
18,0.3970133662223816,0.03181697544642857
19,0.025295471772551537,0.03822449776785714
20,-0.5187955498695374,-0.04641516741071428
21,0.4299340844154358,-0.04748989955357143
22,-0.4518277645111084,-0.04232498883928571
23,0.3099404275417328,-0.07004564732142857
24,0.13215148448944092,-0.06837181919642857
25,-1.1554503440856934,-1
26,-0.69170081615448,-0.05402577008928571
27,-0.05434951186180115,-0.05519671875
28,-0.5424386262893677,-0.05207248883928572
29,0.422878235578537,-0.05312253348214286
