timestep,action,reward
1,0.17139747738838196,-2.4382183908045976e-05
2,0.017552431672811508,-0.008555186781609195
3,0.035107582807540894,-0.00689978448275862
4,0.10195814818143845,-0.007296293103448276
5,0.08998455852270126,-0.005167341954022989
6,0.049664635211229324,-0.009727974137931035
7,0.2063794732093811,-0.00974581896551724
8,0.10757400095462799,-0.010698649425287357
9,0.11286193132400513,-0.00549007183908046
10,0.13121303915977478,-0.012298879310344828
11,0.024962101131677628,-0.01966212643678161
12,-0.21111395955085754,0.01738103448275862
13,0.30897125601768494,0.005601781609195403
14,0.15235300362110138,0.018051637931034484
15,0.08202510327100754,0.022052758620689655
16,0.06006917357444763,0.061925603448275864
17,0.04726245626807213,0.0619239224137931
18,0.09561783820390701,0.07186760057471264
19,-0.06866209954023361,0.07760185344827586
20,0.23166179656982422,0.07487768678160919
21,0.124990314245224,0.051517686781609194
22,0.16278882324695587,0.04399202586206897
23,0.04488815367221832,0.026890416666666667
24,-0.06873393803834915,0.00954941091954023
25,0.17321674525737762,0.0007858620689655172
26,0.08856555074453354,-0.02206103448275862
27,0.11494258046150208,-0.017412686781609194
28,0.17725525796413422,-0.011082772988505747
29,-0.13640177249908447,0.004994497126436782
