timestep,action,reward
1,0.11009534448385239,-1.559322033898305e-05
2,0.22229015827178955,0.002247005649717514
3,0.022370949387550354,0.0007566666666666667
4,0.203700989484787,-0.00473632768361582
5,0.07477777451276779,-0.0013827118644067797
6,-0.12220314145088196,-0.0002654802259887006
7,0.08038411289453506,0.017899887005649717
8,0.11054961383342743,0.008499717514124294
9,0.1062840074300766,0.006528418079096045
10,0.17317306995391846,0.0015294350282485875
11,-0.036462604999542236,0.015050508474576271
12,0.00039846450090408325,0.01120728813559322
13,-0.03190407156944275,0.00809774011299435
14,0.04924474284052849,0.0051176836158192095
15,0.12824130058288574,0.021217005649717513
16,0.025725260376930237,0.02532322033898305
17,0.10655020922422409,-0.010417627118644067
18,0.07441118359565735,-0.0008343502824858757
19,0.06614033877849579,-0.017866949152542375
20,-0.04951214790344238,-0.027099039548022598
21,-0.05708964914083481,-0.035009774011299434
22,0.2534644603729248,-0.055564858757062144
23,0.09451758861541748,-0.051865141242937854
24,0.020954586565494537,-0.03659344632768362
25,0.026057038456201553,-0.04907638418079096
26,-0.08958527445793152,-0.03854858757062147
27,-0.07466790080070496,-0.045676553672316385
28,-0.04262956976890564,-0.04001841807909604
29,0.030391398817300797,-0.04313971751412429
