timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,sortino_data_exp,reward_log
1,0.27668267,-0.08528774049130311,20170508, 000660.csv,56900.0,55600.0,430.0,62959588.0,87426588.0,0.0,-0.003921839080459771,-0.003921839080459771,-0.14828167743774043,-0.10410967561412887,-0.1521977011494253,-0.01,0.38447492854646015,0.0014771176929808671,-0.14828167743774043,-0.01,-5.590000000000001,-0.01,-1145.3411488862835,0.0,0,buy
2,0.8698984,-0.7985367694968649,20170510, 000660.csv,55600.0,56400.0,1392.0,8214016.0,85609216.0,0.2471361290629007,0.4813977011494253,0.4853385744277695,-1.0433033981322966,-0.9956709618710811,-0.31860229885057473,-0.01,-1.2130566816770505,-0.01,-0.7961672690693958,-0.01,11.136000000000001,0.7106461542345048,-7.912224680493789,0.0,0,buy
3,1.3150582,-0.5,20170511, 000660.csv,56400.0,55300.0,1392.0,8214016.0,86722816.0,-2.5477352610220665,-1.5986022988505748,-2.070034899580429,2.0599373117919275,0.9999999993894791,-2.0786022988505746,-0.01,-1.0052570394588036,-0.01,-0.48779794923013897,-0.01,-15.312000000000001,-0.01,-3.959583470689232,-3.779659858406508,0,wrong
4,1.046119,-0.5,20170512, 000660.csv,55300.0,55600.0,1392.0,8214016.0,85191616.0,0.0,-0.31860229885057473,1.3007945312803706,-1.2840911439038143,-0.9997372875130438,-1.5986022988505748,-0.01,-1.0619296691546893,-0.01,-1.2840911439038143,-0.01,4.176,0.1600305526427399,-2.342430700921212,-2.524162252979102,0,wrong
5,0.8693323,0.7979998639587184,20170515, 000660.csv,55600.0,55300.0,1520.0,1134611.0,85646611.0,-1.7656253228677445,-2.079757471264368,-1.7667841874507397,1.7656253228677445,0.9999998299483979,-2.079757471264368,-0.01,-1.0064122118725969,-0.01,0.0,0,-4.5600000000000005,-0.01,-3.65261083219889,-4.808999231139786,0,buy
6,0.5370043,-0.6130411106607623,20170516, 000660.csv,55300.0,54700.0,1530.0,578533.0,85187533.0,-1.0705405082726782,-1.5557091954022988,0.5351786947507631,-0.5372303515238297,-0.7638013883259528,-3.138467816091954,-0.01,-0.991777297308412,-0.01,-1.607770859796508,-0.01,-9.180000000000001,-0.01,-3.347642327888202,-4.23372251878313,0,buy
7,0.41313595,0.61349511396165,20170517, 000660.csv,54700.0,55700.0,1534.0,357302.0,84267102.0,0.17864120664405644,-2.0833310344827587,-0.5359598152093326,0.541652246731299,0.7693688924520624,-1.3780436781609195,-0.01,-1.0202619250303293,-0.01,0.7202934533753554,0.005174790987872102,15.340000000000002,0.904931348405211,-4.001012414826611,-5.083717579265536,0,buy
8,1.3377736,-0.5,20170518, 000660.csv,55700.0,54200.0,1534.0,357302.0,85801102.0,-1.9808069967822275,-3.1412620689655175,-1.0804401800630332,1.0706060028047675,0.9967561230214332,-4.022871264367816,-0.01,-0.9817263627577981,-0.01,-0.91020099397746,-0.01,-23.01,-0.01,-5.117150724431169,-7.070218090491092,0,wrong
9,1.1477745,-0.5,20170519, 000660.csv,54200.0,56000.0,1534.0,357302.0,83500102.0,2.366522584341396,-1.3780436781609195,1.82040198795492,-1.8301658368488054,-0.9999999467109492,-0.8490781609195401,-0.01,-1.0279690374848354,-0.01,0.5363567474925904,0.0028726516232414623,27.612000000000002,0.9995115265509722,-3.0328024502115967,-4.743918017378356,0,wrong
10,2.4693553,-0.5,20170522, 000660.csv,56000.0,55100.0,1534.0,357302.0,86261302.0,-1.0727134949851809,-4.022871264367816,-2.6817837374629523,2.7261246489020943,0.9999999999999999,-2.435974712643678,-0.01,-1.0048477001213167,-0.01,1.6534111539169136,0.02696739193009645,-13.806000000000001,-0.01,-4.6534719538115,-6.886872938753106,-0.01,wrong
