timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,sortino_data_exp,reward_log
1,0.85719204,0.7692960598451813,20230210, 056080.csv,5180.0,5390.0,15680.0,13956912.0,95179312.0,0.0,-0.012167860798362334,-0.012167860798362334,0.8025541531604172,0.9600635502198646,0.7902886386898669,0.006226098346448383,-0.14604094932511447,-0.01,0.8025541531604172,0.006420233349750504,32.928000000000004,0.9999804499329135,-555.096399730821,0.0,0,buy
2,1.0565125,-0.5,20230213, 056080.csv,5390.0,5290.0,15680.0,13956912.0,98472112.0,-0.8025541531604172,-2.580028659160696,-2.5681732901133354,2.614712660883188,0.9999999999999986,-0.8146243602865916,-0.01,0.12170522772838976,0.00014811065509801047,1.8121585077227707,0.032305832770830545,-15.680000000000001,-0.01,-4.976051354146983,-4.702672842734474,0,wrong
3,1.386864,-0.5,20230214, 056080.csv,5290.0,5040.0,15680.0,13956912.0,96904112.0,-2.306383555283526,0.7902886386898669,3.4595753329252896,-3.2667679579083506,-1.0,-4.826906857727738,-0.01,0.7910706703621493,0.00623838800462484,-5.573151513191877,-0.01,-39.2,-0.01,-1.2168089691532988,-2.04045838980007,0,wrong
4,0.89611804,0.7962531422729471,20230215, 056080.csv,5040.0,5110.0,18043.0,1454867.0,92391587.0,-4.458521210553502,-0.8164390992835211,-1.5941295135418647,1.106959180662768,0.9978164278411839,-4.140637666325486,-0.01,0.16647843854342792,0.00027711230228977257,-3.351562029890734,-0.01,12.6301,0.7971308847001635,-2.091888848554756,-4.070572138747306,0,buy
5,1.2300589,-0.5,20230216, 056080.csv,5110.0,5080.0,18043.0,1454867.0,93654595.0,-3.910155357550244,-5.433380757420676,-4.654946461096259,4.691308732478202,1.0,-4.694670419651996,-0.01,0.1742434380259068,0.0003035616727797841,0.7811533749279574,0.006083426523099789,-5.4129000000000005,-0.01,-3.541709661480852,-5.297063204120213,0,wrong
6,1.0145279,-0.5,20230217, 056080.csv,5080.0,5150.0,18043.0,1454867.0,93113307.0,2.1481717810518832,-4.140639713408393,1.3670162414246656,-1.3775507559969995,-0.999924261991273,-3.4019273285568064,-0.01,0.1561251059001223,0.00024372078218681814,0.7706210250548838,0.005920969203483728,12.6301,0.7971308847001635,-3.1574431377702226,-4.617647686825854,0,wrong
7,1.6808556,-0.5,20230220, 056080.csv,5150.0,5180.0,18043.0,1454867.0,94376315.0,1.3485851922161427,-4.694670419651996,-0.5779620316547202,0.5891614716414733,0.8236978859309054,-2.847894575230297,-0.01,0.1483601064176434,0.00022008298994735664,1.937746663857616,0.0368524129371286,5.4129000000000005,0.2539740277978271,-3.622752950412845,-5.0842910997957365,0,wrong
8,0.5839307,-0.7920827527029952,20230221, 056080.csv,5180.0,5440.0,18207.0,610148.0,94922404.0,6.9758879898874175,-3.4020511770726714,1.3562927154976894,-1.38122299618498,-0.9999280029078055,2.0022804503582394,0.03929824811624616,0.12962127432827675,0.00016800263356164802,5.5946649937024375,0.2687521085428246,47.3382,0.9999999998147012,-3.10865955441517,-4.2708582138725095,0,buy
9,0.726809,-0.6104709800777016,20230222, 056080.csv,5440.0,5610.0,18292.0,169786.0,99678266.0,8.874294954630296,-2.8430440122824976,0.5786946530457744,-0.587984795376542,-0.8224726500959619,5.2076827021494365,0.23753569999533986,0.15150292686853817,0.00022950502818808172,8.286310159253754,0.49673044639057373,31.096400000000003,0.9999368413617795,-3.007552428682265,-3.9536830297937855,0,buy
10,1.0742851,-0.5,20230223, 056080.csv,5610.0,5470.0,18292.0,169786.0,102787906.0,5.5884417353106715,2.0248372569089046,5.010327073037154,-5.037910489111024,-1.0,2.586515864892528,0.06471187603830675,0.15205893605357668,0.0002311924712382618,0.550531246199648,0.0030262581518035736,-25.608800000000002,-0.01,-0.6148100615127149,-0.9577111447578325,-0.01,wrong
