timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,sortino_data_exp,reward_log
1,0.5122434,0.777148168928522,20151209, 005930.csv,1263000.0,1283000.0,36.0,44961548.0,90429548.0,0.0,-0.007137168141592921,-0.007137168141592921,0.8363428770380824,0.9697223977615695,0.829146017699115,0.006851253596331652,-0.8348793388777469,-0.01,0.8363428770380824,0.0069702881442597064,7.2,0.4045274577607303,-621.2932424054557,0.0,0,buy
2,0.7839589,0.6614889126487895,20151210, 005930.csv,1283000.0,1284000.0,63.0,10855706.0,91684706.0,0.8761687283256101,0.027329646017699116,0.03446927428935525,0.5869269880154528,0.8213660334380686,1.4908252212389381,0.021980429491672893,-0.25243943803206026,-0.01,1.463095716341063,0.021178997994051096,0.63,0.003961133929752059,-120.47896896024882,0.0,0,buy
3,1.0822359,-0.5,20151211, 005930.csv,1284000.0,1261000.0,63.0,10855706.0,91747706.0,-0.1393424491753393,1.4211349557522124,1.3934244917533931,-1.372360058765298,-0.999918659023669,-0.1120508849557522,-0.01,-0.032811582261615915,-0.01,-1.5117025079406372,-0.01,-14.490000000000002,-0.01,-1.370615996829536,0.0,0,wrong
4,0.82962894,-0.048657249397869376,20151214, 005930.csv,1261000.0,1277000.0,69.0,3150613.0,90159613.0,-0.41228250216562834,1.4896161504424779,0.06752162132689829,-0.11416744972523873,-0.06309279226831288,0.9553241150442479,0.009084922083904656,-0.2332654253677965,-0.01,-0.5264499518908671,-0.01,11.040000000000001,0.7044200735415628,-1.333348145563531,0.0,0,buy
5,0.82088345,0.8138247689224104,20151215, 005930.csv,1277000.0,1299000.0,70.0,1889434.0,91279434.0,1.1281070397661437,-0.26611283185840706,-1.7299592302115827,1.8222220406049687,0.9999999383914899,2.6763650442477878,0.06912409104609207,-0.2554891554352552,-0.01,2.9503290803711124,0.08336361934861247,15.400000000000002,0.9066687232924475,-2.7315087658842083,-2.874484703177448,0,buy
6,0.8437408,-0.792009513140351,20151216, 005930.csv,1299000.0,1290000.0,70.0,1889434.0,92819434.0,2.2515669297569016,0.972825221238938,1.2422438233141526,-1.2546282327005636,-0.9996181413375645,1.9794623893805308,0.038424999648503766,-0.2392380860552854,-0.01,0.996938697056338,0.009889640334666439,-6.300000000000001,-0.01,-1.3083472837278012,-1.4455059592921284,0,buy
7,0.4349965,-0.7978052101618882,20151217, 005930.csv,1290000.0,1278000.0,70.0,1889434.0,92189434.0,0.07668759208125676,2.6763650442477878,1.6871270257876487,-1.6604076565668904,-0.9999989687799374,1.0502588495575222,0.010969824310308907,-0.21756999354865836,-0.01,-1.5837200644856335,-0.01,-8.4,-0.01,0.5011701326907647,0.5971191750699693,0,buy
8,1.2194088,-0.5,20151218, 005930.csv,1278000.0,1280000.0,70.0,1889434.0,91349434.0,-1.4328895821536685,1.9794623893805308,-0.678737170493843,0.6735834777252586,0.8965403406844769,1.2051261061946903,0.01441833506003054,-0.22118134229976305,-0.01,-0.7593061044284098,-0.01,1.4000000000000001,0.019409168797571597,-0.1359780556767603,-0.1953964182929479,0,wrong
9,0.9042779,0.7973880225291481,20151221, 005930.csv,1280000.0,1292000.0,70.0,1889434.0,91489434.0,0.151861220885682,1.0502588495575222,-0.9111673253140918,0.9209423610171901,0.9856021179284173,2.134329646017699,0.044531640932070515,-0.24284943480638965,-0.01,1.072803581902872,0.011443099197206985,8.4,0.5061878019666539,-1.0244349974312432,-1.704876753912364,0,buy
10,0.8571503,-0.07967658868079917,20151222, 005930.csv,1292000.0,1295000.0,70.0,1889434.0,92329434.0,1.3026900637392016,1.2051261061946903,0.15325765455755314,-0.1550165520635256,-0.1132131740507143,2.3666305309734517,0.05446975279886135,-0.2482664579330458,-0.01,1.147673511675676,0.013085179700089933,2.1,0.04314173313809033,-0.9301791880368949,-1.4760952956196365,-0.01,buy
11,0.6387876,-0.7826345377505616,20151223, 005930.csv,1295000.0,1285000.0,70.0,1889434.0,92539434.0,0.3825578372252254,2.134329646017699,0.9181388093405409,-0.9132661701713582,-0.9845519962004308,1.5922942477876105,0.02503529604891519,-0.23020971417752412,-0.01,-0.5307083329461328,-0.01,-7.000000000000001,-0.01,0.021142502088471418,0.03301722610019904,0,buy
12,1.2478743,-0.5,20151224, 005930.csv,1285000.0,1266000.0,70.0,1889434.0,91839434.0,-1.971202379514208,2.3666305309734517,0.2274464284054855,-0.22245702843073367,-0.21919953433691486,0.12105530973451327,0.00014653314311929844,-0.19590190104203187,-0.01,-2.1936594079449416,-0.01,-13.3,-0.01,0.2864232061270664,0.42978446681065485,0,wrong
13,0.6534919,0.7456867744520036,20151228, 005930.csv,1266000.0,1254000.0,70.0,1889434.0,90509434.0,-3.1013805422669862,1.5922942477876105,-0.7564342786017041,0.7385611024172154,0.9346084680650044,-0.8081482300884955,-0.01,-0.17423380853540515,-0.01,-2.362819439849771,-0.01,-8.4,-0.01,-0.5469960862077109,-0.9150718559649299,0,buy
