timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,sortino_data_exp,reward_log
1,0.52209115,-0.7913438143179959,20190909, 039030.csv,83200.0,82500.0,311.0,24072292.0,49947492.0,0.0,-0.007386454183266932,-0.007386454183266932,-0.9293515146497275,-0.9866797678974949,-0.9366693227091635,-0.01,0.8490449630051221,0.007182852607740875,-0.9293515146497275,-0.01,-2.177,-0.01,-368.3462783171521,0.0,0,buy
2,1.769933,-0.5,20190910, 039030.csv,82500.0,82500.0,311.0,24072292.0,49729792.0,-0.9293515146497275,-0.503003984063745,-0.49565414114652134,0.4934937943061315,0.7040842889254986,-0.9366693227091635,-0.01,0.8490449630051221,0.007182852607740875,-0.43585772034359604,-0.01,0.0,0,-8.075652967144164,-7.672037425670161,0,wrong
3,0.40510058,0.6677120532593469,20190911, 039030.csv,82500.0,83200.0,428.0,14418422.0,49728422.0,0.0,-0.9393984063745021,-0.43860060080694346,0.6024723647977408,0.8371400665741836,-0.34258565737051794,-0.01,0.6097952950104345,0.003711597947314349,0.6024723647977408,0.003623149998331021,2.9960000000000004,0.08584959118505986,-10.04435703430589,-10.718801288575131,0,buy
4,1.5267446,-0.5,20190916, 039030.csv,83200.0,82200.0,428.0,14418422.0,50028022.0,-0.25820244205617465,-0.9393984063745021,0.0,0.0,0,-1.1951752988047808,-0.01,0.947681844052362,0.00894079997804098,-0.25820244205617465,-0.01,-4.28,-0.01,-10.83950004877255,-11.35649791387968,0,wrong
5,0.7837857,-0.5349398896144969,20190917, 039030.csv,82200.0,83700.0,563.0,3184828.0,49463428.0,1.0328097682246986,-0.34576095617529884,0.5992669544189437,-0.4701071902992868,-0.6687903935320036,0.21499601593625497,0.0004621260555303097,0.5721388730791122,0.0032680770736990272,0.5627025779254118,0.003161334338111721,8.445,0.5099168703892762,-5.126842564192814,-8.467881531452397,0,buy
6,1.1794096,-0.5,20190918, 039030.csv,83700.0,82300.0,563.0,3184828.0,50307928.0,-1.012864640265741,-1.4672749003984065,-1.1254051558508236,1.1266861085230564,0.9982481938467196,-1.3551235059760958,-0.01,0.668686017833428,0.004461428034411963,0.11382146825731528,0.00012954487470051568,-7.882000000000001,-0.01,-5.86053238036417,-7.3585394296373705,0,wrong
7,0.23024237,-0.7708582308258854,20190919, 039030.csv,82300.0,87000.0,571.0,2515133.0,49508433.0,5.463430476351134,0.21480677290836656,1.7071299627676433,-1.7178904925478165,-0.9999996094612816,3.9683924302788847,0.14570728371569974,0.3969638588503135,0.0015745621266072263,3.745539983803318,0.13089444831397556,26.837000000000003,0.9992550889107535,-1.5834700547151843,-3.129137606877445,0,buy
8,1.6356244,-0.5,20190920, 039030.csv,87000.0,86500.0,571.0,2515133.0,52192133.0,3.1780339256512997,-1.3776235059760955,-1.5890169628256499,1.6659893137834851,0.9999990602030242,3.399667330677291,0.10914836416679952,0.42347685448681505,0.0017917194137573311,4.844023239434785,0.2091489314574877,-2.8550000000000004,-0.01,-3.145068697658259,-5.077315851260148,0,wrong
9,1.8782157,-0.5,20190923, 039030.csv,86500.0,84500.0,571.0,2515133.0,51906633.0,2.5373455063706016,3.9683924302788847,5.42069267270083,-5.272432037515056,-1.0,1.1247669322709164,0.012571318933024211,0.5295288370328212,0.0028000803341885483,-2.735086531144454,-0.01,-11.420000000000002,-0.01,1.3353501871424283,4.492565280520135,0,wrong
10,0.4696737,0.46634573625794,20190924, 039030.csv,84500.0,82400.0,584.0,1390474.0,50738474.0,-5.032559217305796,3.3993505976095615,-0.5473219498425175,0.419647155507878,0.585432170322425,-1.3703705179282868,-0.01,0.5343913868336181,0.002851667792121537,-4.612912061797918,-0.01,-12.264000000000001,-0.01,1.074471954390573,3.7856199281007505,0.9999999999996433,buy
11,0.7365724,0.7979999999766584,20190925, 039030.csv,82400.0,83500.0,595.0,460843.0,49488843.0,-3.375301508632623,1.0723964143426294,-2.2504533827514464,2.202618356563585,0.9999999999708229,-0.11286254980079681,-0.01,0.48237554543729844,0.002324156624242013,-1.1726831520690377,-0.01,6.545000000000001,0.3484298737063065,-0.18768116288806777,-0.4873574793238134,0,buy
12,0.6177033,0.8048168033368243,20190926, 039030.csv,83500.0,84900.0,598.0,213608.0,50146608.0,0.46907326082761513,-1.4167171314741036,-2.462703600706866,2.5518117845345607,0.9999999999999928,1.5613705179282868,0.024084016684149945,0.48994194649971545,0.0023975523785029207,3.0208850453621756,0.08721732855728193,8.372,0.5038633270937583,-1.4798505885408446,-3.3699900624685895,0,buy
13,1.2433661,-0.5,20190927, 039030.csv,84900.0,85600.0,598.0,213608.0,50983808.0,3.8667328580635845,-0.1063585657370518,1.3291894199593572,-1.362475740613088,-0.9999068873696735,2.395235059760956,0.05575679151778856,0.4904731549990513,0.0024027479267527685,2.5042571174504964,0.060787045707933474,4.186,0.16073264151035438,-0.8165342249577043,-1.8263121493500427,0,wrong
14,0.5266998,-0.7989474975200206,20190930, 039030.csv,85600.0,84200.0,599.0,128696.0,51403096.0,0.8347523724834988,1.5613466135458167,1.6694808151330995,-1.6571705384435225,-0.9999989118928897,0.7260876494023905,0.0052581599714564,0.4879924113071523,0.002378532732485783,-0.8224181659600238,-0.01,-8.386000000000001,-0.01,0.05622898886540377,0.12457974752760037,0,buy
15,1.126883,-0.5,20191001, 039030.csv,84200.0,86600.0,599.0,128696.0,50564496.0,1.9973012601886293,2.3966055776892428,0.8224181659600238,-0.8320018004051175,-0.968605889877744,3.5898326693227096,0.12091086896025638,0.49459457408461427,0.002443248325397218,1.1652994597835118,0.01348744650070921,14.376000000000001,0.8733963273728872,0.4932046084676439,1.0626640214374952,0,wrong
16,0.49921745,0.8304910670650861,20191002, 039030.csv,86600.0,87000.0,599.0,128696.0,52002096.0,1.6314192436969168,0.7260876494023905,-1.6314192436969168,1.6855326349493172,0.9999993226659897,4.067123505976095,0.15245804466147161,0.4956949345475241,0.0024541183969176705,3.316951878646234,0.10418530199040732,2.3960000000000004,0.05579139747740436,-0.4241884288985263,-0.9474943066779727,0,buy
