timestep,action,reward,current_date,stock_code,price,next_price,qty,current_amt,total_amt,wait_see_rate,evlu_rate,daily_evlu_rate,rate_reward,rate_reward_exp,next_total_evlu_rate,next_total_evlu_rate_exp,net_income_rate,net_income_rate_exp,next_day_evlu_rate,next_day_evlu_rate_exp,unrealized_gain_loss,unrealized_gain_loss_exp,sharp_data,sortino_data,sortino_data_exp,reward_log
1,0.74349296,-0.42607105996583816,20230626, 000660.csv,113500.0,113000.0,125.0,5097984.0,19285484.0,0.0,-0.01044559585492228,-0.01044559585492228,-0.38864163220365405,-0.5300888249572977,-0.3990466321243523,-0.01,0.1291223819601547,0.00016671199724094254,-0.38864163220365405,-0.01,-0.625,-0.01,-693.3918650793651,0.0,0,buy
2,1.1579579,-0.5,20230627, 000660.csv,113000.0,114300.0,125.0,5097984.0,19222984.0,0.45341523757092966,-0.07521243523316062,-0.06477360536727567,0.06510947251671967,0.02097315604466643,0.4429222797927461,0.001959878384654168,-0.17327490330584538,-0.01,0.5185247100876493,0.002685067490235782,1.6250000000000002,0.026060653630615938,-129.539302471392,-135.40759060560796,0,wrong
3,0.35861737,0.6728945169880204,20230628, 000660.csv,114300.0,116200.0,141.0,3289728.0,19406028.0,1.7500208965458164,-0.4003730569948186,-0.32540536706260526,0.5972005800312852,0.8319078039253862,1.9374507772020724,0.03684136923855641,-0.3512816171641251,-0.01,2.3472214765771016,0.05360427798624545,2.6790000000000003,0.0692554390736767,-30.30833192526742,-29.18015200317197,0,buy
4,1.6174808,-0.5,20230629, 000660.csv,116200.0,115200.0,141.0,3289728.0,19673928.0,1.6137147651467576,0.5493678756476684,0.9535587248594477,-0.9597942410704242,-0.9900085437478551,1.206880829015544,0.014460047971293633,-0.2015698752098083,-0.01,0.6539205240763334,0.004266990932445314,-1.4100000000000001,-0.01,-7.027570457667061,-22.380514544738062,0,wrong
5,1.5251732,-0.5,20230630, 000660.csv,115200.0,117600.0,141.0,3289728.0,19532928.0,2.397708588279889,1.9374507772020724,1.3804988841611483,-1.3943502350318746,-0.9999399938133166,2.9602487046632127,0.0839008922568063,-0.5608780559001678,-0.01,1.0033583532480144,0.010016774414742802,3.3840000000000003,0.10820104626916938,-2.805043233505251,-12.639550027845324,0,wrong
6,0.49713206,0.8086647093975982,20230703, 000660.csv,117600.0,117900.0,154.0,1791916.0,19902316.0,1.218363714658303,1.205782383419689,-0.7177621062758794,0.9103725041041055,0.9841389757022487,3.3601865284974095,0.10676764417899576,-0.425024739108224,-0.01,2.1287362187624086,0.04430378091442144,0.462,0.0021321637027711393,-3.535297857639944,-8.588402943924512,0,buy
7,1.1258628,-0.5,20230704, 000660.csv,117900.0,116700.0,154.0,1791916.0,19948516.0,1.1826312326457826,3.1208082901554404,1.8922099722332522,-1.8790325961855836,-0.9999999784699777,2.4026735751295334,0.05609372534255885,-0.32619966430708613,-0.01,-0.6964013635398011,-0.01,-1.848,-0.01,-0.5891080186358857,-1.7961823740848142,0,wrong
8,0.1908164,-0.2382191712799844,20230705, 000660.csv,116700.0,113800.0,156.0,1556083.0,19761283.0,-2.9403613127236046,3.360015544041451,0.23196797799813848,-0.265897529114143,-0.2977792600041136,0.04602590673575129,2.1183616532471916e-05,-0.13003043129241773,-0.01,-3.2062588418377476,-0.01,-4.524,-0.01,-0.3526828799097615,-1.015723406634281,0,buy
9,0.73102367,0.7181676755725384,20230706, 000660.csv,113800.0,111800.0,165.0,505634.0,19282634.0,-4.770287545173234,2.3892953367875647,-0.9391641459653849,0.6789231528261146,0.9002095944656728,-1.799823834196891,-0.01,-0.21531679194337006,-0.01,-4.09136439234712,-0.01,-3.3000000000000003,-0.01,-1.5408177764505664,-3.641440989715373,0,buy
10,1.1191745,-0.5,20230707, 000660.csv,111800.0,110300.0,165.0,505634.0,18952634.0,-5.343822879800319,-0.08997927461139897,-2.42141974240952,2.3489000907249262,0.9999999999989546,-3.0822072538860104,-0.01,-0.17727767642122183,-0.01,-2.994922789075393,-0.01,-2.475,-0.01,-3.435691423590551,-4.70054213538686,-0.01,wrong
